POSITION;PLAYER;TEAM;VALUE;SCORE;HOME;AWAY;FS#PE#A#FT#FD#FF#G#I#PP
ZAG;Luccas Claro;coritiba;7.69;5.80;coritiba;goiás;8#27#0#0#3#1#0#1#0
LAT;Marquinhos Pedroso;figueirense;7.67;2.70;figueirense;ponte preta;19#17#0#0#2#0#0#0#0
LAT;Pablo;avaí;7.56;3.90;joinville;avaí;30#33#0#0#0#5#0#0#0
TEC;Argel Fucks;figueirense;7.50;2.55;figueirense;ponte preta;-#-#-#-#-#-#-#-#-
LAT;Norberto;coritiba;7.44;4.20;coritiba;goiás;16#21#1#0#1#0#0#3#0
ATA;Silvinho;joinville;7.26;-2.00;joinville;avaí;3#7#0#1#1#0#1#2#0
ZAG;Douglas Silva;joinville;7.23;5.80;joinville;avaí;9#13#0#0#1#0#0#0#0
LAT;William;internacional;7.04;8.70;internacional;chapecoense;8#26#0#0#1#0#0#0#0
ATA;William;avaí;6.76;1.20;joinville;avaí;11#5#0#1#2#2#1#3#1
MEI;Márcio Araújo;flamengo;6.76;0.40;flamengo;santos;17#22#0#0#0#4#0#0#0
ZAG;Leandro Almeida;palmeiras;6.73;0.00;palmeiras;atlético-pr;3#20#0#0#1#1#0#2#0
TEC;Adilson Batista;joinville;6.70;2.00;joinville;avaí;-#-#-#-#-#-#-#-#-
MEI;Esquerdinha;coritiba;6.57;3.60;coritiba;goiás;19#26#0#0#3#2#0#1#0
ZAG;Vilches;atlético-pr;6.49;-0.60;palmeiras;atlético-pr;
ATA;Marcão;figueirense;6.44;1.20;figueirense;ponte preta;12#13#0#0#5#6#0#10#0
MEI;Rodrigo Dourado;internacional;6.40;6.00;internacional;chapecoense;4#12#1#0#0#3#0#1#0
ATA;Felipe Azevedo;pontepreta;6.33;2.50;figueirense;ponte preta;25#52#0#1#3#11#2#1#0
ZAG;Pedro Geromel;grêmio;6.30;0.00;fluminense;grêmio;10#24#0#0#0#2#0#3#0
MEI;Cleber Santana;chapecoense;6.27;1.30;internacional;chapecoense;9#28#2#0#2#4#0#0#0
ZAG;Neto;chapecoense;6.22;3.40;internacional;chapecoense;6#20#0#0#1#3#1#0#0
ZAG;Paulo André;cruzeiro;6.07;-0.90;sport;cruzeiro;2#16#0#0#2#1#0#0#0
LAT;Mena;cruzeiro;6.00;0.00;sport;cruzeiro;0#0#0#0#0#0#0#0#0
ATA;Roberto;avaí;5.86;3.60;joinville;avaí;11#17#1#1#2#3#1#1#0
MEI;Alan Santos;coritiba;5.79;-1.00;coritiba;goiás;3#10#0#0#0#2#0#0#0
GOL;César;flamengo;5.74;11.00;flamengo;santos;1#7#0#0#0#0#0#0#0
LAT;Ayrton;flamengo;5.73;4.50;flamengo;santos;10#30#0#0#2#1#0#1#0
TEC;Gilson Kleina;avaí;5.69;2.56;joinville;avaí;-#-#-#-#-#-#-#-#-
MEI;Fabinho;figueirense;5.65;2.30;figueirense;ponte preta;9#22#0#0#1#4#1#2#0
ZAG;Renato Chaves;pontepreta;5.59;0.00;figueirense;ponte preta;5#14#0#0#0#0#0#1#0
MEI;Rafael Bastos;figueirense;5.58;4.30;figueirense;ponte preta;11#20#0#0#3#2#0#1#0
LAT;Jorge;flamengo;5.56;10.80;flamengo;santos;6#12#0#0#0#4#0#1#0
ZAG;César Martins;flamengo;5.56;4.70;flamengo;santos;0#1#0#0#0#0#0#0#0
MEI;Marlone;sport;5.53;-0.10;sport;cruzeiro;13#19#1#0#5#6#1#2#0
MEI;Hernani;atlético-pr;5.46;4.90;palmeiras;atlético-pr;
MEI;Juninho;pontepreta;5.36;11.40;figueirense;ponte preta;8#24#0#0#2#3#0#0#0
ATA;Pedro Rocha;grêmio;5.23;4.70;fluminense;grêmio;14#28#1#1#6#9#4#12#0
ATA;Tiago Luis;chapecoense;5.21;-1.00;internacional;chapecoense;4#23#0#0#3#3#0#1#0
MEI;João Vitor;figueirense;5.19;1.40;figueirense;ponte preta;3#5#0#0#1#0#0#0#0
ATA;Marion;joinville;5.15;-2.20;joinville;avaí;9#15#0#2#2#4#0#1#0
LAT;Zeca;santos;5.00;8.80;flamengo;santos;2#10#1#0#0#1#0#0#0
MEI;Thiago Galhardo;coritiba;4.91;-0.70;coritiba;goiás;20#38#0#0#7#5#1#4#0
LAT;Diogo Barbosa;goiás;4.86;-0.50;coritiba;goiás;11#24#0#0#0#5#0#1#0
MEI;Arouca;palmeiras;4.76;3.40;palmeiras;atlético-pr;10#21#1#0#1#1#0#0#0
ATA;William Popp;joinville;4.76;2.50;joinville;avaí;11#30#1#0#3#7#0#1#0
ZAG;Fred;goiás;4.69;-0.30;coritiba;goiás;5#8#0#0#3#5#1#1#0
ZAG;Victor Ramos;palmeiras;4.69;4.40;palmeiras;atlético-pr;8#31#0#1#1#2#2#1#0
MEI;Bruno Mota;atlético-pr;4.61;2.30;palmeiras;atlético-pr;1#3#0#0#1#1#0#0#0
MEI;Maicon;grêmio;4.59;0.50;fluminense;grêmio;5#44#0#0#3#3#1#1#0
MEI;Lucas Otávio;santos;4.47;0.00;flamengo;santos;8#20#0#0#1#1#0#0#0
LAT;Nino Paraíba;avaí;4.46;-0.30;joinville;avaí;16#53#1#0#1#2#0#2#0
MEI;Lucas Crispim;joinville;4.34;0.00;joinville;avaí;18#25#1#1#2#2#0#3#0
MEI;Eduardo Neto;avaí;4.24;4.40;joinville;avaí;11#31#1#0#4#4#0#0#0
LAT;Bruno Pereirinha;atlético-pr;4.08;0.00;palmeiras;atlético-pr;0#0#0#0#0#0#0#0#0
MEI;João Paulo;coritiba;3.94;5.20;coritiba;goiás;
MEI;Gustavo Scarpa;fluminense;3.89;1.20;fluminense;grêmio;9#23#1#0#2#1#2#2#0
LAT;Rogério;joinville;3.88;-0.20;joinville;avaí;2#15#0#0#0#0#0#1#0
LAT;Ceará;cruzeiro;3.88;0.00;sport;cruzeiro;0#9#1#0#0#0#0#0#0
LAT;Breno Lopes;fluminense;3.71;2.20;fluminense;grêmio;3#3#1#0#0#1#0#0#0
LAT;Arnaldo;joinville;3.52;2.20;joinville;avaí;0#4#0#0#0#0#0#0#0
ZAG;Marcelo;flamengo;3.47;4.40;flamengo;santos;4#17#0#0#1#0#0#1#0
GOL;Vagner;avaí;3.43;-1.00;joinville;avaí;1#10#0#0#0#0#0#0#0
GOL;Agenor;joinville;3.40;2.00;joinville;avaí;1#9#0#0#0#0#0#0#0
MEI;Rodrigo Mancha;sport;3.40;0.70;sport;cruzeiro;7#7#0#0#0#1#0#0#0
ZAG;Saimon;figueirense;3.33;2.70;figueirense;ponte preta;0#5#0#0#0#0#0#0#0
LAT;Artur;internacional;3.32;0.00;internacional;chapecoense;1#9#0#0#0#0#0#1#0
ZAG;Erazo;grêmio;3.23;1.40;fluminense;grêmio;3#9#0#0#0#1#0#0#0
ZAG;Emerson;avaí;3.20;0.50;joinville;avaí;6#29#0#0#2#5#1#0#0
LAT;Romário;avaí;3.00;1.70;joinville;avaí;12#46#0#0#2#0#0#0#0
ZAG;Vilson;chapecoense;2.94;1.40;internacional;chapecoense;5#19#0#0#0#0#0#0#0
LAT;Marcelo Hermes;grêmio;2.82;0.30;fluminense;grêmio;4#12#0#0#1#0#0#0#0
ATA;Vinícius Araújo;cruzeiro;2.66;0.70;sport;cruzeiro;3#1#0#0#0#1#0#0#0
ATA;Crysan;atlético-pr;2.61;1.20;palmeiras;atlético-pr;1#4#1#0#1#0#0#2#0
ZAG;Juninho;coritiba;2.59;0.30;coritiba;goiás;0#3#0#0#0#0#0#0#0
MEI;Marcos Vinícius;cruzeiro;2.53;-1.70;sport;cruzeiro;
ZAG;Jéci;avaí;2.49;1.70;joinville;avaí;10#29#0#0#3#3#0#1#0
ZAG;Leandro Silva;coritiba;2.35;-2.80;coritiba;goiás;8#13#0#0#1#2#0#0#0
ATA;Nilson;santos;2.23;2.00;flamengo;santos;1#4#0#0#1#1#0#0#0
ATA;Cesinha;pontepreta;2.14;0.00;figueirense;ponte preta;10#15#1#0#2#3#0#3#0
ATA;Tauã;avaí;2.03;-2.00;joinville;avaí;2#5#1#0#1#0#0#1#0
MEI;Luiz Meneses;joinville;1.21;1.90;joinville;avaí;1#1#0#0#0#0#0#0#0
LAT;Gimenez;goiás;1.21;2.10;coritiba;goiás;1#3#0#0#0#1#0#0#0
MEI;Naldo;joinville;1.15;1.40;joinville;avaí;
GOL;Cássio;corinthians;20.18;-0.80;corinthians;vasco;2#12#0#0#0#0#0#0#0
ZAG;Gil;corinthians;19.21;0.00;corinthians;vasco;3#16#0#1#1#3#0#1#0
MEI;Jadson;corinthians;17.88;2.40;corinthians;vasco;10#81#3#0#8#4#6#2#0
TEC;Tite;corinthians;16.57;2.42;corinthians;vasco;-#-#-#-#-#-#-#-#-
LAT;Edílson;corinthians;14.35;0.00;corinthians;vasco;5#15#1#1#1#0#0#0#0
ATA;Rildo;corinthians;14.15;-0.50;corinthians;vasco;10#9#0#0#2#1#1#2#0
MEI;Elias;corinthians;12.24;5.20;corinthians;vasco;8#35#2#0#1#1#2#0#0
LAT;Uendel;corinthians;12.05;-1.10;corinthians;vasco;1#21#1#0#0#1#1#0#0
LAT;Fagner;corinthians;11.66;0.80;corinthians;vasco;10#41#0#0#0#3#0#1#0
ZAG;Edu Dracena;corinthians;11.29;4.30;corinthians;vasco;1#9#0#0#1#3#0#3#0
MEI;Renato Augusto;corinthians;10.98;0.00;corinthians;vasco;14#59#1#1#9#8#0#2#0
MEI;Ralf;corinthians;10.82;-1.10;corinthians;vasco;5#10#0#0#1#0#0#0#0
MEI;Cristian;corinthians;10.07;0.00;corinthians;vasco;2#11#0#0#2#2#0#0#0
ATA;Vagner Love;corinthians;9.96;3.50;corinthians;vasco;19#24#1#0#4#5#3#6#0
ZAG;Felipe;corinthians;9.83;8.90;corinthians;vasco;5#15#0#0#2#4#1#0#0
GOL;Walter;corinthians;8.99;0.00;corinthians;vasco;0#3#0#0#0#0#0#0#0
ATA;Ángel Romero;corinthians;8.12;0.00;corinthians;vasco;13#14#0#0#1#2#1#2#0
ATA;Malcom;corinthians;7.60;-0.60;corinthians;vasco;23#27#0#2#8#2#1#0#0
ATA;Mendoza;corinthians;7.32;0.00;corinthians;vasco;19#25#0#0#2#4#1#0#0
MEI;Danilo;corinthians;6.71;0.00;corinthians;vasco;
ATA;Luciano;corinthians;6.02;0.00;corinthians;vasco;5#3#0#1#1#0#0#0#0
MEI;Bruno Henrique;corinthians;5.82;5.60;corinthians;vasco;11#41#0#1#5#7#0#2#0
ZAG;Yago;corinthians;5.57;0.00;corinthians;vasco;0#0#0#0#0#0#0#0#0
LAT;Guilherme Arana;corinthians;5.53;0.00;corinthians;vasco;2#2#0#0#0#1#0#0#0
ATA;Gabriel Vasconcelos;corinthians;4.00;0.00;corinthians;vasco;0#0#0#0#0#0#0#0#0
MEI;Zé Paulo;corinthians;4.00;0.00;corinthians;vasco;0#0#0#0#0#0#0#0#0
MEI;Rodriguinho;corinthians;3.15;0.00;corinthians;vasco;0#0#0#0#0#1#0#0#0
ATA;Gustavo Tocantins;corinthians;3.00;0.00;corinthians;vasco;0#0#0#0#0#0#0#0#0
LAT;Guilherme Andrade;corinthians;3.00;0.00;corinthians;vasco;0#0#0#0#0#0#0#0#0
MEI;Marciel;corinthians;2.83;0.00;corinthians;vasco;0#1#0#0#0#0#0#0#0
GOL;Guilherme;corinthians;2.00;0.00;corinthians;vasco;0#0#0#0#0#0#0#0#0
MEI;Matheus Cassini;corinthians;2.00;0.00;corinthians;vasco;0#0#0#0#0#0#0#0#0
ZAG;Rodrigo Sam;corinthians;1.00;0.00;corinthians;vasco;0#0#0#0#0#0#0#0#0
MEI;Matheus Vargas;corinthians;1.00;0.00;corinthians;vasco;0#0#0#0#0#0#0#0#0
GOL;Caique;corinthians;1.00;0.00;corinthians;vasco;0#0#0#0#0#0#0#0#0
MEI;Matheus Pereira;corinthians;1.00;0.00;corinthians;vasco;0#0#0#0#0#0#0#0#0
GOL;Matheus Vidotto;corinthians;1.00;0.00;corinthians;vasco;
GOL;Rogério Ceni;sãopaulo;25.41;4.70;atlético-mg;são paulo;0#15#0#0#0#0#2#0#0
ATA;Alexandre Pato;sãopaulo;15.76;11.10;atlético-mg;são paulo;20#38#3#1#8#4#6#9#0
ATA;Luis Fabiano;sãopaulo;13.55;0.00;atlético-mg;são paulo;11#17#1#1#4#7#2#10#0
MEI;Michel Bastos;sãopaulo;13.11;0.10;atlético-mg;são paulo;7#66#0#0#3#17#3#7#0
TEC;Juan Carlos Osorio;sãopaulo;13.02;5.76;atlético-mg;são paulo;-#-#-#-#-#-#-#-#-
LAT;Carlinhos;sãopaulo;12.81;18.60;atlético-mg;são paulo;16#27#1#0#2#1#0#3#0
MEI;Ganso;sãopaulo;12.80;0.00;atlético-mg;são paulo;23#44#1#0#3#8#0#4#0
MEI;Wesley;sãopaulo;12.03;0.00;atlético-mg;são paulo;9#21#1#0#3#3#1#1#0
ZAG;Rafael Toloi;sãopaulo;11.55;6.20;atlético-mg;são paulo;4#27#0#0#1#1#0#0#0
ATA;Centurión;sãopaulo;10.22;0.90;atlético-mg;são paulo;16#21#1#0#4#4#2#6#0
ATA;Alan Kardec;sãopaulo;9.00;0.00;atlético-mg;são paulo;0#0#0#0#0#0#0#0#0
LAT;Bruno;sãopaulo;8.58;0.00;atlético-mg;são paulo;11#35#1#0#0#1#0#0#0
MEI;Thiago Mendes;sãopaulo;6.77;1.30;atlético-mg;são paulo;20#40#2#0#3#4#0#4#0
MEI;Boschilia;sãopaulo;6.15;2.00;atlético-mg;são paulo;4#7#0#0#0#2#1#1#0
MEI;Daniel;sãopaulo;6.00;0.00;atlético-mg;são paulo;0#0#0#0#0#0#0#0#0
ZAG;Edson Silva;sãopaulo;5.64;6.70;atlético-mg;são paulo;0#7#0#0#0#0#0#1#0
MEI;Rodrigo Caio;sãopaulo;5.61;2.00;atlético-mg;são paulo;7#22#1#1#0#1#0#2#0
GOL;Denis;sãopaulo;5.00;0.00;atlético-mg;são paulo;0#0#0#0#0#0#0#0#0
LAT;Auro;sãopaulo;4.43;0.00;atlético-mg;são paulo;1#2#0#0#0#0#0#0#0
LAT;Reinaldo;sãopaulo;4.13;0.00;atlético-mg;são paulo;
MEI;Wilder;sãopaulo;4.00;0.00;atlético-mg;são paulo;0#0#0#0#0#0#0#0#0
ZAG;Lucão;sãopaulo;3.74;5.80;atlético-mg;são paulo;2#21#1#0#1#0#0#0#0
ZAG;Lyanco;sãopaulo;3.17;0.00;atlético-mg;são paulo;0#1#0#0#0#0#0#0#0
MEI;Hudson;sãopaulo;3.11;0.90;atlético-mg;são paulo;2#23#1#0#3#1#0#0#0
ZAG;Breno;sãopaulo;3.00;0.00;atlético-mg;são paulo;0#0#0#0#0#0#0#0#0
ATA;Jonathan Cafu;sãopaulo;2.52;0.00;atlético-mg;são paulo;1#2#0#0#0#0#0#1#0
GOL;Renan Ribeiro;sãopaulo;2.51;0.00;atlético-mg;são paulo;0#2#0#0#0#0#0#0#0
LAT;Matheus;sãopaulo;2.50;0.00;atlético-mg;são paulo;3#3#1#0#0#0#0#0#0
MEI;João Schmidt;sãopaulo;1.78;1.90;atlético-mg;são paulo;1#8#0#0#0#0#0#0#0
ATA;João Paulo;sãopaulo;1.38;1.20;atlético-mg;são paulo;1#2#0#0#1#0#0#0#0
GOL;Lucas Perri;sãopaulo;1.00;0.00;atlético-mg;são paulo;0#0#0#0#0#0#0#0#0
GOL;Leo;sãopaulo;1.00;0.00;atlético-mg;são paulo;
ATA;Luan;atlético-mg;24.89;0.00;atlético-mg;são paulo;4#26#2#0#3#3#2#4#0
ATA;Lucas Pratto;atlético-mg;24.53;18.30;atlético-mg;são paulo;16#39#1#4#19#11#4#5#0
ZAG;Jemerson;atlético-mg;18.38;5.40;atlético-mg;são paulo;5#23#0#0#2#5#2#2#0
GOL;Victor;atlético-mg;17.08;14.00;atlético-mg;são paulo;2#14#0#0#0#0#0#0#0
LAT;Marcos Rocha;atlético-mg;16.20;13.10;atlético-mg;são paulo;3#15#0#0#1#0#0#0#0
MEI;Dátolo;atlético-mg;15.85;-2.80;atlético-mg;são paulo;6#23#0#2#3#4#2#1#0
TEC;Levir Culpi;atlético-mg;15.76;6.39;atlético-mg;são paulo;-#-#-#-#-#-#-#-#-
ZAG;Leonardo Silva;atlético-mg;14.43;5.60;atlético-mg;são paulo;16#37#1#0#3#3#1#3#0
ATA;Thiago Ribeiro;atlético-mg;13.13;3.80;atlético-mg;são paulo;10#48#1#0#7#12#6#6#0
MEI;Guilherme;atlético-mg;11.20;-1.40;atlético-mg;são paulo;2#11#0#0#0#1#0#2#0
ATA;Carlos;atlético-mg;10.33;0.90;atlético-mg;são paulo;7#19#1#0#2#3#2#4#0
MEI;Leandro Donizete;atlético-mg;9.31;2.60;atlético-mg;são paulo;11#30#0#0#0#3#0#0#0
