POSITION;PLAYER;TEAM;VALUE;SCORE;HOME;AWAY;FS#PE#A#FT#FD#FF#G#I#PP
ATA;Vitinho;internacional;15.07;5.10;internacional;figueirense;24#73#2#0#6#19#5#2#0
ATA;Alexandre Pato;sãopaulo;14.50;-2.10;avaí;são paulo;41#66#4#1#12#10#8#11#0
MEI;Felipe Menezes;goiás;14.48;0.00;goiás;joinville;24#88#4#0#16#8#5#2#1
MEI;Fernando Bob;pontepreta;14.33;-1.20;ponte preta;fluminense;43#74#0#0#2#4#1#0#0
ATA;Bruno Henrique;goiás;14.24;3.80;goiás;joinville;54#57#4#0#18#21#5#10#0
MEI;Marcos Guilherme;atlético-pr;13.83;2.60;coritiba;atlético-pr;20#32#2#0#15#9#3#2#0
MEI;Willians;cruzeiro;13.74;-0.20;chapecoense;cruzeiro;44#52#1#0#1#3#1#0#0
GOL;Danilo;chapecoense;13.65;6.00;chapecoense;cruzeiro;4#18#0#0#0#0#0#0#0
ZAG;Luan;vasco;13.54;2.70;vasco;sport;18#49#0#0#2#2#0#0#0
TEC;Juan Carlos Osorio;sãopaulo;13.51;3.53;avaí;são paulo;-#-#-#-#-#-#-#-#-
GOL;Fernando Prass;palmeiras;13.37;-1.50;palmeiras;grêmio;
GOL;Victor;atlético-mg;13.26;-8.00;atlético-mg;flamengo;5#18#0#0#0#0#0#0#0
MEI;Otávio;atlético-pr;13.25;13.10;coritiba;atlético-pr;20#55#1#0#8#11#0#0#0
ZAG;Matheus Ferraz;sport;13.12;0.80;vasco;sport;12#50#0#1#1#3#3#0#0
MEI;Lucas Lima;santos;12.99;14.50;corinthians;santos;55#113#6#0#3#3#3#0#0
ZAG;David Braz;santos;12.92;12.10;corinthians;santos;11#87#1#0#0#4#2#2#0
LAT;Marcos Rocha;atlético-mg;12.78;0.00;atlético-mg;flamengo;10#50#1#0#1#1#0#1#0
MEI;Rithely;sport;12.77;-2.00;vasco;sport;24#103#2#0#5#11#1#1#0
ATA;Gabriel;santos;12.72;18.80;corinthians;santos;31#50#1#4#13#15#6#15#0
ZAG;Gum;fluminense;12.63;0.00;ponte preta;fluminense;13#59#1#1#4#2#0#0#0
TEC;Guto Ferreira;chapecoense;12.62;4.40;chapecoense;cruzeiro;-#-#-#-#-#-#-#-#-
ATA;Lucas Barrios;palmeiras;12.57;25.50;palmeiras;grêmio;2#10#0#1#3#2#3#5#0
TEC;Marcelo Oliveira;palmeiras;12.34;3.91;palmeiras;grêmio;-#-#-#-#-#-#-#-#-
GOL;Vanderlei;santos;12.32;11.00;corinthians;santos;1#6#0#0#0#0#0#0#0
TEC;Milton Mendes;atlético-pr;12.30;2.97;coritiba;atlético-pr;-#-#-#-#-#-#-#-#-
MEI;Renato Augusto;corinthians;12.17;4.30;corinthians;santos;24#99#4#1#14#14#1#3#0
ATA;Thiago Ribeiro;atlético-mg;12.13;3.20;atlético-mg;flamengo;16#67#1#0#12#14#6#9#0
ATA;Erik;goiás;12.10;3.80;goiás;joinville;11#25#1#1#4#4#5#3#0
MEI;Marquinhos;avaí;12.08;0.00;avaí;são paulo;19#77#1#2#4#6#1#0#0
TEC;Roger Machado;grêmio;11.91;3.07;palmeiras;grêmio;-#-#-#-#-#-#-#-#-
LAT;Fagner;corinthians;11.82;-0.40;corinthians;santos;
GOL;Fábio;cruzeiro;11.81;-1.00;chapecoense;cruzeiro;4#7#0#0#0#0#0#0#0
LAT;Dener Assunção;chapecoense;11.74;7.50;chapecoense;cruzeiro;31#111#1#1#2#7#0#2#0
TEC;Eduardo Baptista;fluminense;11.69;1.48;ponte preta;fluminense;-#-#-#-#-#-#-#-#-
TEC;Daniel Paulista;sport;11.69;0.00;vasco;sport;-#-#-#-#-#-#-#-#-
GOL;Alex Muralha;figueirense;11.65;0.70;internacional;figueirense;2#8#0#0#0#0#0#0#0
MEI;Elicarlos;chapecoense;11.64;2.10;chapecoense;cruzeiro;34#54#0#0#0#3#1#0#0
LAT;Madson;vasco;11.58;1.60;vasco;sport;33#73#1#0#1#1#0#3#0
MEI;Alex;internacional;11.55;2.10;internacional;figueirense;39#62#2#1#9#7#0#4#0
ZAG;Kadu;atlético-pr;11.52;0.00;coritiba;atlético-pr;8#44#1#1#0#6#1#2#0
ZAG;Réver;internacional;11.48;8.10;internacional;figueirense;9#22#0#0#1#0#2#2#0
ATA;Borges;pontepreta;11.48;0.40;ponte preta;fluminense;7#16#0#0#8#13#4#6#1
ZAG;Rafael Lima;chapecoense;11.46;9.20;chapecoense;cruzeiro;11#57#1#0#2#1#0#3#0
MEI;Ralf;corinthians;11.46;4.00;corinthians;santos;11#25#0#0#1#0#1#0#0
MEI;Elias;corinthians;11.46;-0.90;corinthians;santos;17#61#3#0#2#3#3#0#0
ATA;Ananias;chapecoense;11.40;-0.30;chapecoense;cruzeiro;37#37#1#0#6#5#1#1#0
ATA;Marquinhos;cruzeiro;11.35;2.00;chapecoense;cruzeiro;23#50#4#0#4#13#1#6#0
ZAG;Durval;sport;11.33;-2.00;vasco;sport;8#74#0#0#3#2#0#5#0
ZAG;Thiago Heleno;figueirense;11.25;3.70;internacional;figueirense;9#30#0#0#0#4#0#0#0
TEC;Mano Menezes;cruzeiro;11.20;1.62;chapecoense;cruzeiro;-#-#-#-#-#-#-#-#-
GOL;Wilson;coritiba;11.15;8.00;coritiba;atlético-pr;
GOL;Danilo Fernandes;sport;11.15;4.00;vasco;sport;4#19#0#0#0#0#0#0#0
MEI;Deivid;atlético-pr;11.10;3.50;coritiba;atlético-pr;10#17#0#0#0#3#0#0#0
MEI;Robinho;palmeiras;11.05;5.40;palmeiras;grêmio;29#67#5#0#9#6#1#2#0
MEI;Nikão;atlético-pr;10.99;0.00;coritiba;atlético-pr;27#57#4#1#5#3#4#4#0
MEI;Gil;chapecoense;10.86;6.10;chapecoense;cruzeiro;28#48#0#0#1#8#1#2#0
ATA;Vagner Love;corinthians;10.85;2.50;corinthians;santos;31#31#1#0#7#8#8#10#0
ATA;Henrique Almeida;coritiba;10.83;8.60;coritiba;atlético-pr;16#22#0#0#5#8#7#4#0
LAT;Ferrugem;sport;10.82;-0.30;vasco;sport;10#37#0#0#3#2#1#3#0
TEC;Wanderley Filho;goiás;10.77;0.00;goiás;joinville;-#-#-#-#-#-#-#-#-
MEI;Renato;santos;10.74;5.00;corinthians;santos;11#29#0#0#0#2#0#0#0
TEC;Pc Gusmão;joinville;10.62;2.05;goiás;joinville;-#-#-#-#-#-#-#-#-
ATA;Lisandro López;internacional;10.61;2.40;internacional;figueirense;15#18#1#1#6#7#3#11#0
LAT;Lucas;palmeiras;10.57;0.00;palmeiras;grêmio;22#58#2#0#3#3#2#4#0
TEC;Oswaldo De Oliveira;flamengo;10.49;0.39;atlético-mg;flamengo;-#-#-#-#-#-#-#-#-
MEI;Marquinhos Gabriel;santos;10.17;14.30;corinthians;santos;22#39#2#0#2#8#1#5#0
MEI;Rodrigo;goiás;10.03;2.30;goiás;joinville;15#53#1#0#5#6#1#0#0
MEI;Wesley;sãopaulo;10.02;3.70;avaí;são paulo;17#41#1#0#4#6#1#2#0
ATA;Malcom;corinthians;10.00;9.80;corinthians;santos;42#57#2#2#12#8#3#4#0
ZAG;Guti;joinville;9.87;3.90;goiás;joinville;11#31#0#0#1#2#1#0#0
LAT;Marcelo Oliveira;grêmio;9.84;0.50;palmeiras;grêmio;
ATA;Diego Oliveira;pontepreta;9.83;0.00;ponte preta;fluminense;27#34#0#1#8#15#2#2#0
ATA;André;sport;9.76;7.20;vasco;sport;27#51#4#2#3#8#8#17#0
MEI;Wendel;sport;9.74;0.00;vasco;sport;26#22#0#0#2#10#1#1#0
TEC;Doriva;pontepreta;9.71;3.11;ponte preta;fluminense;-#-#-#-#-#-#-#-#-
ZAG;Felipe Macedo;goiás;9.62;-1.40;goiás;joinville;15#42#0#0#1#2#0#0#0
MEI;Paulo Roberto;figueirense;9.50;3.50;internacional;figueirense;24#56#0#0#2#10#1#0#0
MEI;Canteros;flamengo;9.30;-1.60;atlético-mg;flamengo;15#95#3#0#7#12#2#5#0
MEI;Renan Oliveira;avaí;9.30;5.20;avaí;são paulo;7#37#1#0#2#10#1#3#0
ATA;Nenê;vasco;9.24;1.40;vasco;sport;28#52#0#0#2#10#2#1#0
MEI;Walace;grêmio;9.14;0.20;palmeiras;grêmio;19#79#1#0#5#6#0#0#0
TEC;Ney Franco;coritiba;9.14;4.77;coritiba;atlético-pr;-#-#-#-#-#-#-#-#-
LAT;Eduardo;atlético-pr;9.04;-0.50;coritiba;atlético-pr;20#110#1#0#2#8#0#1#0
ZAG;Felipe;corinthians;9.03;3.10;corinthians;santos;8#30#1#0#3#6#1#0#0
TEC;Jorginho;vasco;8.95;3.67;vasco;sport;-#-#-#-#-#-#-#-#-
ZAG;Ernando;internacional;8.93;-2.50;internacional;figueirense;6#16#0#1#2#3#2#1#0
TEC;Argel Fucks;internacional;8.87;4.33;internacional;figueirense;-#-#-#-#-#-#-#-#-
ZAG;Manoel;cruzeiro;8.86;1.70;chapecoense;cruzeiro;19#59#0#0#2#10#1#0#0
MEI;Marcelinho Paraíba;joinville;8.85;3.80;goiás;joinville;11#67#2#1#6#12#4#6#0
MEI;Douglas;grêmio;8.81;6.50;palmeiras;grêmio;16#120#2#0#6#18#4#0#2
MEI;Bruno Silva;chapecoense;8.78;2.20;chapecoense;cruzeiro;
ZAG;Samir;flamengo;8.74;3.70;atlético-mg;flamengo;18#12#0#0#0#8#0#0#0
LAT;Carlinhos;coritiba;8.73;10.20;coritiba;atlético-pr;21#31#0#0#0#2#0#0#0
ATA;Alisson;cruzeiro;8.68;6.80;chapecoense;cruzeiro;14#19#3#0#6#8#2#5#0
LAT;Bruno;sãopaulo;8.63;4.20;avaí;são paulo;13#53#1#0#0#1#0#0#0
ATA;Edigar Junio;joinville;8.62;10.40;goiás;joinville;23#19#2#3#6#7#2#1#0
ATA;Zé Eduardo;goiás;8.48;0.10;goiás;joinville;17#18#0#1#5#9#1#3#0
MEI;Leandro Donizete;atlético-mg;8.47;0.00;atlético-mg;flamengo;23#54#1#0#2#3#0#0#0
LAT;Marquinhos Pedroso;figueirense;8.44;3.20;internacional;figueirense;32#49#1#0#3#1#1#0#0
ZAG;Fred;goiás;8.04;11.50;goiás;joinville;7#26#0#1#5#8#2#1#0
MEI;Rafael Carioca;atlético-mg;8.00;8.20;atlético-mg;flamengo;32#55#1#0#2#6#0#0#0
MEI;Charles;cruzeiro;7.82;0.00;chapecoense;cruzeiro;12#47#0#1#3#8#2#0#0
ATA;Felipe Azevedo;pontepreta;7.82;8.40;ponte preta;fluminense;39#92#1#2#13#16#3#1#0
MEI;Andrezinho;vasco;7.79;7.70;vasco;sport;18#10#2#0#1#0#1#0#0
LAT;Douglas Santos;atlético-mg;7.72;6.50;atlético-mg;flamengo;9#59#2#0#2#9#0#1#0
ATA;Clayton;figueirense;7.72;2.10;internacional;figueirense;23#56#4#0#7#13#3#17#0
ATA;Paulinho;flamengo;7.64;0.50;atlético-mg;flamengo;8#40#0#0#8#9#2#2#0
MEI;David;goiás;7.55;-0.30;goiás;joinville;6#48#2#0#1#3#0#0#0
LAT;Renê;sport;7.54;0.50;vasco;sport;25#111#3#0#3#2#1#0#0
LAT;William;internacional;7.39;1.90;internacional;figueirense;19#57#1#0#1#0#0#0#0
ATA;Maikon Leite;sport;7.31;-0.30;vasco;sport;
MEI;Márcio Araújo;flamengo;7.24;3.20;atlético-mg;flamengo;31#45#0#0#0#6#0#0#0
ATA;Rafael Silva;vasco;7.13;16.70;vasco;sport;19#24#0#1#10#6#2#5#0
MEI;Thiago Mendes;sãopaulo;7.12;0.20;avaí;são paulo;29#59#2#0#3#5#0#4#0
MEI;Marlone;sport;7.08;4.20;vasco;sport;24#54#3#0#10#15#2#3#0
ATA;Rogério;sãopaulo;7.06;-0.90;avaí;são paulo;7#12#0#0#2#4#2#0#0
MEI;Alan Patrick;flamengo;6.98;0.10;atlético-mg;flamengo;20#54#3#0#6#7#5#1#0
GOL;Alisson;internacional;6.95;1.00;internacional;figueirense;0#7#0#0#0#0#0#0#0
MEI;Régis;sport;6.90;0.90;vasco;sport;6#34#2#0#3#1#1#2#0
TEC;Gilson Kleina;avaí;6.85;4.85;avaí;são paulo;-#-#-#-#-#-#-#-#-
ATA;Gabriel Jesus;palmeiras;6.82;16.80;palmeiras;grêmio;17#32#1#0#5#5#3#4#0
LAT;Zeca;santos;6.81;9.10;corinthians;santos;12#42#3#0#1#1#0#0#0
ATA;Leandrão;vasco;6.79;0.00;vasco;sport;1#10#0#0#6#2#1#1#0
ZAG;Paulão;internacional;6.79;9.80;internacional;figueirense;3#30#1#1#1#1#1#0#0
LAT;Rafael Forster;goiás;6.61;0.00;goiás;joinville;8#32#0#0#1#0#0#1#0
TEC;Hudson Coutinho;figueirense;6.57;0.00;internacional;figueirense;-#-#-#-#-#-#-#-#-
MEI;Thiago Santos;palmeiras;6.53;1.00;palmeiras;grêmio;4#12#0#0#2#1#0#0#0
ATA;Marcão;figueirense;6.51;0.20;internacional;figueirense;18#20#0#0#7#7#2#11#0
MEI;Fabinho;figueirense;6.37;3.80;internacional;figueirense;19#57#0#0#4#6#1#5#0
LAT;Mário Sérgio;joinville;6.27;-3.80;goiás;joinville;18#55#0#0#2#6#1#0#0
LAT;Edson Ratinho;joinville;6.23;1.80;goiás;joinville;
LAT;Fabrício;cruzeiro;6.21;0.00;chapecoense;cruzeiro;17#48#0#0#4#2#0#2#0
GOL;Agenor;joinville;6.21;4.00;goiás;joinville;5#15#0#0#0#0#0#0#0
MEI;Cristian;pontepreta;6.17;7.50;ponte preta;fluminense;1#2#1#0#0#1#0#1#0
ATA;Kleber;coritiba;6.16;5.40;coritiba;atlético-pr;10#9#0#0#4#1#1#0#0
ZAG;Paulo André;cruzeiro;6.10;-0.30;chapecoense;cruzeiro;5#27#0#0#3#1#0#1#0
MEI;Rodrigo Caio;sãopaulo;6.05;3.70;avaí;são paulo;12#32#2#1#2#1#0#2#0
ZAG;Ferron;pontepreta;6.00;-0.10;ponte preta;fluminense;6#8#0#0#1#1#1#0#0
MEI;Ariel Cabral;cruzeiro;5.88;1.20;chapecoense;cruzeiro;7#8#0#0#1#4#0#0#0
LAT;Sidcley;atlético-pr;5.86;-1.40;coritiba;atlético-pr;12#48#0#0#1#4#1#0#0
LAT;Leandro Silva;figueirense;5.76;0.00;internacional;figueirense;13#69#0#0#0#5#0#0#0
ZAG;Fábio Ferreira;pontepreta;5.72;0.00;ponte preta;fluminense;0#0#0#0#0#0#0#0#0
MEI;João Vitor;figueirense;5.65;0.00;internacional;figueirense;18#17#0#0#1#5#1#0#0
MEI;Alan Santos;coritiba;5.62;0.00;coritiba;atlético-pr;5#22#0#0#0#2#0#0#0
LAT;Pará;flamengo;5.57;1.50;atlético-mg;flamengo;16#61#2#0#1#2#0#4#0
MEI;Wellington;internacional;5.57;4.30;internacional;figueirense;2#16#0#0#2#3#0#0#0
MEI;Elton;pontepreta;5.49;1.40;ponte preta;fluminense;3#27#0#0#3#2#0#0#0
ATA;Tiago Luis;chapecoense;5.45;0.10;chapecoense;cruzeiro;6#56#0#0#10#12#1#8#0
ATA;Negueba;coritiba;5.43;6.90;coritiba;atlético-pr;11#46#2#0#5#9#0#1#0
MEI;Serginho;vasco;5.22;-2.80;vasco;sport;20#53#2#0#1#2#0#0#0
ZAG;Juninho;coritiba;5.18;5.80;coritiba;atlético-pr;
GOL;Vagner;avaí;5.09;8.00;avaí;são paulo;2#11#0#0#0#0#0#0#0
LAT;Rogério;joinville;5.02;7.40;goiás;joinville;4#20#1#0#0#0#0#1#0
ATA;William Popp;joinville;5.00;-0.90;goiás;joinville;22#42#2#0#6#10#0#2#0
ZAG;Yago;corinthians;4.97;0.00;corinthians;santos;0#3#0#0#0#0#0#0#0
ZAG;Domingues;joinville;4.91;0.00;goiás;joinville;0#2#0#0#0#0#0#0#0
ZAG;Erazo;grêmio;4.85;0.50;palmeiras;grêmio;5#25#1#0#1#2#1#0#0
LAT;Renato;fluminense;4.84;0.00;ponte preta;fluminense;13#29#1#0#2#1#0#0#0
LAT;Romário;avaí;4.76;8.90;avaí;são paulo;25#68#0#0#2#1#0#0#0
ZAG;Walisson Maia;coritiba;4.75;7.20;coritiba;atlético-pr;8#13#0#0#1#2#0#0#0
ZAG;Emerson;avaí;4.74;5.60;avaí;são paulo;9#48#0#0#4#6#2#1#0
ATA;Wiliam Barbio;chapecoense;4.62;-2.90;chapecoense;cruzeiro;3#7#0#0#1#0#0#1#0
MEI;Adriano;avaí;4.52;-3.10;avaí;são paulo;2#10#0#0#0#0#0#0#0
MEI;Arouca;palmeiras;4.50;0.70;palmeiras;grêmio;16#28#1#0#1#2#0#0#0
LAT;Julio Cesar;vasco;4.50;2.10;vasco;sport;11#25#0#0#1#1#1#2#0
ZAG;Thiego;chapecoense;4.41;5.90;chapecoense;cruzeiro;1#1#0#0#0#1#0#0#0
ZAG;Bressan;grêmio;4.18;-0.30;palmeiras;grêmio;4#9#0#0#0#1#0#0#0
ZAG;Lucão;sãopaulo;4.17;7.40;avaí;são paulo;4#39#1#0#1#1#0#0#0
ATA;Marcos Junior;fluminense;4.14;0.50;ponte preta;fluminense;38#32#0#0#7#7#4#6#0
MEI;Gustavo Scarpa;fluminense;4.14;0.00;ponte preta;fluminense;22#63#1#0#7#3#2#2#0
ATA;Fernandinho;grêmio;4.00;0.30;palmeiras;grêmio;
LAT;Fabiano;cruzeiro;3.97;0.00;chapecoense;cruzeiro;1#6#0#0#0#0#0#1#0
LAT;Matheus;sãopaulo;3.94;8.70;avaí;são paulo;11#6#1#0#0#0#0#0#0
MEI;Rudnei;avaí;3.89;7.30;avaí;são paulo;4#4#0#0#0#0#0#0#0
LAT;Gimenez;goiás;3.83;2.50;goiás;joinville;11#27#0#0#0#1#0#0#0
ZAG;Leandro Silva;coritiba;3.79;1.00;coritiba;atlético-pr;14#44#1#0#1#3#0#1#0
MEI;Eduardo Neto;avaí;3.77;1.80;avaí;são paulo;14#50#1#0#6#5#0#0#0
GOL;Paulo Victor;flamengo;3.70;-1.00;atlético-mg;flamengo;3#12#0#0#0#0#0#0#0
GOL;Tiago;grêmio;3.67;-1.00;palmeiras;grêmio;2#9#0#0#0#0#0#0#0
LAT;Caramelo;chapecoense;3.67;0.00;chapecoense;cruzeiro;1#2#0#0#0#0#0#0#0
ZAG;Gustavo Henrique;santos;3.60;9.90;corinthians;santos;9#18#0#0#3#3#0#0#0
MEI;João Paulo;coritiba;3.44;1.50;coritiba;atlético-pr;17#59#0#0#4#2#0#0#0
ZAG;Antonio Carlos;avaí;3.44;7.20;avaí;são paulo;17#42#1#0#2#4#0#0#0
MEI;Lúcio Flávio;coritiba;3.34;-1.60;coritiba;atlético-pr;33#70#1#0#9#7#0#0#0
MEI;Juninho;pontepreta;3.18;0.00;ponte preta;fluminense;11#31#0#0#2#3#0#1#0
ZAG;Breno;sãopaulo;2.96;0.00;avaí;são paulo;2#3#0#0#0#0#0#0#0
MEI;Lucas Crispim;joinville;2.84;-2.70;goiás;joinville;20#32#1#1#3#2#0#3#0
ZAG;Rafael Vaz;vasco;2.74;0.00;vasco;sport;0#0#0#1#0#0#0#0#0
MEI;Thiago Maia;santos;2.71;0.10;corinthians;santos;11#38#0#0#0#5#1#0#0
ZAG;Marcelo;flamengo;2.61;0.00;atlético-mg;flamengo;4#19#0#0#1#0#0#1#0
LAT;Lucas Ramon;grêmio;2.23;0.00;palmeiras;grêmio;
MEI;Moisés;grêmio;2.17;0.00;palmeiras;grêmio;0#0#0#0#0#0#0#0#0
MEI;Kadu;joinville;2.14;-2.60;goiás;joinville;6#33#0#0#1#3#0#0#0
MEI;Bruno Gallo;vasco;1.82;0.40;vasco;sport;4#5#0#0#1#1#0#0#0
LAT;Léo Pelé;fluminense;1.70;0.30;ponte preta;fluminense;1#8#0#0#0#1#0#0#0
ZAG;Bruno Alves;figueirense;1.22;-0.70;internacional;figueirense;5#22#0#0#1#4#1#1#0
GOL;Paulo Henrique;goiás;0.82;-4.90;goiás;joinville;
