POSITION;PLAYER;TEAM;VALUE;SCORE;HOME;AWAY;FS#PE#A#FT#FD#FF#G#I#PP
ATA;Alexandre Pato;sãopaulo;12.55;3.30;são paulo;fluminense;12#24#1#1#4#2#2#6#0
GOL;Danilo;chapecoense;12.44;2.50;chapecoense;vasco;
MEI;Camilo;chapecoense;12.38;-1.40;chapecoense;vasco;7#34#1#0#2#4#1#3#0
ZAG;Thiago Heleno;figueirense;12.31;6.30;flamengo;figueirense;2#10#0#0#0#2#0#0#0
ATA;Marquinhos;cruzeiro;12.23;0.10;cruzeiro;atlético-pr;11#29#2#0#2#10#1#3#0
MEI;Jonas;flamengo;12.10;4.70;flamengo;figueirense;13#14#0#0#0#2#0#0#0
GOL;Alex Muralha;figueirense;12.08;1.00;flamengo;figueirense;1#3#0#0#0#0#0#0#0
TEC;Juan Carlos Osorio;sãopaulo;12.06;3.22;são paulo;fluminense;-#-#-#-#-#-#-#-#-
ATA;Diego Oliveira;pontepreta;12.02;2.30;ponte preta;palmeiras;19#18#0#0#4#5#2#0#0
LAT;Uendel;corinthians;12.01;9.00;goiás;corinthians;1#11#1#0#0#1#0#0#0
TEC;Eduardo Baptista;sport;11.86;6.71;avaí;sport;-#-#-#-#-#-#-#-#-
MEI;Renato Augusto;corinthians;11.84;1.10;goiás;corinthians;11#30#0#1#6#5#0#2#0
ATA;Vagner Love;corinthians;11.83;16.20;goiás;corinthians;9#12#0#0#1#3#3#3#0
TEC;Milton Mendes;atlético-pr;11.80;2.84;cruzeiro;atlético-pr;-#-#-#-#-#-#-#-#-
MEI;Henrique;cruzeiro;11.64;0.00;cruzeiro;atlético-pr;8#15#0#0#2#2#1#0#0
MEI;Felipe Menezes;goiás;11.56;8.10;goiás;corinthians;11#46#3#0#9#4#1#1#1
ZAG;Kadu;atlético-pr;11.46;-0.60;cruzeiro;atlético-pr;1#14#0#1#0#0#0#1#0
TEC;Marcelo Oliveira;palmeiras;11.44;7.62;ponte preta;palmeiras;-#-#-#-#-#-#-#-#-
MEI;Robinho;palmeiras;11.21;8.40;ponte preta;palmeiras;7#19#2#0#4#4#0#0#0
TEC;Diego Aguirre;internacional;11.19;0.40;internacional;atlético-mg;-#-#-#-#-#-#-#-#-
GOL;Danilo Fernandes;sport;11.18;13.70;avaí;sport;2#5#0#0#0#0#0#0#0
MEI;Elias;corinthians;11.17;7.60;goiás;corinthians;
TEC;Roger Machado;grêmio;11.15;4.96;santos;grêmio;-#-#-#-#-#-#-#-#-
TEC;Vanderlei Luxemburgo;cruzeiro;11.12;3.82;cruzeiro;atlético-pr;-#-#-#-#-#-#-#-#-
LAT;Fagner;corinthians;11.11;8.00;goiás;corinthians;8#20#0#0#0#2#0#0#0
ZAG;Marquinhos;figueirense;11.04;3.80;flamengo;figueirense;4#12#1#0#2#1#2#2#0
LAT;Lucas;palmeiras;11.03;3.60;ponte preta;palmeiras;9#16#0#0#2#2#0#3#0
LAT;Dener Assunção;chapecoense;10.86;5.80;chapecoense;vasco;18#52#0#0#2#3#0#1#0
MEI;Nikão;atlético-pr;10.79;1.00;cruzeiro;atlético-pr;10#19#2#0#0#1#4#1#0
TEC;Celso Roth;vasco;10.73;4.54;chapecoense;vasco;-#-#-#-#-#-#-#-#-
MEI;Bruno Silva;chapecoense;10.66;0.00;chapecoense;vasco;5#19#0#0#2#3#1#3#0
ATA;Emerson;flamengo;10.65;8.80;flamengo;figueirense;10#13#0#0#1#1#1#3#0
ATA;Lisandro López;internacional;10.61;0.00;internacional;atlético-mg;5#6#0#1#2#2#0#4#0
ZAG;Gustavo;atlético-pr;10.47;7.40;cruzeiro;atlético-pr;1#11#0#1#0#1#1#1#0
LAT;Marcelo Oliveira;grêmio;10.17;9.10;santos;grêmio;18#24#1#0#3#2#1#2#0
ZAG;Ernando;internacional;10.13;0.00;internacional;atlético-mg;2#3#0#1#1#1#0#0#0
ZAG;Felipe Macedo;goiás;10.10;0.20;goiás;corinthians;10#18#0#0#1#2#0#0#0
MEI;David;goiás;10.00;0.00;goiás;corinthians;0#0#0#0#0#0#0#0#0
MEI;Paulo Roberto;figueirense;9.97;10.70;flamengo;figueirense;6#24#0#0#0#2#1#0#0
MEI;Wendel;sport;9.92;0.00;avaí;sport;10#10#0#0#0#6#1#0#0
MEI;Otávio;atlético-pr;9.84;5.10;cruzeiro;atlético-pr;11#18#0#0#4#5#0#0#0
TEC;Cristóvão Borges;flamengo;9.82;6.13;flamengo;figueirense;
LAT;Rafael Galhardo;grêmio;9.80;6.00;santos;grêmio;15#21#1#1#3#4#0#2#0
MEI;Douglas;grêmio;9.74;6.60;santos;grêmio;6#28#1#0#2#4#1#0#0
MEI;Walace;grêmio;9.67;5.00;santos;grêmio;11#29#0#0#2#1#0#0#0
ZAG;Welinton;coritiba;9.62;0.60;coritiba;joinville;9#24#0#0#0#2#0#0#0
ATA;Maikon Leite;sport;9.53;8.80;avaí;sport;7#16#2#1#3#9#3#2#0
ZAG;David Braz;santos;9.48;0.00;santos;grêmio;5#44#0#0#0#4#0#1#0
ZAG;Rafael Lima;chapecoense;9.37;-2.30;chapecoense;vasco;4#32#1#0#1#1#0#2#0
MEI;Lucas Lima;santos;9.09;-0.90;santos;grêmio;16#42#2#0#2#1#0#0#0
MEI;Leandro Donizete;atlético-mg;9.09;2.60;internacional;atlético-mg;2#16#0#0#0#0#0#0#0
MEI;Rodrigo;goiás;9.04;6.40;goiás;corinthians;6#16#0#0#4#1#1#0#0
LAT;Apodi;chapecoense;8.96;-0.60;chapecoense;vasco;16#28#0#0#6#1#1#2#0
LAT;Samuel Xavier;sport;8.91;6.40;avaí;sport;10#30#0#0#0#1#1#0#0
MEI;Gabriel;flamengo;8.70;6.90;flamengo;figueirense;11#18#1#0#4#3#2#2#0
ATA;Marcelo Cirino;flamengo;8.66;4.30;flamengo;figueirense;12#23#1#0#3#1#0#5#0
LAT;Mayke;cruzeiro;8.66;-3.60;cruzeiro;atlético-pr;2#21#0#0#1#0#0#0#0
MEI;Ricardinho;figueirense;8.64;4.00;flamengo;figueirense;9#17#2#0#0#2#0#1#0
ZAG;Pablo;pontepreta;8.61;4.20;ponte preta;palmeiras;10#13#0#0#2#2#0#1#0
LAT;Bruno;sãopaulo;8.58;4.00;são paulo;fluminense;11#35#1#0#0#1#0#0#0
ZAG;Rhodolfo;grêmio;8.43;6.80;santos;grêmio;1#16#0#0#0#3#1#1#0
TEC;Marcelo Fernandes;santos;8.42;-0.45;santos;grêmio;
ZAG;Guti;joinville;8.41;-1.00;coritiba;joinville;5#12#0#0#0#1#0#0#0
ZAG;Manoel;cruzeiro;8.31;4.80;cruzeiro;atlético-pr;10#18#0#0#0#2#1#0#0
ZAG;Felipe;corinthians;8.29;7.10;goiás;corinthians;2#2#0#0#1#2#0#0#0
LAT;Eduardo;atlético-pr;8.23;-3.00;cruzeiro;atlético-pr;7#47#1#0#1#3#0#0#0
ATA;André;sport;8.22;13.80;avaí;sport;2#9#0#1#0#1#3#3#0
MEI;Josimar;pontepreta;8.09;5.10;ponte preta;palmeiras;9#32#1#0#2#4#0#0#0
ATA;Malcom;corinthians;8.05;8.00;goiás;corinthians;12#14#0#1#6#0#0#0#0
ATA;Thiago Santana;figueirense;8.05;14.80;flamengo;figueirense;6#8#1#0#2#2#3#2#0
TEC;Vinícius Eutrópio;chapecoense;7.97;0.55;chapecoense;vasco;-#-#-#-#-#-#-#-#-
ZAG;Alan Costa;internacional;7.75;2.00;internacional;atlético-mg;0#7#0#0#0#3#0#0#0
MEI;Marcos Aurélio;coritiba;7.73;0.80;coritiba;joinville;3#13#2#0#1#6#0#1#0
LAT;Fabrício;cruzeiro;7.64;1.50;cruzeiro;atlético-pr;7#10#0#0#1#0#0#2#0
TEC;Argel Fucks;figueirense;7.57;5.27;flamengo;figueirense;-#-#-#-#-#-#-#-#-
ZAG;Anderson Salles;vasco;7.31;7.90;chapecoense;vasco;1#5#0#1#0#0#0#0#0
TEC;Augusto César;goiás;7.31;2.48;goiás;corinthians;-#-#-#-#-#-#-#-#-
ATA;Gabriel;santos;7.27;2.70;santos;grêmio;7#14#0#0#4#6#0#4#0
ATA;Riascos;vasco;7.20;0.80;chapecoense;vasco;11#11#0#0#2#6#2#1#0
ATA;Edmílson;chapecoense;7.09;-0.90;chapecoense;vasco;4#9#0#0#3#9#0#3#0
MEI;Anselmo;joinville;7.06;-2.00;coritiba;joinville;11#22#1#0#0#4#0#0#0
MEI;Tinga;avaí;7.00;0.00;avaí;sport;
LAT;Cereceda;figueirense;6.87;0.00;flamengo;figueirense;5#19#0#0#0#1#0#0#0
MEI;Marlone;sport;6.80;11.30;avaí;sport;4#8#0#0#3#2#1#1#0
LAT;Renê;sport;6.74;7.20;avaí;sport;7#46#2#0#2#0#0#0#0
MEI;Maicosuel;atlético-mg;6.63;0.90;internacional;atlético-mg;4#10#1#0#2#0#0#1#0
ATA;William;avaí;6.34;0.70;avaí;sport;3#1#0#0#1#0#0#0#0
ATA;Gilberto;vasco;6.33;9.10;chapecoense;vasco;11#25#1#1#5#11#0#4#1
ZAG;Pedro Geromel;grêmio;6.31;3.70;santos;grêmio;9#16#0#0#0#1#0#2#0
MEI;Thiago Mendes;sãopaulo;6.19;3.60;são paulo;fluminense;15#27#2#0#3#4#0#3#0
MEI;Rafael Carioca;atlético-mg;6.04;-1.30;internacional;atlético-mg;10#22#0#0#0#3#0#0#0
ZAG;Renato Chaves;pontepreta;6.00;0.10;ponte preta;palmeiras;3#3#0#0#0#0#0#1#0
TEC;Ney Franco;coritiba;5.96;0.66;coritiba;joinville;-#-#-#-#-#-#-#-#-
GOL;Vladimir;santos;5.95;-4.00;santos;grêmio;1#5#0#0#0#0#0#0#0
LAT;Leandro Silva;figueirense;5.86;2.20;flamengo;figueirense;5#33#0#0#0#2#0#0#0
ATA;Felipe Azevedo;pontepreta;5.84;1.20;ponte preta;palmeiras;18#34#0#0#1#4#2#0#0
MEI;Renan;avaí;5.63;0.00;avaí;sport;15#14#0#0#0#1#0#0#0
LAT;Diogo Barbosa;goiás;5.54;3.90;goiás;corinthians;8#16#0#0#0#2#0#1#0
TEC;Adilson Batista;joinville;5.52;0.96;coritiba;joinville;-#-#-#-#-#-#-#-#-
MEI;Giovanni Augusto;atlético-mg;5.47;-1.00;internacional;atlético-mg;7#24#1#0#1#2#0#0#0
ATA;Leandro Pereira;palmeiras;5.44;1.20;ponte preta;palmeiras;6#6#0#0#3#2#1#1#0
LAT;Mário Sérgio;joinville;5.35;-1.10;coritiba;joinville;
LAT;William;internacional;5.28;0.00;internacional;atlético-mg;6#11#0#0#0#0#0#0#0
TEC;Gilson Kleina;avaí;5.25;0.57;avaí;sport;-#-#-#-#-#-#-#-#-
ZAG;Douglas Silva;joinville;5.20;1.70;coritiba;joinville;4#6#0#0#0#0#0#0#0
MEI;Serginho;vasco;5.13;0.00;chapecoense;vasco;3#16#1#0#0#1#0#0#0
LAT;Ayrton;flamengo;5.06;2.20;flamengo;figueirense;3#13#0#0#1#0#0#0#0
MEI;Rodrigo Dourado;internacional;5.04;1.40;internacional;atlético-mg;2#9#1#0#0#2#0#1#0
MEI;Fabinho;figueirense;5.01;5.30;flamengo;figueirense;7#13#0#0#0#3#0#2#0
GOL;Muriel;internacional;5.01;-3.00;internacional;atlético-mg;0#1#0#0#0#0#0#0#0
ZAG;Edson Silva;sãopaulo;4.99;3.70;são paulo;fluminense;0#3#0#0#0#0#0#0#0
MEI;Rafael Bastos;figueirense;4.97;0.30;flamengo;figueirense;5#8#0#0#0#1#0#0#0
MEI;Hernani;atlético-pr;4.91;4.10;cruzeiro;atlético-pr;7#34#0#0#3#8#1#1#0
LAT;Julio Cesar;vasco;4.82;5.80;chapecoense;vasco;5#7#0#0#0#0#0#2#0
MEI;Bruno Henrique;corinthians;4.65;0.10;goiás;corinthians;8#25#0#1#4#6#0#2#0
MEI;Wagner;fluminense;4.55;-1.40;são paulo;fluminense;14#42#0#0#1#4#1#0#0
LAT;Jorge;flamengo;4.49;12.40;flamengo;figueirense;2#2#0#0#0#1#0#0#0
MEI;Jhon Cley;vasco;4.47;0.40;chapecoense;vasco;6#11#0#0#2#2#0#2#0
MEI;Lucas Otávio;santos;4.42;0.00;santos;grêmio;7#17#0#0#0#1#0#0#0
ATA;Allano;cruzeiro;4.36;3.10;cruzeiro;atlético-pr;7#8#0#0#3#3#0#2#0
ZAG;Neto;chapecoense;4.36;0.70;chapecoense;vasco;4#12#0#0#1#0#0#0#0
GOL;Vagner;avaí;4.35;0.40;avaí;sport;
LAT;Nino Paraíba;avaí;4.35;1.10;avaí;sport;13#40#0#0#1#0#0#1#0
ZAG;Fred;goiás;4.34;1.10;goiás;corinthians;3#5#0#0#2#3#0#1#0
ATA;Kempes;joinville;4.33;1.70;coritiba;joinville;6#12#0#0#4#5#2#5#0
ATA;William Popp;joinville;4.29;2.30;coritiba;joinville;9#20#0#0#1#5#0#0#0
ZAG;Edcarlos;atlético-mg;4.27;0.00;internacional;atlético-mg;0#1#0#0#0#0#0#0#0
GOL;César;flamengo;4.16;4.10;flamengo;figueirense;1#3#0#0#0#0#0#0#0
MEI;Arouca;palmeiras;4.15;0.30;ponte preta;palmeiras;6#12#0#0#0#1#0#0#0
MEI;Thiago Galhardo;coritiba;4.15;-2.60;coritiba;joinville;11#24#0#0#2#2#1#3#0
LAT;Caju;santos;4.02;-0.50;santos;grêmio;0#0#0#0#0#0#0#0#0
MEI;Rafael Longuine;santos;4.01;-0.10;santos;grêmio;3#9#1#0#3#0#0#0#0
ZAG;Jubal;avaí;4.00;0.00;avaí;sport;0#0#0#0#0#0#0#0#0
MEI;Cleber Santana;chapecoense;3.96;0.30;chapecoense;vasco;1#11#0#0#0#0#0#0#0
ATA;Marcos Junior;fluminense;3.87;1.20;são paulo;fluminense;8#4#0#0#3#0#1#0#0
MEI;Eduardo Neto;avaí;3.85;0.90;avaí;sport;8#20#1#0#1#4#0#0#0
ZAG;Bruno Rodrigo;cruzeiro;3.65;-2.60;cruzeiro;atlético-pr;3#12#0#0#1#2#0#0#0
MEI;Lucas Crispim;joinville;3.39;3.50;coritiba;joinville;4#8#0#0#2#1#0#2#0
ZAG;Victor Ramos;palmeiras;3.35;3.20;ponte preta;palmeiras;4#19#0#1#0#2#1#1#0
ATA;Pedro Rocha;grêmio;3.08;-0.90;santos;grêmio;8#18#1#0#4#5#1#7#0
ZAG;Aislan;vasco;3.00;0.00;chapecoense;vasco;0#0#0#0#0#0#0#0#0
MEI;Edinho;grêmio;2.91;0.00;santos;grêmio;
ATA;Cesinha;pontepreta;2.89;-0.70;ponte preta;palmeiras;3#5#1#0#0#2#0#2#0
MEI;Lúcio Flávio;coritiba;2.87;-2.10;coritiba;joinville;3#7#0#0#2#0#0#0#0
GOL;Bruno;coritiba;2.86;-1.30;coritiba;joinville;1#3#0#0#0#0#0#0#0
LAT;Geferson;internacional;2.83;2.80;internacional;atlético-mg;4#6#0#0#0#0#0#0#0
ATA;Romulo;avaí;2.79;6.50;avaí;sport;5#3#0#0#1#2#1#0#0
ZAG;Marcelo;flamengo;2.68;2.00;flamengo;figueirense;1#9#0#0#0#0#0#1#0
ZAG;Jéci;avaí;2.65;0.00;avaí;sport;6#14#0#0#3#3#0#0#0
LAT;Romário;avaí;2.64;1.10;avaí;sport;5#30#0#0#0#0#0#0#0
ZAG;Leandro Silva;coritiba;2.63;0.00;coritiba;joinville;1#5#0#0#0#1#0#0#0
MEI;Liniker;goiás;2.51;1.30;goiás;corinthians;7#3#1#0#0#2#0#0#0
LAT;Clayton Sales;goiás;2.36;0.00;goiás;corinthians;2#12#0#0#0#1#0#0#0
MEI;Juninho;pontepreta;2.23;0.00;ponte preta;palmeiras;1#6#0#0#0#1#0#0#0
LAT;Rodrigo Ramos;coritiba;2.21;-0.30;coritiba;joinville;2#11#1#0#0#1#0#1#0
ZAG;Dankler;joinville;2.14;0.20;coritiba;joinville;0#15#0#0#1#2#0#0#0
ZAG;Danrlei;joinville;2.10;2.40;coritiba;joinville;2#3#0#0#0#0#0#2#0
GOL;Agenor;joinville;2.09;3.10;coritiba;joinville;0#7#0#0#0#0#0#0#0
ZAG;Lucão;sãopaulo;2.02;2.50;são paulo;fluminense;0#8#0#0#0#0#0#0#0
GOL;Charles;vasco;1.96;4.70;chapecoense;vasco;0#1#0#0#0#0#0#0#0
MEI;Marcos Vinícius;cruzeiro;1.88;-2.50;cruzeiro;atlético-pr;4#1#0#0#0#0#0#0#0
LAT;Henrique;coritiba;1.86;3.70;coritiba;joinville;
MEI;Hudson;sãopaulo;1.85;0.00;são paulo;fluminense;1#16#1#0#1#1#0#0#0
ATA;Wesley;goiás;1.53;0.00;goiás;corinthians;14#7#0#0#3#2#1#1#0
ZAG;Paulo Ricardo;santos;1.07;1.10;santos;grêmio;0#2#0#0#0#0#0#0#0
LAT;Diego;joinville;0.92;-1.30;coritiba;joinville;3#12#0#0#1#2#0#1#0
MEI;Ygor;goiás;0.82;-1.90;goiás;corinthians;
