POSITION;PLAYER;TEAM;VALUE;SCORE;HOME;AWAY;FS#PE#A#FT#FD#FF#G#I#PP
MEI;Cícero;fluminense;12.86;16.80;joinville;fluminense;8#8#1#0#3#2#1#0#0
ATA;Eduardo Sasha;internacional;12.82;3.20;internacional;atlético-pr;8#21#0#0#4#3#1#0#0
TEC;Dorival Júnior;santos;12.72;2.54;santos;avaí;-#-#-#-#-#-#-#-#-
MEI;Henrique;cruzeiro;12.68;2.20;corinthians;cruzeiro;
MEI;Otávio;atlético-pr;12.60;7.90;internacional;atlético-pr;18#41#0#0#7#8#0#0#0
TEC;Juan Carlos Osorio;sãopaulo;12.57;1.64;flamengo;são paulo;-#-#-#-#-#-#-#-#-
LAT;Apodi;chapecoense;12.39;7.50;coritiba;chapecoense;32#58#0#0#9#6#2#2#0
ZAG;Kadu;atlético-pr;12.39;4.10;internacional;atlético-pr;5#37#0#1#0#1#1#2#0
TEC;Marcelo Oliveira;palmeiras;12.34;5.33;atlético-mg;palmeiras;-#-#-#-#-#-#-#-#-
TEC;Milton Mendes;atlético-pr;12.34;4.01;internacional;atlético-pr;-#-#-#-#-#-#-#-#-
GOL;Danilo;chapecoense;12.26;-2.00;coritiba;chapecoense;4#14#0#0#0#0#0#0#0
TEC;Vanderlei Luxemburgo;cruzeiro;12.08;5.43;corinthians;cruzeiro;-#-#-#-#-#-#-#-#-
MEI;Patrick;goiás;12.04;10.90;goiás;vasco;25#19#0#0#1#4#0#0#0
GOL;Vanderlei;santos;11.99;11.00;santos;avaí;0#3#0#0#0#0#0#0#0
TEC;Eduardo Baptista;sport;11.98;2.55;figueirense;sport;-#-#-#-#-#-#-#-#-
ZAG;Felipe Macedo;goiás;11.92;9.80;goiás;vasco;12#31#0#0#1#2#0#0#0
GOL;Alex Muralha;figueirense;11.88;2.00;figueirense;sport;2#6#0#0#0#0#0#0#0
MEI;Ronaldinho Gaúcho;fluminense;11.86;-2.70;joinville;fluminense;2#28#0#0#3#3#0#1#0
ZAG;Rafael Toloi;sãopaulo;11.85;6.20;flamengo;são paulo;6#35#0#0#1#1#0#1#0
ZAG;Durval;sport;11.83;-1.20;figueirense;sport;7#56#0#0#3#0#0#3#0
TEC;Roger Machado;grêmio;11.75;3.09;ponte preta;grêmio;-#-#-#-#-#-#-#-#-
ATA;Ananias;chapecoense;11.75;0.00;coritiba;chapecoense;27#24#1#0#3#4#1#1#0
LAT;Christiano;vasco;11.68;5.80;goiás;vasco;16#43#0#1#4#10#0#3#0
ATA;Marquinhos;cruzeiro;11.61;2.10;corinthians;cruzeiro;
MEI;Elias;corinthians;11.51;-0.70;corinthians;cruzeiro;10#47#3#0#1#1#2#0#0
LAT;Madson;vasco;11.50;0.50;goiás;vasco;24#63#1#0#1#1#0#3#0
LAT;Rafael Galhardo;grêmio;11.41;8.70;ponte preta;grêmio;27#65#1#2#6#8#2#4#0
ATA;André Lima;avaí;11.33;7.60;santos;avaí;15#26#2#0#2#7#5#1#0
TEC;Julinho Camargo;goiás;11.22;9.46;goiás;vasco;-#-#-#-#-#-#-#-#-
MEI;Rodrigo;goiás;11.22;7.90;goiás;vasco;9#34#1#0#5#4#1#0#0
ZAG;David Braz;santos;11.04;5.30;santos;avaí;6#68#0#0#0#4#1#2#0
ZAG;Thiago Heleno;figueirense;10.81;-0.90;figueirense;sport;5#20#0#0#0#4#0#0#0
MEI;Nikão;atlético-pr;10.72;0.00;internacional;atlético-pr;20#39#3#1#3#2#4#3#0
MEI;Renato;santos;10.70;0.00;santos;avaí;6#13#0#0#0#2#0#0#0
TEC;Pc Gusmão;joinville;10.46;4.05;joinville;fluminense;-#-#-#-#-#-#-#-#-
LAT;Carlinhos;sãopaulo;10.41;2.80;flamengo;são paulo;17#33#1#0#2#1#0#3#0
LAT;Eduardo;atlético-pr;10.33;7.10;internacional;atlético-pr;14#86#1#0#2#7#0#0#0
ATA;Diego Oliveira;pontepreta;10.27;0.00;ponte preta;grêmio;24#28#0#1#5#8#2#2#0
ATA;Luciano;corinthians;10.26;19.90;corinthians;cruzeiro;8#15#0#1#3#3#5#4#0
TEC;Cristóvão Borges;flamengo;10.21;2.10;flamengo;são paulo;-#-#-#-#-#-#-#-#-
MEI;Gil;chapecoense;10.18;2.40;coritiba;chapecoense;20#42#0#0#0#6#1#2#0
MEI;Robinho;palmeiras;10.09;1.80;atlético-mg;palmeiras;22#45#4#0#7#5#0#1#0
ZAG;Rafael Lima;chapecoense;10.04;0.00;coritiba;chapecoense;5#43#1#0#2#1#0#2#0
LAT;Mayke;cruzeiro;10.00;2.20;corinthians;cruzeiro;
MEI;Walace;grêmio;9.99;4.30;ponte preta;grêmio;17#51#1#0#4#4#0#0#0
MEI;Lucas Lima;santos;9.96;-1.00;santos;avaí;40#87#4#0#3#2#2#0#0
ZAG;Ernando;internacional;9.84;4.20;internacional;atlético-pr;6#11#0#1#1#2#1#1#0
LAT;Lucas;palmeiras;9.64;-4.00;atlético-mg;palmeiras;15#47#0#0#3#2#1#4#0
GOL;Danilo Fernandes;sport;9.63;-2.30;figueirense;sport;2#11#0#0#0#0#0#0#0
ZAG;Guti;joinville;9.59;1.60;joinville;fluminense;8#22#0#0#0#1#1#0#0
ZAG;Manoel;cruzeiro;9.58;5.50;corinthians;cruzeiro;14#48#0#0#2#5#1#0#0
GOL;Wilson;coritiba;9.39;8.00;coritiba;chapecoense;2#3#0#0#0#0#0#0#0
MEI;Wesley;sãopaulo;9.31;-1.20;flamengo;são paulo;11#31#1#0#3#3#1#1#0
MEI;Canteros;flamengo;9.29;0.00;flamengo;são paulo;11#61#2#0#7#11#1#5#0
TEC;Doriva;pontepreta;9.20;2.08;ponte preta;grêmio;-#-#-#-#-#-#-#-#-
ATA;Edigar Junio;joinville;8.93;16.00;joinville;fluminense;17#10#2#1#0#5#1#0#0
MEI;Bruno Silva;chapecoense;8.91;0.00;coritiba;chapecoense;8#44#0#0#4#5#1#5#0
ATA;André;sport;8.87;5.60;figueirense;sport;18#33#2#1#3#6#6#11#0
LAT;Marcelo Oliveira;grêmio;8.87;-2.70;ponte preta;grêmio;22#36#1#1#4#6#1#2#0
MEI;Leandro Donizete;atlético-mg;8.86;-0.60;atlético-mg;palmeiras;11#33#0#0#1#3#0#0#0
TEC;Vinícius Eutrópio;chapecoense;8.84;0.98;coritiba;chapecoense;-#-#-#-#-#-#-#-#-
ZAG;Pablo;pontepreta;8.81;0.00;ponte preta;grêmio;17#27#0#0#2#3#1#1#0
ZAG;Felipe;corinthians;8.71;2.30;corinthians;cruzeiro;5#17#0#0#2#5#1#0#0
MEI;Douglas;grêmio;8.65;3.70;ponte preta;grêmio;
MEI;Charles;cruzeiro;8.61;4.10;corinthians;cruzeiro;12#44#0#1#3#7#2#0#0
ZAG;Bruno Aguiar;joinville;8.58;7.50;joinville;fluminense;6#11#0#0#1#3#2#0#0
ATA;Clayton;figueirense;8.53;8.60;figueirense;sport;13#37#3#0#3#5#2#13#0
TEC;Ney Franco;coritiba;8.46;5.34;coritiba;chapecoense;-#-#-#-#-#-#-#-#-
ATA;Osvaldo;fluminense;8.39;0.70;joinville;fluminense;4#8#0#0#0#1#0#0#0
MEI;Valdivia;internacional;8.35;-0.30;internacional;atlético-pr;15#23#0#0#9#6#1#1#0
TEC;Argel Fucks;internacional;8.27;4.30;internacional;atlético-pr;-#-#-#-#-#-#-#-#-
ATA;Herrera;vasco;8.17;-2.30;goiás;vasco;4#7#0#1#2#1#0#3#0
MEI;Anselmo;joinville;8.17;0.30;joinville;fluminense;17#54#1#0#2#8#0#0#0
ATA;Nenê;vasco;8.16;-0.30;goiás;vasco;2#9#0#0#1#2#0#0#0
LAT;Bruno;sãopaulo;8.08;1.70;flamengo;são paulo;11#41#1#0#0#1#0#0#0
ATA;Gabriel;santos;8.07;-2.30;santos;avaí;25#31#0#2#8#10#3#13#0
LAT;Léo;internacional;7.99;0.00;internacional;atlético-pr;7#4#0#0#0#0#0#0#0
MEI;Giovanni Augusto;atlético-mg;7.94;0.00;atlético-mg;palmeiras;21#49#3#1#5#6#2#0#0
MEI;David;goiás;7.88;0.80;goiás;vasco;3#17#0#0#0#1#0#0#0
MEI;Marcelinho Paraíba;joinville;7.86;-0.90;joinville;fluminense;5#41#2#0#4#3#2#4#0
ATA;Malcom;corinthians;7.81;1.50;corinthians;cruzeiro;29#37#0#2#9#3#1#2#0
ATA;Alisson;cruzeiro;7.81;4.60;corinthians;cruzeiro;8#11#2#0#4#5#1#3#0
ZAG;Vilches;atlético-pr;7.80;3.80;internacional;atlético-pr;6#12#0#0#1#1#1#0#0
LAT;Renê;sport;7.77;2.50;figueirense;sport;
GOL;Alisson;internacional;7.72;7.70;internacional;atlético-pr;0#4#0#0#0#0#0#0#0
MEI;Nilton;internacional;7.64;-0.10;internacional;atlético-pr;10#29#1#0#1#7#0#1#0
LAT;Pablo;avaí;7.61;3.20;santos;avaí;36#41#0#0#1#5#0#2#0
MEI;Alan Patrick;flamengo;7.55;6.50;flamengo;são paulo;13#31#2#0#6#3#3#1#0
ATA;Riascos;vasco;7.50;-0.10;goiás;vasco;16#25#0#0#6#12#3#2#0
ZAG;Renato Chaves;pontepreta;7.37;2.70;ponte preta;grêmio;7#24#0#0#2#3#1#1#0
MEI;Rafael Carioca;atlético-mg;7.19;2.50;atlético-mg;palmeiras;23#37#1#0#2#6#0#0#0
LAT;Diogo Barbosa;goiás;7.14;6.40;goiás;vasco;18#33#0#0#1#6#0#1#0
ZAG;Paulo André;cruzeiro;7.14;4.60;corinthians;cruzeiro;3#24#0#0#2#1#0#0#0
LAT;Douglas Santos;atlético-mg;7.13;0.00;atlético-mg;palmeiras;6#47#2#0#2#7#0#1#0
ZAG;Jackson;palmeiras;7.10;15.20;atlético-mg;palmeiras;3#12#0#0#0#2#1#0#0
MEI;Tinga;avaí;7.10;6.90;santos;avaí;15#16#0#1#0#1#0#0#0
ATA;Bruno Rangel;chapecoense;6.99;1.70;coritiba;chapecoense;7#4#0#0#2#8#6#4#0
ZAG;Samir;flamengo;6.98;-4.90;flamengo;são paulo;6#5#0#0#0#5#0#0#0
MEI;Márcio Araújo;flamengo;6.93;0.70;flamengo;são paulo;22#28#0#0#0#6#0#0#0
ZAG;Pedro Geromel;grêmio;6.88;1.90;ponte preta;grêmio;13#30#0#0#0#3#0#3#0
MEI;Cleber Santana;chapecoense;6.85;4.10;coritiba;chapecoense;9#37#2#0#2#4#1#0#0
MEI;Rodrigo Dourado;internacional;6.73;5.80;internacional;atlético-pr;8#20#1#0#0#4#0#1#0
LAT;Mário Sérgio;joinville;6.70;2.80;joinville;fluminense;12#34#0#0#2#3#0#0#0
MEI;Marlone;sport;6.66;2.80;figueirense;sport;
LAT;Samuel Xavier;sport;6.65;0.00;figueirense;sport;18#52#1#0#0#3#1#0#0
ATA;Jorge Henrique;vasco;6.63;0.30;goiás;vasco;11#12#0#0#1#0#0#0#0
LAT;Leandro Silva;figueirense;6.60;1.00;figueirense;sport;10#56#0#0#0#4#0#0#0
ZAG;Erazo;grêmio;6.59;13.10;ponte preta;grêmio;3#10#1#0#1#2#1#0#0
MEI;Serginho;vasco;6.42;2.20;goiás;vasco;15#43#2#0#1#2#0#0#0
ATA;Henrique Almeida;coritiba;6.28;-0.40;coritiba;chapecoense;4#3#0#0#0#2#2#0#0
MEI;Maicon;grêmio;6.16;3.20;ponte preta;grêmio;10#51#1#0#4#5#1#1#0
MEI;Murilo Henrique;goiás;6.09;1.30;goiás;vasco;5#18#0#0#5#5#0#1#0
LAT;Mena;cruzeiro;6.04;4.10;corinthians;cruzeiro;2#9#0#0#0#0#0#4#0
ZAG;Fred;goiás;6.01;6.70;goiás;vasco;6#10#0#0#3#6#1#1#0
TEC;Gilson Kleina;avaí;5.95;2.03;santos;avaí;-#-#-#-#-#-#-#-#-
LAT;Cereceda;figueirense;5.90;-0.90;figueirense;sport;11#28#0#0#0#1#0#0#0
ATA;Tiago Luis;chapecoense;5.85;1.90;coritiba;chapecoense;4#34#0#0#5#5#1#3#0
LAT;Guilherme Arana;corinthians;5.82;5.10;corinthians;cruzeiro;5#6#0#0#0#2#0#0#0
MEI;Fabinho;figueirense;5.81;1.30;figueirense;sport;14#31#0#0#2#4#1#2#0
ATA;William Popp;joinville;5.79;6.30;joinville;fluminense;14#32#1#0#4#8#0#1#0
ATA;Felipe Azevedo;pontepreta;5.79;-2.50;ponte preta;grêmio;29#68#0#1#6#12#3#1#0
LAT;Nino Paraíba;avaí;5.78;3.50;santos;avaí;17#73#2#0#1#2#0#4#0
LAT;Ayrton;flamengo;5.73;0.00;flamengo;são paulo;10#30#0#0#2#1#0#1#0
MEI;Bruno Henrique;corinthians;5.72;3.20;corinthians;cruzeiro;
MEI;Adriano;avaí;5.39;0.90;santos;avaí;0#5#0#0#0#0#0#0#0
ZAG;Paulão;internacional;5.28;5.60;internacional;atlético-pr;1#16#0#1#0#1#0#0#0
MEI;Thiago Galhardo;coritiba;5.26;2.60;coritiba;chapecoense;23#48#0#0#8#6#1#5#0
MEI;Hernani;atlético-pr;5.24;0.00;internacional;atlético-pr;12#64#0#0#4#16#3#1#0
ZAG;Jomar;vasco;5.14;5.30;goiás;vasco;8#11#0#0#1#2#0#0#0
LAT;Sidcley;atlético-pr;5.13;0.00;internacional;atlético-pr;7#22#0#0#1#2#1#0#0
LAT;Juan;coritiba;5.00;3.90;coritiba;chapecoense;0#9#1#0#0#0#0#0#0
LAT;Pará;flamengo;4.95;-2.30;flamengo;são paulo;11#40#0#0#1#1#0#3#0
ZAG;César Martins;flamengo;4.93;-0.90;flamengo;são paulo;2#11#0#0#0#0#0#0#0
ZAG;Rafael Marques;coritiba;4.88;6.10;coritiba;chapecoense;4#5#0#0#0#2#0#0#0
MEI;Barrientos;atlético-pr;4.82;0.80;internacional;atlético-pr;0#7#0#0#1#2#0#0#0
ATA;Pedro Rocha;grêmio;4.80;0.70;ponte preta;grêmio;16#37#1#1#10#13#4#15#0
MEI;Arouca;palmeiras;4.77;2.10;atlético-mg;palmeiras;15#26#1#0#1#2#0#0#0
LAT;Zeca;santos;4.75;3.30;santos;avaí;5#24#1#0#0#1#0#0#0
LAT;Ivan;coritiba;4.68;0.00;coritiba;chapecoense;10#18#0#0#0#2#0#1#0
ATA;Negueba;coritiba;4.62;3.10;coritiba;chapecoense;7#36#1#0#5#8#0#1#0
MEI;Elton;pontepreta;4.51;3.80;ponte preta;grêmio;1#6#0#0#0#0#0#0#0
ZAG;Edson Silva;sãopaulo;4.50;-0.60;flamengo;são paulo;0#9#0#0#0#0#0#1#0
MEI;Lúcio Flávio;coritiba;4.47;4.80;coritiba;chapecoense;21#42#0#0#6#5#0#0#0
ATA;Vinícius Araújo;cruzeiro;4.34;6.80;corinthians;cruzeiro;
GOL;Agenor;joinville;4.21;-1.00;joinville;fluminense;3#11#0#0#0#0#0#0#0
ATA;Alemão;figueirense;4.03;-0.30;figueirense;sport;0#1#0#0#0#0#0#0#0
MEI;Kadu;joinville;4.00;6.90;joinville;fluminense;1#14#0#0#1#3#0#0#0
MEI;Bady;pontepreta;3.97;1.40;ponte preta;grêmio;0#10#0#0#1#3#0#0#0
MEI;Rodrigo Mancha;sport;3.95;1.60;figueirense;sport;10#12#0#0#0#1#0#0#0
MEI;Gustavo Scarpa;fluminense;3.94;1.30;joinville;fluminense;13#33#1#0#3#1#2#2#0
ZAG;Leandro Silva;coritiba;3.94;6.40;coritiba;chapecoense;10#23#0#0#1#3#0#0#0
ZAG;Vilson;chapecoense;3.91;3.90;coritiba;chapecoense;6#26#1#0#0#0#0#0#0
MEI;Andrei Girotto;palmeiras;3.89;3.10;atlético-mg;palmeiras;5#3#0#0#0#1#0#0#0
MEI;Hudson;sãopaulo;3.74;2.90;flamengo;são paulo;7#26#1#0#3#1#0#0#0
MEI;Rodriguinho;corinthians;3.63;4.40;corinthians;cruzeiro;2#0#0#0#0#1#0#0#0
ZAG;Edcarlos;atlético-mg;3.58;1.40;atlético-mg;palmeiras;0#3#0#0#1#0#0#0#0
MEI;João Paulo;coritiba;3.55;1.10;coritiba;chapecoense;9#43#0#0#2#1#0#0#0
LAT;Romário;avaí;3.48;2.20;santos;avaí;14#57#0#0#2#0#0#0#0
MEI;Misael;coritiba;3.45;4.50;coritiba;chapecoense;5#6#0#0#2#2#0#0#0
ATA;Romulo;avaí;3.23;2.70;santos;avaí;12#12#0#0#7#7#2#1#0
LAT;Tiago Costa;chapecoense;3.00;0.00;coritiba;chapecoense;0#0#0#0#0#0#0#0#0
LAT;Gimenez;goiás;2.96;5.30;goiás;vasco;2#15#0#0#0#1#0#0#0
LAT;Diego;joinville;2.95;-0.20;joinville;fluminense;14#36#1#0#3#3#0#4#0
LAT;Geferson;internacional;2.95;1.30;internacional;atlético-pr;
ZAG;Saimon;figueirense;2.95;-0.20;figueirense;sport;0#14#0#0#1#1#0#0#0
ZAG;Lucão;sãopaulo;2.95;-0.60;flamengo;são paulo;3#26#1#0#1#0#0#0#0
MEI;Dener;figueirense;2.82;0.10;figueirense;sport;2#18#0#0#0#1#0#0#0
ATA;Dudu;figueirense;2.54;-1.40;figueirense;sport;10#17#0#1#3#2#2#3#0
MEI;Naldo;joinville;2.35;3.20;joinville;fluminense;4#31#0#1#1#4#0#0#0
ZAG;Antonio Carlos;avaí;2.28;2.00;santos;avaí;8#26#0#0#2#3#0#0#0
GOL;César;flamengo;2.24;-8.30;flamengo;são paulo;2#9#0#0#0#0#0#0#0
ZAG;Jéci;avaí;2.19;-0.60;santos;avaí;16#36#0#0#5#5#0#4#0
GOL;Renan Ribeiro;sãopaulo;2.03;0.00;flamengo;são paulo;0#2#0#0#0#0#0#0#0
GOL;Diego;avaí;1.96;-4.00;santos;avaí;0#0#0#0#0#0#0#0#0
MEI;Néstor Camacho;avaí;1.95;-1.30;santos;avaí;0#5#0#0#1#1#0#1#0
ZAG;Gustavo Henrique;santos;1.90;4.20;santos;avaí;3#8#0#0#1#1#0#0#0
MEI;Thiago Maia;santos;1.54;-2.20;santos;avaí;8#25#0#0#0#4#0#0#0
GOL;Jordi;vasco;0.83;0.40;goiás;vasco;
