POSITION;PLAYER;TEAM;VALUE;SCORE;HOME;AWAY;FS#PE#A#FT#FD#FF#G#I#PP
TEC;Levir Culpi;atlético-mg;15.56;5.50;atlético-mg;goiás;-#-#-#-#-#-#-#-#-
MEI;Arrascaeta;cruzeiro;15.43;0.00;palmeiras;cruzeiro;27#54#1#0#15#11#4#3#0
ZAG;Marlon;fluminense;15.43;-0.30;fluminense;avaí;15#26#1#0#2#2#0#3#0
MEI;Giuliano;grêmio;14.87;3.60;internacional;grêmio;27#118#7#0#9#12#6#3#0
MEI;Ganso;sãopaulo;14.64;4.00;corinthians;são paulo;49#107#8#1#8#16#2#6#0
MEI;Marcos Guilherme;atlético-pr;14.61;9.10;sport;atlético-pr;24#47#4#0#18#12#4#4#0
TEC;Dorival Júnior;santos;14.54;4.36;coritiba;santos;-#-#-#-#-#-#-#-#-
LAT;Egídio;palmeiras;14.39;0.00;palmeiras;cruzeiro;34#128#4#0#6#10#1#1#0
GOL;Victor;atlético-mg;14.35;1.00;atlético-mg;goiás;6#26#0#0#0#0#0#0#0
LAT;Marcos Rocha;atlético-mg;14.25;3.40;atlético-mg;goiás;14#98#2#0#5#3#1#1#0
ZAG;Leonardo Silva;atlético-mg;14.22;0.00;atlético-mg;goiás;29#68#1#1#7#12#2#5#0
MEI;Michel Bastos;sãopaulo;14.22;10.10;corinthians;são paulo;10#112#0#1#6#30#7#14#0
MEI;Fernando Bob;pontepreta;14.21;-1.40;flamengo;ponte preta;56#95#1#0#2#4#3#0#0
ATA;Bruno Henrique;goiás;14.12;2.50;atlético-mg;goiás;75#73#6#0#24#27#6#14#0
ATA;Biro Biro;pontepreta;14.08;4.00;flamengo;ponte preta;
MEI;Rithely;sport;14.06;0.00;sport;atlético-pr;31#124#2#0#5#16#1#1#0
GOL;Vanderlei;santos;13.99;17.00;coritiba;santos;1#13#0#0#0#0#0#0#0
MEI;Willians;cruzeiro;13.99;0.00;palmeiras;cruzeiro;60#74#2#0#3#6#1#1#0
ATA;Vitinho;internacional;13.98;0.00;internacional;grêmio;32#102#2#0#11#28#7#7#0
ZAG;Matheus Ferraz;sport;13.88;0.00;sport;atlético-pr;14#61#0#1#3#4#4#0#0
TEC;Falcão;sport;13.66;0.00;sport;atlético-pr;-#-#-#-#-#-#-#-#-
LAT;Wellington Silva;fluminense;13.61;-3.20;fluminense;avaí;34#116#0#0#0#9#1#3#0
GOL;Danilo Fernandes;sport;13.42;0.00;sport;atlético-pr;5#22#0#0#0#0#0#0#0
TEC;Mano Menezes;cruzeiro;13.41;0.00;palmeiras;cruzeiro;-#-#-#-#-#-#-#-#-
ATA;Ananias;chapecoense;13.38;10.60;figueirense;chapecoense;45#48#1#0#11#8#3#3#0
ZAG;Gum;fluminense;13.30;3.10;fluminense;avaí;17#85#1#1#5#4#0#0#0
ATA;Nenê;vasco;13.26;5.10;joinville;vasco;50#87#4#1#11#18#7#1#0
ZAG;Edu Dracena;corinthians;13.14;0.00;corinthians;são paulo;2#13#0#0#3#5#1#3#0
ATA;Vagner Love;corinthians;13.14;10.10;corinthians;são paulo;51#55#2#0#13#16#13#13#0
GOL;Alex Muralha;figueirense;13.08;8.00;figueirense;chapecoense;3#13#0#0#0#0#0#0#0
MEI;Henrique;cruzeiro;13.02;0.00;palmeiras;cruzeiro;47#75#0#1#7#13#1#1#0
TEC;Milton Cruz;sãopaulo;12.92;6.37;corinthians;são paulo;-#-#-#-#-#-#-#-#-
ZAG;Durval;sport;12.91;0.00;sport;atlético-pr;16#85#0#0#3#4#0#5#0
ZAG;Luan;vasco;12.80;0.00;joinville;vasco;26#68#0#0#2#2#0#2#0
TEC;Guto Ferreira;chapecoense;12.73;3.68;figueirense;chapecoense;
LAT;Apodi;chapecoense;12.70;6.40;figueirense;chapecoense;60#109#0#0#13#15#4#6#0
ATA;Henrique Almeida;coritiba;12.59;14.10;coritiba;santos;29#33#1#1#13#15#10#10#0
TEC;Roger Machado;grêmio;12.45;4.61;internacional;grêmio;-#-#-#-#-#-#-#-#-
GOL;Fábio;cruzeiro;12.36;0.00;palmeiras;cruzeiro;5#13#0#0#0#0#0#0#0
LAT;Gilson;pontepreta;12.32;0.00;flamengo;ponte preta;42#89#2#0#3#5#0#6#0
ZAG;Thiago Heleno;figueirense;12.10;9.80;figueirense;chapecoense;14#48#0#0#0#5#0#1#0
GOL;Fernando Prass;palmeiras;12.07;-6.60;palmeiras;cruzeiro;9#26#0#0#0#0#0#0#0
LAT;Dener Assunção;chapecoense;12.00;8.60;figueirense;chapecoense;39#139#2#1#2#8#0#2#0
TEC;Marcelo Oliveira;palmeiras;11.98;1.84;palmeiras;cruzeiro;-#-#-#-#-#-#-#-#-
ATA;Erik;goiás;11.93;0.90;atlético-mg;goiás;21#47#1#2#7#8#8#7#0
TEC;Felipe Moreira;pontepreta;11.85;1.35;flamengo;ponte preta;-#-#-#-#-#-#-#-#-
LAT;Marcelo Oliveira;grêmio;11.85;8.80;internacional;grêmio;45#75#3#1#6#8#1#2#0
MEI;Felipe Menezes;goiás;11.84;-0.40;atlético-mg;goiás;29#107#5#0#20#12#5#2#1
TEC;Eduardo Baptista;fluminense;11.81;1.75;fluminense;avaí;-#-#-#-#-#-#-#-#-
MEI;Camilo;chapecoense;11.66;-1.40;figueirense;chapecoense;34#89#3#1#6#20#3#11#0
ZAG;David Braz;santos;11.65;5.40;coritiba;santos;13#106#1#0#1#6#2#2#0
MEI;Ralf;corinthians;11.65;1.40;corinthians;são paulo;32#48#1#0#2#1#1#0#0
LAT;Edílson;corinthians;11.61;-1.50;corinthians;são paulo;17#52#1#1#2#4#0#0#0
MEI;Nikão;atlético-pr;11.37;6.60;sport;atlético-pr;39#71#5#1#6#4#4#5#0
LAT;Madson;vasco;11.35;2.60;joinville;vasco;
LAT;Rafael Galhardo;grêmio;11.31;4.60;internacional;grêmio;36#135#2#2#12#14#2#5#0
TEC;Oswaldo De Oliveira;flamengo;11.28;4.53;flamengo;ponte preta;-#-#-#-#-#-#-#-#-
MEI;Otávio;atlético-pr;11.27;1.60;sport;atlético-pr;32#62#1#0#9#13#0#0#0
MEI;Patrick;goiás;11.20;3.80;atlético-mg;goiás;39#47#1#0#2#7#0#0#0
TEC;Pc Gusmão;joinville;11.01;3.33;joinville;vasco;-#-#-#-#-#-#-#-#-
MEI;Cícero;fluminense;11.01;3.20;fluminense;avaí;38#51#1#1#7#8#2#3#0
ATA;Emerson;flamengo;10.94;2.90;flamengo;ponte preta;74#84#1#2#8#21#5#5#0
MEI;Gil;chapecoense;10.79;0.00;figueirense;chapecoense;39#62#1#0#2#14#1#2#0
MEI;Jonas;flamengo;10.75;2.60;flamengo;ponte preta;23#34#0#0#2#7#0#1#0
LAT;Carlinhos;sãopaulo;10.71;0.50;corinthians;são paulo;22#48#3#0#9#7#1#4#0
ATA;Hernane;sport;10.69;0.00;sport;atlético-pr;30#9#0#1#0#2#2#2#0
ZAG;Marquinhos;figueirense;10.52;5.70;figueirense;chapecoense;13#29#1#0#5#4#3#3#0
ATA;Lisandro López;internacional;10.35;0.90;internacional;grêmio;26#32#1#2#9#12#4#15#0
TEC;Cristóvão Borges;atlético-pr;10.30;4.27;sport;atlético-pr;-#-#-#-#-#-#-#-#-
MEI;Lucas Lima;santos;10.11;0.00;coritiba;santos;86#167#6#1#7#4#4#2#0
ATA;Gabriel;santos;10.01;2.80;coritiba;santos;42#72#2#4#20#21#7#28#0
TEC;Pachequinho;coritiba;10.01;4.70;coritiba;santos;-#-#-#-#-#-#-#-#-
MEI;Wendel;sport;9.98;0.00;sport;atlético-pr;34#24#0#0#2#11#1#1#0
MEI;Leandro Donizete;atlético-mg;9.75;4.20;atlético-mg;goiás;37#78#1#0#6#4#0#0#0
TEC;Danny Sergio;goiás;9.66;1.65;atlético-mg;goiás;
GOL;Wilson;coritiba;9.66;-2.10;coritiba;santos;5#12#0#0#0#0#0#0#0
ZAG;Ernando;internacional;9.61;-0.20;internacional;grêmio;8#31#0#1#4#4#3#1#0
MEI;Renato;santos;9.59;-1.90;coritiba;santos;18#56#0#0#1#4#0#0#0
ATA;Cristaldo;palmeiras;9.52;0.00;palmeiras;cruzeiro;23#22#1#2#9#8#6#7#0
TEC;Jorginho;vasco;9.40;1.71;joinville;vasco;-#-#-#-#-#-#-#-#-
ATA;Rogério;sãopaulo;9.26;8.90;corinthians;são paulo;21#26#1#0#8#8#3#6#0
ZAG;Fred;goiás;9.02;12.30;atlético-mg;goiás;12#44#0#2#7#14#4#1#0
LAT;Renê;sport;9.00;0.00;sport;atlético-pr;33#144#3#0#4#3#1#0#0
MEI;Walace;grêmio;9.00;1.40;internacional;grêmio;28#108#1#0#5#11#0#1#0
LAT;Eduardo;atlético-pr;8.98;-1.30;sport;atlético-pr;27#142#3#0#3#10#0#3#0
MEI;Renan Oliveira;avaí;8.87;3.20;fluminense;avaí;11#54#3#0#4#13#1#4#0
ZAG;Manoel;cruzeiro;8.79;0.00;palmeiras;cruzeiro;22#71#2#0#3#11#1#1#0
MEI;Anderson;internacional;8.77;0.00;internacional;grêmio;22#85#3#0#9#3#0#3#0
ATA;Clayton;figueirense;8.62;5.40;figueirense;chapecoense;37#78#6#0#10#16#6#28#0
ZAG;Felipe;corinthians;8.56;-1.30;corinthians;são paulo;15#43#1#0#5#8#1#1#0
MEI;Thiago Mendes;sãopaulo;8.53;5.30;corinthians;são paulo;47#85#3#0#7#9#0#4#0
MEI;Douglas;grêmio;8.51;4.10;internacional;grêmio;20#155#4#0#8#24#5#0#2
ATA;Malcom;corinthians;8.49;-0.90;corinthians;são paulo;51#80#3#2#16#12#5#5#0
MEI;Marquinhos Gabriel;santos;8.33;0.40;coritiba;santos;41#66#3#0#4#13#3#8#0
TEC;Argel Fucks;internacional;8.32;-0.39;internacional;grêmio;
LAT;Leandro Silva;figueirense;8.30;9.30;figueirense;chapecoense;23#97#2#0#1#6#1#0#0
ZAG;Alex Alves;goiás;8.29;0.00;atlético-mg;goiás;6#8#0#0#0#3#0#1#0
ZAG;Renato Chaves;pontepreta;8.24;0.90;flamengo;ponte preta;14#59#1#0#5#8#2#2#0
MEI;Giovanni Augusto;atlético-mg;8.23;1.20;atlético-mg;goiás;45#109#5#2#10#12#5#4#0
LAT;Carlinhos;coritiba;8.17;2.80;coritiba;santos;41#59#1#0#2#3#0#1#0
MEI;Anselmo;joinville;8.17;0.00;joinville;vasco;26#79#1#1#4#12#0#0#0
ZAG;Pedro Geromel;grêmio;8.16;4.90;internacional;grêmio;21#47#0#1#0#5#0#4#0
LAT;Fabrício;cruzeiro;8.01;0.00;palmeiras;cruzeiro;25#77#0#0#6#2#1#2#0
MEI;Alan Patrick;flamengo;7.93;2.00;flamengo;ponte preta;36#86#5#0#9#17#7#1#1
LAT;Bruno;sãopaulo;7.78;-0.40;corinthians;são paulo;18#79#1#0#0#2#0#1#0
MEI;Rafael Carioca;atlético-mg;7.70;4.90;atlético-mg;goiás;46#68#1#0#3#7#0#0#0
MEI;Marlone;sport;7.65;0.00;sport;atlético-pr;38#84#6#0#13#18#3#3#0
LAT;Juan;coritiba;7.62;14.10;coritiba;santos;15#29#2#0#1#3#2#0#0
LAT;Sidcley;atlético-pr;7.54;4.70;sport;atlético-pr;23#67#1#1#3#7#2#1#0
MEI;Márcio Araújo;flamengo;7.49;1.90;flamengo;ponte preta;46#58#0#0#0#10#0#0#0
MEI;Rodrigo Dourado;internacional;7.49;3.20;internacional;grêmio;27#49#2#0#2#7#1#2#0
LAT;Jonathan;fluminense;7.48;2.70;fluminense;avaí;3#9#1#0#0#0#0#0#0
LAT;Samuel Xavier;sport;7.46;0.00;sport;atlético-pr;28#84#2#0#0#6#1#0#0
MEI;Rodrigo Caio;sãopaulo;7.42;8.40;corinthians;são paulo;17#44#2#1#3#3#1#2#0
MEI;Andrezinho;vasco;7.41;2.30;joinville;vasco;
LAT;Mário Sérgio;joinville;7.35;0.00;joinville;vasco;22#64#0#0#2#7#1#0#0
MEI;Juninho;figueirense;7.23;-4.30;figueirense;chapecoense;9#30#0#0#2#0#0#0#0
LAT;William;internacional;7.21;0.30;internacional;grêmio;33#78#2#0#2#1#0#3#0
MEI;Thiago Santos;palmeiras;7.20;0.00;palmeiras;cruzeiro;12#29#0#1#2#2#0#0#0
GOL;Agenor;joinville;7.15;6.00;joinville;vasco;5#17#0#0#0#0#0#0#0
MEI;Renan;avaí;7.11;0.00;fluminense;avaí;28#28#0#0#0#4#1#0#0
ATA;Osvaldo;fluminense;7.06;0.70;fluminense;avaí;23#30#0#0#2#3#0#0#0
LAT;Douglas Santos;atlético-mg;7.06;0.00;atlético-mg;goiás;14#77#3#0#2#10#0#2#0
LAT;Zeca;santos;7.02;6.80;coritiba;santos;17#65#4#0#1#3#0#0#0
ATA;Riascos;vasco;6.99;0.80;joinville;vasco;32#34#0#1#9#18#3#11#0
TEC;Hudson Coutinho;figueirense;6.97;4.64;figueirense;chapecoense;-#-#-#-#-#-#-#-#-
ZAG;Vilches;atlético-pr;6.92;0.00;sport;atlético-pr;13#33#0#0#1#3#1#1#0
ZAG;César Martins;flamengo;6.91;5.90;flamengo;ponte preta;12#57#1#1#1#5#0#3#0
MEI;Cleber Santana;chapecoense;6.90;3.90;figueirense;chapecoense;18#75#3#0#5#12#1#0#0
MEI;João Vitor;figueirense;6.84;0.00;figueirense;chapecoense;33#37#0#0#3#6#1#0#0
MEI;Gabriel;flamengo;6.78;-0.20;flamengo;ponte preta;15#38#2#0#9#6#3#2#0
MEI;Ariel Cabral;cruzeiro;6.78;0.00;palmeiras;cruzeiro;10#29#1#0#1#4#0#1#0
MEI;Ramiro;grêmio;6.74;1.00;internacional;grêmio;2#4#0#0#0#1#0#0#0
LAT;Nino Paraíba;avaí;6.69;6.90;fluminense;avaí;40#144#3#0#3#8#0#6#0
TEC;Raul Cabral;avaí;6.69;2.23;fluminense;avaí;
MEI;Allione;palmeiras;6.68;0.00;palmeiras;cruzeiro;7#13#1#0#1#2#0#0#0
GOL;Alisson;internacional;6.57;-2.30;internacional;grêmio;2#12#0#0#0#0#0#0#0
ATA;Alexandro;pontepreta;6.49;1.20;flamengo;ponte preta;23#11#0#0#3#4#3#8#0
MEI;Elton;pontepreta;6.46;3.80;flamengo;ponte preta;11#46#0#0#11#4#1#2#0
ZAG;Ferron;pontepreta;6.45;2.70;flamengo;ponte preta;9#20#0#0#2#2#1#3#0
MEI;Serginho;vasco;6.29;4.80;joinville;vasco;24#59#2#0#2#2#0#0#0
LAT;Rafael Forster;goiás;6.28;0.50;atlético-mg;goiás;16#53#0#0#2#2#0#1#0
ATA;Kelvin;palmeiras;6.24;0.00;palmeiras;cruzeiro;16#25#3#0#7#5#0#0#0
ATA;Anderson Lopes;avaí;6.10;2.30;fluminense;avaí;33#35#2#1#11#17#5#12#0
LAT;Pará;flamengo;6.09;5.50;flamengo;ponte preta;19#80#2#0#1#3#0#4#0
MEI;Gustavo Scarpa;fluminense;6.06;6.10;fluminense;avaí;34#102#2#0#11#12#5#2#0
LAT;Julio Cesar;vasco;6.02;8.00;joinville;vasco;16#51#0#0#1#1#2#2#0
ATA;Everton;grêmio;5.95;3.20;internacional;grêmio;3#11#1#2#6#6#3#2#0
LAT;Guilherme Arana;corinthians;5.93;0.80;corinthians;são paulo;17#36#0#0#2#3#1#0#0
MEI;Pierre;fluminense;5.86;4.80;fluminense;avaí;14#17#0#0#0#1#0#0#0
MEI;Fabinho;figueirense;5.85;1.00;figueirense;chapecoense;25#75#0#0#5#6#1#6#0
ZAG;Domingues;joinville;5.75;0.00;joinville;vasco;1#7#0#0#0#0#0#0#0
ZAG;Leandro Almeida;palmeiras;5.58;0.00;palmeiras;cruzeiro;5#33#0#0#3#4#0#2#0
MEI;Rafael Bastos;figueirense;5.48;0.50;figueirense;chapecoense;29#46#2#0#6#10#1#1#0
ZAG;Paulão;internacional;5.40;0.00;internacional;grêmio;
MEI;Barrientos;atlético-pr;5.35;5.00;sport;atlético-pr;2#13#0#0#1#2#0#0#0
ATA;Kleber;coritiba;5.34;0.00;coritiba;santos;42#22#0#0#9#4#1#4#1
ATA;Wiliam Barbio;chapecoense;5.30;0.50;figueirense;chapecoense;11#24#1#0#4#2#0#1#0
GOL;Paulo Victor;flamengo;5.28;11.50;flamengo;ponte preta;5#17#0#0#0#0#0#0#0
ATA;Kempes;joinville;5.19;2.60;joinville;vasco;23#49#1#0#13#20#6#13#0
MEI;Diguinho;vasco;5.13;0.70;joinville;vasco;12#26#0#0#0#1#0#0#0
LAT;Diego;joinville;5.06;6.40;joinville;vasco;27#69#3#0#5#5#0#4#0
ZAG;Bruno Rodrigo;cruzeiro;5.03;0.00;palmeiras;cruzeiro;5#26#0#0#3#5#0#0#0
ZAG;Erazo;grêmio;5.03;0.00;internacional;grêmio;8#39#1#0#1#2#1#1#0
MEI;Nicolás Freitas;internacional;4.98;1.90;internacional;grêmio;13#23#0#0#0#0#0#0#0
ATA;Marcos Junior;fluminense;4.97;5.00;fluminense;avaí;52#45#0#0#9#9#5#6#0
ZAG;Thiego;chapecoense;4.86;4.40;figueirense;chapecoense;9#24#0#0#1#7#1#2#0
MEI;João Paulo;coritiba;4.77;8.40;coritiba;santos;21#80#0#0#5#6#1#0#0
ZAG;Leandro Silva;coritiba;4.64;5.40;coritiba;santos;14#65#1#0#1#6#0#2#0
ZAG;Juninho;coritiba;4.60;-2.00;coritiba;santos;11#38#0#0#3#5#0#1#0
ATA;Fernando Viana;joinville;4.51;7.20;joinville;vasco;6#8#0#0#4#4#1#3#0
MEI;Bruno Henrique;corinthians;4.47;-0.50;corinthians;são paulo;15#51#0#1#6#9#0#2#0
MEI;Arouca;palmeiras;4.46;1.20;palmeiras;cruzeiro;17#30#1#0#1#3#0#0#0
MEI;Clayson;pontepreta;4.45;1.80;flamengo;ponte preta;9#11#2#0#2#2#0#1#0
ZAG;Rafael Donato;joinville;4.44;5.00;joinville;vasco;
GOL;Vagner;avaí;4.43;3.70;fluminense;avaí;3#13#0#0#0#0#0#0#0
ATA;Rafael Silva;vasco;4.38;-0.90;joinville;vasco;27#32#0#2#17#12#3#14#0
LAT;Ceará;cruzeiro;4.22;0.00;palmeiras;cruzeiro;6#44#1#0#1#0#1#0#0
MEI;Yago;figueirense;4.22;5.20;figueirense;chapecoense;26#57#4#0#5#4#1#0#0
LAT;Daniel Guedes;santos;4.10;4.60;coritiba;santos;7#47#3#0#3#2#0#1#0
ZAG;Lucão;sãopaulo;4.05;4.40;corinthians;são paulo;8#52#1#0#1#2#0#0#0
MEI;Thiago Maia;santos;4.00;4.20;coritiba;santos;14#61#0#1#0#6#2#0#0
LAT;Gimenez;goiás;3.99;1.10;atlético-mg;goiás;19#48#0#0#0#1#0#2#0
GOL;Nivaldo;chapecoense;3.96;7.70;figueirense;chapecoense;0#1#0#0#0#0#0#0#0
MEI;Claudinei;avaí;3.96;3.60;fluminense;avaí;2#3#0#0#1#0#0#0#0
ZAG;Vilson;chapecoense;3.88;5.10;figueirense;chapecoense;9#39#1#0#0#1#0#0#0
ZAG;Nathan;palmeiras;3.80;0.00;palmeiras;cruzeiro;0#2#0#0#0#0#0#0#0
GOL;Denis;sãopaulo;3.78;-4.00;corinthians;são paulo;0#3#0#0#0#0#0#0#0
ZAG;Emerson;avaí;3.75;1.00;fluminense;avaí;13#59#0#0#5#7#2#2#0
MEI;Lucas Crispim;joinville;3.61;2.00;joinville;vasco;39#52#1#1#5#3#0#3#0
MEI;Rodriguinho;corinthians;3.50;0.70;corinthians;são paulo;6#6#0#0#1#3#2#0#0
ATA;Dudu;figueirense;3.34;2.00;figueirense;chapecoense;23#42#0#1#7#7#6#9#0
LAT;João Pedro;palmeiras;3.32;0.00;palmeiras;cruzeiro;5#29#0#0#0#0#0#0#0
ZAG;Gustavo Henrique;santos;3.07;5.00;coritiba;santos;14#30#0#1#4#4#0#0#0
ATA;Mouche;palmeiras;2.78;0.00;palmeiras;cruzeiro;
ZAG;Antonio Carlos;avaí;2.74;-0.50;fluminense;avaí;21#49#1#0#3#10#0#0#0
MEI;Marcos Vinícius;cruzeiro;2.60;0.00;palmeiras;cruzeiro;22#32#0#1#4#6#1#1#0
ZAG;Rafael Vaz;vasco;2.17;-0.60;joinville;vasco;1#7#0#1#1#0#1#0#0
MEI;Maranhão;chapecoense;2.13;-2.00;figueirense;chapecoense;19#23#3#0#3#4#0#1#0
MEI;Ítalo;joinville;2.00;2.80;joinville;vasco;1#4#0#0#2#0#0#0#0
MEI;William Kozlowski;goiás;1.28;2.60;atlético-mg;goiás;5#3#0#0#1#3#0#0#0
LAT;Eltinho;avaí;0.83;0.00;fluminense;avaí;4#20#0#0#1#0#0#0#0
MEI;Ygor;goiás;0.83;0.00;atlético-mg;goiás;6#12#0#0#0#0#0#0#0
MEI;Thiago Lopes;coritiba;0.83;0.60;coritiba;santos;
