POSITION;PLAYER;TEAM;VALUE;SCORE;HOME;AWAY;FS#PE#A#FT#FD#FF#G#I#PP
ZAG;Marlon;fluminense;16.72;4.60;fluminense;palmeiras;9#11#1#0#2#2#0#1#0
ATA;Léo Gamalho;avaí;16.69;-0.30;figueirense;avaí;7#11#0#1#5#1#4#2#0
MEI;Dátolo;atlético-mg;16.62;5.90;santos;atlético-mg;14#40#2#3#7#7#3#4#0
ZAG;Jemerson;atlético-mg;16.25;-1.60;santos;atlético-mg;10#35#0#0#3#10#2#3#0
LAT;Uendel;corinthians;16.05;21.10;internacional;corinthians;3#27#4#0#0#1#2#0#0
GOL;Victor;atlético-mg;16.04;7.70;santos;atlético-mg;5#18#0#0#0#0#0#0#0
LAT;Wellington Silva;fluminense;15.45;2.80;fluminense;palmeiras;25#95#0#0#0#8#1#0#0
ATA;Bruno Henrique;goiás;15.16;10.10;goiás;ponte preta;50#54#4#0#17#21#5#10#0
GOL;Diego Cavalieri;fluminense;15.12;1.00;fluminense;palmeiras;2#8#0#0#0#0#0#0#0
ATA;Vitinho;internacional;15.06;5.80;internacional;corinthians;21#69#2#0#6#18#5#2#0
MEI;Fernando Bob;pontepreta;14.92;2.00;goiás;ponte preta;43#70#0#0#2#4#1#0#0
ATA;Luis Fabiano;sãopaulo;14.76;0.00;são paulo;chapecoense;16#19#1#3#5#9#3#11#0
TEC;Levir Culpi;atlético-mg;14.67;1.51;santos;atlético-mg;-#-#-#-#-#-#-#-#-
GOL;Fernando Prass;palmeiras;14.48;5.00;fluminense;palmeiras;
MEI;Giuliano;grêmio;14.43;3.20;atlético-pr;grêmio;19#82#6#0#6#10#4#3#0
MEI;Ganso;sãopaulo;14.34;4.30;são paulo;chapecoense;39#81#4#0#5#10#1#6#0
MEI;Willians;cruzeiro;14.22;2.50;cruzeiro;vasco;43#49#1#0#0#3#1#0#0
ZAG;Luan;vasco;13.92;5.40;cruzeiro;vasco;17#45#0#0#2#2#0#0#0
TEC;Dorival Júnior;santos;13.78;3.75;santos;atlético-mg;-#-#-#-#-#-#-#-#-
TEC;Juan Carlos Osorio;sãopaulo;13.76;5.61;são paulo;chapecoense;-#-#-#-#-#-#-#-#-
LAT;Fagner;corinthians;13.69;11.10;internacional;corinthians;18#68#1#0#0#3#0#1#0
ATA;Biro Biro;pontepreta;13.56;7.20;goiás;ponte preta;51#79#3#1#19#17#3#4#0
MEI;Marcos Guilherme;atlético-pr;13.50;0.80;atlético-pr;grêmio;19#27#2#0#15#8#3#1#0
ZAG;Leonardo Silva;atlético-mg;13.41;0.80;santos;atlético-mg;22#54#1#0#5#9#2#4#0
ZAG;Matheus Ferraz;sport;13.35;2.20;joinville;sport;11#47#0#1#1#3#3#0#0
ATA;Eduardo Sasha;internacional;13.22;0.00;internacional;corinthians;16#35#1#2#7#4#2#0#0
LAT;Patric;atlético-mg;13.18;-1.70;santos;atlético-mg;9#52#5#0#4#8#2#12#0
MEI;Rithely;sport;13.16;-0.20;joinville;sport;23#99#2#0#5#11#1#1#0
LAT;Gilson;pontepreta;12.96;-0.70;goiás;ponte preta;31#74#2#0#3#5#0#5#0
TEC;Guto Ferreira;chapecoense;12.91;0.00;são paulo;chapecoense;-#-#-#-#-#-#-#-#-
TEC;Marcelo Oliveira;palmeiras;12.68;6.61;fluminense;palmeiras;-#-#-#-#-#-#-#-#-
MEI;Jean;fluminense;12.68;-2.70;fluminense;palmeiras;10#82#0#0#6#15#2#0#0
TEC;Enderson Moreira;fluminense;12.62;0.86;fluminense;palmeiras;-#-#-#-#-#-#-#-#-
ATA;Borges;pontepreta;12.45;6.40;goiás;ponte preta;
MEI;Henrique;cruzeiro;12.42;2.60;cruzeiro;vasco;31#49#0#1#5#11#1#1#0
ATA;Vagner Love;corinthians;12.36;12.30;internacional;corinthians;26#31#1#0#6#8#8#9#0
GOL;Fábio;cruzeiro;12.35;2.00;cruzeiro;vasco;4#7#0#0#0#0#0#0#0
MEI;Michel Bastos;sãopaulo;12.32;-2.50;são paulo;chapecoense;9#99#0#1#5#23#5#13#0
MEI;Renato Augusto;corinthians;12.12;4.60;internacional;corinthians;21#97#4#1#13#13#1#3#0
LAT;Madson;vasco;12.11;5.10;cruzeiro;vasco;32#71#1#0#1#1#0#3#0
ZAG;Durval;sport;12.05;1.90;joinville;sport;8#69#0#0#3#2#0#4#0
ATA;Alecsandro;palmeiras;11.99;-0.60;fluminense;palmeiras;21#32#3#0#11#7#2#8#0
GOL;Danilo;chapecoense;11.98;-3.60;são paulo;chapecoense;4#18#0#0#0#0#0#0#0
TEC;Eduardo Baptista;sport;11.90;2.90;joinville;sport;-#-#-#-#-#-#-#-#-
GOL;Danilo Fernandes;sport;11.84;9.00;joinville;sport;4#19#0#0#0#0#0#0#0
ATA;Ananias;chapecoense;11.76;1.70;são paulo;chapecoense;35#32#1#0#6#5#1#1#0
ATA;Erik;goiás;11.75;0.00;goiás;ponte preta;11#24#1#1#4#3#5#3#0
MEI;Elicarlos;chapecoense;11.70;2.70;são paulo;chapecoense;32#52#0#0#0#3#1#0#0
LAT;Ferrugem;sport;11.68;4.50;joinville;sport;8#36#0#0#3#2#1#3#0
TEC;Roger Machado;grêmio;11.68;2.08;atlético-pr;grêmio;-#-#-#-#-#-#-#-#-
LAT;Lucas;palmeiras;11.63;6.50;fluminense;palmeiras;21#54#2#0#3#3#2#4#0
MEI;Canteros;flamengo;11.62;12.50;flamengo;coritiba;14#89#3#0#7#11#2#5#0
ZAG;Kadu;atlético-pr;11.52;-0.60;atlético-pr;grêmio;8#44#1#1#0#6#1#2#0
TEC;Mano Menezes;cruzeiro;11.45;2.88;cruzeiro;vasco;
MEI;Elias;corinthians;11.40;-1.70;internacional;corinthians;16#58#3#0#2#3#3#0#0
GOL;Alex Muralha;figueirense;11.39;-1.00;figueirense;avaí;2#7#0#0#0#0#0#0#0
TEC;Oswaldo De Oliveira;flamengo;11.30;5.38;flamengo;coritiba;-#-#-#-#-#-#-#-#-
GOL;Vanderlei;santos;11.24;6.20;santos;atlético-mg;1#6#0#0#0#0#0#0#0
LAT;Apodi;chapecoense;11.22;1.30;são paulo;chapecoense;40#83#0#0#10#8#2#5#0
ZAG;Thiago Heleno;figueirense;11.15;3.60;figueirense;avaí;8#27#0#0#0#4#0#0#0
ATA;Hernane;sport;11.02;0.80;joinville;sport;21#6#0#1#0#0#2#1#0
ZAG;David Braz;santos;11.02;2.30;santos;atlético-mg;11#87#0#0#0#4#2#2#0
LAT;Rafael Galhardo;grêmio;10.97;3.30;atlético-pr;grêmio;31#86#1#2#8#11#2#4#0
MEI;Gil;chapecoense;10.97;0.00;são paulo;chapecoense;26#44#0#0#0#7#1#2#0
MEI;Otávio;atlético-pr;10.83;0.20;atlético-pr;grêmio;20#53#0#0#7#11#0#0#0
TEC;Julinho Camargo;goiás;10.71;1.50;goiás;ponte preta;-#-#-#-#-#-#-#-#-
MEI;Robinho;palmeiras;10.67;3.90;fluminense;palmeiras;28#61#4#0#9#6#1#2#0
ATA;Marquinhos;cruzeiro;10.59;-2.60;cruzeiro;vasco;22#46#4#0#3#13#1#6#0
MEI;Rodrigo;goiás;10.57;6.00;goiás;ponte preta;15#51#1#0#5#6#1#0#0
TEC;Pc Gusmão;joinville;10.49;1.40;joinville;sport;-#-#-#-#-#-#-#-#-
ATA;Nenê;vasco;10.44;9.30;cruzeiro;vasco;27#48#0#0#2#7#2#1#0
MEI;Ralf;corinthians;10.43;-1.90;internacional;corinthians;10#23#0#0#1#0#1#0#0
ATA;Gabriel;santos;10.39;7.70;santos;atlético-mg;31#48#1#4#12#14#4#15#0
MEI;Lucas Lima;santos;10.36;0.60;santos;atlético-mg;
ZAG;Rafael Lima;chapecoense;10.15;2.60;são paulo;chapecoense;11#54#1#0#2#1#0#3#0
LAT;Marcelo Oliveira;grêmio;10.12;2.20;atlético-pr;grêmio;30#57#2#1#4#8#1#2#0
TEC;Doriva;pontepreta;10.00;5.38;goiás;ponte preta;-#-#-#-#-#-#-#-#-
MEI;Renato;santos;9.92;0.60;santos;atlético-mg;10#27#0#0#0#2#0#0#0
LAT;Dener Assunção;chapecoense;9.87;-3.00;são paulo;chapecoense;30#108#1#1#2#7#0#2#0
ATA;Alisson;cruzeiro;9.82;15.20;cruzeiro;vasco;13#15#3#0#6#8#1#5#0
ZAG;Felipe Macedo;goiás;9.79;-0.80;goiás;ponte preta;15#39#0#0#1#2#0#0#0
ZAG;Felipe;corinthians;9.76;8.20;internacional;corinthians;8#29#1#0#2#5#1#0#0
ZAG;Guti;joinville;9.57;2.60;joinville;sport;11#31#0#0#0#2#1#0#0
ATA;Zé Eduardo;goiás;9.50;0.00;goiás;ponte preta;15#16#0#1#5#8#1#3#0
ATA;Henrique Almeida;coritiba;9.48;2.80;flamengo;coritiba;14#20#0#0#5#8#6#2#0
GOL;Wilson;coritiba;9.45;-1.00;flamengo;coritiba;4#4#0#0#0#0#0#0#0
ATA;André;sport;9.16;4.70;joinville;sport;25#46#4#2#3#8#7#14#0
MEI;Paulo Roberto;figueirense;9.15;1.80;figueirense;avaí;20#53#0#0#2#9#1#0#0
TEC;Jorginho;vasco;9.13;6.48;cruzeiro;vasco;-#-#-#-#-#-#-#-#-
LAT;Eduardo;atlético-pr;9.08;-0.50;atlético-pr;grêmio;18#102#1#0#2#7#0#1#0
MEI;Julio Dos Santos;vasco;9.06;4.10;cruzeiro;vasco;18#54#0#0#3#3#0#0#0
MEI;Walace;grêmio;9.04;-0.50;atlético-pr;grêmio;19#74#1#0#4#6#0#0#0
ATA;Paulinho;flamengo;9.04;9.30;flamengo;coritiba;8#37#0#0#7#7#2#1#0
ATA;Bruno Rangel;chapecoense;8.70;9.60;são paulo;chapecoense;
TEC;Argel Fucks;internacional;8.69;3.94;internacional;corinthians;-#-#-#-#-#-#-#-#-
LAT;Sueliton;figueirense;8.69;0.00;figueirense;avaí;13#16#2#0#1#0#0#0#0
ATA;Clayton;figueirense;8.62;0.00;figueirense;avaí;21#50#4#0#5#11#3#17#0
TEC;Ney Franco;coritiba;8.58;2.16;flamengo;coritiba;-#-#-#-#-#-#-#-#-
MEI;Valdivia;internacional;8.53;-2.50;internacional;corinthians;27#41#0#0#12#10#3#3#0
GOL;Alisson;internacional;8.47;10.70;internacional;corinthians;0#7#0#0#0#0#0#0#0
ZAG;Manoel;cruzeiro;8.46;-0.60;cruzeiro;vasco;19#59#0#0#2#10#1#0#0
ATA;Kayke;flamengo;8.44;6.90;flamengo;coritiba;1#18#2#0#6#4#4#4#0
LAT;Marquinhos Pedroso;figueirense;8.37;0.00;figueirense;avaí;28#46#1#0#3#1#1#0#0
ZAG;Renato Chaves;pontepreta;8.33;5.20;goiás;ponte preta;11#38#1#0#4#6#1#1#0
MEI;Thiago Mendes;sãopaulo;8.32;7.70;são paulo;chapecoense;29#54#2#0#3#5#0#4#0
MEI;Thiago Santos;palmeiras;8.19;12.90;fluminense;palmeiras;2#10#0#0#2#1#0#0#0
ZAG;Samir;flamengo;8.14;0.50;flamengo;coritiba;14#12#0#0#0#8#0#0#0
MEI;Josué;atlético-mg;8.03;-2.50;santos;atlético-mg;6#0#1#0#0#0#0#0#0
MEI;Marcelinho Paraíba;joinville;7.94;0.00;joinville;sport;10#65#2#0#6#10#4#5#0
MEI;Alan Patrick;flamengo;7.74;0.00;flamengo;coritiba;19#48#3#0#6#5#5#1#0
MEI;Douglas;grêmio;7.74;0.90;atlético-pr;grêmio;16#115#2#0#6#18#3#0#2
LAT;Mário Sérgio;joinville;7.73;4.50;joinville;sport;18#50#0#0#2#5#1#0#0
ZAG;Ferron;pontepreta;7.72;10.60;goiás;ponte preta;4#7#0#0#1#1#1#0#0
LAT;Bruno;sãopaulo;7.55;-1.90;são paulo;chapecoense;
ZAG;Bruno Aguiar;joinville;7.54;-0.10;joinville;sport;9#19#0#0#1#3#2#1#0
MEI;Nilton;internacional;7.49;0.00;internacional;corinthians;13#43#1#0#1#8#2#1#0
ATA;Maikon Leite;sport;7.45;0.40;joinville;sport;15#40#2#1#9#14#3#3#0
LAT;William;internacional;7.43;2.40;internacional;corinthians;18#52#1#0#1#0#0#0#0
LAT;Carlinhos;coritiba;7.43;3.90;flamengo;coritiba;18#28#0#0#0#2#0#0#0
ZAG;Vilches;atlético-pr;7.37;2.60;atlético-pr;grêmio;8#14#0#0#1#2#1#0#0
MEI;Giovanni Augusto;atlético-mg;7.33;-2.60;santos;atlético-mg;31#76#5#1#8#7#3#1#0
MEI;Rodrigo Caio;sãopaulo;7.29;12.20;são paulo;chapecoense;10#28#2#1#1#1#0#2#0
MEI;David;goiás;7.23;-2.50;goiás;ponte preta;6#43#2#0#1#3#0#0#0
ATA;Felipe Azevedo;pontepreta;7.13;5.60;goiás;ponte preta;36#87#0#2#13#16#3#1#0
TEC;René Simões;figueirense;6.97;0.11;figueirense;avaí;-#-#-#-#-#-#-#-#-
MEI;Rafael Carioca;atlético-mg;6.89;2.70;santos;atlético-mg;31#54#1#0#2#6#0#0#0
MEI;Márcio Araújo;flamengo;6.81;1.00;flamengo;coritiba;29#41#0#0#0#6#0#0#0
LAT;Diogo Barbosa;goiás;6.74;0.90;goiás;ponte preta;23#65#0#0#2#8#0#2#0
MEI;Ariel Cabral;cruzeiro;6.73;7.00;cruzeiro;vasco;6#8#0#0#1#3#0#0#0
MEI;Josimar;pontepreta;6.72;0.40;goiás;ponte preta;17#57#1#0#2#6#0#0#0
LAT;Sidcley;atlético-pr;6.65;3.00;atlético-pr;grêmio;12#45#0#0#1#4#1#0#0
ZAG;Jackson;palmeiras;6.53;10.70;fluminense;palmeiras;7#21#0#0#0#4#2#0#0
ATA;Edigar Junio;joinville;6.52;-0.90;joinville;sport;22#18#2#3#5#7#1#1#0
MEI;Marlone;sport;6.52;1.40;joinville;sport;
TEC;Gilson Kleina;avaí;6.44;3.14;figueirense;avaí;-#-#-#-#-#-#-#-#-
LAT;Nino Paraíba;avaí;6.44;7.00;figueirense;avaí;25#103#3#0#3#6#0#5#0
ZAG;Neto;chapecoense;6.39;0.90;são paulo;chapecoense;14#39#0#0#1#4#2#0#0
MEI;Rodrigo Dourado;internacional;6.35;0.40;internacional;corinthians;12#32#2#0#1#5#0#2#0
ZAG;César Martins;flamengo;6.30;7.50;flamengo;coritiba;2#24#1#0#0#1#0#0#0
ZAG;Fred;goiás;6.27;2.50;goiás;ponte preta;7#24#0#1#5#7#1#1#0
LAT;Julio Cesar;vasco;6.14;12.80;cruzeiro;vasco;11#24#0#0#1#0#1#2#0
MEI;Cleber Santana;chapecoense;6.06;1.80;são paulo;chapecoense;13#58#2#0#4#7#1#0#0
ATA;Kleber;coritiba;5.86;4.50;flamengo;coritiba;9#7#0#0#2#1#0#0#0
ZAG;Paulão;internacional;5.65;4.50;internacional;corinthians;3#29#0#1#1#1#1#0#0
MEI;João Vitor;figueirense;5.64;-0.40;figueirense;avaí;18#17#0#0#1#5#1#0#0
ATA;Tiago Luis;chapecoense;5.64;1.20;são paulo;chapecoense;5#54#0#0#10#12#1#6#0
ATA;William Popp;joinville;5.61;2.70;joinville;sport;19#39#2#0#6#10#0#1#0
MEI;Serginho;vasco;5.58;-1.20;cruzeiro;vasco;19#52#2#0#1#2#0#0#0
MEI;Fabinho;figueirense;5.57;-0.60;figueirense;avaí;19#52#0#0#4#5#1#5#0
ZAG;Emerson;avaí;5.46;11.20;figueirense;avaí;8#46#0#0#4#6#2#1#0
LAT;Jorge;flamengo;5.42;4.30;flamengo;coritiba;8#26#0#0#0#6#0#1#0
MEI;Bady;pontepreta;5.23;8.20;goiás;ponte preta;8#19#0#0#4#3#1#0#0
MEI;Adriano;avaí;5.12;0.00;figueirense;avaí;2#8#0#0#0#0#0#0#0
MEI;Ruy;coritiba;5.08;1.90;flamengo;coritiba;
ZAG;Juninho;coritiba;5.08;7.30;flamengo;coritiba;3#17#0#0#2#2#0#0#0
LAT;Zeca;santos;5.00;-0.60;santos;atlético-mg;12#41#3#0#0#1#0#0#0
GOL;Agenor;joinville;4.99;-3.00;joinville;sport;5#15#0#0#0#0#0#0#0
LAT;Pará;flamengo;4.95;-2.20;flamengo;coritiba;13#58#2#0#1#2#0#4#0
ZAG;Erazo;grêmio;4.62;-0.90;atlético-pr;grêmio;5#21#1#0#1#2#1#0#0
MEI;Liniker;goiás;4.43;2.30;goiás;ponte preta;26#17#2#1#9#6#1#2#0
ZAG;Bressan;grêmio;4.39;0.00;atlético-pr;grêmio;4#8#0#0#0#1#0#0#0
ATA;Fernandinho;grêmio;4.35;2.50;atlético-pr;grêmio;13#19#0#0#1#1#1#0#0
ATA;Marcos Junior;fluminense;4.33;1.70;fluminense;palmeiras;37#32#0#0#7#7#4#6#0
ATA;Roberto;avaí;4.29;-3.50;figueirense;avaí;16#35#1#1#2#7#1#2#0
GOL;Vagner;avaí;4.16;3.70;figueirense;avaí;2#11#0#0#0#0#0#0#0
MEI;Gustavo Scarpa;fluminense;4.14;1.30;fluminense;palmeiras;22#63#1#0#7#3#2#2#0
MEI;Yago;figueirense;4.04;0.00;figueirense;avaí;18#26#3#0#2#3#0#0#0
MEI;Edinho;grêmio;3.99;3.50;atlético-pr;grêmio;5#25#1#0#0#2#0#1#0
ATA;Gabriel Jesus;palmeiras;3.97;2.10;fluminense;palmeiras;13#29#0#0#3#5#2#4#0
LAT;Ceará;cruzeiro;3.80;2.60;cruzeiro;vasco;2#19#1#0#0#0#0#0#0
MEI;Daniel Hernández;atlético-pr;3.80;1.20;atlético-pr;grêmio;5#30#2#0#7#0#0#0#0
ZAG;Walisson Maia;coritiba;3.64;1.60;flamengo;coritiba;8#9#0#0#1#2#0#0#0
MEI;Lúcio Flávio;coritiba;3.61;-0.40;flamengo;coritiba;32#68#1#0#9#7#0#0#0
GOL;Paulo Victor;flamengo;3.53;-2.30;flamengo;coritiba;
LAT;Gimenez;goiás;3.52;1.10;goiás;ponte preta;10#24#0#0#0#1#0#0#0
ATA;Fernando Viana;joinville;3.52;1.70;joinville;sport;2#4#0#0#3#0#0#2#0
ZAG;Leandro Silva;coritiba;3.49;-0.70;flamengo;coritiba;12#39#1#0#1#3#0#1#0
LAT;Romário;avaí;3.46;2.40;figueirense;avaí;23#68#0#0#2#1#0#0#0
MEI;Eduardo Neto;avaí;3.37;-0.40;figueirense;avaí;13#47#1#0#5#5#0#0#0
MEI;João Paulo;coritiba;3.34;1.10;flamengo;coritiba;15#55#0#0#4#2#0#0#0
MEI;Thiago Maia;santos;3.23;0.00;santos;atlético-mg;11#36#0#0#0#4#1#0#0
ZAG;Breno;sãopaulo;2.96;2.90;são paulo;chapecoense;2#3#0#0#0#0#0#0#0
LAT;Pará;cruzeiro;2.89;0.00;cruzeiro;vasco;15#37#1#0#0#1#0#0#0
MEI;Rudnei;avaí;2.78;1.70;figueirense;avaí;1#0#0#0#0#0#0#0#0
ZAG;Lucão;sãopaulo;2.77;0.00;são paulo;chapecoense;4#35#1#0#1#0#0#0#0
LAT;Daniel Guedes;santos;2.66;-2.80;santos;atlético-mg;3#26#1#0#1#2#0#0#0
ATA;Ewandro;atlético-pr;2.54;-1.30;atlético-pr;grêmio;6#12#0#0#4#4#1#2#0
MEI;Jadson;atlético-pr;2.46;0.90;atlético-pr;grêmio;8#16#0#0#1#2#0#0#0
MEI;Kadu;joinville;2.42;0.00;joinville;sport;6#32#0#0#1#3#0#0#0
MEI;Bruno Gallo;vasco;2.41;4.30;cruzeiro;vasco;3#3#0#0#0#1#0#0#0
ZAG;Gustavo Henrique;santos;2.32;3.80;santos;atlético-mg;6#18#0#0#3#3#0#0#0
LAT;Matheus;sãopaulo;2.04;-1.60;são paulo;chapecoense;6#6#1#0#0#0#0#0#0
LAT;Pedro Botelho;atlético-mg;1.99;0.00;santos;atlético-mg;4#15#0#0#1#1#0#1#0
ZAG;Antonio Carlos;avaí;1.75;-2.10;figueirense;avaí;
LAT;Léo Pelé;fluminense;1.72;0.40;fluminense;palmeiras;0#5#0#0#0#1#0#0#0
MEI;Yuri;joinville;1.57;0.00;joinville;sport;0#3#0#0#0#0#0#0#0
ZAG;Bruno Alves;figueirense;1.50;0.00;figueirense;avaí;4#18#0#0#1#4#1#1#0
LAT;Oliveira;internacional;1.00;0.00;internacional;corinthians;
