POSITION;PLAYER;TEAM;VALUE;SCORE;HOME;AWAY;FS#PE#A#FT#FD#FF#G#I#PP
MEI;Luiz Antonio;flamengo;4.88;1.30;vasco;flamengo;3#15#1#0#1#2#0#0#0
MEI;Rafael Bastos;figueirense;4.87;0.00;corinthians;figueirense;0#0#0#0#0#0#0#0#0
ZAG;Neto;chapecoense;4.86;4.60;chapecoense;sport;0#3#0#0#1#0#0#0#0
MEI;Marlone;sport;4.72;0.60;chapecoense;sport;2#3#0#0#1#0#0#0#0
MEI;Jhon Cley;vasco;4.63;-1.50;vasco;flamengo;4#7#0#0#0#2#0#0#0
MEI;Adriano;avaí;4.62;-3.60;avaí;grêmio;0#2#0#0#0#0#0#0#0
ZAG;Fred;goiás;4.59;3.10;goiás;fluminense;2#2#0#0#2#2#0#1#0
LAT;William;internacional;4.59;0.00;internacional;santos;4#8#0#0#0#0#0#0#0
ATA;Gilberto;vasco;4.53;0.20;vasco;flamengo;11#21#0#0#4#9#0#4#1
LAT;Carlos Cesar;atlético-mg;4.52;0.00;atlético-mg;joinville;0#0#0#0#0#2#0#0#0
LAT;Alan Ruschel;internacional;4.50;0.00;internacional;santos;14#8#1#0#0#0#0#0#0
MEI;Bruno Henrique;corinthians;4.40;0.00;corinthians;figueirense;6#18#0#1#3#3#0#2#0
LAT;Daniel Guedes;santos;4.40;3.60;internacional;santos;2#16#1#0#0#1#0#0#0
LAT;Nino Paraíba;avaí;4.26;-0.10;avaí;grêmio;
ZAG;Tiago Alves;pontepreta;4.10;1.00;ponte preta;atlético-pr;2#13#0#0#0#2#2#1#0
ATA;William Popp;joinville;4.07;0.50;atlético-mg;joinville;6#11#0#0#1#3#0#0#0
MEI;Hernani;atlético-pr;4.03;1.00;ponte preta;atlético-pr;7#27#0#0#1#6#1#1#0
MEI;Arouca;palmeiras;3.85;-1.60;palmeiras;são paulo;3#7#0#0#0#1#0#0#0
GOL;César;flamengo;3.82;2.00;vasco;flamengo;0#0#0#0#0#0#0#0#0
ATA;Allano;cruzeiro;3.79;1.30;coritiba;cruzeiro;5#6#0#0#0#1#0#2#0
MEI;Hudson;sãopaulo;3.79;7.70;palmeiras;são paulo;1#15#1#0#1#0#0#0#0
MEI;Fabinho;figueirense;3.66;0.00;corinthians;figueirense;4#11#0#0#0#2#0#2#0
MEI;Denner;avaí;3.14;0.00;avaí;grêmio;1#2#0#0#0#0#0#1#0
ZAG;Emerson;avaí;3.06;2.70;avaí;grêmio;4#9#0#0#0#5#0#0#0
LAT;Marcelo Hermes;grêmio;3.00;0.00;avaí;grêmio;0#0#0#0#0#0#0#0#0
GOL;Santos;atlético-pr;3.00;0.00;ponte preta;atlético-pr;0#0#0#0#0#0#0#0#0
LAT;Pará;cruzeiro;2.74;0.30;coritiba;cruzeiro;10#21#0#0#0#1#0#0#0
LAT;Clayton Sales;goiás;2.70;-1.60;goiás;fluminense;2#5#0#0#0#0#0#0#0
MEI;Lucas Crispim;joinville;2.62;0.50;atlético-mg;joinville;2#4#0#0#0#1#0#0#0
GOL;Bruno;coritiba;2.49;-1.00;coritiba;cruzeiro;1#2#0#0#0#0#0#0#0
ATA;Niltinho;joinville;2.48;0.00;atlético-mg;joinville;3#6#0#0#0#0#0#0#0
ATA;Pedro Rocha;grêmio;2.45;-0.40;avaí;grêmio;5#14#1#0#4#4#0#6#0
ZAG;Leandro Silva;coritiba;2.42;3.20;coritiba;cruzeiro;1#2#0#0#0#0#0#0#0
MEI;Juninho;pontepreta;2.23;-1.10;ponte preta;atlético-pr;
ZAG;Antonio Carlos;avaí;2.08;1.10;avaí;grêmio;4#12#0#0#1#1#0#0#0
ZAG;Danrlei;joinville;2.00;0.00;atlético-mg;joinville;0#0#0#0#0#0#0#0#0
LAT;Lucas Ramon;grêmio;1.84;0.00;avaí;grêmio;1#0#0#0#0#0#0#0#0
MEI;Dener;figueirense;1.68;0.00;corinthians;figueirense;1#12#0#0#0#1#0#0#0
ATA;Romulo;avaí;1.64;1.50;avaí;grêmio;2#2#0#0#1#0#1#0#0
MEI;William Kozlowski;goiás;1.33;1.70;goiás;fluminense;3#1#0#0#0#1#0#0#0
GOL;Agenor;joinville;1.25;-2.90;atlético-mg;joinville;0#3#0#0#0#0#0#0#0
ZAG;Victor Ramos;palmeiras;1.18;-0.80;palmeiras;são paulo;4#11#0#0#0#2#0#1#0
LAT;Henrique;coritiba;0.83;0.30;coritiba;cruzeiro;1#18#0#0#1#0#0#0#0
MEI;Naldo;joinville;0.83;-0.90;atlético-mg;joinville;1#10#0#0#0#0#0#0#0
LAT;Eltinho;avaí;0.83;-2.30;avaí;grêmio;
