POSITION;PLAYER;TEAM;VALUE;SCORE;HOME;AWAY;FS#PE#A#FT#FD#FF#G#I#PP
ZAG;Dória;sãopaulo;15.25;7.10;são paulo;santos;3#12#0#0#1#1#1#0#0
ATA;Alecsandro;flamengo;15.23;7.30;cruzeiro;flamengo;4#7#1#0#1#4#1#4#0
ATA;Willian;cruzeiro;15.12;-2.00;cruzeiro;flamengo;8#8#0#0#3#4#0#3#0
MEI;Rithely;sport;15.12;14.50;sport;goiás;3#14#1#0#1#3#0#0#0
ATA;Ricardo Oliveira;santos;15.02;1.70;são paulo;santos;1#7#0#1#2#6#0#7#0
ZAG;Gum;fluminense;14.72;0.40;fluminense;coritiba;2#7#0#0#1#2#0#0#0
MEI;Jean;fluminense;14.45;-2.40;fluminense;coritiba;1#13#0#0#4#0#0#0#0
ATA;Alexandre Pato;sãopaulo;14.23;2.70;são paulo;santos;6#9#1#0#4#0#2#1#0
ATA;Thiago Ribeiro;atlético-mg;14.17;16.00;avaí;atlético-mg;0#9#0#0#2#3#2#0#0
MEI;Elicarlos;chapecoense;14.00;6.70;chapecoense;joinville;7#9#0#0#0#0#1#0#0
ZAG;Juan;internacional;14.00;0.00;palmeiras;internacional;0#0#0#0#0#0#0#0#0
MEI;Michel Bastos;sãopaulo;13.94;-0.40;são paulo;santos;0#6#0#0#0#3#1#1#0
ATA;Dudu;palmeiras;13.93;0.00;palmeiras;internacional;5#10#0#0#0#1#0#1#0
LAT;Madson;vasco;13.80;2.20;vasco;ponte preta;9#12#0#0#1#1#0#1#0
ZAG;Leonardo Silva;atlético-mg;13.56;12.10;avaí;atlético-mg;3#5#0#0#0#2#0#0#0
TEC;Milton Cruz;sãopaulo;13.47;4.17;são paulo;santos;-#-#-#-#-#-#-#-#-
LAT;Victor Ferraz;santos;13.46;4.70;são paulo;santos;2#11#1#0#1#0#0#0#0
MEI;Alex;internacional;13.45;4.30;palmeiras;internacional;10#21#0#0#1#1#0#0#0
GOL;Alex;figueirense;13.43;7.00;atlético-pr;figueirense;0#2#0#0#0#0#0#0#0
ATA;Biro Biro;pontepreta;13.33;7.80;vasco;ponte preta;
ZAG;Wallace;flamengo;13.25;2.30;cruzeiro;flamengo;5#6#0#0#3#2#0#0#0
MEI;Henrique;cruzeiro;13.23;10.10;cruzeiro;flamengo;4#4#0#0#1#1#1#0#0
MEI;Gil;chapecoense;13.11;15.40;chapecoense;joinville;8#18#0#0#0#2#1#1#0
ATA;Bruno Henrique;goiás;13.06;0.00;sport;goiás;9#5#0#0#3#2#2#2#0
GOL;Fernando Prass;palmeiras;13.06;5.50;palmeiras;internacional;3#0#0#0#0#0#0#0#0
LAT;Gilson;pontepreta;13.02;-1.20;vasco;ponte preta;3#9#0#0#1#0#0#0#0
ZAG;Matheus Ferraz;sport;12.84;0.20;sport;goiás;3#13#0#0#1#0#1#0#0
MEI;Renato Augusto;corinthians;12.77;1.80;grêmio;corinthians;2#5#0#0#1#2#0#1#0
ZAG;Marquinhos;figueirense;12.59;13.90;atlético-pr;figueirense;2#3#1#0#0#0#1#0#0
MEI;Giuliano;grêmio;12.53;8.10;grêmio;corinthians;3#9#0#0#2#1#1#0#0
MEI;Gabriel;palmeiras;12.44;5.60;palmeiras;internacional;6#9#0#0#0#2#0#0#0
ATA;Ananias;chapecoense;12.39;3.30;chapecoense;joinville;11#10#1#0#3#1#0#0#0
MEI;Jonas;flamengo;12.37;0.00;cruzeiro;flamengo;3#3#0#0#0#0#0#0#0
LAT;Patric;atlético-mg;12.22;7.40;avaí;atlético-mg;4#19#1#0#0#2#1#5#0
TEC;Oswaldo De Oliveira;palmeiras;12.19;7.37;palmeiras;internacional;-#-#-#-#-#-#-#-#-
ZAG;Durval;sport;12.18;2.80;sport;goiás;0#8#0#0#1#0#0#0#0
LAT;Egídio;palmeiras;12.09;8.00;palmeiras;internacional;5#20#0#0#1#1#0#1#0
TEC;Guto Ferreira;pontepreta;11.62;4.16;vasco;ponte preta;-#-#-#-#-#-#-#-#-
ZAG;Kadu;atlético-pr;11.62;-1.20;atlético-pr;figueirense;0#6#0#0#0#0#0#0#0
LAT;Lucas;palmeiras;11.54;3.60;palmeiras;internacional;
MEI;Julio Dos Santos;vasco;11.43;3.10;vasco;ponte preta;2#17#0#0#1#1#0#0#0
TEC;Diego Aguirre;internacional;11.37;4.65;palmeiras;internacional;-#-#-#-#-#-#-#-#-
ZAG;Edu Dracena;corinthians;11.20;1.60;grêmio;corinthians;1#3#0#0#0#0#0#2#0
ZAG;Werley;santos;11.17;9.10;são paulo;santos;1#11#0#1#0#1#1#0#0
MEI;Felipe Menezes;goiás;11.09;-0.10;sport;goiás;4#8#2#0#2#1#0#0#0
TEC;Enderson Moreira;fluminense;11.07;1.60;fluminense;coritiba;-#-#-#-#-#-#-#-#-
MEI;Denilson;sãopaulo;10.96;3.70;são paulo;santos;3#4#0#0#0#0#0#0#0
GOL;Danilo;chapecoense;10.96;-3.90;chapecoense;joinville;0#7#0#0#0#0#0#0#0
LAT;Sueliton;joinville;10.95;4.70;chapecoense;joinville;1#6#1#0#0#0#0#0#0
ATA;Diego Oliveira;pontepreta;10.94;-1.20;vasco;ponte preta;9#4#0#0#2#1#1#0#0
MEI;Vinícius;fluminense;10.94;-0.40;fluminense;coritiba;4#5#0#1#1#1#1#0#0
LAT;Christiano;vasco;10.93;0.10;vasco;ponte preta;9#10#0#0#1#4#0#0#0
ATA;Marquinhos;cruzeiro;10.88;6.10;cruzeiro;flamengo;4#9#1#0#2#5#0#2#0
ZAG;Felipe Macedo;goiás;10.87;0.20;sport;goiás;6#6#0#0#0#0#0#0#0
MEI;Cristian;corinthians;10.76;0.00;grêmio;corinthians;1#5#0#0#1#0#0#0#0
MEI;Renato;santos;10.71;2.50;são paulo;santos;1#6#0#0#0#0#0#0#0
TEC;Milton Mendes;atlético-pr;10.68;2.85;atlético-pr;figueirense;-#-#-#-#-#-#-#-#-
LAT;Fagner;corinthians;10.59;2.60;grêmio;corinthians;2#5#0#0#0#1#0#0#0
GOL;Diego Cavalieri;fluminense;10.47;-3.00;fluminense;coritiba;0#2#0#0#0#0#0#0#0
ATA;Marcelo Cirino;flamengo;10.36;5.70;cruzeiro;flamengo;
MEI;Nikão;atlético-pr;10.34;8.10;atlético-pr;figueirense;2#4#1#0#0#0#1#1#0
ZAG;David Braz;santos;10.32;2.00;são paulo;santos;4#19#0#0#0#3#0#0#0
MEI;Patrick;goiás;10.28;7.30;sport;goiás;10#1#0#0#0#2#0#0#0
ZAG;Alex Alves;goiás;10.28;1.70;sport;goiás;1#5#0#0#0#1#0#1#0
MEI;Anderson;internacional;10.23;-4.00;palmeiras;internacional;5#18#0#0#0#1#0#0#0
TEC;Eduardo Baptista;sport;10.15;4.71;sport;goiás;-#-#-#-#-#-#-#-#-
GOL;Fábio;cruzeiro;10.15;-1.00;cruzeiro;flamengo;1#0#0#0#0#0#0#0#0
TEC;Vanderlei Luxemburgo;cruzeiro;10.11;0.00;cruzeiro;flamengo;-#-#-#-#-#-#-#-#-
ATA;Wellington Paulista;coritiba;10.00;3.60;fluminense;coritiba;3#5#0#1#0#0#0#0#0
MEI;Nilton;internacional;10.00;0.00;palmeiras;internacional;1#4#1#0#0#1#0#0#0
LAT;Carlinhos;sãopaulo;10.00;0.00;são paulo;santos;0#0#0#0#0#0#0#0#0
MEI;Valdivia;internacional;9.89;0.00;palmeiras;internacional;1#0#0#0#2#0#0#0#0
MEI;Lucas Lima;santos;9.79;4.70;são paulo;santos;10#28#1#0#1#1#0#0#0
ZAG;Rafael Lima;chapecoense;9.69;1.40;chapecoense;joinville;1#13#1#0#1#0#0#2#0
ATA;Ángel Romero;corinthians;9.61;2.60;grêmio;corinthians;4#4#0#0#0#0#1#0#0
TEC;Doriva;vasco;9.59;2.09;vasco;ponte preta;-#-#-#-#-#-#-#-#-
MEI;Leandro Donizete;atlético-mg;9.55;-0.60;avaí;atlético-mg;1#2#0#0#0#0#0#0#0
ZAG;Guti;joinville;9.49;3.40;chapecoense;joinville;1#2#0#0#0#0#0#0#0
LAT;Mayke;cruzeiro;9.41;-2.40;cruzeiro;flamengo;0#5#0#0#1#0#0#0#0
MEI;Carlos Alberto;figueirense;9.39;8.90;atlético-pr;figueirense;
ATA;Hugo;avaí;9.27;2.40;avaí;atlético-mg;0#3#0#0#3#0#2#1#0
LAT;Norberto;coritiba;9.11;9.40;fluminense;coritiba;7#9#1#0#1#0#0#1#0
LAT;Bruno;sãopaulo;9.08;7.80;são paulo;santos;4#8#1#0#0#1#0#0#0
ATA;Douglas Coutinho;atlético-pr;9.06;7.10;atlético-pr;figueirense;0#7#0#0#4#1#2#5#0
TEC;Roger Machado;grêmio;9.05;1.22;grêmio;corinthians;-#-#-#-#-#-#-#-#-
LAT;Rafael Galhardo;grêmio;8.96;6.10;grêmio;corinthians;11#7#1#0#2#0#0#0#0
MEI;Otávio;atlético-pr;8.88;13.30;atlético-pr;figueirense;4#8#0#0#2#1#0#0#0
MEI;Bruno Silva;chapecoense;8.84;2.60;chapecoense;joinville;1#7#0#0#1#2#0#1#0
MEI;Wendel;sport;8.62;-2.10;sport;goiás;6#3#0#0#0#4#0#0#0
TEC;Marcelo Fernandes;santos;8.59;4.16;são paulo;santos;-#-#-#-#-#-#-#-#-
ATA;Dagoberto;vasco;8.57;0.00;vasco;ponte preta;7#9#0#0#1#0#0#0#0
LAT;Samuel Xavier;sport;8.53;12.10;sport;goiás;6#6#0#0#0#1#1#0#0
LAT;Anderson Pico;flamengo;8.46;0.00;cruzeiro;flamengo;2#9#0#0#1#0#0#0#0
MEI;Paulo Roberto;figueirense;8.44;6.10;atlético-pr;figueirense;4#9#0#0#0#0#0#0#0
TEC;Cristóvão Borges;flamengo;8.43;0.63;cruzeiro;flamengo;-#-#-#-#-#-#-#-#-
MEI;Ricardinho;figueirense;8.32;6.30;atlético-pr;figueirense;3#5#1#0#0#1#0#1#0
MEI;Walace;grêmio;8.31;0.40;grêmio;corinthians;6#11#0#0#2#1#0#0#0
ZAG;Gustavo;atlético-pr;8.21;-1.00;atlético-pr;figueirense;0#3#0#0#0#0#0#0#0
ZAG;Samir;flamengo;8.00;0.00;cruzeiro;flamengo;0#0#0#0#0#0#0#0#0
ZAG;Ernando;internacional;8.00;0.00;palmeiras;internacional;
ZAG;Tobio;palmeiras;8.00;0.00;palmeiras;internacional;0#0#0#0#0#0#0#0#0
ATA;Edmílson;chapecoense;7.95;0.00;chapecoense;joinville;1#2#0#0#1#1#0#1#0
GOL;Vladimir;santos;7.79;2.00;são paulo;santos;1#3#0#0#0#0#0#0#0
ZAG;Paulo Miranda;sãopaulo;7.77;4.60;são paulo;santos;2#7#0#0#1#1#0#0#0
ZAG;Antônio Carlos;fluminense;7.74;1.80;fluminense;coritiba;3#5#0#0#0#0#0#0#0
ZAG;Alan Costa;internacional;7.73;8.80;palmeiras;internacional;0#1#0#0#0#1#0#0#0
LAT;Eduardo;atlético-pr;7.60;2.30;atlético-pr;figueirense;2#16#0#0#1#1#0#0#0
TEC;Vinícius Eutrópio;chapecoense;7.48;3.49;chapecoense;joinville;-#-#-#-#-#-#-#-#-
LAT;Everton;goiás;7.44;-0.30;sport;goiás;2#14#0#0#0#0#0#1#0
MEI;Rodrigo;goiás;7.41;10.60;sport;goiás;2#3#0#0#1#1#1#0#0
ZAG;Leandro Almeida;coritiba;7.38;-4.90;fluminense;coritiba;2#6#0#0#1#0#0#0#0
LAT;Dener Assunção;chapecoense;7.38;2.10;chapecoense;joinville;8#24#0#0#0#1#0#0#0
MEI;Hélder;coritiba;7.33;-2.90;fluminense;coritiba;6#10#0#2#2#1#0#0#0
LAT;Marcelo Oliveira;grêmio;7.32;0.10;grêmio;corinthians;7#9#1#0#1#0#0#1#0
MEI;Anselmo;joinville;7.25;4.70;chapecoense;joinville;5#8#0#0#0#1#0#0#0
TEC;Hélio Dos Anjos;goiás;7.12;2.35;sport;goiás;-#-#-#-#-#-#-#-#-
ATA;Tiago Luis;joinville;6.98;1.50;chapecoense;joinville;1#3#0#0#0#1#0#0#0
MEI;Diguinho;vasco;6.95;6.40;vasco;ponte preta;2#2#0#0#0#0#0#0#0
ZAG;Bruno Aguiar;joinville;6.94;1.20;chapecoense;joinville;3#5#0#0#0#1#0#0#0
LAT;Cereceda;figueirense;6.75;0.00;atlético-pr;figueirense;
ATA;Clayton;figueirense;6.73;-1.30;atlético-pr;figueirense;3#10#0#0#2#0#0#2#0
TEC;Marquinhos Santos;coritiba;6.63;1.52;fluminense;coritiba;-#-#-#-#-#-#-#-#-
MEI;Thiago Mendes;sãopaulo;6.62;4.80;são paulo;santos;9#3#1#0#2#1#0#2#0
MEI;Márcio Araújo;flamengo;6.56;0.00;cruzeiro;flamengo;4#3#0#0#0#0#0#0#0
ZAG;Pablo;pontepreta;6.55;0.70;vasco;ponte preta;3#6#0#0#0#1#0#0#0
MEI;Charles;cruzeiro;6.55;-2.50;cruzeiro;flamengo;1#7#0#0#0#1#1#0#0
TEC;Argel Fucks;figueirense;6.54;4.69;atlético-pr;figueirense;-#-#-#-#-#-#-#-#-
ATA;Alisson;cruzeiro;6.47;0.70;cruzeiro;flamengo;2#3#0#0#1#1#0#0#0
LAT;Pablo;avaí;6.41;2.40;avaí;atlético-mg;11#15#0#0#0#3#0#0#0
LAT;Douglas Santos;atlético-mg;6.31;5.90;avaí;atlético-mg;1#5#0#0#1#3#0#0#0
MEI;Josimar;pontepreta;6.04;-2.40;vasco;ponte preta;3#9#0#0#0#1#0#0#0
ZAG;Manoel;cruzeiro;6.03;2.40;cruzeiro;flamengo;4#4#0#0#0#0#0#0#0
LAT;Rafael Forster;goiás;6.03;-1.20;sport;goiás;5#18#0#0#1#0#0#0#0
GOL;Danilo Fernandes;sport;5.97;2.50;sport;goiás;1#0#0#0#0#0#0#0#0
ATA;Gilberto;vasco;5.94;0.20;vasco;ponte preta;8#16#0#0#2#7#0#2#0
MEI;Renan;avaí;5.79;-2.50;avaí;atlético-mg;8#8#0#0#0#0#0#0#0
TEC;Hemerson Maria;joinville;5.56;2.86;chapecoense;joinville;-#-#-#-#-#-#-#-#-
ATA;Jael;joinville;5.51;0.00;chapecoense;joinville;0#1#0#0#2#0#0#1#0
LAT;Leandro Silva;figueirense;5.50;3.60;atlético-pr;figueirense;3#8#0#0#0#1#0#0#0
MEI;Arthur Maia;flamengo;5.48;0.60;cruzeiro;flamengo;
MEI;Wagner;fluminense;5.47;-1.60;fluminense;coritiba;4#10#0#0#0#1#0#0#0
ZAG;Rhodolfo;grêmio;5.46;0.70;grêmio;corinthians;0#1#0#0#0#1#0#0#0
GOL;Alisson Becker;internacional;5.32;8.00;palmeiras;internacional;0#0#0#0#0#0#0#0#0
MEI;Ruy;coritiba;5.27;1.60;fluminense;coritiba;8#8#1#0#1#2#0#0#0
MEI;Lucas Otávio;santos;5.17;7.20;são paulo;santos;1#4#0#0#0#0#0#0#0
MEI;Rafael Carioca;atlético-mg;5.17;4.40;avaí;atlético-mg;4#10#0#0#0#2#0#0#0
LAT;Renato;fluminense;5.11;4.40;fluminense;coritiba;4#2#0#0#0#0#0#0#0
LAT;Diogo Barbosa;goiás;5.00;0.00;sport;goiás;0#0#0#0#0#0#0#0#0
LAT;Ivan;coritiba;4.90;0.80;fluminense;coritiba;5#8#0#0#0#1#0#0#0
ATA;Mendoza;corinthians;4.74;1.40;grêmio;corinthians;6#8#0#0#0#2#0#0#0
TEC;Gilson Kleina;avaí;4.73;2.11;avaí;atlético-mg;-#-#-#-#-#-#-#-#-
ATA;Felipe Azevedo;pontepreta;4.70;1.80;vasco;ponte preta;4#11#0#0#0#1#0#0#0
LAT;Renê;sport;4.70;12.30;sport;goiás;3#18#1#0#1#0#0#0#0
ATA;Anderson Lopes;avaí;4.69;7.20;avaí;atlético-mg;2#9#1#0#2#1#1#2#0
LAT;William;internacional;4.61;11.70;palmeiras;internacional;2#2#0#0#0#0#0#0#0
MEI;Giovanni Augusto;atlético-mg;4.58;-0.80;avaí;atlético-mg;5#2#0#0#0#0#0#0#0
MEI;Eduardo Neto;avaí;4.56;4.30;avaí;atlético-mg;3#7#1#0#1#1#0#0#0
ATA;Rafael Silva;vasco;4.53;1.20;vasco;ponte preta;4#7#0#0#2#0#0#0#0
MEI;Rodrigo Dourado;internacional;4.52;3.90;palmeiras;internacional;1#3#0#0#0#1#0#0#0
ZAG;Bruno Rodrigo;cruzeiro;4.51;0.20;cruzeiro;flamengo;
MEI;Rafael Longuine;santos;4.48;0.00;são paulo;santos;1#1#0#0#0#0#0#0#0
LAT;Pará;flamengo;4.43;-9.60;cruzeiro;flamengo;4#11#0#0#0#0#0#3#0
MEI;Augusto César;joinville;4.41;0.00;chapecoense;joinville;3#4#0#0#1#0#0#0#0
MEI;Fabinho;figueirense;4.26;3.20;atlético-pr;figueirense;3#7#0#0#0#2#0#1#0
MEI;Arouca;palmeiras;4.00;-0.20;palmeiras;internacional;1#2#0#0#0#0#0#0#0
ATA;Everaldo;figueirense;3.89;0.00;atlético-pr;figueirense;4#3#0#0#3#1#0#1#0
MEI;Bruno Henrique;corinthians;3.89;2.80;grêmio;corinthians;4#13#0#0#1#0#0#2#0
LAT;Nino Paraíba;avaí;3.86;0.60;avaí;atlético-mg;7#12#0#0#0#0#0#0#0
ZAG;Vilson;chapecoense;3.80;-0.60;chapecoense;joinville;4#11#0#0#0#0#0#0#0
ATA;Welinton Junior;joinville;3.56;0.00;chapecoense;joinville;0#0#0#0#0#0#0#0#0
LAT;Heracles;joinville;3.51;0.80;chapecoense;joinville;2#3#0#0#0#0#0#0#0
GOL;Vagner;avaí;3.50;-1.30;avaí;atlético-mg;0#3#0#0#0#0#0#0#0
MEI;Maicon;grêmio;3.37;-1.20;grêmio;corinthians;2#13#0#0#1#0#0#0#0
ZAG;Jéci;avaí;3.32;2.60;avaí;atlético-mg;3#7#0#0#1#3#0#0#0
GOL;Bruno;coritiba;3.05;-4.00;fluminense;coritiba;1#1#0#0#0#0#0#0#0
ZAG;Tiago Alves;pontepreta;3.00;8.90;vasco;ponte preta;1#5#0#0#0#1#1#0#0
GOL;Tiago;grêmio;3.00;0.00;grêmio;corinthians;0#0#0#0#0#0#0#0#0
LAT;Daniel Guedes;santos;2.96;1.60;são paulo;santos;1#6#0#0#0#0#0#0#0
MEI;João Paulo;coritiba;2.84;-1.30;fluminense;coritiba;3#12#0#0#0#1#0#0#0
MEI;Neto Moura;sport;2.82;-3.00;sport;goiás;
MEI;Wagner;chapecoense;2.61;1.40;chapecoense;joinville;2#1#0#0#0#1#0#0#0
ZAG;Antônio Carlos;avaí;2.48;0.00;avaí;atlético-mg;3#8#0#0#1#0#0#0#0
MEI;Hernani;atlético-pr;2.02;-2.60;atlético-pr;figueirense;4#8#0#0#0#3#0#1#0
GOL;Jordi;vasco;2.00;0.00;vasco;ponte preta;0#0#0#0#0#0#0#0#0
ATA;Carlos;goiás;2.00;0.00;sport;goiás;0#0#0#0#0#0#0#0#0
LAT;Pará;cruzeiro;1.82;1.40;cruzeiro;flamengo;4#5#0#0#0#0#0#0#0
MEI;Abuda;chapecoense;1.62;2.80;chapecoense;joinville;1#8#0#0#0#0#0#0#0
LAT;Romário;avaí;1.40;-2.20;avaí;atlético-mg;3#8#0#0#0#0#0#0#0
MEI;Naldo;joinville;0.81;-0.90;chapecoense;joinville;0#5#0#0#0#0#0#0#0
GOL;Paulo Victor;flamengo;0.81;-6.00;cruzeiro;flamengo;
