POSITION;PLAYER;TEAM;VALUE;SCORE;HOME;AWAY;FS#PE#A#FT#FD#FF#G#I#PP
ZAG;Leandro Silva;coritiba;4.34;2.40;coritiba;vasco;18#80#1#0#1#6#0#2#0
LAT;Gimenez;goiás;4.32;2.30;goiás;são paulo;
MEI;Hudson;sãopaulo;4.15;4.10;goiás;são paulo;12#48#2#0#5#1#0#0#0
MEI;Leandrinho;santos;4.12;-0.50;santos;atlético-pr;5#11#0#0#1#0#0#0#0
ATA;Magno Alves;fluminense;3.99;3.00;figueirense;fluminense;9#18#1#0#5#3#0#2#0
ATA;Marcos Junior;fluminense;3.95;-1.40;figueirense;fluminense;58#55#1#0#11#9#5#6#0
ATA;Leandrinho;pontepreta;3.92;3.50;ponte preta;sport;1#4#0#0#1#4#0#3#0
MEI;Yago;figueirense;3.86;3.10;figueirense;fluminense;30#69#4#0#5#4#1#0#0
GOL;Paulo Victor;flamengo;3.86;0.00;flamengo;palmeiras;5#23#0#0#0#0#0#0#0
ZAG;Lucão;sãopaulo;3.81;2.60;goiás;são paulo;12#59#1#0#1#4#0#0#0
ZAG;Tiago Alves;pontepreta;3.81;-0.60;ponte preta;sport;5#21#0#0#0#2#2#1#0
GOL;Rafael;cruzeiro;3.81;-4.00;internacional;cruzeiro;0#1#0#0#0#0#0#0#0
GOL;Vagner;avaí;3.79;-0.50;corinthians;avaí;5#15#0#0#0#0#0#0#0
ZAG;Antonio Carlos;avaí;3.73;2.60;corinthians;avaí;22#53#1#0#3#10#1#0#0
LAT;Romário;avaí;3.71;2.20;corinthians;avaí;39#112#0#0#4#1#0#0#0
LAT;Diego;joinville;3.61;-1.90;joinville;grêmio;31#75#3#0#5#6#0#4#0
MEI;Amaral;palmeiras;3.59;0.10;flamengo;palmeiras;6#15#0#0#1#4#0#0#0
MEI;Willian Farias;cruzeiro;3.50;2.90;internacional;cruzeiro;2#2#0#0#0#0#0#0#0
ZAG;Bruno Alves;figueirense;3.50;9.90;figueirense;fluminense;13#34#0#0#2#9#1#1#0
ZAG;Emerson;avaí;3.49;-1.30;corinthians;avaí;15#64#0#0#5#7#2#2#0
ZAG;Alef;joinville;3.44;1.70;joinville;grêmio;3#1#0#0#0#0#0#0#0
ATA;Dudu;figueirense;3.40;1.60;figueirense;fluminense;
ATA;Fernando Viana;joinville;3.36;0.00;joinville;grêmio;7#15#0#0#4#5#1#3#0
MEI;Neto Moura;sport;3.28;1.80;ponte preta;sport;10#32#0#0#2#6#1#1#0
ATA;Trípodi;joinville;3.23;1.60;joinville;grêmio;0#1#0#0#0#1#1#2#0
LAT;Caramelo;chapecoense;3.15;2.10;atlético-mg;chapecoense;3#10#0#0#0#1#0#0#0
MEI;Marcos Vinícius;cruzeiro;3.02;0.30;internacional;cruzeiro;27#39#1#1#4#8#2#1#0
MEI;Ronaldo;sport;3.02;3.60;ponte preta;sport;4#5#0#0#0#1#0#0#0
ATA;Neto Berola;santos;3.00;0.00;santos;atlético-pr;30#31#0#1#2#7#1#0#0
ZAG;Nathan;palmeiras;2.88;0.00;flamengo;palmeiras;1#9#0#0#0#0#0#1#0
GOL;Bruno Grassi;grêmio;2.75;11.00;joinville;grêmio;0#1#0#0#0#0#0#0#0
MEI;Kadu;joinville;2.72;0.40;joinville;grêmio;11#51#0#0#2#6#1#0#0
GOL;Nivaldo;chapecoense;2.63;-1.60;atlético-mg;chapecoense;1#3#0#0#0#0#0#0#0
LAT;Tiago Costa;chapecoense;2.52;1.40;atlético-mg;chapecoense;3#4#0#0#0#0#0#0#0
MEI;Ítalo;joinville;2.36;4.70;joinville;grêmio;3#8#0#1#3#0#0#1#0
ZAG;Gustavo Henrique;santos;2.27;0.00;santos;atlético-pr;14#30#0#1#4#4#0#0#0
GOL;Fabio;palmeiras;2.08;-2.00;flamengo;palmeiras;0#0#0#0#0#0#0#0#0
LAT;Everton Silva;avaí;2.04;-3.40;corinthians;avaí;18#24#0#0#4#2#1#2#0
LAT;Léo Pelé;fluminense;1.99;-0.50;figueirense;fluminense;3#20#1#0#0#1#0#0#0
MEI;Bruno Gallo;vasco;1.89;0.20;coritiba;vasco;8#28#0#0#2#3#0#0#0
ZAG;Marcelo;flamengo;1.69;-2.10;flamengo;palmeiras;4#22#0#0#1#0#0#2#0
MEI;Matheus Sales;palmeiras;1.67;-0.50;flamengo;palmeiras;
LAT;Lucas Taylor;palmeiras;1.60;4.60;flamengo;palmeiras;2#5#0#0#1#0#0#0#0
GOL;Júlio César;fluminense;1.49;0.40;figueirense;fluminense;0#2#0#0#0#0#0#0#0
MEI;Juninho;palmeiras;1.26;-2.00;flamengo;palmeiras;1#3#0#0#0#0#0#0#0
MEI;Marcos Serrato;pontepreta;1.19;-2.50;ponte preta;sport;1#4#0#0#0#0#0#0#0
ZAG;Ygor Nogueira;fluminense;0.92;0.50;figueirense;fluminense;1#6#0#0#0#0#0#0#0
GOL;João Carlos;pontepreta;0.83;-2.30;ponte preta;sport;0#1#0#0#0#0#0#0#0
LAT;Jeferson;pontepreta;0.83;-1.70;ponte preta;sport;4#8#0#0#0#0#0#0#0
MEI;William Kozlowski;goiás;0.83;-1.10;goiás;são paulo;8#7#0#0#1#5#0#0#0
MEI;Jajá;flamengo;0.83;-2.10;flamengo;palmeiras;1#6#0#0#0#1#0#0#0
MEI;Ygor;goiás;0.83;0.00;goiás;são paulo;
