POSITION;PLAYER;TEAM;VALUE;SCORE;HOME;AWAY;FS#PE#A#FT#FD#FF#G#I#PP
TEC;Falcão;sport;13.40;6.04;são paulo;sport;-#-#-#-#-#-#-#-#-
ATA;Bruno Henrique;goiás;13.28;-0.60;goiás;internacional;61#69#5#0#22#26#5#10#0
ZAG;Gum;fluminense;13.04;2.20;vasco;fluminense;16#79#1#1#4#4#0#0#0
LAT;Gilson;pontepreta;13.03;0.00;ponte preta;joinville;42#86#2#0#3#5#0#6#0
ATA;Nenê;vasco;13.01;8.50;vasco;fluminense;41#75#2#0#10#17#6#1#0
GOL;Vanderlei;santos;13.00;14.00;santos;palmeiras;1#11#0#0#0#0#0#0#0
MEI;Rithely;sport;12.96;0.60;são paulo;sport;29#120#2#0#5#14#1#1#0
ZAG;Durval;sport;12.91;5.40;são paulo;sport;16#85#0#0#3#4#0#5#0
ATA;Vagner Love;corinthians;12.72;9.40;atlético-mg;corinthians;46#48#2#0#13#15#11#13#0
ATA;Eduardo Sasha;internacional;12.70;2.20;goiás;internacional;17#35#1#2#7#4#2#0#0
TEC;Guto Ferreira;chapecoense;12.53;3.40;chapecoense;atlético-pr;
MEI;Ralf;corinthians;12.49;7.20;atlético-mg;corinthians;26#43#1#0#2#1#1#0#0
MEI;Michel Bastos;sãopaulo;12.48;1.00;são paulo;sport;9#105#0#1#6#27#5#14#0
MEI;Renato Augusto;corinthians;12.46;0.80;atlético-mg;corinthians;35#119#5#3#16#17#4#4#0
TEC;Felipe Moreira;pontepreta;12.36;3.84;ponte preta;joinville;-#-#-#-#-#-#-#-#-
LAT;Apodi;chapecoense;12.35;5.10;chapecoense;atlético-pr;56#99#0#0#12#13#4#5#0
GOL;Alex Muralha;figueirense;12.33;5.00;coritiba;figueirense;3#11#0#0#0#0#0#0#0
LAT;Edílson;corinthians;12.29;2.90;atlético-mg;corinthians;12#44#1#1#2#4#0#0#0
MEI;Henrique;cruzeiro;12.26;1.70;avaí;cruzeiro;40#66#0#1#6#12#1#1#0
MEI;Marquinhos;avaí;12.02;0.00;avaí;cruzeiro;24#94#1#2#4#8#2#2#0
TEC;Marcelo Oliveira;palmeiras;12.01;2.11;santos;palmeiras;-#-#-#-#-#-#-#-#-
TEC;Roger Machado;grêmio;11.99;2.88;grêmio;flamengo;-#-#-#-#-#-#-#-#-
TEC;Eduardo Baptista;fluminense;11.81;2.05;vasco;fluminense;-#-#-#-#-#-#-#-#-
ZAG;Kadu;atlético-pr;11.78;4.50;chapecoense;atlético-pr;11#59#1#1#0#8#1#2#0
GOL;Wilson;coritiba;11.76;10.40;coritiba;figueirense;4#7#0#0#0#0#0#0#0
LAT;Madson;vasco;11.69;4.90;vasco;fluminense;45#93#1#0#1#2#0#4#0
MEI;Cícero;fluminense;11.65;7.70;vasco;fluminense;29#45#1#1#7#6#2#3#0
ZAG;Réver;internacional;11.59;8.50;goiás;internacional;17#29#0#0#1#1#2#2#0
MEI;Vinícius;fluminense;11.52;1.90;vasco;fluminense;14#43#3#1#5#7#3#0#0
ATA;André;sport;11.49;13.10;são paulo;sport;37#65#6#2#6#14#11#21#0
MEI;Camilo;chapecoense;11.46;-1.60;chapecoense;atlético-pr;
LAT;Christiano;vasco;11.42;7.00;vasco;fluminense;21#53#0#1#6#12#0#4#0
MEI;Lucas Lima;santos;11.38;2.90;santos;palmeiras;83#158#6#1#7#4#4#1#0
ATA;Erik;goiás;11.33;-2.30;goiás;internacional;17#41#1#2#7#8#7#6#0
ATA;Borges;pontepreta;11.27;0.00;ponte preta;joinville;12#21#0#0#9#16#5#13#1
LAT;Dener Assunção;chapecoense;11.24;5.90;chapecoense;atlético-pr;35#131#1#1#2#8#0#2#0
ZAG;Manoel;cruzeiro;10.92;0.00;avaí;cruzeiro;22#67#2#0#2#11#1#1#0
ZAG;Thiago Heleno;figueirense;10.86;2.90;coritiba;figueirense;12#40#0#0#0#5#0#0#0
LAT;Rafael Galhardo;grêmio;10.79;2.30;grêmio;flamengo;34#124#2#2#10#13#2#4#0
MEI;Patrick;goiás;10.77;1.40;goiás;internacional;36#44#1#0#2#6#0#0#0
MEI;Otávio;atlético-pr;10.75;-1.50;chapecoense;atlético-pr;27#58#1#0#9#12#0#0#0
ZAG;Felipe Macedo;goiás;10.71;5.20;goiás;internacional;16#49#0#0#1#2#0#0#0
MEI;Renato;santos;10.67;3.90;santos;palmeiras;15#39#0#0#1#3#0#0#0
LAT;Marcelo Oliveira;grêmio;10.59;3.90;grêmio;flamengo;42#69#2#1#5#8#1#2#0
TEC;Pc Gusmão;joinville;10.54;0.65;ponte preta;joinville;-#-#-#-#-#-#-#-#-
ZAG;Ernando;internacional;10.47;5.60;goiás;internacional;8#24#0#1#3#3#3#1#0
MEI;Gil;chapecoense;10.33;2.40;chapecoense;atlético-pr;38#59#0#0#1#12#1#2#0
TEC;Oswaldo De Oliveira;flamengo;10.32;-0.10;grêmio;flamengo;-#-#-#-#-#-#-#-#-
ATA;Cristaldo;palmeiras;10.27;3.30;santos;palmeiras;20#18#1#2#9#7#6#6#0
LAT;Eduardo;atlético-pr;10.27;7.50;chapecoense;atlético-pr;26#132#2#0#2#9#0#3#0
MEI;Valdivia;internacional;10.25;5.20;goiás;internacional;
ATA;André Lima;avaí;10.24;-0.90;avaí;cruzeiro;21#37#2#0#7#10#9#4#0
MEI;Leandro Donizete;atlético-mg;10.23;8.30;atlético-mg;corinthians;33#70#1#0#4#3#0#0#0
TEC;Cristóvão Borges;atlético-pr;10.20;5.31;chapecoense;atlético-pr;-#-#-#-#-#-#-#-#-
ZAG;Renato Chaves;pontepreta;10.08;12.80;ponte preta;joinville;13#52#1#0#5#8#2#2#0
TEC;Jorginho;vasco;10.06;7.33;vasco;fluminense;-#-#-#-#-#-#-#-#-
MEI;Nikão;atlético-pr;10.03;-1.00;chapecoense;atlético-pr;31#63#4#1#5#3#4#4#0
TEC;Doriva;sãopaulo;9.83;3.55;são paulo;sport;-#-#-#-#-#-#-#-#-
ZAG;Werley;santos;9.81;7.50;santos;palmeiras;10#49#0#1#0#2#2#0#0
MEI;Wendel;sport;9.56;0.90;são paulo;sport;34#24#0#0#2#11#1#1#0
TEC;Danny Sergio;goiás;9.51;1.55;goiás;internacional;-#-#-#-#-#-#-#-#-
MEI;Canteros;flamengo;9.50;0.00;grêmio;flamengo;16#108#4#0#8#12#2#5#0
ZAG;Felipe;corinthians;9.37;5.80;atlético-mg;corinthians;12#35#1#0#4#8#1#1#0
MEI;Anselmo;joinville;9.30;6.90;ponte preta;joinville;22#72#1#0#4#11#0#0#0
MEI;Giovanni Augusto;atlético-mg;9.29;8.30;atlético-mg;corinthians;40#102#5#2#9#12#5#3#0
ATA;Malcom;corinthians;9.23;4.40;atlético-mg;corinthians;47#68#3#2#14#11#4#5#0
ATA;Zé Eduardo;goiás;9.23;2.00;goiás;internacional;24#33#0#1#10#15#2#10#0
LAT;Renê;sport;9.16;9.30;são paulo;sport;31#133#3#0#3#3#1#0#0
TEC;Argel Fucks;internacional;9.12;5.02;goiás;internacional;-#-#-#-#-#-#-#-#-
ZAG;Guti;joinville;9.05;-0.90;ponte preta;joinville;14#41#0#0#1#3#1#0#0
MEI;Carlos Alberto;figueirense;8.89;5.10;coritiba;figueirense;
TEC;Ney Franco;coritiba;8.77;1.62;coritiba;figueirense;-#-#-#-#-#-#-#-#-
MEI;Juninho;figueirense;8.56;3.70;coritiba;figueirense;9#19#0#0#2#0#0#0#0
MEI;Thiago Mendes;sãopaulo;8.51;6.30;são paulo;sport;45#73#2#0#6#8#0#4#0
LAT;Fabrício;cruzeiro;8.41;6.40;avaí;cruzeiro;21#66#0#0#5#2#1#2#0
MEI;Marquinhos Gabriel;santos;8.37;0.60;santos;palmeiras;33#55#3#0#4#12#3#8#0
ATA;Alan Kardec;sãopaulo;8.34;5.30;são paulo;sport;2#5#0#0#0#1#1#1#0
MEI;Marlone;sport;8.28;8.00;são paulo;sport;34#78#6#0#12#18#3#3#0
MEI;Anderson;internacional;8.26;-2.90;goiás;internacional;22#79#2#0#5#3#0#2#0
MEI;Bruno Silva;chapecoense;8.25;0.30;chapecoense;atlético-pr;14#80#0#1#6#8#1#5#0
GOL;Alisson;internacional;8.19;8.50;goiás;internacional;2#9#0#0#0#0#0#0#0
MEI;Julio Dos Santos;vasco;8.15;1.30;vasco;fluminense;23#72#0#0#3#4#0#0#0
LAT;Samuel Xavier;sport;8.12;6.50;são paulo;sport;26#81#2#0#0#5#1#0#0
MEI;Nilton;internacional;7.95;3.50;goiás;internacional;19#59#1#0#4#17#2#2#0
MEI;Cleber Santana;chapecoense;7.95;0.00;chapecoense;atlético-pr;15#66#3#0#5#10#1#0#0
MEI;Douglas;grêmio;7.90;-0.30;grêmio;flamengo;20#138#4#0#6#21#5#0#2
LAT;Diogo Barbosa;goiás;7.89;8.70;goiás;internacional;26#83#0#0#2#8#0#2#0
LAT;William;internacional;7.88;5.20;goiás;internacional;25#72#2#0#2#1#0#2#0
LAT;Douglas Santos;atlético-mg;7.83;5.50;atlético-mg;corinthians;13#73#3#0#2#10#0#2#0
MEI;Marcelinho Paraíba;joinville;7.79;-3.90;ponte preta;joinville;11#88#4#1#10#17#5#7#0
MEI;Charles;cruzeiro;7.69;-0.50;avaí;cruzeiro;
ATA;Clayton;figueirense;7.63;0.00;coritiba;figueirense;31#67#6#0#10#14#5#24#0
MEI;Rafael Carioca;atlético-mg;7.63;5.40;atlético-mg;corinthians;39#65#1#0#2#7#0#0#0
LAT;Bruno;sãopaulo;7.60;-1.60;são paulo;sport;17#68#1#0#0#2#0#1#0
ZAG;Fred;goiás;7.58;5.20;goiás;internacional;9#40#0#2#7#11#3#1#0
ATA;Paulinho;flamengo;7.57;-0.80;grêmio;flamengo;20#58#0#0#8#15#3#4#0
ZAG;Vilches;atlético-pr;7.52;3.60;chapecoense;atlético-pr;11#30#0#0#1#3#1#0#0
ATA;Osvaldo;fluminense;7.48;2.20;vasco;fluminense;22#27#0#0#1#3#0#0#0
MEI;Andrezinho;vasco;7.41;2.50;vasco;fluminense;28#29#3#0#2#5#1#1#0
MEI;Rodrigo Dourado;internacional;7.32;2.90;goiás;internacional;19#44#2#0#1#6#1#2#0
LAT;Carlinhos;coritiba;7.31;-1.60;coritiba;figueirense;36#51#0#0#2#3#0#1#0
MEI;Márcio Araújo;flamengo;7.31;2.50;grêmio;flamengo;40#54#0#0#0#10#0#0#0
ZAG;Neto;chapecoense;7.27;6.10;chapecoense;atlético-pr;16#46#0#0#1#4#3#0#0
MEI;David;goiás;7.08;-2.80;goiás;internacional;8#71#2#0#1#3#1#0#0
MEI;Alan Patrick;flamengo;7.05;-0.30;grêmio;flamengo;31#83#4#0#9#16#5#1#1
MEI;Luís Cáceres;coritiba;7.04;6.90;coritiba;figueirense;3#13#0#0#2#1#1#0#0
LAT;Zeca;santos;7.01;8.60;santos;palmeiras;17#63#3#0#1#1#0#0#0
MEI;Thiago Santos;palmeiras;6.96;5.60;santos;palmeiras;10#25#0#0#2#1#0#0#0
TEC;Gilson Kleina;avaí;6.92;4.46;avaí;cruzeiro;-#-#-#-#-#-#-#-#-
MEI;Allione;palmeiras;6.81;2.80;santos;palmeiras;6#12#1#0#1#2#0#0#0
ZAG;Pedro Geromel;grêmio;6.69;0.00;grêmio;flamengo;
ATA;Cléo;atlético-pr;6.65;0.00;chapecoense;atlético-pr;4#11#1#0#1#2#0#2#0
ATA;Edigar Junio;joinville;6.63;-0.90;ponte preta;joinville;25#26#2#3#6#8#2#1#0
ZAG;Erazo;grêmio;6.63;10.30;grêmio;flamengo;7#34#1#0#1#2#1#1#0
MEI;Renan;avaí;6.57;1.40;avaí;cruzeiro;26#27#0#0#0#3#1#0#0
ATA;Túlio De Melo;chapecoense;6.46;1.80;chapecoense;atlético-pr;9#7#1#0#4#3#3#2#0
MEI;Cristian;pontepreta;6.43;2.30;ponte preta;joinville;12#16#1#0#0#3#0#2#0
ATA;Bobô;grêmio;6.42;0.00;grêmio;flamengo;10#14#2#0#5#7#3#8#0
LAT;Nino Paraíba;avaí;6.40;6.60;avaí;cruzeiro;34#134#3#0#3#7#0#5#0
TEC;Hudson Coutinho;figueirense;6.38;2.59;coritiba;figueirense;-#-#-#-#-#-#-#-#-
MEI;Rodrigo Caio;sãopaulo;6.35;3.50;são paulo;sport;16#39#2#1#3#3#1#2#0
MEI;Ledesma;santos;6.34;-0.50;santos;palmeiras;2#3#0#0#1#1#0#0#0
LAT;Leandro Silva;figueirense;6.32;0.00;coritiba;figueirense;19#86#1#0#1#5#1#0#0
LAT;Edson Ratinho;joinville;6.27;1.20;ponte preta;joinville;19#28#0#0#1#3#0#1#0
ATA;Leandrão;vasco;6.22;1.60;vasco;fluminense;7#21#0#1#8#6#1#2#0
ATA;Alexandro;pontepreta;6.21;-0.70;ponte preta;joinville;16#9#0#0#1#1#3#6#0
ZAG;Paulão;internacional;6.19;0.00;goiás;internacional;6#43#1#1#1#1#2#0#0
ATA;Kleber;coritiba;6.16;5.30;coritiba;figueirense;32#18#0#0#8#2#1#3#1
ZAG;Ferron;pontepreta;6.15;0.90;ponte preta;joinville;8#11#0#0#2#2#1#1#0
MEI;Ariel Cabral;cruzeiro;6.13;1.70;avaí;cruzeiro;10#21#0#0#1#4#0#0#0
ZAG;Bruno Rodrigo;cruzeiro;6.10;9.10;avaí;cruzeiro;
LAT;Guilherme Arana;corinthians;6.00;2.50;atlético-mg;corinthians;14#22#0#0#1#2#1#0#0
ZAG;César Martins;flamengo;5.97;2.10;grêmio;flamengo;11#46#1#1#1#5#0#3#0
ATA;Jorge Henrique;vasco;5.93;1.60;vasco;fluminense;23#22#0#0#3#1#0#4#0
MEI;Elton;pontepreta;5.76;1.40;ponte preta;joinville;5#43#0#0#9#3#1#1#0
MEI;Maicon;grêmio;5.65;1.20;grêmio;flamengo;12#63#1#0#5#7#1#1#0
GOL;Vagner;avaí;5.61;11.00;avaí;cruzeiro;3#12#0#0#0#0#0#0#0
ZAG;Leandro Almeida;palmeiras;5.58;1.90;santos;palmeiras;5#33#0#0#3#4#0#2#0
GOL;Agenor;joinville;5.50;-2.00;ponte preta;joinville;5#16#0#0#0#0#0#0#0
LAT;Pará;flamengo;5.24;0.50;grêmio;flamengo;17#73#2#0#1#3#0#4#0
ATA;Allano;cruzeiro;5.14;0.00;avaí;cruzeiro;32#29#1#0#7#11#0#4#0
LAT;Bruno Pereirinha;atlético-pr;5.10;5.00;chapecoense;atlético-pr;3#4#0#0#0#0#1#0#0
LAT;Jorge;flamengo;5.05;1.40;grêmio;flamengo;16#27#0#0#1#8#0#1#0
ATA;Wiliam Barbio;chapecoense;5.04;-1.40;chapecoense;atlético-pr;10#24#1#0#4#2#0#1#0
LAT;Ceará;cruzeiro;5.03;6.10;avaí;cruzeiro;4#38#1#0#0#0#1#0#0
ATA;Pedro Rocha;grêmio;4.96;1.40;grêmio;flamengo;22#56#2#1#13#16#5#18#0
MEI;Lúcio Flávio;coritiba;4.94;7.00;coritiba;figueirense;45#85#3#0#12#8#0#0#0
MEI;João Vitor;figueirense;4.86;-3.30;coritiba;figueirense;33#33#0#0#2#5#1#0#0
ZAG;Juninho;coritiba;4.72;-0.40;coritiba;figueirense;9#27#0#0#3#3#0#0#0
MEI;Gustavo Scarpa;fluminense;4.69;0.00;vasco;fluminense;25#95#2#0#10#9#4#2#0
ZAG;Rafael Marques;coritiba;4.66;1.30;coritiba;figueirense;
ZAG;Luiz Eduardo;sãopaulo;4.50;-4.20;são paulo;sport;8#19#0#0#1#1#1#0#0
MEI;Bruno Mota;atlético-pr;4.36;0.10;chapecoense;atlético-pr;2#26#0#0#3#3#2#0#0
LAT;Gimenez;goiás;4.19;2.30;goiás;internacional;18#46#0#0#0#1#0#2#0
ZAG;Antonio Carlos;avaí;4.10;9.10;avaí;cruzeiro;19#48#1#0#3#7#0#0#0
LAT;Romário;avaí;4.08;5.70;avaí;cruzeiro;33#88#0#0#3#1#0#0#0
ATA;Magno Alves;fluminense;4.06;3.20;vasco;fluminense;4#11#1#0#4#2#0#0#0
ZAG;Jubal;avaí;4.04;4.50;avaí;cruzeiro;0#3#0#0#0#1#0#0#0
LAT;Diego;joinville;4.01;2.10;ponte preta;joinville;22#57#2#0#4#4#0#4#0
MEI;Yago;figueirense;3.95;5.40;coritiba;figueirense;23#53#4#0#5#4#0#0#0
MEI;Lucas Crispim;joinville;3.87;3.60;ponte preta;joinville;35#48#1#1#4#3#0#3#0
LAT;Ivan;coritiba;3.82;-3.20;coritiba;figueirense;13#28#0#0#0#3#0#1#0
MEI;Eduardo Neto;avaí;3.78;1.70;avaí;cruzeiro;16#63#1#1#8#5#0#0#0
ATA;Romulo;avaí;3.59;1.50;avaí;cruzeiro;29#28#0#1#11#14#2#2#0
ZAG;Rafael Donato;joinville;3.53;0.60;ponte preta;joinville;4#10#0#0#1#3#1#1#0
LAT;Daniel Guedes;santos;3.50;2.10;santos;palmeiras;5#42#3#0#3#2#0#1#0
GOL;Paulo Victor;flamengo;3.45;1.00;grêmio;flamengo;4#13#0#0#0#0#0#0#0
LAT;Roberto;atlético-pr;3.45;4.70;chapecoense;atlético-pr;4#10#0#0#0#1#0#0#0
MEI;Rodriguinho;corinthians;3.38;0.00;atlético-mg;corinthians;4#5#0#0#0#2#2#0#0
ZAG;Edcarlos;atlético-mg;3.38;0.00;atlético-mg;corinthians;5#12#0#0#1#0#0#1#0
MEI;Andrei Girotto;palmeiras;3.31;0.00;santos;palmeiras;
LAT;João Pedro;palmeiras;3.26;1.20;santos;palmeiras;2#24#0#0#0#0#0#0#0
ZAG;Lucão;sãopaulo;3.16;0.10;são paulo;sport;5#51#1#0#1#2#0#0#0
MEI;João Paulo;coritiba;2.97;-1.30;coritiba;figueirense;19#76#0#0#5#4#0#0#0
ATA;Dudu;figueirense;2.91;-1.30;coritiba;figueirense;19#37#0#1#5#6#6#8#0
LAT;Ayrton;fluminense;2.90;1.70;vasco;fluminense;5#7#0#0#1#1#0#0#0
MEI;Bruno Gallo;vasco;2.81;4.80;vasco;fluminense;7#22#0#0#2#3#0#0#0
ATA;Mouche;palmeiras;2.78;-2.30;santos;palmeiras;0#9#0#0#2#0#0#0#0
ZAG;Bruno Alves;figueirense;2.75;7.20;coritiba;figueirense;11#31#0#0#1#7#1#1#0
MEI;Dener;figueirense;2.72;0.00;coritiba;figueirense;6#43#0#0#0#2#0#0#0
MEI;Kadu;joinville;2.61;0.00;ponte preta;joinville;9#41#0#0#2#5#1#0#0
ZAG;Gustavo Henrique;santos;2.53;1.90;santos;palmeiras;14#24#0#1#3#3#0#0#0
ZAG;Vilson;chapecoense;2.40;0.00;chapecoense;atlético-pr;8#36#1#0#0#0#0#0#0
MEI;Moisés;grêmio;1.88;-0.30;grêmio;flamengo;2#5#0#0#0#0#0#0#0
MEI;Arthur;goiás;1.39;-2.60;goiás;internacional;
