POSITION;PLAYER;TEAM;VALUE;SCORE;HOME;AWAY;FS#PE#A#FT#FD#FF#G#I#PP
LAT;Rafael Galhardo;grêmio;11.81;6.90;sport;grêmio;35#129#2#2#11#14#2#4#0
MEI;Alex;internacional;11.79;1.70;internacional;ponte preta;48#76#2#1#11#10#1#4#0
ATA;Nenê;vasco;11.75;0.10;palmeiras;vasco;44#78#2#0#11#17#6#1#0
MEI;Elias;corinthians;11.67;0.00;corinthians;coritiba;26#75#6#0#2#3#4#0#0
GOL;Danilo Fernandes;sport;11.62;0.00;sport;grêmio;5#21#0#0#0#0#0#0#0
ATA;Borges;pontepreta;11.57;1.10;internacional;ponte preta;13#22#0#0#9#17#5#13#1
ATA;Erik;goiás;11.56;-1.30;flamengo;goiás;18#42#1#2#7#8#7#6#0
MEI;Cícero;fluminense;11.53;5.10;fluminense;chapecoense;33#46#1#1#7#6#2#3#0
MEI;Otávio;atlético-pr;11.50;2.20;atlético-pr;avaí;29#58#1#0#9#12#0#0#0
LAT;Dener Assunção;chapecoense;11.49;5.90;fluminense;chapecoense;37#136#1#1#2#8#0#2#0
MEI;Valdívia;internacional;11.43;10.30;internacional;ponte preta;43#71#1#0#15#10#6#6#0
MEI;Ralf;corinthians;11.32;-0.60;corinthians;coritiba;29#45#1#0#2#1#1#0#0
MEI;Vinícius;fluminense;11.22;-0.50;fluminense;chapecoense;14#48#3#1#6#7#3#0#0
ATA;Zé Eduardo;goiás;11.18;10.60;flamengo;goiás;24#34#0#1#10#15#3#10#0
ATA;Emerson;flamengo;11.10;0.00;flamengo;goiás;65#75#1#2#6#20#5#5#0
ZAG;David Braz;santos;10.88;0.90;joinville;santos;
MEI;Lucas Lima;santos;10.81;-1.10;joinville;santos;85#164#6#1#7#4#4#2#0
ZAG;Felipe;corinthians;10.81;12.30;corinthians;coritiba;13#39#1#0#4#8#1#1#0
LAT;Madson;vasco;10.78;-1.20;palmeiras;vasco;46#97#1#0#1#2#0#4#0
TEC;Oswaldo De Oliveira;flamengo;10.78;1.87;flamengo;goiás;-#-#-#-#-#-#-#-#-
ZAG;Juan;internacional;10.74;0.00;internacional;ponte preta;5#13#0#0#2#5#0#1#0
TEC;Doriva;sãopaulo;10.68;7.15;cruzeiro;são paulo;-#-#-#-#-#-#-#-#-
TEC;Cristóvão Borges;atlético-pr;10.57;6.10;atlético-pr;avaí;-#-#-#-#-#-#-#-#-
TEC;Pc Gusmão;joinville;10.55;0.32;joinville;santos;-#-#-#-#-#-#-#-#-
ATA;André Lima;avaí;10.46;-0.10;atlético-pr;avaí;23#38#2#0#8#11#9#4#0
GOL;Vanderlei;santos;10.43;-2.30;joinville;santos;1#12#0#0#0#0#0#0#0
MEI;Nikão;atlético-pr;10.38;0.50;atlético-pr;avaí;32#67#4#1#5#3#4#4#0
MEI;Robinho;palmeiras;10.38;-0.40;palmeiras;vasco;36#83#6#1#10#6#2#2#0
GOL;Wilson;coritiba;10.38;1.00;corinthians;coritiba;4#7#0#0#0#0#0#0#0
ATA;Malcom;corinthians;10.28;9.00;corinthians;coritiba;48#72#3#2#15#12#5#5#0
ZAG;Rafael Lima;chapecoense;10.26;0.00;fluminense;chapecoense;13#57#1#0#2#1#0#5#0
ZAG;Thiago Heleno;figueirense;10.21;-1.50;figueirense;atlético-mg;12#43#0#0#0#5#0#1#0
LAT;Eduardo;atlético-pr;10.20;5.60;atlético-pr;avaí;26#137#2#0#2#10#0#3#0
ATA;Lisandro López;internacional;10.18;-1.00;internacional;ponte preta;24#30#1#2#9#12#4#14#0
ATA;Gabriel;santos;10.15;2.70;joinville;santos;36#64#2#4#18#18#7#24#0
MEI;Anselmo;joinville;10.12;9.90;joinville;santos;
ZAG;Felipe Macedo;goiás;10.00;0.20;flamengo;goiás;17#50#0#0#1#2#0#0#0
MEI;Wendel;sport;9.98;2.60;sport;grêmio;34#24#0#0#2#11#1#1#0
MEI;Renato;santos;9.76;-2.00;joinville;santos;15#44#0#0#1#3#0#0#0
TEC;Danny Sergio;goiás;9.74;2.56;flamengo;goiás;-#-#-#-#-#-#-#-#-
MEI;Canteros;flamengo;9.71;0.70;flamengo;goiás;16#112#4#0#8#13#2#5#0
ATA;André;sport;9.69;1.10;sport;grêmio;40#68#6#2#7#14#11#22#0
MEI;Wesley;sãopaulo;9.68;2.80;cruzeiro;são paulo;21#53#2#0#5#7#1#2#0
ZAG;Ernando;internacional;9.60;-0.30;internacional;ponte preta;8#25#0#1#3#3#3#1#0
MEI;Rodrigo;goiás;9.38;-0.30;flamengo;goiás;18#54#1#0#5#6#1#0#0
ZAG;Manoel;cruzeiro;9.33;-0.70;cruzeiro;são paulo;22#70#2#0#3#11#1#1#0
MEI;Leandro Donizete;atlético-mg;9.32;1.80;figueirense;atlético-mg;35#71#1#0#4#4#0#0#0
ATA;Henrique Almeida;coritiba;9.19;0.00;corinthians;coritiba;26#29#0#1#11#15#9#9#0
MEI;Anderson;internacional;9.17;2.00;internacional;ponte preta;22#79#2#0#8#3#0#2#0
ZAG;Renato Chaves;pontepreta;9.13;5.50;internacional;ponte preta;13#56#1#0#5#8#2#2#0
TEC;Jorginho;vasco;9.11;0.76;palmeiras;vasco;-#-#-#-#-#-#-#-#-
TEC;Ney Franco;coritiba;9.11;2.81;corinthians;coritiba;-#-#-#-#-#-#-#-#-
MEI;Giovanni Augusto;atlético-mg;9.00;5.20;figueirense;atlético-mg;44#106#5#2#10#12#5#3#0
LAT;Bruno;sãopaulo;8.93;5.40;cruzeiro;são paulo;17#69#1#0#0#2#0#1#0
MEI;Julio Dos Santos;vasco;8.85;4.50;palmeiras;vasco;25#74#0#0#3#4#0#0#0
ZAG;Marquinhos;figueirense;8.74;-5.10;figueirense;atlético-mg;
ZAG;Pedro Geromel;grêmio;8.70;8.80;sport;grêmio;19#45#0#1#0#5#0#4#0
TEC;Argel Fucks;internacional;8.65;1.38;internacional;ponte preta;-#-#-#-#-#-#-#-#-
MEI;Marquinhos Gabriel;santos;8.63;1.50;joinville;santos;36#59#3#0#4#12#3#8#0
MEI;Carlos Alberto;figueirense;8.59;2.40;figueirense;atlético-mg;35#14#0#0#4#9#2#3#0
MEI;Juninho;figueirense;8.56;2.80;figueirense;atlético-mg;9#21#0#0#2#0#0#0#0
MEI;Paulo Roberto;figueirense;8.53;-0.80;figueirense;atlético-mg;24#58#0#0#2#10#1#0#0
MEI;Marcelinho Paraíba;joinville;8.45;-0.20;joinville;santos;11#91#4#1#11#18#5#7#0
ZAG;Vilches;atlético-pr;8.43;7.60;atlético-pr;avaí;11#31#0#0#1#3#1#1#0
MEI;Thiago Mendes;sãopaulo;8.26;3.70;cruzeiro;são paulo;47#77#2#0#7#8#0#4#0
MEI;Walace;grêmio;8.25;0.00;sport;grêmio;23#104#1#0#5#9#0#0#0
LAT;Leandro Silva;figueirense;8.22;9.20;figueirense;atlético-mg;21#89#2#0#1#5#1#0#0
LAT;Sidcley;atlético-pr;8.15;11.00;atlético-pr;avaí;22#65#0#0#2#7#1#0#0
MEI;Márcio Araújo;flamengo;8.11;6.10;flamengo;goiás;42#54#0#0#0#10#0#0#0
MEI;Bruno Silva;chapecoense;7.97;-1.60;fluminense;chapecoense;14#82#0#1#6#8#1#5#0
LAT;Renê;sport;7.82;0.40;sport;grêmio;32#139#3#0#4#3#1#0#0
MEI;Rodrigo Dourado;internacional;7.75;4.50;internacional;ponte preta;21#46#2#0#1#7#1#2#0
MEI;Nilton;internacional;7.72;1.40;internacional;ponte preta;20#60#1#0#4#17#2#2#0
ATA;Maikon Leite;sport;7.69;1.90;sport;grêmio;16#53#2#1#11#15#4#3#0
LAT;Douglas Santos;atlético-mg;7.63;3.30;figueirense;atlético-mg;14#75#3#0#2#10#0#2#0
LAT;Carlinhos;coritiba;7.56;-0.40;corinthians;coritiba;
LAT;Fabrício;cruzeiro;7.49;0.20;cruzeiro;são paulo;23#71#0#0#5#2#1#2#0
ZAG;Guti;joinville;7.44;-9.80;joinville;santos;14#42#0#0#1#3#1#0#0
ATA;Clayton;figueirense;7.37;-2.50;figueirense;atlético-mg;32#72#6#0#10#14#5#25#0
MEI;Douglas;grêmio;7.35;-3.60;sport;grêmio;20#145#4#0#6#21#5#0#2
MEI;David;goiás;7.33;-1.40;flamengo;goiás;8#74#2#0#1#3#1#0#0
LAT;William;internacional;7.32;1.10;internacional;ponte preta;27#74#2#0#2#1#0#3#0
ZAG;Luccas Claro;coritiba;7.16;0.00;corinthians;coritiba;10#35#0#0#3#2#0#1#0
MEI;Marlone;sport;7.14;0.40;sport;grêmio;36#80#6#0#12#18#3#3#0
MEI;Renan;avaí;7.11;3.80;atlético-pr;avaí;28#28#0#0#0#4#1#0#0
MEI;Rafael Carioca;atlético-mg;7.09;1.40;figueirense;atlético-mg;41#67#1#0#3#7#0#0#0
MEI;Andrezinho;vasco;7.06;0.00;palmeiras;vasco;30#33#3#0#2#6#1#1#0
LAT;Samuel Xavier;sport;7.03;-0.60;sport;grêmio;27#82#2#0#0#6#1#0#0
LAT;Diogo Barbosa;goiás;6.98;2.30;flamengo;goiás;27#85#0#0#2#8#0#2#0
MEI;Cristian;pontepreta;6.88;3.40;internacional;ponte preta;15#20#1#0#0#4#0#2#0
LAT;Guilherme Arana;corinthians;6.83;6.30;corinthians;coritiba;14#29#0#0#2#3#1#0#0
ZAG;Fred;goiás;6.79;-0.10;flamengo;goiás;10#42#0#2#7#11#3#1#0
LAT;Chiquinho;santos;6.77;0.00;joinville;santos;8#16#0#0#0#0#0#0#0
ATA;Osvaldo;fluminense;6.72;-2.30;fluminense;chapecoense;23#28#0#0#1#3#0#0#0
TEC;Gilson Kleina;avaí;6.70;2.35;atlético-pr;avaí;-#-#-#-#-#-#-#-#-
ATA;Kayke;flamengo;6.68;-0.30;flamengo;goiás;
LAT;Juan;coritiba;6.67;11.20;corinthians;coritiba;12#22#1#0#1#2#1#0#0
GOL;Alisson;internacional;6.65;-1.30;internacional;ponte preta;2#10#0#0#0#0#0#0#0
MEI;Rodrigo Caio;sãopaulo;6.63;4.20;cruzeiro;são paulo;16#42#2#1#3#3#1#2#0
ZAG;Ferron;pontepreta;6.56;2.70;internacional;ponte preta;9#17#0#0#2#2#1#2#0
ZAG;César Martins;flamengo;6.49;4.10;flamengo;goiás;12#51#1#1#1#5#0#3#0
MEI;Tinga;avaí;6.46;2.60;atlético-pr;avaí;31#30#0#1#0#3#0#0#0
MEI;Luís Cáceres;coritiba;6.44;2.40;corinthians;coritiba;3#13#0#0#2#2#1#0#0
ATA;Túlio De Melo;chapecoense;6.32;0.60;fluminense;chapecoense;9#7#1#0#5#6#3#2#0
LAT;Nino Paraíba;avaí;6.29;4.80;atlético-pr;avaí;35#139#3#0#3#8#0#5#0
TEC;Hudson Coutinho;figueirense;6.27;1.32;figueirense;atlético-mg;-#-#-#-#-#-#-#-#-
ATA;Kleber;coritiba;6.27;4.90;corinthians;coritiba;41#19#0#0#9#3#1#4#1
ZAG;Erazo;grêmio;6.20;6.30;sport;grêmio;8#37#1#0#1#2#1#1#0
MEI;João Vitor;figueirense;6.15;3.70;figueirense;atlético-mg;33#35#0#0#2#6#1#0#0
MEI;Josimar;pontepreta;6.14;-1.30;internacional;ponte preta;17#60#1#0#2#6#0#0#0
GOL;Denis;sãopaulo;6.11;10.40;cruzeiro;são paulo;0#2#0#0#0#0#0#0#0
GOL;Agenor;joinville;6.06;1.00;joinville;santos;5#16#0#0#0#0#0#0#0
MEI;Cleber Santana;chapecoense;6.03;-1.30;fluminense;chapecoense;15#70#3#0#5#11#1#0#0
ZAG;Ewerton Páscoa;sport;6.02;2.70;sport;grêmio;4#6#1#0#0#0#0#0#0
ATA;Leandrão;vasco;5.97;0.00;palmeiras;vasco;8#21#0#1#8#6#1#2#0
MEI;Ariel Cabral;cruzeiro;5.89;0.00;cruzeiro;são paulo;
ATA;Silvinho;joinville;5.75;2.10;joinville;santos;9#12#0#1#1#1#1#2#0
LAT;Ayrton;flamengo;5.66;0.40;flamengo;goiás;15#40#0#0#2#3#1#2#0
MEI;Elton;pontepreta;5.65;0.40;internacional;ponte preta;5#44#0#0#9#3#1#1#0
ZAG;Paulão;internacional;5.56;1.10;internacional;ponte preta;7#45#1#1#1#1#2#0#0
MEI;Gustavo Scarpa;fluminense;5.48;4.00;fluminense;chapecoense;28#97#2#0#11#10#4#2#0
MEI;Thiago Santos;palmeiras;5.47;-3.00;palmeiras;vasco;11#25#0#0#2#1#0#0#0
MEI;Rafael Bastos;figueirense;5.45;0.20;figueirense;atlético-mg;26#46#2#0#6#10#1#1#0
MEI;Fabinho;figueirense;5.36;0.00;figueirense;atlético-mg;25#71#0#0#5#6#1#6#0
ATA;Romulo;avaí;5.25;10.00;atlético-pr;avaí;30#31#0#1#11#14#3#2#0
ZAG;Bruno Rodrigo;cruzeiro;5.21;2.80;cruzeiro;são paulo;5#25#0#0#2#5#0#0#0
MEI;Barrientos;atlético-pr;5.20;5.10;atlético-pr;avaí;0#10#0#0#1#2#0#0#0
LAT;Reinaldo;sãopaulo;5.16;3.00;cruzeiro;são paulo;12#48#0#0#2#5#0#2#0
LAT;Roberto;atlético-pr;5.04;10.80;atlético-pr;avaí;7#15#0#0#0#2#0#0#0
ATA;Pedro Rocha;grêmio;4.95;0.90;sport;grêmio;23#57#2#1#13#16#5#18#0
ZAG;Juninho;coritiba;4.89;0.40;corinthians;coritiba;11#32#0#0#3#4#0#1#0
ATA;Gabriel Jesus;palmeiras;4.83;1.10;palmeiras;vasco;29#48#2#1#8#10#4#8#0
ZAG;Leandro Silva;coritiba;4.80;6.20;corinthians;coritiba;14#62#1#0#1#6#0#2#0
ZAG;Thiego;chapecoense;4.75;4.80;fluminense;chapecoense;7#17#0#0#1#7#0#1#0
ZAG;Jackson;palmeiras;4.58;-0.80;palmeiras;vasco;10#30#0#0#0#6#2#0#0
LAT;Jorge;flamengo;4.48;-2.10;flamengo;goiás;
ATA;Kempes;joinville;4.46;0.00;joinville;santos;22#44#1#0#11#17#6#13#0
ATA;Rafael Silva;vasco;4.34;-0.30;palmeiras;vasco;23#28#0#2#15#9#2#11#0
LAT;Ceará;cruzeiro;4.28;1.00;cruzeiro;são paulo;5#42#1#0#0#0#1#0#0
MEI;Thiago Maia;santos;4.24;6.80;joinville;santos;13#56#0#1#0#6#2#0#0
LAT;Julio Cesar;vasco;4.23;-1.50;palmeiras;vasco;15#48#0#0#1#1#1#2#0
LAT;Romário;avaí;4.19;5.30;atlético-pr;avaí;33#93#0#0#3#1#0#0#0
ZAG;Rafael Donato;joinville;4.18;3.80;joinville;santos;7#12#0#0#1#3#1#1#0
ZAG;Lucão;sãopaulo;4.14;5.20;cruzeiro;são paulo;6#52#1#0#1#2#0#0#0
LAT;Diego;joinville;4.14;2.30;joinville;santos;22#59#2#0#5#4#0#4#0
MEI;Ruy;coritiba;4.01;0.00;corinthians;coritiba;29#71#1#1#8#7#1#0#0
MEI;Néstor Camacho;avaí;4.00;-1.20;atlético-pr;avaí;9#27#3#1#4#11#1#4#0
MEI;Clayson;pontepreta;3.87;-0.30;internacional;ponte preta;5#8#2#0#0#1#0#0#0
MEI;Luiz Antonio;flamengo;3.77;0.70;flamengo;goiás;5#30#1#0#2#4#1#1#0
MEI;Juninho;pontepreta;3.71;3.00;internacional;ponte preta;13#39#0#0#2#3#0#1#0
LAT;Daniel Guedes;santos;3.68;2.60;joinville;santos;5#43#3#0#3#2#0#1#0
GOL;Vagner;avaí;3.51;-2.00;atlético-pr;avaí;3#12#0#0#0#0#0#0#0
ZAG;Jubal;avaí;3.33;-0.10;atlético-pr;avaí;1#8#0#0#0#1#0#0#0
MEI;João Paulo;coritiba;3.32;0.60;corinthians;coritiba;20#78#0#0#5#4#0#0#0
LAT;Marcelo Hermes;grêmio;3.31;3.80;sport;grêmio;4#19#0#0#1#1#0#0#0
LAT;Clayton Sales;goiás;3.24;0.80;flamengo;goiás;
ZAG;Antonio Carlos;avaí;3.16;2.60;atlético-pr;avaí;20#49#1#0#3#7#0#0#0
GOL;Paulo Victor;flamengo;3.02;-1.60;flamengo;goiás;4#15#0#0#0#0#0#0#0
MEI;Eduardo Neto;avaí;3.00;-2.90;atlético-pr;avaí;18#66#1#1#8#5#0#1#0
MEI;Maranhão;chapecoense;2.34;0.70;fluminense;chapecoense;15#17#1#0#2#2#0#0#0
MEI;Jajá;flamengo;1.76;5.20;flamengo;goiás;1#2#0#0#0#1#0#0#0
LAT;Jeferson;pontepreta;1.64;0.00;internacional;ponte preta;1#2#0#0#0#0#0#0#0
GOL;Paulo Henrique;goiás;1.60;0.00;flamengo;goiás;0#4#0#0#0#0#0#0#0
MEI;Arthur;goiás;1.58;-1.30;flamengo;goiás;1#18#0#0#2#1#0#0#0
MEI;Ítalo;joinville;1.52;0.00;joinville;santos;1#0#0#0#1#0#0#0#0
MEI;Matheus Sales;palmeiras;1.40;2.20;palmeiras;vasco;
