POSITION;PLAYER;TEAM;VALUE;SCORE;HOME;AWAY;FS#PE#A#FT#FD#FF#G#I#PP
MEI;Élber;sport;17.64;9.20;palmeiras;sport;
ZAG;Jemerson;atlético-mg;17.04;0.90;atlético-mg;ponte preta;12#43#0#0#3#12#4#3#0
GOL;Diego Cavalieri;fluminense;16.42;8.00;fluminense;atlético-pr;3#10#0#0#0#0#0#0#0
ATA;Walter;atlético-pr;15.89;-0.70;fluminense;atlético-pr;29#118#4#0#25#33#7#22#0
MEI;Renato Augusto;corinthians;15.85;22.00;corinthians;flamengo;30#115#5#3#15#17#4#4#0
ATA;Biro Biro;pontepreta;15.72;15.70;atlético-mg;ponte preta;64#104#4#1#22#18#7#4#0
GOL;Martín Silva;vasco;15.49;2.00;vasco;grêmio;1#4#0#0#0#0#0#0#0
MEI;Giuliano;grêmio;15.27;6.10;vasco;grêmio;21#105#7#0#7#12#6#3#0
MEI;Arrascaeta;cruzeiro;15.11;2.90;goiás;cruzeiro;22#42#1#0#13#7#3#2#0
ATA;Luis Fabiano;sãopaulo;14.81;7.80;coritiba;são paulo;19#23#1#4#6#15#4#12#0
ATA;Alexandre Pato;sãopaulo;14.75;2.50;coritiba;são paulo;51#83#4#1#14#12#8#13#0
ZAG;Matheus Ferraz;sport;14.58;9.20;palmeiras;sport;12#54#0#1#2#4#4#0#0
MEI;Willians;cruzeiro;14.56;5.00;goiás;cruzeiro;57#68#2#0#1#6#1#1#0
TEC;Levir Culpi;atlético-mg;14.55;0.59;atlético-mg;ponte preta;-#-#-#-#-#-#-#-#-
TEC;Dorival Júnior;santos;14.38;4.66;figueirense;santos;-#-#-#-#-#-#-#-#-
LAT;Gilson;pontepreta;14.30;7.80;atlético-mg;ponte preta;41#83#2#0#3#5#0#6#0
LAT;Egídio;palmeiras;14.30;1.40;palmeiras;sport;30#118#4#0#6#9#1#1#0
MEI;Ganso;sãopaulo;14.00;2.30;coritiba;são paulo;48#92#6#1#5#14#1#6#0
MEI;Fernando Bob;pontepreta;13.92;-4.40;atlético-mg;ponte preta;52#83#1#0#2#4#3#0#0
LAT;Patric;atlético-mg;13.89;3.60;atlético-mg;ponte preta;12#60#5#0#7#8#2#15#0
ATA;Nenê;vasco;13.75;15.40;vasco;grêmio;
TEC;Mano Menezes;cruzeiro;13.72;7.16;goiás;cruzeiro;-#-#-#-#-#-#-#-#-
GOL;Fernando Prass;palmeiras;13.57;1.70;palmeiras;sport;9#22#0#0#0#0#0#0#0
ATA;Vagner Love;corinthians;13.55;16.00;corinthians;flamengo;44#43#2#0#12#13#10#13#0
ATA;Bruno Henrique;goiás;13.45;0.00;goiás;cruzeiro;60#64#5#0#20#25#5#10#0
LAT;Marcos Rocha;atlético-mg;13.42;-1.40;atlético-mg;ponte preta;11#78#2#0#3#1#1#1#0
MEI;Rithely;sport;13.31;0.00;palmeiras;sport;28#118#2#0#5#13#1#1#0
MEI;Marcos Guilherme;atlético-pr;13.22;0.70;fluminense;atlético-pr;23#41#3#0#16#10#3#3#0
GOL;Fábio;cruzeiro;13.16;5.00;goiás;cruzeiro;4#11#0#0#0#0#0#0#0
MEI;Ralf;corinthians;13.13;12.20;corinthians;flamengo;21#41#1#0#2#1#1#0#0
MEI;Jean;fluminense;13.01;-0.80;fluminense;atlético-pr;11#102#0#0#7#18#3#0#0
GOL;Victor;atlético-mg;12.88;-8.30;atlético-mg;ponte preta;5#23#0#0#0#0#0#0#0
LAT;Apodi;chapecoense;12.88;9.10;chapecoense;avaí;54#97#0#0#12#12#4#5#0
TEC;Falcão;sport;12.79;5.39;palmeiras;sport;-#-#-#-#-#-#-#-#-
TEC;Guto Ferreira;chapecoense;12.75;5.17;chapecoense;avaí;-#-#-#-#-#-#-#-#-
MEI;Elias;corinthians;12.71;5.90;corinthians;flamengo;24#73#6#0#2#3#4#0#0
ZAG;Durval;sport;12.60;4.10;palmeiras;sport;14#83#0#0#3#4#0#5#0
ZAG;Gum;fluminense;12.60;-0.40;fluminense;atlético-pr;14#71#1#1#4#3#0#0#0
ZAG;Luan;vasco;12.51;-0.60;vasco;grêmio;20#60#0#0#2#2#0#1#0
GOL;Alex Muralha;figueirense;12.50;6.70;figueirense;santos;3#11#0#0#0#0#0#0#0
MEI;Camilo;chapecoense;12.45;4.20;chapecoense;avaí;
GOL;Danilo;chapecoense;12.39;0.00;chapecoense;avaí;5#19#0#0#0#0#0#0#0
TEC;Felipe Moreira;pontepreta;12.38;7.35;atlético-mg;ponte preta;-#-#-#-#-#-#-#-#-
ZAG;Ernando;internacional;12.34;18.10;internacional;joinville;8#22#0#1#3#3#3#1#0
ATA;Cristaldo;palmeiras;12.32;16.60;palmeiras;sport;17#15#1#2#7#6#6#6#0
MEI;Henrique;cruzeiro;12.20;1.40;goiás;cruzeiro;37#66#0#1#6#11#1#1#0
MEI;Felipe Menezes;goiás;12.03;1.50;goiás;cruzeiro;27#102#4#0#20#11#5#2#1
MEI;Marquinhos;avaí;12.02;-1.40;chapecoense;avaí;24#94#1#2#4#8#2#2#0
TEC;Marcelo Oliveira;palmeiras;12.01;2.26;palmeiras;sport;-#-#-#-#-#-#-#-#-
ATA;André Lima;avaí;12.01;9.90;chapecoense;avaí;19#34#2#0#7#10#9#3#0
TEC;Roger Machado;grêmio;11.98;3.12;vasco;grêmio;-#-#-#-#-#-#-#-#-
TEC;Eduardo Baptista;fluminense;11.67;1.35;fluminense;atlético-pr;-#-#-#-#-#-#-#-#-
ATA;Erik;goiás;11.66;-0.80;goiás;cruzeiro;16#35#1#2#6#8#7#6#0
MEI;Patrick;goiás;11.62;6.80;goiás;cruzeiro;33#43#1#0#1#6#0#0#0
LAT;Edílson;corinthians;11.59;-1.20;corinthians;flamengo;9#42#1#1#2#4#0#0#0
MEI;Alex;internacional;11.40;-0.10;internacional;joinville;46#73#2#1#10#10#1#4#0
MEI;Otávio;atlético-pr;11.40;0.00;fluminense;atlético-pr;27#58#1#0#8#12#0#0#0
ZAG;Kadu;atlético-pr;11.32;2.20;fluminense;atlético-pr;11#59#1#1#0#8#1#2#0
GOL;Danilo Fernandes;sport;11.28;1.00;palmeiras;sport;5#20#0#0#0#0#0#0#0
MEI;Elicarlos;chapecoense;11.23;1.10;chapecoense;avaí;39#60#0#0#0#3#1#0#0
ATA;Borges;pontepreta;11.21;-0.50;atlético-mg;ponte preta;
TEC;Pc Gusmão;joinville;11.20;4.63;internacional;joinville;-#-#-#-#-#-#-#-#-
ZAG;David Braz;santos;11.19;0.00;figueirense;santos;11#95#1#0#1#5#2#2#0
ZAG;Thiago Heleno;figueirense;11.19;0.00;figueirense;santos;12#39#0#0#0#5#0#0#0
ATA;Emerson;flamengo;11.10;4.30;corinthians;flamengo;65#75#1#2#6#20#5#5#0
LAT;Rafael Galhardo;grêmio;11.06;4.20;vasco;grêmio;34#115#2#2#9#13#2#4#0
ATA;Henrique Almeida;coritiba;11.04;5.00;coritiba;são paulo;26#29#0#1#10#13#9#9#0
MEI;Gerson;fluminense;10.94;-0.20;fluminense;atlético-pr;48#59#3#0#7#9#0#9#0
MEI;Marcelinho Paraíba;joinville;10.93;0.00;internacional;joinville;11#80#4#1#9#17#5#7#0
MEI;Gil;chapecoense;10.91;6.30;chapecoense;avaí;36#52#0#0#1#10#1#2#0
LAT;Madson;vasco;10.83;0.10;vasco;grêmio;43#91#1#0#1#2#0#4#0
TEC;Oswaldo De Oliveira;flamengo;10.78;2.60;corinthians;flamengo;-#-#-#-#-#-#-#-#-
MEI;Lucas Lima;santos;10.71;-1.00;figueirense;santos;77#153#6#1#7#4#4#1#0
ATA;Lisandro López;internacional;10.58;1.80;internacional;joinville;24#27#1#2#8#11#4#14#0
LAT;Dener Assunção;chapecoense;10.57;2.50;chapecoense;avaí;33#126#1#1#2#7#0#2#0
ATA;Hernane;sport;10.56;-0.40;palmeiras;sport;30#9#0#1#0#2#2#2#0
LAT;Marcelo Oliveira;grêmio;10.55;4.10;vasco;grêmio;40#67#2#1#5#8#1#2#0
ZAG;Réver;internacional;10.52;3.00;internacional;joinville;12#26#0#0#1#0#2#2#0
MEI;Renato;santos;10.37;2.50;figueirense;santos;14#39#0#0#1#3#0#0#0
ZAG;Guti;joinville;10.31;6.70;internacional;joinville;14#39#0#0#1#3#1#0#0
GOL;Wilson;coritiba;10.30;3.00;coritiba;são paulo;
MEI;Cícero;fluminense;10.04;-0.90;fluminense;atlético-pr;25#43#1#1#6#5#2#3#0
GOL;Vanderlei;santos;10.02;-2.60;figueirense;santos;1#11#0#0#0#0#0#0#0
MEI;Marquinhos Gabriel;santos;9.86;9.90;figueirense;santos;29#52#3#0#4#12#3#7#0
LAT;Carlinhos;coritiba;9.82;13.80;coritiba;são paulo;35#44#0#0#2#3#0#1#0
MEI;Wendel;sport;9.76;2.20;palmeiras;sport;33#23#0#0#2#10#1#1#0
TEC;Doriva;sãopaulo;9.75;3.42;coritiba;são paulo;-#-#-#-#-#-#-#-#-
MEI;Walace;grêmio;9.53;3.50;vasco;grêmio;22#99#1#0#5#8#0#0#0
MEI;Canteros;flamengo;9.43;-0.60;corinthians;flamengo;16#108#4#0#8#12#2#5#0
ZAG;Samir;flamengo;9.43;6.70;corinthians;flamengo;24#20#0#0#0#9#0#0#0
MEI;Valdivia;internacional;9.36;0.30;internacional;joinville;37#65#1#0#15#10#5#6#0
TEC;Jorginho;vasco;9.29;4.53;vasco;grêmio;-#-#-#-#-#-#-#-#-
TEC;Cristóvão Borges;atlético-pr;9.23;-0.03;fluminense;atlético-pr;-#-#-#-#-#-#-#-#-
MEI;Douglas;grêmio;9.12;7.20;vasco;grêmio;19#137#4#0#6#21#5#0#2
ZAG;Renato Chaves;pontepreta;9.12;8.70;atlético-mg;ponte preta;13#51#1#0#5#8#1#2#0
MEI;Leandro Donizete;atlético-mg;9.05;2.10;atlético-mg;ponte preta;30#69#1#0#2#3#0#0#0
MEI;Anderson;internacional;9.02;1.30;internacional;joinville;21#71#2#0#5#3#0#2#0
TEC;Ney Franco;coritiba;9.02;3.35;coritiba;são paulo;-#-#-#-#-#-#-#-#-
LAT;Eduardo;atlético-pr;8.92;0.10;fluminense;atlético-pr;26#130#2#0#2#8#0#2#0
TEC;Argel Fucks;internacional;8.90;4.33;internacional;joinville;-#-#-#-#-#-#-#-#-
MEI;Carlos Alberto;figueirense;8.81;5.30;figueirense;santos;
MEI;David;goiás;8.76;7.20;goiás;cruzeiro;8#65#2#0#1#3#1#0#0
MEI;Anselmo;joinville;8.59;3.40;internacional;joinville;21#70#1#0#3#9#0#0#0
LAT;William;internacional;8.52;9.90;internacional;joinville;25#72#2#0#2#1#0#0#0
ATA;Túlio De Melo;chapecoense;8.49;15.70;chapecoense;avaí;8#4#1#0#2#2#3#1#0
MEI;Juninho;figueirense;8.44;3.40;figueirense;santos;6#15#0#0#2#0#0#0#0
ATA;Malcom;corinthians;8.39;-0.30;corinthians;flamengo;47#67#2#2#14#10#4#5#0
LAT;Sueliton;figueirense;8.35;0.00;figueirense;santos;16#20#2#0#1#0#0#0#0
ZAG;Alex Alves;goiás;8.29;1.40;goiás;cruzeiro;6#8#0#0#0#3#0#1#0
ATA;Bobô;grêmio;8.22;11.30;vasco;grêmio;9#14#2#0#4#7#3#5#0
ZAG;Felipe;corinthians;8.14;-1.10;corinthians;flamengo;11#33#1#0#4#7#1#1#0
ZAG;Alan Costa;internacional;8.11;0.00;internacional;joinville;0#10#0#0#0#4#0#1#0
MEI;Thiago Mendes;sãopaulo;8.08;4.50;coritiba;são paulo;42#72#2#0#5#8#0#4#0
MEI;Alan Patrick;flamengo;8.08;6.00;corinthians;flamengo;30#78#4#0#9#15#5#1#1
GOL;Alisson;internacional;7.99;8.50;internacional;joinville;1#9#0#0#0#0#0#0#0
LAT;Renê;sport;7.95;3.10;palmeiras;sport;31#128#3#0#3#3#1#0#0
LAT;Fabrício;cruzeiro;7.94;4.40;goiás;cruzeiro;20#62#0#0#5#2#1#2#0
MEI;Giovanni Augusto;atlético-mg;7.91;0.90;atlético-mg;ponte preta;38#98#5#2#8#12#4#3#0
MEI;Julio Dos Santos;vasco;7.82;-0.70;vasco;grêmio;22#70#0#0#3#3#0#0#0
LAT;Bruno;sãopaulo;7.82;-0.60;coritiba;são paulo;16#66#1#0#0#2#0#1#0
GOL;Agenor;joinville;7.64;11.00;internacional;joinville;
LAT;Samuel Xavier;sport;7.57;4.00;palmeiras;sport;25#78#2#0#0#4#1#0#0
MEI;Marlone;sport;7.57;4.70;palmeiras;sport;34#78#6#0#12#18#2#3#0
ATA;Rogério;sãopaulo;7.51;-0.10;coritiba;são paulo;17#24#0#0#6#6#3#6#0
MEI;Nilton;internacional;7.45;0.80;internacional;joinville;16#57#1#0#4#15#2#2#0
MEI;Rodrigo Caio;sãopaulo;7.41;10.60;coritiba;são paulo;13#38#2#1#3#1#1#2#0
MEI;Andrezinho;vasco;7.31;2.20;vasco;grêmio;28#23#3#0#2#3#1#1#0
LAT;Edson Ratinho;joinville;7.17;7.20;internacional;joinville;16#23#0#0#1#3#0#1#0
MEI;Márcio Araújo;flamengo;7.01;0.90;corinthians;flamengo;38#52#0#0#0#8#0#0#0
MEI;Rafael Carioca;atlético-mg;6.94;1.80;atlético-mg;ponte preta;39#62#1#0#2#7#0#0#0
ZAG;Fred;goiás;6.86;1.40;goiás;cruzeiro;9#37#0#2#5#10#3#1#0
LAT;Douglas Santos;atlético-mg;6.85;0.10;atlético-mg;ponte preta;13#69#2#0#2#10#0#2#0
MEI;Rodrigo Dourado;internacional;6.81;0.10;internacional;joinville;19#40#2#0#1#6#1#2#0
ATA;Felipe Azevedo;pontepreta;6.81;1.20;atlético-mg;ponte preta;44#101#2#2#15#18#4#1#0
LAT;Pablo;avaí;6.79;-0.20;chapecoense;avaí;50#64#0#0#3#6#0#2#0
MEI;Allione;palmeiras;6.75;2.80;palmeiras;sport;6#11#1#0#1#0#0#0#0
ZAG;Ferron;pontepreta;6.72;4.50;atlético-mg;ponte preta;8#10#0#0#2#2#1#1#0
ZAG;Vilches;atlético-pr;6.67;-1.20;fluminense;atlético-pr;11#27#0#0#1#3#1#0#0
MEI;Renan;avaí;6.52;1.20;chapecoense;avaí;23#26#0#0#0#2#1#0#0
LAT;Diogo Barbosa;goiás;6.50;1.30;goiás;cruzeiro;26#78#0#0#2#8#0#2#0
ZAG;Juninho;coritiba;6.48;10.60;coritiba;são paulo;
TEC;Gilson Kleina;avaí;6.27;1.04;chapecoense;avaí;-#-#-#-#-#-#-#-#-
MEI;Cristian;pontepreta;6.25;1.90;atlético-mg;ponte preta;9#13#1#0#0#3#0#2#0
ATA;Leandrão;vasco;6.22;1.90;vasco;grêmio;6#20#0#1#7#4#1#2#0
MEI;Ariel Cabral;cruzeiro;6.21;2.50;goiás;cruzeiro;10#18#0#0#1#4#0#0#0
ZAG;Bressan;grêmio;6.18;0.00;vasco;grêmio;4#26#0#0#0#1#1#0#0
LAT;Guilherme Arana;corinthians;6.14;3.70;corinthians;flamengo;14#22#0#0#1#2#1#0#0
TEC;Hudson Coutinho;figueirense;6.09;1.28;figueirense;santos;-#-#-#-#-#-#-#-#-
ATA;Anderson Lopes;avaí;6.05;0.00;chapecoense;avaí;25#31#2#1#8#14#4#11#0
ATA;Kempes;joinville;6.02;7.20;internacional;joinville;21#42#1#0#11#15#6#13#0
ATA;Wiliam Barbio;chapecoense;6.02;4.40;chapecoense;avaí;10#21#1#0#4#2#0#1#0
ATA;Jorge Henrique;vasco;5.92;1.70;vasco;grêmio;21#20#0#0#3#1#0#4#0
MEI;Alan Santos;coritiba;5.90;2.40;coritiba;são paulo;9#32#0#0#0#3#0#0#0
ZAG;Luiz Eduardo;sãopaulo;5.89;3.30;coritiba;são paulo;7#16#0#0#1#1#1#0#0
MEI;João Vitor;figueirense;5.84;1.90;figueirense;santos;31#32#0#0#2#5#1#0#0
MEI;Maicon;grêmio;5.83;2.40;vasco;grêmio;12#63#1#0#4#6#1#1#0
MEI;Elton;pontepreta;5.78;1.70;atlético-mg;ponte preta;5#42#0#0#8#3#1#1#0
ATA;Gabriel Jesus;palmeiras;5.73;7.50;palmeiras;sport;24#43#2#1#8#8#4#8#0
LAT;Zeca;santos;5.69;1.60;figueirense;santos;16#58#3#0#1#1#0#0#0
ZAG;César Martins;flamengo;5.68;0.60;corinthians;flamengo;9#41#1#1#1#4#0#1#0
MEI;Fabinho;figueirense;5.68;0.30;figueirense;santos;
MEI;Thiago Galhardo;coritiba;5.63;3.40;coritiba;são paulo;39#66#2#1#9#10#1#7#0
ZAG;Bruno Rodrigo;cruzeiro;5.56;7.10;goiás;cruzeiro;4#22#0#0#1#5#0#0#0
MEI;Bruno Mota;atlético-pr;5.47;7.00;fluminense;atlético-pr;2#24#0#0#3#3#2#0#0
MEI;Gustavo Scarpa;fluminense;5.40;4.40;fluminense;atlético-pr;25#86#2#0#9#9#4#2#0
MEI;Thiago Santos;palmeiras;5.40;-2.80;palmeiras;sport;7#21#0#0#2#1#0#0#0
LAT;Diego;joinville;5.32;10.60;internacional;joinville;21#51#2#0#4#4#0#4#0
MEI;Hernani;atlético-pr;5.20;1.20;fluminense;atlético-pr;24#100#0#0#5#27#3#2#0
ATA;Kleber;coritiba;5.18;-0.10;coritiba;são paulo;24#15#0#0#6#2#1#2#1
LAT;Ceará;cruzeiro;5.15;7.80;goiás;cruzeiro;3#32#1#0#0#0#1#0#0
LAT;Pará;flamengo;5.13;-0.20;corinthians;flamengo;16#69#2#0#1#3#0#4#0
LAT;Jorge;flamengo;5.07;1.70;corinthians;flamengo;16#27#0#0#1#7#0#1#0
ZAG;Leandro Almeida;palmeiras;4.81;-2.70;palmeiras;sport;5#33#0#0#3#3#0#2#0
ZAG;Rafael Marques;coritiba;4.77;2.20;coritiba;são paulo;6#8#0#0#0#3#0#0#0
LAT;Nino Paraíba;avaí;4.76;-2.70;chapecoense;avaí;34#128#3#0#3#7#0#5#0
ATA;Leandro;santos;4.76;9.00;figueirense;santos;6#6#2#0#2#2#1#2#0
ZAG;Jackson;palmeiras;4.64;-0.40;palmeiras;sport;9#29#0#0#0#6#2#0#0
ZAG;Thiego;chapecoense;4.61;5.50;chapecoense;avaí;6#10#0#0#1#6#0#1#0
LAT;Ivan;coritiba;4.53;0.70;coritiba;são paulo;13#24#0#0#0#3#0#1#0
LAT;Breno Lopes;fluminense;4.35;0.00;fluminense;atlético-pr;6#13#1#0#0#1#0#0#0
LAT;Reinaldo;sãopaulo;4.21;-1.90;coritiba;são paulo;
LAT;Julio Cesar;vasco;4.18;-1.10;vasco;grêmio;15#43#0#0#1#1#1#2#0
ZAG;Erazo;grêmio;4.12;-3.90;vasco;grêmio;6#33#1#0#1#2#1#1#0
ZAG;Rafael Donato;joinville;4.07;4.00;internacional;joinville;3#8#0#0#1#3#1#1#0
LAT;Gimenez;goiás;4.02;1.60;goiás;cruzeiro;16#44#0#0#0#1#0#2#0
ATA;Ricardo Bueno;joinville;3.93;1.30;internacional;joinville;8#10#0#0#2#2#0#3#0
LAT;Daniel Guedes;santos;3.65;3.30;figueirense;santos;4#34#3#0#3#2#0#1#0
MEI;Amaral;palmeiras;3.60;-0.50;palmeiras;sport;5#10#0#0#1#3#0#0#0
MEI;Lúcio Flávio;coritiba;3.60;-0.20;coritiba;são paulo;41#85#2#0#12#8#0#0#0
GOL;Vagner;avaí;3.59;0.00;chapecoense;avaí;3#12#0#0#0#0#0#0#0
ZAG;Lucão;sãopaulo;3.45;1.90;coritiba;são paulo;5#49#1#0#1#2#0#0#0
MEI;Eduardo Neto;avaí;3.45;0.00;chapecoense;avaí;16#59#1#1#8#5#0#0#0
ZAG;Emerson;avaí;3.44;-1.10;chapecoense;avaí;13#57#0#0#5#6#2#2#0
ZAG;Edcarlos;atlético-mg;3.38;1.90;atlético-mg;ponte preta;5#12#0#0#1#0#0#1#0
ATA;Mouche;palmeiras;3.34;0.80;palmeiras;sport;0#3#0#0#2#0#0#0#0
MEI;Lucas Crispim;joinville;3.32;0.70;internacional;joinville;35#47#1#1#3#3#0#3#0
ATA;Ewandro;atlético-pr;3.23;-0.10;fluminense;atlético-pr;10#22#0#1#4#7#3#3#0
MEI;Thiago Maia;santos;3.11;1.00;figueirense;santos;12#52#0#1#0#6#1#0#0
MEI;João Paulo;coritiba;3.11;-0.70;coritiba;são paulo;19#71#0#0#5#3#0#0#0
GOL;Paulo Victor;flamengo;2.95;-2.00;corinthians;flamengo;4#13#0#0#0#0#0#0#0
ATA;Dudu;figueirense;2.85;-1.90;figueirense;santos;
MEI;Bruno Gallo;vasco;2.82;6.00;vasco;grêmio;7#19#0#0#2#2#0#0#0
LAT;Romário;avaí;2.79;-1.50;chapecoense;avaí;32#84#0#0#2#1#0#0#0
MEI;Yago;figueirense;2.76;-1.20;figueirense;santos;22#50#4#0#4#3#0#0#0
ZAG;Paulo Ricardo;santos;2.65;0.80;figueirense;santos;4#20#0#0#1#3#0#0#0
LAT;João Pedro;palmeiras;2.56;-3.10;palmeiras;sport;2#21#0#0#0#0#0#0#0
MEI;Maranhão;chapecoense;2.54;1.90;chapecoense;avaí;12#13#1#0#2#2#0#0#0
ZAG;Antonio Carlos;avaí;2.52;0.00;chapecoense;avaí;19#48#1#0#3#6#0#0#0
LAT;Roberto;atlético-pr;2.30;-1.10;fluminense;atlético-pr;2#9#0#0#0#1#0#0#0
MEI;Higor Leite;fluminense;1.64;1.80;fluminense;atlético-pr;7#10#0#0#0#1#0#0#0
ZAG;Bruno Alves;figueirense;1.49;0.40;figueirense;santos;10#31#0#0#1#7#1#1#0
GOL;Bruno Grassi;grêmio;0.82;-6.00;vasco;grêmio;
