POSITION;PLAYER;TEAM;VALUE;SCORE;HOME;AWAY;FS#PE#A#FT#FD#FF#G#I#PP
GOL;Victor;atlético-mg;16.95;13.40;atlético-mg;internacional;5#21#0#0#0#0#0#0#0
ATA;Walter;atlético-pr;16.51;-0.20;atlético-pr;cruzeiro;28#113#4#0#21#32#7#17#0
TEC;Levir Culpi;atlético-mg;15.65;5.54;atlético-mg;internacional;-#-#-#-#-#-#-#-#-
GOL;Diego Cavalieri;fluminense;15.64;2.70;fluminense;são paulo;2#9#0#0#0#0#0#0#0
MEI;Fernando Bob;pontepreta;15.57;0.00;palmeiras;ponte preta;49#80#1#0#2#4#2#0#0
ZAG;Marlon;fluminense;15.54;-1.10;fluminense;são paulo;12#18#1#0#2#2#0#3#0
LAT;Marcos Rocha;atlético-mg;15.19;8.20;atlético-mg;internacional;11#65#2#0#3#1#0#1#0
MEI;Giuliano;grêmio;15.17;4.20;grêmio;santos;19#98#7#0#7#10#6#3#0
ATA;Alexandre Pato;sãopaulo;14.77;0.40;fluminense;são paulo;45#77#4#1#13#10#8#11#0
MEI;Ganso;sãopaulo;14.57;3.80;fluminense;são paulo;44#87#6#0#5#12#1#6#0
LAT;Gilson;pontepreta;14.44;8.40;palmeiras;ponte preta;35#80#2#0#3#5#0#6#0
LAT;Wellington Silva;fluminense;14.38;0.00;fluminense;são paulo;29#97#0#0#0#8#1#1#0
TEC;Dorival Júnior;santos;14.32;3.03;grêmio;santos;-#-#-#-#-#-#-#-#-
MEI;Camilo;chapecoense;14.14;13.00;vasco;chapecoense;27#65#3#0#5#14#2#8#0
MEI;Willians;cruzeiro;14.11;1.40;atlético-pr;cruzeiro;48#59#2#0#1#3#1#0#0
MEI;Rithely;sport;13.93;4.60;sport;avaí;28#112#2#0#5#11#1#1#0
GOL;Fábio;cruzeiro;13.84;7.70;atlético-pr;cruzeiro;4#11#0#0#0#0#0#0#0
MEI;Jean;fluminense;13.53;0.90;fluminense;são paulo;11#96#0#0#7#16#3#0#0
ATA;Bruno Henrique;goiás;13.45;-2.30;corinthians;goiás;60#63#5#0#20#23#5#10#0
ATA;Luis Fabiano;sãopaulo;13.41;0.00;fluminense;são paulo;
ATA;Biro Biro;pontepreta;13.23;0.70;palmeiras;ponte preta;56#94#3#1#20#18#6#4#0
TEC;Guto Ferreira;chapecoense;13.23;7.11;vasco;chapecoense;-#-#-#-#-#-#-#-#-
ATA;Erik;goiás;13.15;6.20;corinthians;goiás;15#32#1#2#6#8#7#4#0
GOL;Fernando Prass;palmeiras;13.14;-2.80;palmeiras;ponte preta;7#21#0#0#0#0#0#0#0
ZAG;Matheus Ferraz;sport;12.96;-0.40;sport;avaí;12#52#0#1#2#4#3#0#0
GOL;Danilo;chapecoense;12.92;1.50;vasco;chapecoense;5#19#0#0#0#0#0#0#0
LAT;Apodi;chapecoense;12.92;9.70;vasco;chapecoense;49#88#0#0#11#11#3#5#0
ATA;Ananias;chapecoense;12.90;7.70;vasco;chapecoense;40#41#1#0#8#5#2#2#0
TEC;Mano Menezes;cruzeiro;12.88;4.96;atlético-pr;cruzeiro;-#-#-#-#-#-#-#-#-
ZAG;Luan;vasco;12.79;0.00;vasco;chapecoense;19#52#0#0#2#2#0#1#0
GOL;Danilo Fernandes;sport;12.78;11.00;sport;avaí;4#20#0#0#0#0#0#0#0
MEI;Ralf;corinthians;12.73;9.80;corinthians;goiás;18#33#0#0#2#1#1#0#0
ZAG;Gum;fluminense;12.68;-1.50;fluminense;são paulo;14#68#1#1#4#2#0#0#0
ATA;Lisandro López;internacional;12.61;13.10;atlético-mg;internacional;19#24#1#2#8#8#4#12#0
ATA;Thiago Ribeiro;atlético-mg;12.49;3.70;atlético-mg;internacional;20#73#1#0#12#15#7#9#0
MEI;Elias;corinthians;12.46;3.40;corinthians;goiás;24#72#5#0#2#3#4#0#0
TEC;Marcelo Oliveira;palmeiras;12.26;2.30;palmeiras;ponte preta;-#-#-#-#-#-#-#-#-
MEI;Gerson;fluminense;12.25;6.30;fluminense;são paulo;44#54#3#0#7#9#0#8#0
MEI;Felipe Menezes;goiás;12.25;1.30;corinthians;goiás;27#94#4#0#18#10#5#2#1
ATA;Nenê;vasco;12.22;9.90;vasco;chapecoense;
TEC;Eduardo Baptista;fluminense;12.06;2.91;fluminense;são paulo;-#-#-#-#-#-#-#-#-
MEI;Renato Augusto;corinthians;12.03;0.50;corinthians;goiás;29#109#4#3#15#15#2#4#0
TEC;Roger Machado;grêmio;12.00;2.50;grêmio;santos;-#-#-#-#-#-#-#-#-
ATA;Borges;pontepreta;11.99;2.30;palmeiras;ponte preta;10#21#0#0#9#16#5#12#1
MEI;Otávio;atlético-pr;11.96;4.00;atlético-pr;cruzeiro;27#58#1#0#8#12#0#0#0
LAT;Edílson;corinthians;11.89;-1.00;corinthians;goiás;8#31#1#1#2#3#0#0#0
ZAG;Durval;sport;11.82;0.50;sport;avaí;12#79#0#0#3#2#0#5#0
MEI;Henrique;cruzeiro;11.80;-0.60;atlético-pr;cruzeiro;34#64#0#1#5#11#1#1#0
TEC;Oswaldo De Oliveira;flamengo;11.60;6.33;figueirense;flamengo;-#-#-#-#-#-#-#-#-
GOL;Alex Muralha;figueirense;11.29;-0.50;figueirense;flamengo;3#8#0#0#0#0#0#0#0
ATA;Emerson;flamengo;11.22;0.00;figueirense;flamengo;59#69#1#2#6#18#5#5#0
TEC;Artur Neto;goiás;11.22;1.41;corinthians;goiás;-#-#-#-#-#-#-#-#-
MEI;Renato;santos;11.17;6.00;grêmio;santos;14#34#0#0#1#3#0#0#0
LAT;Rafael Galhardo;grêmio;11.09;3.80;grêmio;santos;33#103#1#2#9#11#2#4#0
LAT;Lucas;palmeiras;11.03;1.80;palmeiras;ponte preta;24#66#3#0#4#4#2#4#0
ZAG;Kadu;atlético-pr;10.94;-2.20;atlético-pr;cruzeiro;9#53#1#1#0#8#1#2#0
TEC;Falcão;sport;10.94;2.31;sport;avaí;-#-#-#-#-#-#-#-#-
MEI;Valdivia;internacional;10.90;8.90;atlético-mg;internacional;32#60#1#0#15#10#5#6#0
MEI;Cícero;fluminense;10.86;0.00;fluminense;são paulo;20#36#1#1#6#5#2#3#0
ATA;Vagner Love;corinthians;10.82;1.20;corinthians;goiás;
GOL;Vanderlei;santos;10.81;0.40;grêmio;santos;1#8#0#0#0#0#0#0#0
MEI;Gil;chapecoense;10.79;0.00;vasco;chapecoense;31#50#0#0#1#10#1#2#0
ZAG;David Braz;santos;10.71;-0.80;grêmio;santos;11#89#1#0#0#5#2#2#0
LAT;Dener Assunção;chapecoense;10.50;0.10;vasco;chapecoense;31#117#1#1#2#7#0#2#0
MEI;Deivid;atlético-pr;10.45;0.00;atlético-pr;cruzeiro;10#17#0#0#0#3#0#0#0
LAT;Marcelo Oliveira;grêmio;10.43;3.40;grêmio;santos;37#63#2#1#4#8#1#2#0
TEC;Pc Gusmão;joinville;10.42;0.37;joinville;coritiba;-#-#-#-#-#-#-#-#-
ZAG;Réver;internacional;10.39;1.40;atlético-mg;internacional;11#24#0#0#1#0#2#2#0
TEC;Cristóvão Borges;atlético-pr;10.21;0.00;atlético-pr;cruzeiro;-#-#-#-#-#-#-#-#-
ATA;Henrique Almeida;coritiba;10.19;1.80;joinville;coritiba;20#25#0#0#8#10#8#6#0
ZAG;Thiago Heleno;figueirense;10.16;-2.10;figueirense;flamengo;11#37#0#0#0#5#0#0#0
ATA;Zé Eduardo;goiás;10.15;6.40;corinthians;goiás;18#24#0#1#8#12#2#6#0
MEI;Canteros;flamengo;10.13;2.50;figueirense;flamengo;16#103#4#0#7#12#2#5#0
ZAG;Guti;joinville;9.91;3.40;joinville;coritiba;12#37#0#0#1#3#1#0#0
TEC;Felipe Moreira;pontepreta;9.88;0.00;palmeiras;ponte preta;-#-#-#-#-#-#-#-#-
TEC;Doriva;sãopaulo;9.88;3.27;fluminense;são paulo;-#-#-#-#-#-#-#-#-
ZAG;Edu Dracena;corinthians;9.88;0.00;corinthians;goiás;2#12#0#0#2#4#0#3#0
MEI;Rodrigo;goiás;9.85;0.00;corinthians;goiás;18#53#1#0#5#6#1#0#0
ATA;Gabriel;santos;9.78;-1.30;grêmio;santos;33#59#1#4#16#16#7#20#0
ZAG;Felipe Macedo;goiás;9.74;0.00;corinthians;goiás;
ATA;Rogério;sãopaulo;9.73;12.40;fluminense;são paulo;16#21#0#0#5#6#3#5#0
MEI;Wendel;sport;9.64;0.20;sport;avaí;30#23#0#0#2#10#1#1#0
ZAG;Samir;flamengo;9.62;7.40;figueirense;flamengo;23#14#0#0#0#9#0#0#0
MEI;Giovanni Augusto;atlético-mg;9.36;8.90;atlético-mg;internacional;35#89#5#1#8#11#4#2#0
ZAG;Ernando;internacional;9.17;-0.30;atlético-mg;internacional;8#21#0#1#2#3#2#1#0
MEI;Leandro Donizete;atlético-mg;9.07;0.60;atlético-mg;internacional;27#61#1#0#2#3#0#0#0
ATA;André;sport;9.02;1.20;sport;avaí;34#60#5#2#5#13#8#20#0
MEI;Anselmo;joinville;8.98;5.10;joinville;coritiba;19#63#1#0#3#9#0#0#0
ATA;Clayton;figueirense;8.98;8.70;figueirense;flamengo;26#61#6#0#9#13#3#20#0
MEI;Rodrigo Dourado;internacional;8.95;12.30;atlético-mg;internacional;17#38#2#0#1#6#1#2#0
MEI;Walace;grêmio;8.85;-0.50;grêmio;santos;21#96#1#0#5#6#0#0#0
TEC;Argel Fucks;internacional;8.82;3.35;atlético-mg;internacional;-#-#-#-#-#-#-#-#-
ATA;Lucas Barrios;palmeiras;8.81;-0.10;palmeiras;ponte preta;6#13#0#1#4#2#4#6#0
LAT;Bruno;sãopaulo;8.81;4.70;fluminense;são paulo;15#55#1#0#0#2#0#1#0
ATA;Malcom;corinthians;8.76;1.90;corinthians;goiás;45#64#2#2#14#9#3#4#0
MEI;Anderson;internacional;8.72;-1.10;atlético-mg;internacional;17#64#1#0#5#3#0#2#0
TEC;Ney Franco;coritiba;8.69;0.99;joinville;coritiba;-#-#-#-#-#-#-#-#-
ATA;Herrera;vasco;8.61;0.00;vasco;chapecoense;9#16#0#2#3#2#0#6#0
ATA;Marinho;cruzeiro;8.55;0.00;atlético-pr;cruzeiro;32#29#0#0#7#10#1#1#1
TEC;Jorginho;vasco;8.49;-0.45;vasco;chapecoense;
MEI;Julio Dos Santos;vasco;8.48;1.90;vasco;chapecoense;21#66#0#0#3#3#0#0#0
MEI;Alan Patrick;flamengo;8.41;7.80;figueirense;flamengo;24#66#4#0#9#12#5#1#1
ATA;Felipe Azevedo;pontepreta;8.24;8.90;palmeiras;ponte preta;41#99#2#2#15#17#4#1#0
LAT;Fabrício;cruzeiro;8.22;7.80;atlético-pr;cruzeiro;19#57#0#0#4#2#0#2#0
MEI;Marcelinho Paraíba;joinville;8.13;-1.10;joinville;coritiba;11#78#3#1#7#16#4#7#0
LAT;Carlinhos;coritiba;8.01;4.00;joinville;coritiba;24#37#0#0#0#3#0#1#0
ZAG;Pedro Geromel;grêmio;7.98;4.90;grêmio;santos;15#39#0#1#0#5#0#4#0
ZAG;César Martins;flamengo;7.94;14.10;figueirense;flamengo;7#34#1#1#1#3#0#1#0
MEI;Thiago Mendes;sãopaulo;7.90;2.90;fluminense;são paulo;37#67#2#0#4#8#0#4#0
MEI;Nilton;internacional;7.88;2.60;atlético-mg;internacional;15#52#1#0#3#13#2#2#0
MEI;Márcio Araújo;flamengo;7.87;5.50;figueirense;flamengo;35#47#0#0#0#7#0#0#0
MEI;Douglas;grêmio;7.81;-0.40;grêmio;santos;18#132#3#0#6#19#4#0#2
LAT;Ayrton;flamengo;7.77;13.60;figueirense;flamengo;14#34#0#0#2#3#1#2#0
ZAG;Renato Chaves;pontepreta;7.77;1.40;palmeiras;ponte preta;12#47#1#0#4#7#1#2#0
LAT;Léo;internacional;7.73;0.50;atlético-mg;internacional;12#16#0#0#0#2#0#0#0
MEI;Marlone;sport;7.63;5.40;sport;avaí;31#69#4#0#12#16#2#3#0
MEI;David;goiás;7.62;-0.20;corinthians;goiás;7#55#2#0#1#3#0#0#0
MEI;Juninho;figueirense;7.61;-2.20;figueirense;flamengo;3#9#0#0#1#0#0#0#0
LAT;Douglas Santos;atlético-mg;7.54;3.80;atlético-mg;internacional;10#65#2#0#2#9#0#2#0
ZAG;Neto;chapecoense;7.40;6.40;vasco;chapecoense;
ATA;Túlio De Melo;chapecoense;7.17;13.20;vasco;chapecoense;4#3#1#0#2#1#1#0#0
LAT;Chiquinho;santos;7.15;3.10;grêmio;santos;8#15#0#0#0#0#0#0#0
MEI;Cleber Santana;chapecoense;7.00;6.70;vasco;chapecoense;15#63#2#0#4#8#1#0#0
ZAG;Fred;goiás;6.84;0.40;corinthians;goiás;8#34#0#2#5#9#3#1#0
MEI;Andrezinho;vasco;6.84;-1.30;vasco;chapecoense;24#16#3#0#1#1#1#1#0
MEI;Régis;sport;6.76;-0.80;sport;avaí;6#36#2#0#3#1#2#2#0
MEI;Elton;pontepreta;6.71;7.10;palmeiras;ponte preta;5#37#0#0#4#2#1#1#0
MEI;Rafael Bastos;figueirense;6.66;7.50;figueirense;flamengo;21#38#2#0#5#8#1#1#0
ATA;Leandrão;vasco;6.54;1.80;vasco;chapecoense;6#16#0#1#6#3#1#1#0
LAT;Rafael Forster;goiás;6.50;0.60;corinthians;goiás;14#49#0#0#2#0#0#1#0
MEI;Rafael Carioca;atlético-mg;6.45;-1.60;atlético-mg;internacional;38#60#1#0#2#6#0#0#0
MEI;Tinga;avaí;6.38;1.80;sport;avaí;28#26#0#1#0#3#0#0#0
LAT;Edson Ratinho;joinville;6.35;1.70;joinville;coritiba;14#16#0#0#1#2#0#1#0
TEC;Gilson Kleina;avaí;6.30;0.47;sport;avaí;-#-#-#-#-#-#-#-#-
GOL;Alisson;internacional;6.28;-2.00;atlético-mg;internacional;0#9#0#0#0#0#0#0#0
MEI;Cristian;pontepreta;6.25;2.60;palmeiras;ponte preta;4#11#1#0#0#2#0#1#0
LAT;Samuel Xavier;sport;6.22;-4.10;sport;avaí;21#69#1#0#0#3#1#0#0
LAT;Nino Paraíba;avaí;6.20;4.20;sport;avaí;32#118#3#0#3#7#0#5#0
LAT;Leandro Silva;figueirense;6.13;-2.20;figueirense;flamengo;17#79#1#0#1#5#1#0#0
TEC;Hudson Coutinho;figueirense;6.09;2.56;figueirense;flamengo;
MEI;Rodrigo Caio;sãopaulo;6.06;3.10;fluminense;são paulo;12#35#2#1#3#1#0#2#0
LAT;Sidcley;atlético-pr;6.04;-0.60;atlético-pr;cruzeiro;21#58#0#0#2#6#1#0#0
MEI;Gustavo Scarpa;fluminense;6.01;0.00;fluminense;são paulo;23#71#1#0#8#4#4#2#0
ATA;Anderson Lopes;avaí;5.95;3.20;sport;avaí;25#29#2#1#6#13#4#11#0
LAT;Fabiano;cruzeiro;5.91;8.30;atlético-pr;cruzeiro;1#11#0#0#2#1#1#2#0
MEI;Ariel Cabral;cruzeiro;5.89;1.40;atlético-pr;cruzeiro;9#13#0#0#1#4#0#0#0
MEI;Thiago Santos;palmeiras;5.89;0.00;palmeiras;ponte preta;5#14#0#0#2#1#0#0#0
ZAG;Erazo;grêmio;5.86;5.70;grêmio;santos;6#30#1#0#1#2#1#1#0
MEI;João Vitor;figueirense;5.83;2.20;figueirense;flamengo;26#26#0#0#1#5#1#0#0
MEI;Fabinho;figueirense;5.77;-0.10;figueirense;flamengo;21#65#0#0#5#6#1#5#0
MEI;Danilo;sport;5.70;0.00;sport;avaí;1#16#1#0#0#0#1#1#0
ATA;Dudu;figueirense;5.55;15.50;figueirense;flamengo;15#25#0#1#4#2#5#7#0
LAT;Zeca;santos;5.44;0.00;grêmio;santos;12#49#3#0#1#1#0#0#0
ATA;William Popp;joinville;5.26;-0.90;joinville;coritiba;24#46#2#0#6#10#1#2#0
ZAG;Bruno Rodrigo;cruzeiro;5.12;5.20;atlético-pr;cruzeiro;4#20#0#0#1#4#0#0#0
LAT;Juan;coritiba;5.07;3.20;joinville;coritiba;7#21#1#0#0#1#0#0#0
ATA;Gabriel Jesus;palmeiras;5.02;3.20;palmeiras;ponte preta;22#37#2#1#5#7#3#7#0
ZAG;Paulão;internacional;4.98;-0.90;atlético-mg;internacional;4#37#1#1#1#1#1#0#0
LAT;Julio Cesar;vasco;4.95;3.80;vasco;chapecoense;13#32#0#0#1#1#1#2#0
ATA;Pedro Rocha;grêmio;4.92;0.80;grêmio;santos;
GOL;Agenor;joinville;4.80;-4.00;joinville;coritiba;5#15#0#0#0#0#0#0#0
MEI;Bruno Mota;atlético-pr;4.79;2.80;atlético-pr;cruzeiro;2#17#0#0#2#3#1#0#0
ATA;Allano;cruzeiro;4.76;4.40;atlético-pr;cruzeiro;29#27#0#0#6#10#0#3#0
ZAG;Yago;corinthians;4.66;-2.40;corinthians;goiás;1#8#0#0#0#0#0#0#0
ATA;Negueba;coritiba;4.55;-0.40;joinville;coritiba;12#55#3#0#6#9#1#1#0
ZAG;Thiego;chapecoense;4.19;3.30;vasco;chapecoense;6#8#0#0#1#5#0#0#0
ZAG;Lucão;sãopaulo;4.01;5.20;fluminense;são paulo;4#46#1#0#1#2#0#0#0
ATA;Marcos Junior;fluminense;3.99;0.00;fluminense;são paulo;42#36#0#0#7#7#4#6#0
MEI;Lúcio Flávio;coritiba;3.97;2.10;joinville;coritiba;37#77#2#0#11#7#0#0#0
ZAG;Victor Ramos;palmeiras;3.95;0.00;palmeiras;ponte preta;10#48#1#1#1#2#2#1#0
ZAG;Juninho;coritiba;3.94;0.00;joinville;coritiba;6#21#0#0#3#2#0#0#0
ATA;Kempes;joinville;3.92;-3.60;joinville;coritiba;14#37#0#0#9#13#5#10#0
ZAG;Walisson Maia;coritiba;3.91;-0.10;joinville;coritiba;11#18#0#0#1#2#0#0#0
ZAG;Tiago Alves;pontepreta;3.83;0.00;palmeiras;ponte preta;5#19#0#0#0#2#2#1#0
LAT;Breno Lopes;fluminense;3.68;0.00;fluminense;são paulo;5#13#1#0#0#1#0#0#0
MEI;Hudson;sãopaulo;3.62;2.10;fluminense;são paulo;10#39#1#0#3#1#0#0#0
ZAG;Emerson;avaí;3.58;0.00;sport;avaí;10#53#0#0#5#6#2#1#0
LAT;Matheus;sãopaulo;3.58;5.30;fluminense;são paulo;15#14#1#0#0#0#0#0#0
MEI;João Paulo;coritiba;3.58;2.10;joinville;coritiba;18#65#0#0#5#3#0#0#0
MEI;Eduardo Neto;avaí;3.54;-0.30;sport;avaí;
LAT;Gimenez;goiás;3.48;-1.70;corinthians;goiás;15#35#0#0#0#1#0#1#0
LAT;Rogério;joinville;3.41;-2.40;joinville;coritiba;5#30#1#0#0#0#0#1#0
MEI;Edinho;grêmio;3.28;-1.30;grêmio;santos;6#42#2#0#0#2#0#1#0
ZAG;Antonio Carlos;avaí;3.27;4.90;sport;avaí;19#46#1#0#3#6#0#0#0
MEI;Lucas Crispim;joinville;3.21;-0.10;joinville;coritiba;26#39#1#1#3#3#0#3#0
ZAG;Edcarlos;atlético-mg;3.19;0.00;atlético-mg;internacional;3#11#0#0#1#0#0#1#0
ZAG;Leandro Silva;coritiba;3.15;-3.00;joinville;coritiba;14#52#1#0#1#5#0#2#0
ATA;Ewandro;atlético-pr;3.07;-0.30;atlético-pr;cruzeiro;9#20#0#1#4#7#2#2#0
MEI;Thiago Maia;santos;3.00;0.50;grêmio;santos;12#43#0#1#0#6#1#0#0
MEI;Maranhão;chapecoense;2.97;4.40;vasco;chapecoense;8#10#1#0#2#1#0#0#0
MEI;Yago;figueirense;2.85;-0.20;figueirense;flamengo;21#43#3#0#3#3#0#0#0
GOL;Paulo Victor;flamengo;2.73;0.00;figueirense;flamengo;4#12#0#0#0#0#0#0#0
MEI;Kadu;joinville;2.50;-0.60;joinville;coritiba;8#36#0#0#2#3#0#0#0
GOL;Diego;avaí;2.36;0.00;sport;avaí;0#0#0#0#0#0#0#0#0
GOL;Jordi;vasco;2.27;0.00;vasco;chapecoense;0#5#0#0#0#0#0#0#0
ZAG;Bruno Alves;figueirense;1.84;3.30;figueirense;flamengo;8#25#0#0#1#4#1#1#0
LAT;Bruno Ferreira;vasco;1.71;0.00;vasco;chapecoense;3#4#0#0#0#1#0#1#0
ZAG;Wellington;atlético-pr;1.67;0.00;atlético-pr;cruzeiro;3#7#0#0#0#1#0#1#0
MEI;Bruno Gallo;vasco;1.16;-3.30;vasco;chapecoense;5#13#0#0#1#2#0#0#0
LAT;Jeferson;pontepreta;1.00;0.00;palmeiras;ponte preta;
LAT;Eltinho;avaí;0.82;0.00;sport;avaí;
