POSITION;PLAYER;TEAM;VALUE;SCORE;HOME;AWAY;FS#PE#A#FT#FD#FF#G#I#PP
TEC;Milton Cruz;sãopaulo;12.39;2.95;são paulo;figueirense;-#-#-#-#-#-#-#-#-
GOL;Fábio;cruzeiro;12.37;-1.50;cruzeiro;joinville;6#13#0#0#0#0#0#0#0
MEI;Henrique;cruzeiro;12.29;1.00;cruzeiro;joinville;48#78#0#1#7#14#1#1#0
ATA;Henrique Almeida;coritiba;12.28;10.30;palmeiras;coritiba;
TEC;Marcelo Oliveira;palmeiras;12.22;3.12;palmeiras;coritiba;-#-#-#-#-#-#-#-#-
MEI;Camilo;chapecoense;12.19;1.90;chapecoense;goiás;37#94#3#1#7#21#3#11#0
TEC;Eduardo Baptista;fluminense;12.15;3.63;fluminense;internacional;-#-#-#-#-#-#-#-#-
MEI;Ralf;corinthians;12.01;3.40;sport;corinthians;33#48#1#0#2#1#1#0#0
LAT;Carlinhos;sãopaulo;12.00;7.70;são paulo;figueirense;23#48#3#0#9#8#2#5#0
TEC;Felipe Moreira;pontepreta;12.00;2.36;avaí;ponte preta;-#-#-#-#-#-#-#-#-
GOL;Vanderlei;santos;11.95;4.00;vasco;santos;1#13#0#0#0#0#0#0#0
MEI;Felipe Menezes;goiás;11.91;0.30;chapecoense;goiás;30#110#5#0#20#13#5#2#1
LAT;Uendel;corinthians;11.91;-1.10;sport;corinthians;3#29#4#0#0#1#2#0#0
ZAG;Edu Dracena;corinthians;11.87;8.50;sport;corinthians;2#13#0#0#4#5#2#3#0
MEI;Otávio;atlético-pr;11.86;4.80;atlético-pr;flamengo;32#63#1#0#9#13#0#0#0
TEC;Roger Machado;grêmio;11.84;0.95;grêmio;atlético-mg;-#-#-#-#-#-#-#-#-
ATA;Ananias;chapecoense;11.83;1.10;chapecoense;goiás;46#54#1#0#11#9#3#3#0
ZAG;Thiago Heleno;figueirense;11.72;6.70;são paulo;figueirense;15#51#0#0#0#7#0#2#0
LAT;Dener Assunção;chapecoense;11.57;5.40;chapecoense;goiás;40#145#2#1#2#8#0#2#0
ATA;André;sport;11.41;0.00;sport;corinthians;44#72#6#2#7#16#12#23#0
ZAG;Marquinhos;figueirense;11.05;8.10;são paulo;figueirense;13#30#1#0#5#4#3#3#0
TEC;Oswaldo De Oliveira;flamengo;11.04;2.88;atlético-pr;flamengo;-#-#-#-#-#-#-#-#-
GOL;Wilson;coritiba;10.89;5.00;palmeiras;coritiba;5#12#0#0#0#0#0#0#0
ATA;Lisandro López;internacional;10.88;3.90;fluminense;internacional;
TEC;Pc Gusmão;joinville;10.65;1.24;cruzeiro;joinville;-#-#-#-#-#-#-#-#-
ATA;Emerson;flamengo;10.64;1.10;atlético-pr;flamengo;79#87#1#2#8#21#5#5#0
ATA;André Lima;avaí;10.63;0.40;avaí;ponte preta;28#46#3#0#9#13#10#4#1
TEC;Pachequinho;coritiba;10.57;4.55;palmeiras;coritiba;-#-#-#-#-#-#-#-#-
LAT;Madson;vasco;10.56;-1.80;vasco;santos;50#108#1#0#1#3#0#4#0
MEI;Patrick;goiás;10.55;0.00;chapecoense;goiás;40#50#1#0#2#8#0#0#0
ZAG;Ernando;internacional;10.54;5.10;fluminense;internacional;8#33#0#1#4#5#3#1#0
MEI;Nikão;atlético-pr;10.47;1.10;atlético-pr;flamengo;44#74#5#1#7#4#4#6#0
LAT;Eduardo;atlético-pr;10.44;7.00;atlético-pr;flamengo;27#145#3#0#3#10#0#3#0
ATA;Ángel Romero;corinthians;10.30;18.20;sport;corinthians;19#16#0#0#2#2#3#2#0
TEC;Cristóvão Borges;atlético-pr;10.29;3.89;atlético-pr;flamengo;-#-#-#-#-#-#-#-#-
MEI;Cícero;fluminense;10.26;-0.90;fluminense;internacional;38#54#1#1#7#8#2#3#0
MEI;Lucas Lima;santos;10.25;-2.20;vasco;santos;89#176#6#1#7#4#4#2#0
LAT;Marcelo Oliveira;grêmio;10.24;-0.80;grêmio;atlético-mg;46#76#3#1#6#8#1#2#0
TEC;Danny Sergio;goiás;10.18;3.73;chapecoense;goiás;-#-#-#-#-#-#-#-#-
LAT;Rafael Galhardo;grêmio;10.12;-2.20;grêmio;atlético-mg;36#146#2#2#12#15#2#5#0
MEI;Wendel;sport;9.81;2.30;sport;corinthians;36#26#0#0#2#12#1#1#0
MEI;Jonas;flamengo;9.77;-2.80;atlético-pr;flamengo;23#35#0#0#2#7#0#1#0
MEI;Leandro Donizete;atlético-mg;9.74;3.80;grêmio;atlético-mg;38#80#1#0#7#4#0#0#0
ZAG;Renato Chaves;pontepreta;9.72;9.00;avaí;ponte preta;
ATA;Cristaldo;palmeiras;9.70;1.20;palmeiras;coritiba;23#25#1#2#10#11#6#7#0
TEC;Jorginho;vasco;9.67;3.04;vasco;santos;-#-#-#-#-#-#-#-#-
MEI;Anderson;internacional;9.60;4.70;fluminense;internacional;23#88#3#0#10#4#0#3#0
MEI;Gabriel;flamengo;9.47;14.60;atlético-pr;flamengo;19#42#2#0#10#8#4#2#0
MEI;Giovanni Augusto;atlético-mg;9.42;7.70;grêmio;atlético-mg;45#109#6#2#11#12#5#4#0
ZAG;Manoel;cruzeiro;9.32;0.80;cruzeiro;joinville;23#74#2#0#3#11#1#2#0
MEI;Wesley;sãopaulo;9.22;0.70;são paulo;figueirense;23#61#2#0#5#9#1#2#0
TEC;Argel Fucks;internacional;9.19;4.55;fluminense;internacional;-#-#-#-#-#-#-#-#-
LAT;Carlinhos;coritiba;9.14;7.90;palmeiras;coritiba;45#59#1#0#3#3#0#1#0
MEI;Walace;grêmio;9.10;1.90;grêmio;atlético-mg;30#113#1#0#5#11#0#1#0
ZAG;Felipe;corinthians;8.92;1.00;sport;corinthians;15#43#1#0#6#8#1#1#0
MEI;Bruno Silva;chapecoense;8.81;3.70;chapecoense;goiás;14#88#0#1#6#8#1#5#0
LAT;Renê;sport;8.64;4.60;sport;corinthians;33#151#3#0#4#3#1#0#0
MEI;Rodrigo Dourado;internacional;8.55;8.70;fluminense;internacional;27#51#3#0#2#8#1#2#0
ATA;Riascos;vasco;8.50;9.10;vasco;santos;33#35#0#1#9#18#4#11#0
ZAG;Werley;santos;8.48;-1.00;vasco;santos;11#50#0#1#0#2#2#0#0
LAT;Leandro Silva;figueirense;8.37;8.70;são paulo;figueirense;23#100#2#0#1#6#1#0#0
MEI;Juninho;figueirense;8.32;2.30;são paulo;figueirense;11#33#0#0#3#0#0#1#0
MEI;Thiago Mendes;sãopaulo;8.24;3.20;são paulo;figueirense;51#87#3#0#7#11#0#4#0
MEI;Renan Oliveira;avaí;8.21;-0.60;avaí;ponte preta;
ATA;Lucca;corinthians;8.10;12.70;sport;corinthians;3#8#2#0#1#5#3#1#0
ZAG;Fred;goiás;8.06;5.70;chapecoense;goiás;13#45#0#2#7#17#4#1#0
ATA;Clayton;figueirense;7.94;1.20;são paulo;figueirense;40#79#6#0#11#16#6#28#0
ATA;Alan Kardec;sãopaulo;7.94;1.20;são paulo;figueirense;3#7#1#0#1#2#3#2#1
LAT;Fabrício;cruzeiro;7.91;2.80;cruzeiro;joinville;25#83#0#0#7#3#1#2#0
LAT;Sidcley;atlético-pr;7.88;5.90;atlético-pr;flamengo;23#68#1#1#3#7#2#1#0
MEI;Marlone;sport;7.82;4.30;sport;corinthians;39#86#6#0#14#18#3#3#0
ZAG;Alex Alves;goiás;7.82;-0.80;chapecoense;goiás;6#9#0#0#0#3#0#2#0
LAT;Samuel Xavier;sport;7.81;4.20;sport;corinthians;29#85#2#0#0#6#1#1#0
ATA;Rogério;sãopaulo;7.81;0.10;são paulo;figueirense;22#29#1#0#9#8#3#7#0
MEI;Alan Patrick;flamengo;7.75;0.90;atlético-pr;flamengo;39#91#5#0#10#18#7#1#1
LAT;Bruno;sãopaulo;7.71;-0.60;são paulo;figueirense;18#80#1#0#0#2#0#1#0
MEI;Márcio Araújo;flamengo;7.57;2.20;atlético-pr;flamengo;47#62#0#0#0#10#0#0#0
ZAG;Vilches;atlético-pr;7.57;3.00;atlético-pr;flamengo;13#33#0#0#1#3#1#1#0
MEI;Douglas;grêmio;7.54;-1.50;grêmio;atlético-mg;20#160#4#0#8#24#5#0#2
MEI;Andrezinho;vasco;7.53;2.80;vasco;santos;38#44#3#0#2#7#1#2#0
ZAG;Pedro Geromel;grêmio;7.51;0.90;grêmio;atlético-mg;21#48#0#1#0#5#0#4#0
MEI;Rafael Carioca;atlético-mg;7.40;2.80;grêmio;atlético-mg;47#70#1#0#3#7#0#0#0
ATA;Kayke;flamengo;7.32;0.00;atlético-pr;flamengo;3#32#2#0#8#8#6#10#0
ZAG;Cleberson;atlético-pr;7.29;4.00;atlético-pr;flamengo;
LAT;William;internacional;7.27;0.70;fluminense;internacional;34#84#2#0#2#1#0#3#0
ATA;Edigar Junio;joinville;7.22;2.20;cruzeiro;joinville;28#30#2#3#9#10#2#1#0
MEI;Danilo;corinthians;7.13;7.10;sport;corinthians;15#25#2#0#2#5#0#1#0
MEI;Rodrigo Caio;sãopaulo;7.11;5.80;são paulo;figueirense;17#44#2#1#3#4#1#2#0
ATA;Jorge Henrique;vasco;7.07;7.60;vasco;santos;31#25#1#0#3#3#0#5#0
MEI;Bruno Henrique;corinthians;7.03;13.60;sport;corinthians;16#51#0#1#7#9#1#2#0
TEC;Hudson Coutinho;figueirense;7.02;4.13;são paulo;figueirense;-#-#-#-#-#-#-#-#-
MEI;Thiago Santos;palmeiras;7.00;4.30;palmeiras;coritiba;14#34#0#1#2#2#0#0#0
LAT;Juan;coritiba;6.91;8.00;palmeiras;coritiba;16#32#2#0#1#3#2#0#0
MEI;Elton;pontepreta;6.88;5.50;avaí;ponte preta;14#48#0#0#12#4#1#2#0
MEI;Ramiro;grêmio;6.86;1.70;grêmio;atlético-mg;6#5#0#0#0#1#0#0#0
MEI;Allione;palmeiras;6.77;2.40;palmeiras;coritiba;8#17#1#0#1#4#0#0#0
TEC;Raul Cabral;avaí;6.63;1.49;avaí;ponte preta;-#-#-#-#-#-#-#-#-
LAT;Douglas Santos;atlético-mg;6.61;-1.90;grêmio;atlético-mg;15#79#3#0#2#11#0#2#0
LAT;Rafael Forster;goiás;6.55;2.00;chapecoense;goiás;17#56#0#0#2#2#0#1#0
MEI;Ariel Cabral;cruzeiro;6.47;2.70;cruzeiro;joinville;12#33#1#0#1#4#0#1#0
MEI;Fabinho;figueirense;6.42;4.10;são paulo;figueirense;27#76#0#0#5#6#1#6#0
LAT;Chiquinho;santos;6.35;-1.40;vasco;santos;11#21#0#0#0#1#0#0#0
LAT;Mário Sérgio;joinville;6.35;-2.10;cruzeiro;joinville;22#70#0#0#2#7#1#0#0
ATA;Kelvin;palmeiras;6.33;1.30;palmeiras;coritiba;
ZAG;César Martins;flamengo;6.28;1.80;atlético-pr;flamengo;12#63#1#1#1#6#0#3#0
ZAG;Paulão;internacional;6.25;4.70;fluminense;internacional;11#53#1#1#1#2#2#0#0
MEI;Cristian;pontepreta;6.12;0.30;avaí;ponte preta;16#32#1#0#0#5#0#2#0
ATA;Alexandro;pontepreta;6.06;-0.80;avaí;ponte preta;23#12#0#0#3#4#3#9#0
GOL;Agenor;joinville;5.98;-1.00;cruzeiro;joinville;5#17#0#0#0#0#0#0#0
MEI;Luís Cáceres;coritiba;5.97;0.30;palmeiras;coritiba;4#15#0#0#2#2#1#0#0
GOL;Nivaldo;chapecoense;5.92;17.50;chapecoense;goiás;1#1#0#0#0#0#0#0#0
ZAG;Rafael Donato;joinville;5.79;11.80;cruzeiro;joinville;8#19#0#0#4#5#2#2#0
MEI;Diguinho;vasco;5.77;4.20;vasco;santos;15#29#0#0#0#2#0#0#0
MEI;Cleber Santana;chapecoense;5.75;-2.60;chapecoense;goiás;19#81#3#0#5#12#1#0#0
LAT;Nino Paraíba;avaí;5.73;0.90;avaí;ponte preta;41#149#3#0#3#9#0#6#0
MEI;Ledesma;santos;5.70;-2.00;vasco;santos;3#7#0#0#1#1#0#0#0
ZAG;Ferron;pontepreta;5.70;-1.60;avaí;ponte preta;9#22#0#0#2#2#1#3#0
LAT;Pará;flamengo;5.69;2.80;atlético-pr;flamengo;23#82#2#0#1#4#0#4#0
MEI;Nicolás Freitas;internacional;5.58;5.00;fluminense;internacional;14#24#0#0#0#0#0#0#0
ZAG;Juninho;coritiba;5.53;3.30;palmeiras;coritiba;12#42#0#0#3#5#0#1#0
ZAG;Bruno Rodrigo;cruzeiro;5.44;4.00;cruzeiro;joinville;6#28#0#0#3#6#0#0#0
ATA;Kleber;coritiba;5.39;0.20;palmeiras;coritiba;46#27#0#0#9#5#1#4#1
MEI;Serginho;vasco;5.37;-0.70;vasco;santos;24#62#2#0#2#2#0#0#0
ATA;Everton;grêmio;5.36;-0.30;grêmio;atlético-mg;
MEI;Pierre;fluminense;5.33;1.40;fluminense;internacional;14#18#0#0#0#1#0#0#0
ZAG;Erazo;grêmio;5.32;1.40;grêmio;atlético-mg;8#40#1#0#1#2#1#1#0
ZAG;Thiego;chapecoense;5.31;6.40;chapecoense;goiás;9#25#0#0#1#7#1#2#0
GOL;Muriel;internacional;5.26;0.00;fluminense;internacional;2#8#0#0#0#0#0#0#0
ATA;Anderson Lopes;avaí;5.10;-3.30;avaí;ponte preta;33#41#2#1#11#17#5#14#0
MEI;João Vitor;figueirense;5.05;-3.30;são paulo;figueirense;33#42#0#0#3#6#1#0#0
MEI;Arouca;palmeiras;5.04;4.30;palmeiras;coritiba;18#31#1#0#1#3#0#0#0
ATA;Wiliam Barbio;chapecoense;4.91;-1.60;chapecoense;goiás;11#26#1#0#4#2#0#2#0
ZAG;Domingues;joinville;4.90;-0.90;cruzeiro;joinville;1#9#0#0#1#0#0#0#0
LAT;Roberto;atlético-pr;4.89;5.50;atlético-pr;flamengo;11#18#0#0#0#3#0#0#0
ATA;Kempes;joinville;4.81;0.30;cruzeiro;joinville;23#50#1#0#15#22#6#14#0
MEI;Gustavo Scarpa;fluminense;4.78;-1.50;fluminense;internacional;34#107#2#0#12#12#5#2#0
ATA;Marcos Junior;fluminense;4.73;3.20;fluminense;internacional;53#50#1#0#10#9#5#6#0
ZAG;Walisson Maia;coritiba;4.70;3.80;palmeiras;coritiba;13#26#0#0#1#3#0#0#0
ZAG;Leandro Almeida;palmeiras;4.64;-3.20;palmeiras;coritiba;5#36#0#0#3#5#0#2#0
MEI;Clayson;pontepreta;4.63;2.40;avaí;ponte preta;10#11#2#0#3#3#0#2#0
LAT;Ceará;cruzeiro;4.57;2.80;cruzeiro;joinville;6#46#1#0#1#0#1#0#0
ZAG;Leandro Silva;coritiba;4.49;4.00;palmeiras;coritiba;16#70#1#0#1#6#0#2#0
LAT;Julio Cesar;vasco;4.49;-1.20;vasco;santos;16#55#0#0#1#1#2#2#0
GOL;Denis;sãopaulo;4.41;0.00;são paulo;figueirense;
MEI;Marcos Vinícius;cruzeiro;4.25;8.70;cruzeiro;joinville;23#32#0#1#4#7#2#1#0
MEI;Hudson;sãopaulo;4.14;5.70;são paulo;figueirense;10#45#1#0#4#1#0#0#0
GOL;Paulo Victor;flamengo;3.98;3.10;atlético-pr;flamengo;5#20#0#0#0#0#0#0#0
LAT;Diego;joinville;3.97;-0.20;cruzeiro;joinville;29#72#3#0#5#6#0#4#0
ZAG;Antonio Carlos;avaí;3.95;6.20;avaí;ponte preta;21#51#1#0#3#10#0#0#0
MEI;Leandrinho;santos;3.94;-1.70;vasco;santos;2#6#0#0#0#0#0#0#0
ZAG;Lucão;sãopaulo;3.85;2.80;são paulo;figueirense;9#53#1#0#1#4#0#0#0
ZAG;Emerson;avaí;3.69;0.60;avaí;ponte preta;14#60#0#0#5#7#2#2#0
ATA;Dudu;figueirense;3.62;3.30;são paulo;figueirense;26#44#0#1#8#8#6#9#0
MEI;João Paulo;coritiba;3.53;0.70;palmeiras;coritiba;24#81#0#0#5#6#1#0#0
ZAG;Leonardo;santos;3.50;0.00;vasco;santos;0#0#0#0#0#0#0#0#0
MEI;Rodriguinho;corinthians;3.48;0.60;sport;corinthians;7#8#0#0#1#3#2#0#0
LAT;Gimenez;goiás;3.48;-1.70;chapecoense;goiás;19#51#0#0#0#1#0#2#0
LAT;João Pedro;palmeiras;3.47;1.90;palmeiras;coritiba;5#34#0#0#0#0#0#0#0
LAT;Everton Silva;avaí;3.46;0.00;avaí;ponte preta;14#16#0#0#3#1#1#2#0
GOL;Vagner;avaí;3.36;-2.50;avaí;ponte preta;4#13#0#0#0#0#0#0#0
LAT;Artur;internacional;3.35;4.00;fluminense;internacional;5#16#0#0#1#0#0#2#0
MEI;Yago;figueirense;3.33;-0.20;são paulo;figueirense;28#60#4#0#5#4#1#0#0
MEI;Claudinei;avaí;3.33;-0.20;avaí;ponte preta;2#6#0#0#1#1#0#0#0
ZAG;Nathan;palmeiras;3.18;-2.30;palmeiras;coritiba;
MEI;Maranhão;chapecoense;3.09;3.50;chapecoense;goiás;24#26#3#0#3#5#0#1#0
ZAG;Vilson;chapecoense;3.04;0.00;chapecoense;goiás;9#44#1#0#0#1#0#0#0
MEI;Eduardo Neto;avaí;2.98;0.00;avaí;ponte preta;21#72#1#1#10#6#0#1#0
LAT;Romário;avaí;2.89;0.00;avaí;ponte preta;36#101#0#0#4#1#0#0#0
ZAG;Danrlei;joinville;2.70;3.60;cruzeiro;joinville;5#10#0#0#1#1#0#3#0
MEI;Kadu;joinville;2.64;0.00;cruzeiro;joinville;10#46#0#0#2#5#1#0#0
ATA;Mouche;palmeiras;2.53;-3.00;palmeiras;coritiba;0#13#0#0#2#0#0#0#0
ATA;Nilson;santos;2.42;0.00;vasco;santos;10#17#1#0#5#2#1#3#0
ZAG;Rafael Vaz;vasco;2.32;0.30;vasco;santos;2#10#0#1#1#1#1#0#0
MEI;Higor Leite;fluminense;2.21;5.60;fluminense;internacional;7#13#1#0#0#1#0#0#0
MEI;Arthur;goiás;1.92;1.00;chapecoense;goiás;4#21#0#0#3#1#0#0#0
MEI;Thiago Lopes;coritiba;1.72;5.40;palmeiras;coritiba;1#8#1#0#2#1#0#0#0
MEI;Ítalo;joinville;1.40;-0.80;cruzeiro;joinville;1#5#0#0#2#0#0#0#0
MEI;Serginho;santos;1.40;-1.10;vasco;santos;2#5#0#0#0#0#0#1#0
ATA;Keno;pontepreta;1.22;0.40;avaí;ponte preta;5#9#0#0#3#2#0#2#0
MEI;Luiz Meneses;joinville;0.92;0.00;cruzeiro;joinville;2#2#0#0#0#0#0#0#0
MEI;Ygor;goiás;0.83;1.10;chapecoense;goiás;
