POSITION;PLAYER;TEAM;VALUE;SCORE;HOME;AWAY;FS#PE#A#FT#FD#FF#G#I#PP
MEI;Marcos Guilherme;atlético-pr;13.20;0.40;santos;atlético-pr;
ZAG;Luan;vasco;12.99;0.00;coritiba;vasco;28#70#0#0#2#2#0#2#0
GOL;Danilo Fernandes;sport;12.74;4.90;ponte preta;sport;6#24#0#0#0#0#0#0#0
TEC;Milton Cruz;sãopaulo;12.72;4.44;goiás;são paulo;-#-#-#-#-#-#-#-#-
MEI;Michel Bastos;sãopaulo;12.57;0.00;goiás;são paulo;12#119#0#1#8#32#7#14#0
MEI;Camilo;chapecoense;12.57;3.80;atlético-mg;chapecoense;39#96#3#1#8#21#3#11#0
MEI;Nikão;atlético-pr;12.51;12.10;santos;atlético-pr;48#76#7#1#7#4#4#6#0
MEI;Otávio;atlético-pr;12.43;7.40;santos;atlético-pr;35#65#1#0#9#14#0#0#0
TEC;Roger Machado;grêmio;12.36;3.72;joinville;grêmio;-#-#-#-#-#-#-#-#-
LAT;Fagner;corinthians;12.26;2.30;corinthians;avaí;20#75#2#0#1#4#0#2#0
TEC;Guto Ferreira;chapecoense;12.24;0.43;atlético-mg;chapecoense;-#-#-#-#-#-#-#-#-
ATA;Vagner Love;corinthians;12.16;3.60;corinthians;avaí;54#56#2#0#14#17#13#13#0
ATA;Henrique Almeida;coritiba;12.16;8.00;coritiba;vasco;31#35#1#1#16#17#12#12#0
LAT;Uendel;corinthians;12.15;0.40;corinthians;avaí;3#30#4#0#0#1#2#1#0
MEI;Ralf;corinthians;12.01;0.00;corinthians;avaí;33#48#1#0#2#1#1#0#0
LAT;Madson;vasco;11.93;5.90;coritiba;vasco;51#109#1#0#1#3#0#4#0
LAT;Gilson;pontepreta;11.91;-4.40;ponte preta;sport;43#97#2#0#3#5#0#6#0
ATA;Thiago Ribeiro;atlético-mg;11.80;0.00;atlético-mg;chapecoense;23#80#2#0#12#19#8#9#0
TEC;Marcelo Oliveira;palmeiras;11.76;0.33;flamengo;palmeiras;-#-#-#-#-#-#-#-#-
GOL;Alex Muralha;figueirense;11.73;-0.60;figueirense;fluminense;3#15#0#0#0#0#0#0#0
TEC;Eduardo Baptista;fluminense;11.68;0.68;figueirense;fluminense;
ATA;Ananias;chapecoense;11.53;-0.60;atlético-mg;chapecoense;46#55#1#0#11#10#3#3#0
MEI;Cícero;fluminense;11.53;6.00;figueirense;fluminense;40#54#1#1#7#8#3#3#0
TEC;Felipe Moreira;pontepreta;11.53;0.25;ponte preta;sport;-#-#-#-#-#-#-#-#-
TEC;Pachequinho;coritiba;11.47;5.95;coritiba;vasco;-#-#-#-#-#-#-#-#-
ATA;André;sport;11.45;9.80;ponte preta;sport;44#73#6#2#7#16#13#25#0
GOL;Wilson;coritiba;11.45;7.40;coritiba;vasco;5#14#0#0#0#0#0#0#0
LAT;Marcelo Oliveira;grêmio;11.41;5.70;joinville;grêmio;48#77#4#1#6#8#1#2#0
ZAG;Thiago Heleno;figueirense;11.34;3.90;figueirense;fluminense;15#55#0#0#0#7#0#2#0
MEI;Elicarlos;chapecoense;11.23;0.00;atlético-mg;chapecoense;39#60#0#0#0#3#1#0#0
MEI;Walace;grêmio;11.23;13.30;joinville;grêmio;31#114#1#0#5#11#0#1#0
ATA;Alecsandro;palmeiras;11.21;-2.10;flamengo;palmeiras;24#36#3#0#12#7#3#11#0
TEC;Cristóvão Borges;atlético-pr;11.10;7.86;santos;atlético-pr;-#-#-#-#-#-#-#-#-
ZAG;Edu Dracena;corinthians;10.78;1.60;corinthians;avaí;2#14#0#0#4#6#2#3#0
ATA;Emerson;flamengo;10.64;0.00;flamengo;palmeiras;79#87#1#2#8#21#5#5#0
LAT;Rafael Galhardo;grêmio;10.50;0.20;joinville;grêmio;37#147#2#2#13#15#2#6#0
TEC;Pc Gusmão;joinville;10.50;0.45;joinville;grêmio;-#-#-#-#-#-#-#-#-
MEI;Gil;chapecoense;10.43;2.10;atlético-mg;chapecoense;47#65#1#0#2#14#1#2#0
LAT;Renê;sport;10.35;13.40;ponte preta;sport;33#155#4#0#4#3#1#0#0
MEI;Renan Oliveira;avaí;10.28;10.80;corinthians;avaí;12#62#4#0#7#13#1#4#0
ZAG;Rafael Lima;chapecoense;10.26;0.00;atlético-mg;chapecoense;
LAT;Eduardo;atlético-pr;10.26;5.20;santos;atlético-pr;27#145#3#0#3#10#0#3#0
MEI;Patrick;goiás;10.23;-1.70;goiás;são paulo;40#52#1#0#2#8#0#0#0
TEC;Danny Sergio;goiás;10.23;3.02;goiás;são paulo;-#-#-#-#-#-#-#-#-
TEC;Jorginho;vasco;10.21;5.30;coritiba;vasco;-#-#-#-#-#-#-#-#-
ZAG;Cleberson;atlético-pr;10.13;19.00;santos;atlético-pr;1#6#0#0#0#0#2#0#0
MEI;Deivid;atlético-pr;10.08;-0.30;santos;atlético-pr;13#18#0#0#0#3#0#0#0
MEI;Thiago Mendes;sãopaulo;9.96;12.20;goiás;são paulo;57#91#3#0#7#11#1#4#0
ZAG;Ernando;internacional;9.88;0.90;internacional;cruzeiro;8#34#0#1#4#5#3#1#0
ZAG;Fred;goiás;9.86;14.80;goiás;são paulo;13#49#0#2#7#17#6#1#0
LAT;Mayke;cruzeiro;9.72;5.00;internacional;cruzeiro;3#38#0#0#1#0#0#1#0
MEI;Carlos Alberto;figueirense;9.71;8.50;figueirense;fluminense;51#23#0#0#7#10#3#3#0
LAT;Carlinhos;coritiba;9.63;9.60;coritiba;vasco;48#64#1#0#3#3#0#1#0
MEI;Anderson;internacional;9.47;3.50;internacional;cruzeiro;24#93#4#0#10#4#0#3#0
ATA;Clayton;figueirense;9.19;7.90;figueirense;fluminense;41#80#6#0#11#17#7#29#0
ATA;Alan Kardec;sãopaulo;9.15;7.70;goiás;são paulo;3#8#1#0#1#2#4#2#1
TEC;Argel Fucks;internacional;8.82;2.02;internacional;cruzeiro;-#-#-#-#-#-#-#-#-
LAT;Marquinhos Pedroso;figueirense;8.80;0.00;figueirense;fluminense;37#54#1#0#3#2#1#0#0
ATA;Malcom;corinthians;8.63;0.20;corinthians;avaí;52#81#3#2#16#12#5#5#0
MEI;Anselmo;joinville;8.62;0.00;joinville;grêmio;26#82#1#1#4#12#0#0#0
MEI;Giovanni Augusto;atlético-mg;8.54;2.00;atlético-mg;chapecoense;
ZAG;Werley;santos;8.52;-0.60;santos;atlético-pr;11#52#0#1#0#2#2#0#0
TEC;Jayme De Almeida;flamengo;8.45;0.29;flamengo;palmeiras;-#-#-#-#-#-#-#-#-
LAT;Samuel Xavier;sport;8.40;6.90;ponte preta;sport;31#86#2#0#0#6#1#1#0
MEI;Marcelinho Paraíba;joinville;8.29;-0.20;joinville;grêmio;13#102#5#1#11#22#5#8#0
ATA;Lucca;corinthians;8.10;0.00;corinthians;avaí;3#8#2#0#1#5#3#1#0
TEC;Raul Cabral;avaí;8.05;5.65;corinthians;avaí;-#-#-#-#-#-#-#-#-
GOL;Alisson;internacional;8.02;0.00;internacional;cruzeiro;2#12#0#0#0#0#0#0#0
LAT;Bruno;sãopaulo;8.00;1.10;goiás;são paulo;18#82#1#0#0#2#0#1#0
LAT;William;internacional;7.96;4.40;internacional;cruzeiro;37#88#2#0#2#2#0#3#0
MEI;Rodrigo Dourado;internacional;7.96;4.50;internacional;cruzeiro;29#53#3#0#2#8#1#2#0
ZAG;Vilches;atlético-pr;7.94;4.70;santos;atlético-pr;13#34#0#0#1#3#1#1#0
ZAG;Alex Alves;goiás;7.93;-0.10;goiás;são paulo;6#10#0#0#0#4#0#2#0
MEI;Márcio Araújo;flamengo;7.85;3.50;flamengo;palmeiras;49#65#0#0#0#10#0#0#0
LAT;Juan;coritiba;7.84;11.40;coritiba;vasco;16#33#2#0#1#4#3#2#0
LAT;Sidcley;atlético-pr;7.77;4.50;santos;atlético-pr;25#73#1#1#3#7#2#1#0
ATA;Túlio De Melo;chapecoense;7.76;8.50;atlético-mg;chapecoense;12#8#1#0#5#6#5#3#0
MEI;Alan Patrick;flamengo;7.59;0.00;flamengo;palmeiras;43#95#5#0#10#18#7#1#1
MEI;Ramiro;grêmio;7.54;5.20;joinville;grêmio;7#7#0#0#0#1#0#0#0
LAT;Douglas Santos;atlético-mg;7.50;3.20;atlético-mg;chapecoense;15#82#3#0#2#12#0#2#0
ZAG;Pedro Geromel;grêmio;7.50;0.80;joinville;grêmio;
MEI;Régis;sport;7.30;0.00;ponte preta;sport;8#41#2#0#6#2#3#3#0
LAT;Rafael Forster;goiás;7.29;5.80;goiás;são paulo;19#61#0#0#3#3#0#1#0
ATA;Everton;grêmio;7.26;10.10;joinville;grêmio;3#13#1#2#7#7#4#2#0
MEI;Gabriel;flamengo;7.16;0.30;flamengo;palmeiras;19#44#2#0#10#10#4#2#0
ATA;Riascos;vasco;7.14;0.60;coritiba;vasco;33#35#0#1#9#21#4#12#0
LAT;Leandro Silva;figueirense;7.09;0.70;figueirense;fluminense;24#104#2#0#1#7#1#0#0
MEI;Thiago Santos;palmeiras;7.00;0.00;flamengo;palmeiras;14#34#0#1#2#2#0#0#0
MEI;David;goiás;6.96;0.00;goiás;são paulo;10#87#2#0#1#3#1#0#0
ATA;Alexandro;pontepreta;6.86;3.40;ponte preta;sport;29#17#0#0#3#4#3#9#0
MEI;Ariel Cabral;cruzeiro;6.84;4.20;internacional;cruzeiro;13#36#1#0#1#4#0#1#0
TEC;Hudson Coutinho;figueirense;6.79;2.31;figueirense;fluminense;-#-#-#-#-#-#-#-#-
GOL;Agenor;joinville;6.58;2.40;joinville;grêmio;5#19#0#0#0#0#0#0#0
MEI;Rafael Carioca;atlético-mg;6.58;-2.00;atlético-mg;chapecoense;49#70#1#0#3#7#0#0#0
ZAG;Juninho;coritiba;6.52;7.90;coritiba;vasco;12#42#0#0#3#5#0#1#0
MEI;Allione;palmeiras;6.47;0.50;flamengo;palmeiras;12#22#1#0#1#4#0#0#0
LAT;Roberto;atlético-pr;6.40;11.80;santos;atlético-pr;12#21#0#0#0#4#1#0#0
LAT;Nino Paraíba;avaí;6.35;4.20;corinthians;avaí;43#150#3#0#3#9#0#6#0
LAT;Julio Cesar;vasco;6.21;8.30;coritiba;vasco;17#57#0#0#1#1#2#2#0
LAT;Chiquinho;santos;6.14;-2.30;santos;atlético-pr;11#27#0#0#0#1#0#0#0
MEI;Josimar;pontepreta;6.14;0.00;ponte preta;sport;
ATA;Kleber;coritiba;6.13;4.20;coritiba;vasco;51#31#0#0#10#5#1#4#1
MEI;Fabinho;figueirense;6.06;1.70;figueirense;fluminense;27#79#0#0#5#6#1#6#0
ZAG;Fábio Ferreira;pontepreta;6.06;0.00;ponte preta;sport;3#9#0#0#0#0#0#0#0
MEI;Diguinho;vasco;5.99;4.90;coritiba;vasco;16#33#0#0#1#2#0#0#0
MEI;Danilo;corinthians;5.97;0.00;corinthians;avaí;15#25#2#0#3#5#0#1#0
GOL;Vladimir;santos;5.95;0.00;santos;atlético-pr;1#5#0#0#0#0#0#0#0
MEI;Serginho;vasco;5.86;2.10;coritiba;vasco;26#63#2#0#3#4#0#0#0
ZAG;Antonio Carlos;avaí;5.81;15.60;corinthians;avaí;22#52#1#0#3#10#1#0#0
ZAG;Rafael Donato;joinville;5.79;0.00;joinville;grêmio;8#19#0#0#4#5#2#2#0
LAT;Pará;flamengo;5.79;3.00;flamengo;palmeiras;25#82#2#0#3#4#0#4#0
ATA;Kelvin;palmeiras;5.76;-1.90;flamengo;palmeiras;25#31#3#0#7#5#0#0#0
ZAG;Leandro Almeida;palmeiras;5.76;3.30;flamengo;palmeiras;7#38#0#0#3#5#0#2#0
ATA;Jorge Henrique;vasco;5.72;-0.60;coritiba;vasco;31#26#1#0#3#4#0#5#0
MEI;Cristian;pontepreta;5.69;-1.50;ponte preta;sport;16#37#1#0#0#5#0#2#0
MEI;Ledesma;santos;5.65;-1.50;santos;atlético-pr;3#12#0#0#1#1#0#0#0
MEI;João Vitor;figueirense;5.58;0.10;figueirense;fluminense;34#43#0#0#3#6#1#0#0
LAT;Edson Ratinho;joinville;5.57;-0.70;joinville;grêmio;23#35#0#0#1#3#0#1#0
MEI;Alan Santos;coritiba;5.57;-0.20;coritiba;vasco;12#37#0#0#0#5#0#0#0
ATA;Anderson Lopes;avaí;5.55;-0.40;corinthians;avaí;34#44#2#1#11#17#5#14#0
GOL;Rafael;cruzeiro;5.44;0.00;internacional;cruzeiro;
ZAG;Walisson Maia;coritiba;5.35;6.90;coritiba;vasco;15#27#0#0#1#3#0#1#0
MEI;Pierre;fluminense;5.33;0.00;figueirense;fluminense;14#18#0#0#0#1#0#0#0
ATA;Negueba;coritiba;5.29;1.60;coritiba;vasco;22#82#4#1#6#11#2#6#0
ZAG;Paulão;internacional;5.22;-1.40;internacional;cruzeiro;11#60#1#1#1#2#2#0#0
ZAG;Domingues;joinville;5.14;0.60;joinville;grêmio;1#11#0#0#1#0#0#0#0
GOL;Vagner;avaí;5.12;7.40;corinthians;avaí;4#15#0#0#0#0#0#0#0
ATA;Wiliam Barbio;chapecoense;5.10;-0.30;atlético-mg;chapecoense;12#27#1#0#4#2#0#2#0
ZAG;Douglas Grolli;cruzeiro;5.09;0.00;internacional;cruzeiro;0#0#0#0#0#0#0#0#0
ZAG;Emerson;avaí;5.06;8.00;corinthians;avaí;15#63#0#0#5#7#2#2#0
LAT;Gimenez;goiás;5.02;6.80;goiás;são paulo;20#51#0#0#0#1#0#2#0
MEI;Hudson;sãopaulo;5.00;9.70;goiás;são paulo;10#48#2#0#5#1#0#0#0
ZAG;Tiago Alves;pontepreta;4.98;0.00;ponte preta;sport;5#19#0#0#0#2#2#1#0
ZAG;Bressan;grêmio;4.85;0.00;joinville;grêmio;6#29#0#0#0#1#1#0#0
ZAG;Thiego;chapecoense;4.84;3.10;atlético-mg;chapecoense;9#26#0#0#1#7#1#2#0
MEI;Gustavo Scarpa;fluminense;4.81;-1.10;figueirense;fluminense;36#113#2#0#12#13#5#2#0
ATA;Kempes;joinville;4.79;0.20;joinville;grêmio;26#50#1#0#16#23#6#14#0
MEI;Bruno Henrique;corinthians;4.76;-0.40;corinthians;avaí;18#53#0#1#7#10#1#2#0
ZAG;Leandro Silva;coritiba;4.72;4.80;coritiba;vasco;18#73#1#0#1#6#0#2#0
MEI;Clayson;pontepreta;4.55;1.60;ponte preta;sport;12#13#2#0#4#3#0#2#0
MEI;Leandrinho;santos;4.53;1.70;santos;atlético-pr;
ATA;Marcos Junior;fluminense;4.50;1.60;figueirense;fluminense;56#53#1#0#11#9#5#6#0
ATA;Pedro Rocha;grêmio;4.47;-0.80;joinville;grêmio;27#60#2#1#14#16#5#18#0
LAT;Mena;cruzeiro;4.27;0.00;internacional;cruzeiro;2#20#0#0#0#0#0#5#0
MEI;Marcos Vinícius;cruzeiro;4.08;6.70;internacional;cruzeiro;27#36#1#1#4#8#2#1#0
MEI;Claudinei;avaí;4.02;3.60;corinthians;avaí;4#7#0#0#1#1#0#0#0
MEI;Nicolás Freitas;internacional;3.97;-4.30;internacional;cruzeiro;14#25#0#0#0#0#0#0#0
LAT;Diego;joinville;3.95;-0.30;joinville;grêmio;30#73#3#0#5#6#0#4#0
LAT;Romário;avaí;3.92;3.60;corinthians;avaí;37#108#0#0#4#1#0#0#0
GOL;Paulo Victor;flamengo;3.86;2.10;flamengo;palmeiras;5#23#0#0#0#0#0#0#0
LAT;Everton Silva;avaí;3.76;6.60;corinthians;avaí;18#21#0#0#3#2#1#2#0
ATA;Dudu;figueirense;3.60;2.80;figueirense;fluminense;29#52#1#1#9#9#6#13#0
LAT;Caramelo;chapecoense;3.58;0.00;atlético-mg;chapecoense;3#9#0#0#0#0#0#0#0
ATA;Magno Alves;fluminense;3.56;0.50;figueirense;fluminense;8#15#1#0#4#2#0#2#0
MEI;Andrei Girotto;palmeiras;3.48;0.00;flamengo;palmeiras;9#17#0#0#2#2#1#0#0
LAT;João Pedro;palmeiras;3.47;0.00;flamengo;palmeiras;5#34#0#0#0#0#0#0#0
ATA;Mouche;palmeiras;3.44;2.30;flamengo;palmeiras;0#15#0#0#2#0#0#0#0
LAT;Daniel Guedes;santos;3.27;-0.50;santos;atlético-pr;7#53#3#0#3#3#0#1#0
ATA;Leandrinho;pontepreta;3.25;0.00;ponte preta;sport;1#2#0#0#0#3#0#2#0
MEI;Uillian Correia;cruzeiro;3.24;0.00;internacional;cruzeiro;0#1#0#0#0#0#0#0#0
MEI;Juninho;pontepreta;3.17;-0.50;ponte preta;sport;
ZAG;Lyanco;sãopaulo;3.13;0.00;goiás;são paulo;1#8#0#0#0#3#0#0#0
ZAG;Leonardo;santos;3.13;1.50;santos;atlético-pr;0#3#0#0#0#0#0#0#0
ZAG;Lucão;sãopaulo;3.13;-1.40;goiás;são paulo;12#56#1#0#1#4#0#0#0
MEI;Neto Moura;sport;3.06;0.50;ponte preta;sport;8#30#0#0#2#5#1#1#0
MEI;Yago;figueirense;3.05;-1.70;figueirense;fluminense;29#64#4#0#5#4#1#0#0
ATA;Neto Berola;santos;3.00;0.00;santos;atlético-pr;30#31#0#1#2#7#1#0#0
MEI;Lucas Cândido;atlético-mg;3.00;0.00;atlético-mg;chapecoense;0#0#0#0#0#0#0#0#0
MEI;Kadu;joinville;2.95;1.70;joinville;grêmio;10#50#0#0#2#5#1#0#0
ZAG;Nathan;palmeiras;2.88;-3.60;flamengo;palmeiras;1#9#0#0#0#0#0#1#0
ZAG;Bruno Alves;figueirense;2.75;0.00;figueirense;fluminense;11#31#0#0#1#7#1#1#0
ATA;Nilson;santos;2.49;0.40;santos;atlético-pr;11#18#1#0#6#2#1#5#0
LAT;Tiago Costa;chapecoense;2.47;0.00;atlético-mg;chapecoense;3#3#0#0#0#0#0#0#0
LAT;Artur;internacional;2.37;-1.80;internacional;cruzeiro;6#20#0#0#1#1#0#3#0
GOL;Fabio;palmeiras;2.31;-1.00;flamengo;palmeiras;0#0#0#0#0#0#0#0#0
MEI;Bruno Gallo;vasco;2.10;1.40;coritiba;vasco;7#27#0#0#2#3#0#0#0
ZAG;Danrlei;joinville;2.01;-0.60;joinville;grêmio;8#11#0#0#1#1#0#3#0
MEI;Marcos Serrato;pontepreta;2.00;0.00;ponte preta;sport;0#0#0#0#0#0#0#0#0
GOL;Nivaldo;chapecoense;1.93;-6.30;atlético-mg;chapecoense;1#2#0#0#0#0#0#0#0
LAT;Léo Pelé;fluminense;1.92;-1.10;figueirense;fluminense;2#20#1#0#0#1#0#0#0
MEI;Ronaldo;sport;1.85;-3.30;ponte preta;sport;
ZAG;Marcelo;flamengo;1.44;0.00;flamengo;palmeiras;4#20#0#0#1#0#0#2#0
MEI;Ítalo;joinville;1.42;-0.60;joinville;grêmio;2#7#0#0#2#0#0#1#0
MEI;Léo Cittadini;santos;1.26;-1.40;santos;atlético-pr;4#4#0#0#1#2#0#0#0
GOL;João Carlos;pontepreta;1.00;0.00;ponte preta;sport;0#0#0#0#0#0#0#0#0
ZAG;Ygor Nogueira;fluminense;0.89;0.30;figueirense;fluminense;0#3#0#0#0#0#0#0#0
MEI;William Kozlowski;goiás;0.86;-0.10;goiás;são paulo;8#5#0#0#1#5#0#0#0
MEI;Jajá;flamengo;0.84;-0.50;flamengo;palmeiras;1#4#0#0#0#1#0#0#0
MEI;Ygor;goiás;0.83;-2.00;goiás;são paulo;
