POSITION;PLAYER;TEAM;VALUE;SCORE;HOME;AWAY;FS#PE#A#FT#FD#FF#G#I#PP
MEI;Dátolo;atlético-mg;16.88;7.60;cruzeiro;atlético-mg;13#38#1#3#6#7#3#4#0
TEC;Tite;corinthians;16.65;1.49;corinthians;joinville;-#-#-#-#-#-#-#-#-
GOL;Victor;atlético-mg;16.09;8.50;cruzeiro;atlético-mg;5#17#0#0#0#0#0#0#0
ZAG;Marlon;fluminense;16.06;0.00;sport;fluminense;7#10#1#0#1#2#0#1#0
ATA;Willian;cruzeiro;15.86;2.60;cruzeiro;atlético-mg;23#49#1#0#10#16#4#9#0
LAT;Victor Ferraz;santos;15.83;10.80;ponte preta;santos;8#71#5#0#3#2#1#1#0
TEC;Levir Culpi;atlético-mg;15.61;6.76;cruzeiro;atlético-mg;-#-#-#-#-#-#-#-#-
ZAG;Leonardo Silva;atlético-mg;15.48;13.10;cruzeiro;atlético-mg;22#52#1#0#4#7#2#4#0
MEI;Fernando Bob;pontepreta;15.47;4.90;ponte preta;santos;41#68#0#0#2#4#1#0#0
GOL;Martín Silva;vasco;15.46;0.00;vasco;atlético-pr;1#3#0#0#0#0#0#0#0
LAT;Wellington Silva;fluminense;15.22;0.90;sport;fluminense;25#89#0#0#0#8#1#0#0
LAT;Egídio;palmeiras;15.17;0.00;palmeiras;figueirense;23#99#4#0#6#7#1#1#0
ATA;Alexandre Pato;sãopaulo;14.98;3.50;grêmio;são paulo;37#59#4#1#11#8#7#11#0
LAT;Marcos Rocha;atlético-mg;14.92;6.40;cruzeiro;atlético-mg;9#43#1#0#1#1#0#1#0
MEI;Ganso;sãopaulo;14.89;7.70;grêmio;são paulo;37#76#4#0#5#9#1#6#0
MEI;Willians;cruzeiro;14.80;5.70;cruzeiro;atlético-mg;42#46#1#0#0#3#1#0#0
GOL;Diego Cavalieri;fluminense;14.73;-2.30;sport;fluminense;2#8#0#0#0#0#0#0#0
ATA;Bruno Henrique;goiás;14.63;0.00;avaí;goiás;
TEC;Dorival Júnior;santos;14.51;8.53;ponte preta;santos;-#-#-#-#-#-#-#-#-
GOL;Danilo;chapecoense;14.50;10.70;chapecoense;flamengo;4#16#0#0#0#0#0#0#0
MEI;Jean;fluminense;14.25;5.70;sport;fluminense;10#79#0#0#6#14#2#0#0
ATA;Vitinho;internacional;14.24;0.80;coritiba;internacional;20#62#2#0#5#16#4#2#0
MEI;Michel Bastos;sãopaulo;13.81;5.50;grêmio;são paulo;9#95#0#1#5#22#5#13#0
GOL;Fernando Prass;palmeiras;13.79;0.70;palmeiras;figueirense;5#20#0#0#0#0#0#0#0
ZAG;Luan;vasco;13.76;4.60;vasco;atlético-pr;14#43#0#0#2#2#0#0#0
MEI;Giuliano;grêmio;13.70;-1.70;grêmio;são paulo;17#78#6#0#5#9#4#3#0
MEI;Marquinhos;avaí;13.42;0.00;avaí;goiás;18#65#1#2#3#6#1#0#0
MEI;Elias;corinthians;13.32;0.00;corinthians;joinville;15#54#3#0#2#3#3#0#0
GOL;Alex Muralha;figueirense;13.25;9.70;palmeiras;figueirense;2#7#0#0#0#0#0#0#0
TEC;Juan Carlos Osorio;sãopaulo;13.24;2.57;grêmio;são paulo;-#-#-#-#-#-#-#-#-
MEI;Rithely;sport;13.20;-0.90;sport;fluminense;22#96#2#0#5#11#1#1#0
ZAG;David Braz;santos;13.01;14.60;ponte preta;santos;10#86#0#0#0#4#2#2#0
ZAG;Kadu;atlético-pr;12.95;7.50;vasco;atlético-pr;8#44#1#1#0#4#1#2#0
LAT;Uendel;corinthians;12.94;0.00;corinthians;joinville;2#26#3#0#0#1#1#0#0
TEC;Enderson Moreira;fluminense;12.94;2.20;sport;fluminense;-#-#-#-#-#-#-#-#-
ATA;Biro Biro;pontepreta;12.92;3.80;ponte preta;santos;47#77#3#1#18#15#3#4#0
LAT;Lucas;palmeiras;12.85;0.00;palmeiras;figueirense;18#50#2#0#3#3#2#4#0
MEI;Marcos Guilherme;atlético-pr;12.84;0.00;vasco;atlético-pr;
LAT;Gilson;pontepreta;12.77;-2.90;ponte preta;santos;31#71#2#0#3#5#0#5#0
ZAG;Matheus Ferraz;sport;12.74;0.00;sport;fluminense;10#46#0#1#1#3#3#0#0
MEI;Renato Augusto;corinthians;12.62;7.90;corinthians;joinville;19#90#3#1#13#12#1#3#0
TEC;Milton Mendes;atlético-pr;12.28;2.78;vasco;atlético-pr;-#-#-#-#-#-#-#-#-
MEI;Camilo;chapecoense;12.18;2.50;chapecoense;flamengo;22#64#2#0#5#12#1#8#0
ZAG;Durval;sport;12.08;1.70;sport;fluminense;7#67#0#0#3#2#0#4#0
LAT;Madson;vasco;12.03;4.80;vasco;atlético-pr;30#68#1#0#1#1#0#3#0
ATA;Alecsandro;palmeiras;11.99;-1.60;palmeiras;figueirense;20#30#3#0#10#7#2#6#0
MEI;Henrique;cruzeiro;11.96;-0.60;cruzeiro;atlético-mg;30#48#0#1#5#10#1#1#0
GOL;Fábio;cruzeiro;11.94;-1.00;cruzeiro;atlético-mg;4#7#0#0#0#0#0#0#0
LAT;Carlinhos;sãopaulo;11.81;0.00;grêmio;são paulo;21#37#2#0#4#3#0#4#0
MEI;Alex;internacional;11.80;3.40;coritiba;internacional;36#55#2#1#7#6#0#3#0
TEC;Eduardo Baptista;sport;11.79;2.02;sport;fluminense;-#-#-#-#-#-#-#-#-
LAT;Ferrugem;sport;11.73;5.40;sport;fluminense;8#28#0#0#3#2#1#3#0
TEC;Roger Machado;grêmio;11.67;1.65;grêmio;são paulo;-#-#-#-#-#-#-#-#-
LAT;Fagner;corinthians;11.66;0.00;corinthians;joinville;17#64#1#0#0#3#0#1#0
MEI;Deivid;atlético-pr;11.62;6.80;vasco;atlético-pr;10#15#0#0#0#2#0#0#0
TEC;Marcelo Oliveira;palmeiras;11.56;0.11;palmeiras;figueirense;-#-#-#-#-#-#-#-#-
LAT;Apodi;chapecoense;11.51;2.70;chapecoense;flamengo;38#81#0#0#9#7#2#5#0
TEC;Julinho Camargo;goiás;11.47;5.95;avaí;goiás;
ATA;Borges;pontepreta;11.46;0.00;ponte preta;santos;5#13#0#0#7#12#3#6#1
GOL;Vanderlei;santos;11.44;8.00;ponte preta;santos;0#5#0#0#0#0#0#0#0
GOL;Wilson;coritiba;11.42;10.50;coritiba;internacional;4#4#0#0#0#0#0#0#0
LAT;Dener Assunção;chapecoense;11.31;4.80;chapecoense;flamengo;29#99#1#1#2#7#0#2#0
MEI;Ralf;corinthians;11.27;2.30;corinthians;joinville;9#20#0#0#1#0#1#0#0
GOL;Danilo Fernandes;sport;11.26;6.40;sport;fluminense;2#19#0#0#0#0#0#0#0
MEI;Otávio;atlético-pr;11.24;0.00;vasco;atlético-pr;20#49#0#0#7#10#0#0#0
MEI;Elicarlos;chapecoense;11.17;-0.90;chapecoense;flamengo;32#49#0#0#0#2#1#0#0
MEI;Lucas Lima;santos;11.17;0.00;ponte preta;santos;46#99#4#0#3#2#3#0#0
TEC;Oswaldo De Oliveira;flamengo;11.16;4.84;chapecoense;flamengo;-#-#-#-#-#-#-#-#-
TEC;Mano Menezes;cruzeiro;11.12;0.80;cruzeiro;atlético-mg;-#-#-#-#-#-#-#-#-
MEI;Robinho;palmeiras;11.11;0.00;palmeiras;figueirense;27#57#4#0#8#6#1#2#0
ZAG;Rafael Lima;chapecoense;11.08;8.30;chapecoense;flamengo;11#53#1#0#2#1#0#2#0
LAT;Marcelo Oliveira;grêmio;10.92;7.00;grêmio;são paulo;28#53#2#1#4#8#1#2#0
MEI;Nikão;atlético-pr;10.81;2.00;vasco;atlético-pr;25#54#4#1#4#3#4#4#0
ZAG;Thiago Heleno;figueirense;10.81;0.00;palmeiras;figueirense;7#26#0#0#0#4#0#0#0
MEI;Gerson;fluminense;10.78;-1.80;sport;fluminense;31#50#3#0#6#8#0#8#0
LAT;Rafael Galhardo;grêmio;10.67;1.40;grêmio;são paulo;30#84#1#2#8#11#2#4#0
MEI;Patrick;goiás;10.66;-0.80;avaí;goiás;28#25#0#0#1#5#0#0#0
TEC;Pc Gusmão;joinville;10.50;0.86;corinthians;joinville;
ATA;Henrique Almeida;coritiba;10.46;9.50;coritiba;internacional;10#17#0#0#4#7#6#2#0
ATA;Gabriel;santos;10.44;8.90;ponte preta;santos;29#45#1#3#11#12#4#15#0
MEI;Renato;santos;10.05;0.90;ponte preta;santos;8#25#0#0#0#2#0#0#0
ATA;Vagner Love;corinthians;10.03;-0.60;corinthians;joinville;23#29#1#0#5#7#7#9#0
ZAG;Guti;joinville;10.00;5.20;corinthians;joinville;10#30#0#0#0#2#1#0#0
MEI;Walace;grêmio;9.76;3.30;grêmio;são paulo;19#71#1#0#4#6#0#0#0
MEI;Leandro Donizete;atlético-mg;9.62;2.30;cruzeiro;atlético-mg;22#47#1#0#1#3#0#0#0
MEI;Valdivia;internacional;9.54;2.80;coritiba;internacional;23#36#0#0#12#10#3#3#0
LAT;Eduardo;atlético-pr;9.49;1.40;vasco;atlético-pr;16#98#1#0#2#7#0#1#0
ZAG;Ernando;internacional;9.29;0.00;coritiba;internacional;6#16#0#1#1#3#2#1#0
MEI;Canteros;flamengo;9.26;0.00;chapecoense;flamengo;14#83#3#0#7#11#1#5#0
TEC;Doriva;pontepreta;9.25;1.14;ponte preta;santos;-#-#-#-#-#-#-#-#-
MEI;Rodrigo;goiás;9.23;-1.90;avaí;goiás;12#49#1#0#5#6#1#0#0
TEC;Vinícius Eutrópio;chapecoense;9.21;2.65;chapecoense;flamengo;-#-#-#-#-#-#-#-#-
MEI;Julio Dos Santos;vasco;9.08;4.50;vasco;atlético-pr;14#53#0#0#3#3#0#0#0
ZAG;Samir;flamengo;9.06;5.80;chapecoense;flamengo;13#12#0#0#0#8#0#0#0
ZAG;Felipe Macedo;goiás;8.97;0.00;avaí;goiás;14#38#0#0#1#2#0#0#0
ATA;Nenê;vasco;8.95;3.10;vasco;atlético-pr;24#41#0#0#2#6#1#1#0
TEC;Ney Franco;coritiba;8.88;3.95;coritiba;internacional;-#-#-#-#-#-#-#-#-
ZAG;Manoel;cruzeiro;8.69;0.10;cruzeiro;atlético-mg;
ATA;Clayton;figueirense;8.62;7.80;palmeiras;figueirense;21#50#4#0#5#11#3#17#0
MEI;Marquinhos Gabriel;santos;8.53;5.90;ponte preta;santos;21#33#2#0#2#7#0#5#0
TEC;Argel Fucks;internacional;8.52;3.10;coritiba;internacional;-#-#-#-#-#-#-#-#-
TEC;Jorginho;vasco;8.48;5.55;vasco;atlético-pr;-#-#-#-#-#-#-#-#-
MEI;Anselmo;joinville;8.41;0.00;corinthians;joinville;18#61#1#0#3#8#0#0#0
ATA;André;sport;8.37;0.10;sport;fluminense;23#45#3#2#3#8#7#13#0
LAT;Bruno;sãopaulo;8.31;2.00;grêmio;são paulo;12#50#1#0#0#1#0#0#0
MEI;Giovanni Augusto;atlético-mg;8.29;2.40;cruzeiro;atlético-mg;28#69#5#1#7#7#3#1#0
ZAG;Bruno Aguiar;joinville;8.10;2.90;corinthians;joinville;9#18#0#0#1#3#2#0#0
MEI;Thiago Mendes;sãopaulo;8.08;7.20;grêmio;são paulo;28#53#2#0#3#4#0#4#0
ZAG;Felipe;corinthians;8.07;-1.40;corinthians;joinville;6#25#1#0#2#5#1#0#0
LAT;William;internacional;8.06;6.40;coritiba;internacional;18#47#1#0#1#0#0#0#0
ZAG;Renato Chaves;pontepreta;7.99;3.60;ponte preta;santos;11#35#0#0#4#5#1#1#0
MEI;Bruno Silva;chapecoense;7.99;-2.90;chapecoense;flamengo;11#58#0#0#5#5#1#5#0
MEI;Marcelinho Paraíba;joinville;7.94;-1.90;corinthians;joinville;10#65#2#0#6#10#4#5#0
ATA;Malcom;corinthians;7.94;0.00;corinthians;joinville;37#53#2#2#12#6#1#2#0
ATA;Maikon Leite;sport;7.94;3.10;sport;fluminense;13#38#2#1#9#14#3#3#0
LAT;Diogo Barbosa;goiás;7.85;7.60;avaí;goiás;22#60#0#0#2#7#0#2#0
ATA;Kayke;flamengo;7.84;6.10;chapecoense;flamengo;1#12#2#0#5#4#3#3#0
ZAG;Fred;goiás;7.79;12.20;avaí;goiás;
ATA;Bobô;grêmio;7.65;8.00;grêmio;são paulo;6#6#2#0#2#4#2#4#0
TEC;René Simões;figueirense;7.65;3.57;palmeiras;figueirense;-#-#-#-#-#-#-#-#-
MEI;David;goiás;7.59;-1.30;avaí;goiás;5#38#2#0#1#3#0#0#0
ATA;Alisson;cruzeiro;7.57;0.00;cruzeiro;atlético-mg;10#11#2#0#5#6#1#5#0
MEI;Douglas;grêmio;7.56;-0.60;grêmio;são paulo;16#106#2#0#6#18#3#0#2
LAT;Mário Sérgio;joinville;7.53;3.70;corinthians;joinville;17#48#0#0#2#5#1#0#0
LAT;Zeca;santos;7.38;13.90;ponte preta;santos;11#39#3#0#0#1#0#0#0
LAT;Pablo;avaí;7.31;1.30;avaí;goiás;44#55#0#0#2#5#0#2#0
ATA;Paulinho;flamengo;7.24;-0.70;chapecoense;flamengo;6#34#0#0#6#6#1#0#0
MEI;Danilo;sport;7.20;0.00;sport;fluminense;1#3#1#0#0#0#0#0#0
LAT;Carlinhos;coritiba;7.03;1.70;coritiba;internacional;16#25#0#0#0#1#0#0#0
ATA;Edigar Junio;joinville;6.94;1.10;corinthians;joinville;22#15#2#3#4#7#1#0#0
ATA;Bruno Rangel;chapecoense;6.92;-0.20;chapecoense;flamengo;7#8#0#1#4#11#7#6#0
MEI;Márcio Araújo;flamengo;6.89;0.00;chapecoense;flamengo;27#37#0#0#0#6#0#0#0
ATA;Marcão;figueirense;6.89;0.00;palmeiras;figueirense;17#17#0#0#7#7#2#11#0
LAT;Leandro Silva;figueirense;6.80;1.90;palmeiras;figueirense;12#66#0#0#0#5#0#0#0
LAT;Sidcley;atlético-pr;6.71;3.80;vasco;atlético-pr;10#42#0#0#1#4#1#0#0
ZAG;Paulo André;cruzeiro;6.64;2.60;cruzeiro;atlético-mg;5#26#0#0#3#1#0#1#0
MEI;Fabinho;figueirense;6.55;5.10;palmeiras;figueirense;16#50#0#0#4#5#1#4#0
GOL;Alisson;internacional;6.54;0.00;coritiba;internacional;
MEI;Josimar;pontepreta;6.51;-1.30;ponte preta;santos;17#53#1#0#2#6#0#0#0
ZAG;Neto;chapecoense;6.49;1.30;chapecoense;flamengo;13#38#0#0#1#3#2#0#0
ATA;Leandrão;vasco;6.44;9.00;vasco;atlético-pr;1#8#0#0#3#2#1#0#0
GOL;Agenor;joinville;6.41;5.00;corinthians;joinville;5#15#0#0#0#0#0#0#0
LAT;Douglas Santos;atlético-mg;6.36;0.00;cruzeiro;atlético-mg;7#53#2#0#2#8#0#1#0
LAT;Edson Ratinho;joinville;6.34;0.00;corinthians;joinville;5#4#0#0#0#1#0#1#0
MEI;Marlone;sport;6.34;0.10;sport;fluminense;23#48#2#0#10#14#2#2#0
MEI;Rafael Carioca;atlético-mg;6.30;-0.90;cruzeiro;atlético-mg;30#50#1#0#2#6#0#0#0
MEI;Murilo Henrique;goiás;6.27;3.00;avaí;goiás;7#24#0#0#8#6#0#2#0
ATA;Jorge Henrique;vasco;6.20;0.00;vasco;atlético-pr;17#15#0#0#2#0#0#2#0
MEI;Rodrigo Dourado;internacional;6.12;-1.40;coritiba;internacional;12#32#2#0#1#5#0#2#0
TEC;Gilson Kleina;avaí;6.08;1.10;avaí;goiás;-#-#-#-#-#-#-#-#-
MEI;Cleber Santana;chapecoense;6.03;1.60;chapecoense;flamengo;10#55#2#0#4#7#1#0#0
LAT;Cereceda;figueirense;5.90;0.00;palmeiras;figueirense;11#28#0#0#0#1#0#0#0
LAT;Pará;flamengo;5.89;2.90;chapecoense;flamengo;12#54#2#0#1#2#0#4#0
MEI;Serginho;vasco;5.80;0.00;vasco;atlético-pr;19#49#2#0#1#2#0#0#0
GOL;Paulo Victor;flamengo;5.76;11.00;chapecoense;flamengo;3#11#0#0#0#0#0#0#0
LAT;Jorge;flamengo;5.73;6.80;chapecoense;flamengo;7#26#0#0#0#6#0#1#0
LAT;Nino Paraíba;avaí;5.72;3.50;avaí;goiás;23#91#2#0#2#5#0#5#0
ATA;Felipe Azevedo;pontepreta;5.55;0.00;ponte preta;santos;
ZAG;Erazo;grêmio;5.46;0.00;grêmio;são paulo;5#18#1#0#1#2#1#0#0
ZAG;Ferron;pontepreta;5.41;-2.20;ponte preta;santos;3#6#0#0#1#0#0#0#0
ATA;Tiago Luis;chapecoense;5.40;-0.40;chapecoense;flamengo;5#46#0#0#9#11#1#6#0
MEI;Adriano;avaí;5.37;1.20;avaí;goiás;2#8#0#0#0#0#0#0#0
MEI;Ruy;coritiba;5.34;3.60;coritiba;internacional;22#63#1#1#8#5#1#0#0
ATA;Marcos Junior;fluminense;5.26;7.60;sport;fluminense;33#31#0#0#7#7#4#6#0
ATA;Kleber;coritiba;5.25;1.20;coritiba;internacional;6#5#0#0#0#0#0#0#0
MEI;Thiago Santos;palmeiras;5.17;2.60;palmeiras;figueirense;1#6#0#0#0#1#0#0#0
MEI;Rodrigo Caio;sãopaulo;5.08;0.00;grêmio;são paulo;9#26#1#1#0#1#0#2#0
ZAG;Paulão;internacional;5.06;1.30;coritiba;internacional;3#29#0#1#1#1#1#0#0
MEI;Ariel Cabral;cruzeiro;5.06;-1.20;cruzeiro;atlético-mg;5#7#0#0#1#3#0#0#0
ZAG;César Martins;flamengo;4.99;1.60;chapecoense;flamengo;2#21#0#0#0#1#0#0#0
ZAG;Jackson;palmeiras;4.72;1.10;palmeiras;figueirense;6#16#0#0#0#4#1#0#0
LAT;Gimenez;goiás;4.69;8.60;avaí;goiás;8#18#0#0#0#1#0#0#0
MEI;Wellington;internacional;4.69;0.00;coritiba;internacional;1#14#0#0#2#3#0#0#0
ZAG;Walisson Maia;coritiba;4.37;0.00;coritiba;internacional;8#9#0#0#0#1#0#0#0
MEI;Lucas Otávio;santos;4.30;0.00;ponte preta;santos;9#20#0#0#1#1#0#0#0
LAT;Julio Cesar;vasco;4.29;3.40;vasco;atlético-pr;8#20#0#0#1#0#0#2#0
MEI;Douglas;fluminense;4.18;1.60;sport;fluminense;1#6#0#0#0#1#0#0#0
MEI;Lúcio Flávio;coritiba;4.17;2.80;coritiba;internacional;
ATA;Kempes;joinville;4.16;-0.80;corinthians;joinville;12#32#0#0#7#11#4#10#0
MEI;Yago;figueirense;4.04;5.70;palmeiras;figueirense;18#26#3#0#2#3#0#0#0
MEI;Eduardo Neto;avaí;3.93;0.00;avaí;goiás;13#42#1#0#5#5#0#0#0
ZAG;Leandro Silva;coritiba;3.93;0.00;coritiba;internacional;11#35#1#0#1#3#0#1#0
ZAG;Juninho;coritiba;3.82;1.80;coritiba;internacional;1#13#0#0#2#1#0#0#0
ATA;Lucas Coelho;goiás;3.78;0.00;avaí;goiás;2#5#0#0#1#1#0#1#0
MEI;João Paulo;coritiba;3.76;3.70;coritiba;internacional;14#52#0#0#2#2#0#0#0
MEI;Bady;pontepreta;3.72;0.00;ponte preta;santos;6#18#0#0#4#3#0#0#0
MEI;Daniel Hernández;atlético-pr;3.72;0.80;vasco;atlético-pr;5#29#2#0#5#0#0#0#0
ATA;Romulo;avaí;3.61;2.60;avaí;goiás;21#21#0#1#8#13#2#1#0
ZAG;Emerson;avaí;3.60;0.00;avaí;goiás;7#42#0#0#3#6#1#1#0
MEI;Gustavo Scarpa;fluminense;3.49;-2.80;sport;fluminense;22#56#1#0#7#3#2#2#0
MEI;Rodrigo Mancha;sport;3.41;-0.50;sport;fluminense;12#12#0#0#0#1#0#0#0
MEI;Celsinho;figueirense;3.39;2.70;palmeiras;figueirense;5#12#0#0#1#0#0#0#0
MEI;Edinho;grêmio;3.35;0.00;grêmio;são paulo;5#20#1#0#0#2#0#0#0
GOL;Vagner;avaí;3.34;-1.00;avaí;goiás;2#10#0#0#0#0#0#0#0
LAT;Diego;joinville;3.20;0.00;corinthians;joinville;19#44#1#0#4#3#0#4#0
LAT;Artur;internacional;3.15;3.20;coritiba;internacional;3#12#0#0#0#0#0#1#0
LAT;Romário;avaí;3.15;0.70;avaí;goiás;21#63#0#0#2#1#0#0#0
ATA;Gabriel Jesus;palmeiras;3.01;0.00;palmeiras;figueirense;
LAT;Pará;cruzeiro;2.89;2.70;cruzeiro;atlético-mg;15#37#1#0#0#1#0#0#0
LAT;Ceará;cruzeiro;2.88;-2.90;cruzeiro;atlético-mg;2#18#1#0#0#0#0#0#0
MEI;Naldo;joinville;2.71;2.50;corinthians;joinville;8#49#1#1#1#7#0#1#0
MEI;Dener;figueirense;2.71;0.40;palmeiras;figueirense;5#43#0#0#0#2#0#0#0
ZAG;Victor Oliveira;fluminense;2.70;2.60;sport;fluminense;0#7#0#0#0#0#0#0#0
ZAG;Gustavo Henrique;santos;2.67;6.60;ponte preta;santos;6#16#0#0#2#3#0#0#0
GOL;Renan Ribeiro;sãopaulo;2.63;-3.60;grêmio;são paulo;1#9#0#0#0#0#0#0#0
ZAG;Lucão;sãopaulo;2.61;0.00;grêmio;são paulo;4#31#1#0#1#0#0#0#0
ZAG;Antonio Carlos;avaí;2.31;0.90;avaí;goiás;12#40#1#0#2#4#0#0#0
ZAG;Bruno Alves;figueirense;1.50;0.80;palmeiras;figueirense;4#18#0#0#1#4#1#1#0
MEI;Bruno Gallo;vasco;1.23;-1.90;vasco;atlético-pr;2#2#0#0#0#1#0#0#0
ZAG;Rafael Thyere;grêmio;1.10;1.10;grêmio;são paulo;
