POSITION;PLAYER;TEAM;VALUE;SCORE;HOME;AWAY;FS#PE#A#FT#FD#FF#G#I#PP
GOL;Danilo;chapecoense;12.63;1.50;chapecoense;fluminense;4#9#0#0#0#0#0#0#0
MEI;Elicarlos;chapecoense;12.53;1.60;chapecoense;fluminense;22#28#0#0#0#2#1#0#0
TEC;Milton Mendes;atlético-pr;12.53;6.79;avaí;atlético-pr;-#-#-#-#-#-#-#-#-
TEC;Eduardo Baptista;sport;12.52;7.55;grêmio;sport;-#-#-#-#-#-#-#-#-
LAT;Gilson;pontepreta;12.51;-1.80;ponte preta;internacional;20#39#0#0#2#3#0#3#0
GOL;Alex Muralha;figueirense;12.48;5.00;atlético-mg;figueirense;
ATA;Thiago Ribeiro;atlético-mg;12.42;-0.90;atlético-mg;figueirense;8#45#1#0#4#11#6#6#0
TEC;Guto Ferreira;pontepreta;12.42;0.91;ponte preta;internacional;-#-#-#-#-#-#-#-#-
ATA;Biro Biro;pontepreta;12.30;-1.40;ponte preta;internacional;33#58#2#0#10#11#2#4#0
TEC;Marcelo Oliveira;palmeiras;12.01;5.30;vasco;palmeiras;-#-#-#-#-#-#-#-#-
TEC;Juan Carlos Osorio;sãopaulo;12.00;-0.13;são paulo;cruzeiro;-#-#-#-#-#-#-#-#-
LAT;Lucas;palmeiras;11.93;5.50;vasco;palmeiras;12#30#0#0#3#2#1#3#0
MEI;Nikão;atlético-pr;11.87;8.80;avaí;atlético-pr;15#30#3#0#1#2#4#1#0
MEI;Otávio;atlético-pr;11.83;6.70;avaí;atlético-pr;14#31#0#0#5#7#0#0#0
LAT;Madson;vasco;11.81;-1.20;vasco;palmeiras;20#44#1#0#1#1#0#2#0
MEI;Elias;corinthians;11.76;2.60;coritiba;corinthians;6#32#2#0#1#1#2#0#0
TEC;Diego Aguirre;internacional;11.63;2.62;ponte preta;internacional;-#-#-#-#-#-#-#-#-
ATA;Diego Oliveira;pontepreta;11.56;2.10;ponte preta;internacional;24#23#0#1#5#7#2#2#0
ZAG;Edu Dracena;corinthians;11.50;0.00;coritiba;corinthians;1#8#0#0#0#2#0#3#0
TEC;Vanderlei Luxemburgo;cruzeiro;11.41;2.65;são paulo;cruzeiro;-#-#-#-#-#-#-#-#-
ZAG;Marquinhos;figueirense;11.34;5.40;atlético-mg;figueirense;7#21#1#0#4#1#2#3#0
MEI;Alex;internacional;11.21;0.30;ponte preta;internacional;20#38#0#0#3#3#0#1#0
LAT;Eduardo;atlético-pr;11.07;11.60;avaí;atlético-pr;11#63#1#0#2#4#0#0#0
TEC;Roger Machado;grêmio;10.94;0.98;grêmio;sport;-#-#-#-#-#-#-#-#-
LAT;Apodi;chapecoense;10.89;4.20;chapecoense;fluminense;27#39#0#0#9#6#1#2#0
MEI;Renato Augusto;corinthians;10.84;-2.20;coritiba;corinthians;
MEI;Wendel;sport;10.66;5.70;grêmio;sport;17#16#0#0#0#8#1#1#0
MEI;Renato;santos;10.65;2.40;santos;joinville;4#7#0#0#0#0#0#0#0
MEI;Lucas Lima;santos;10.63;5.50;santos;joinville;25#63#3#0#2#2#1#0#0
ZAG;Rafael Toloi;sãopaulo;10.50;0.30;são paulo;cruzeiro;4#23#0#0#1#1#0#0#0
MEI;Robinho;palmeiras;10.49;5.30;vasco;palmeiras;10#23#3#0#4#5#0#0#0
ATA;Vagner Love;corinthians;10.41;6.60;coritiba;corinthians;18#22#1#0#3#4#3#5#0
TEC;Cristóvão Borges;flamengo;10.41;6.55;goiás;flamengo;-#-#-#-#-#-#-#-#-
ATA;Carlos;atlético-mg;10.33;0.00;atlético-mg;figueirense;7#18#1#0#2#3#2#3#0
MEI;Canteros;flamengo;10.33;6.20;goiás;flamengo;11#52#1#0#7#9#1#5#0
ZAG;Juan;internacional;10.32;1.10;ponte preta;internacional;2#6#0#0#0#1#0#0#0
LAT;Rafael Galhardo;grêmio;10.23;2.60;grêmio;sport;16#41#1#2#5#7#1#3#0
TEC;Dorival Júnior;santos;10.20;1.52;santos;joinville;-#-#-#-#-#-#-#-#-
MEI;Paulo Roberto;figueirense;10.15;5.70;atlético-mg;figueirense;14#38#0#0#0#6#1#0#0
ATA;Centurión;sãopaulo;10.13;-0.50;são paulo;cruzeiro;14#15#1#0#3#4#2#5#0
GOL;Danilo Fernandes;sport;10.06;4.40;grêmio;sport;2#8#0#0#0#0#0#0#0
ZAG;Rafael Lima;chapecoense;10.04;-0.10;chapecoense;fluminense;5#43#1#0#2#1#0#2#0
LAT;Dener Assunção;chapecoense;10.01;-0.50;chapecoense;fluminense;21#61#0#0#2#5#0#2#0
LAT;Carlinhos;sãopaulo;9.99;0.00;são paulo;cruzeiro;12#24#0#0#2#1#0#3#0
MEI;Leandro Donizete;atlético-mg;9.74;5.30;atlético-mg;figueirense;8#29#0#0#0#2#0#0#0
ATA;Marinho;cruzeiro;9.73;3.50;são paulo;cruzeiro;
TEC;Celso Roth;vasco;9.72;2.61;vasco;palmeiras;-#-#-#-#-#-#-#-#-
ATA;Malcom;corinthians;9.55;11.00;coritiba;corinthians;22#26#0#2#8#1#1#0#0
MEI;Rodrigo;goiás;9.55;4.60;goiás;flamengo;8#22#0#0#4#2#1#0#0
ZAG;David Braz;santos;9.53;-1.20;santos;joinville;5#59#0#0#0#4#1#1#0
MEI;Bruno Silva;chapecoense;9.48;0.00;chapecoense;fluminense;5#26#0#0#4#3#1#3#0
MEI;Walace;grêmio;9.46;2.70;grêmio;sport;16#38#0#0#3#2#0#0#0
ZAG;Felipe Macedo;goiás;9.40;-1.70;goiás;flamengo;10#25#0#0#1#2#0#0#0
MEI;Patrick;goiás;9.35;-1.10;goiás;flamengo;19#10#0#0#1#3#0#0#0
ATA;Rafael Moura;internacional;9.18;3.50;ponte preta;internacional;8#8#1#1#4#6#1#4#0
MEI;Felipe;pontepreta;9.11;0.50;ponte preta;internacional;2#19#0#0#1#1#1#1#0
ATA;Herrera;vasco;9.05;-1.10;vasco;palmeiras;0#2#0#0#0#0#0#1#0
GOL;Vanderlei;santos;9.02;-2.00;santos;joinville;0#2#0#0#0#0#0#0#0
ATA;André;sport;8.99;8.40;grêmio;sport;12#20#1#1#3#4#5#9#0
MEI;Renan Oliveira;avaí;8.94;-1.40;avaí;atlético-pr;4#18#1#0#1#8#0#2#0
ZAG;Manoel;cruzeiro;8.89;3.40;são paulo;cruzeiro;14#34#0#0#1#4#1#0#0
ZAG;Felipe;corinthians;8.87;4.80;coritiba;corinthians;5#11#0#0#2#3#0#0#0
MEI;David;goiás;8.85;5.20;goiás;flamengo;1#8#0#0#0#1#0#0#0
GOL;Wilson;coritiba;8.81;6.00;coritiba;corinthians;2#1#0#0#0#0#0#0#0
TEC;Vinícius Eutrópio;chapecoense;8.73;2.03;chapecoense;fluminense;-#-#-#-#-#-#-#-#-
LAT;Samuel Xavier;sport;8.71;4.90;grêmio;sport;
ZAG;Werley;santos;8.68;-0.80;santos;joinville;6#33#0#1#0#1#1#0#0
LAT;Bruno;sãopaulo;8.58;0.00;são paulo;cruzeiro;11#35#1#0#0#1#0#0#0
MEI;Marcos Aurélio;coritiba;8.53;1.40;coritiba;corinthians;5#31#2#0#7#11#1#2#0
MEI;Giovanni Augusto;atlético-mg;8.46;6.90;atlético-mg;figueirense;15#45#3#1#4#6#2#0#0
LAT;Marquinhos Pedroso;figueirense;8.26;6.60;atlético-mg;figueirense;19#14#0#0#2#0#0#0#0
TEC;Julinho Camargo;goiás;8.23;1.81;goiás;flamengo;-#-#-#-#-#-#-#-#-
ATA;Leandro Pereira;palmeiras;8.16;8.90;vasco;palmeiras;8#7#0#0#3#7#4#3#0
ATA;Gabriel;santos;8.13;4.10;santos;joinville;16#20#0#1#6#9#1#6#0
MEI;Josimar;pontepreta;8.11;4.90;ponte preta;internacional;11#36#1#0#2#4#0#0#0
ZAG;Antônio Carlos;fluminense;8.11;-1.40;chapecoense;fluminense;9#25#0#0#2#0#0#2#0
LAT;Norberto;coritiba;8.08;9.00;coritiba;corinthians;15#18#1#0#1#0#0#2#0
ATA;Marcelo Cirino;flamengo;8.00;-0.10;goiás;flamengo;15#28#1#1#6#2#0#9#0
ZAG;Guti;joinville;8.00;-1.40;santos;joinville;6#16#0#0#0#1#0#0#0
MEI;Ricardinho;figueirense;7.99;-1.80;atlético-mg;figueirense;14#22#2#0#0#2#1#1#0
MEI;Nilton;internacional;7.97;-0.70;ponte preta;internacional;8#20#1#0#0#5#0#1#0
TEC;Ney Franco;coritiba;7.96;4.91;coritiba;corinthians;-#-#-#-#-#-#-#-#-
ATA;Dagoberto;vasco;7.94;5.40;vasco;palmeiras;13#14#1#0#3#0#0#0#0
MEI;Charles;cruzeiro;7.93;1.50;são paulo;cruzeiro;8#31#0#1#1#6#2#0#0
MEI;Anselmo;joinville;7.93;1.70;santos;joinville;15#39#1#0#1#5#0#0#0
MEI;Douglas;grêmio;7.92;-1.30;grêmio;sport;
MEI;Andrezinho;vasco;7.77;10.00;vasco;palmeiras;6#6#0#0#1#0#1#0#0
ZAG;Luccas Claro;coritiba;7.73;7.30;coritiba;corinthians;5#26#0#0#3#1#0#1#0
LAT;Fabrício;cruzeiro;7.65;-0.40;são paulo;cruzeiro;13#28#0#0#3#0#0#2#0
LAT;Leandro Silva;figueirense;7.65;8.10;atlético-mg;figueirense;9#45#0#0#0#3#0#0#0
ZAG;Vilches;atlético-pr;7.62;5.70;avaí;atlético-pr;3#2#0#0#0#1#0#0#0
TEC;Argel Fucks;figueirense;7.60;3.28;atlético-mg;figueirense;-#-#-#-#-#-#-#-#-
MEI;Márcio Araújo;flamengo;7.49;4.50;goiás;flamengo;16#21#0#0#0#3#0#0#0
MEI;Gabriel;flamengo;7.37;0.00;goiás;flamengo;11#22#1#0#5#3#2#2#0
MEI;Marlone;sport;7.22;10.20;grêmio;sport;13#17#1#0#4#6#1#2#0
MEI;Esquerdinha;coritiba;7.16;8.00;coritiba;corinthians;16#24#0#0#2#2#0#1#0
LAT;Douglas Santos;atlético-mg;6.96;1.00;atlético-mg;figueirense;6#37#2#0#2#6#0#1#0
ATA;Marion;joinville;6.92;7.70;santos;joinville;9#7#0#2#2#3#0#1#0
ZAG;Paulo André;cruzeiro;6.89;3.40;são paulo;cruzeiro;2#13#0#0#2#1#0#0#0
MEI;Danilo;sport;6.82;0.00;grêmio;sport;1#1#0#0#0#0#0#0#0
TEC;Adilson Batista;joinville;6.80;2.73;santos;joinville;-#-#-#-#-#-#-#-#-
MEI;Rafael Carioca;atlético-mg;6.72;-0.10;atlético-mg;figueirense;16#31#1#0#1#5#0#0#0
MEI;Alan Santos;coritiba;6.68;0.00;coritiba;corinthians;3#6#0#0#0#1#0#0#0
ATA;Felipe Azevedo;pontepreta;6.66;4.80;ponte preta;internacional;23#49#0#1#2#9#2#1#0
MEI;Renan;avaí;6.57;3.30;avaí;atlético-pr;18#24#0#0#0#1#1#0#0
ATA;William;avaí;6.45;-1.30;avaí;atlético-pr;
MEI;Cleber Santana;chapecoense;6.44;2.30;chapecoense;fluminense;7#26#2#0#2#4#0#0#0
MEI;Hernani;atlético-pr;6.42;12.30;avaí;atlético-pr;8#46#0#0#4#12#2#1#0
ZAG;Douglas Silva;joinville;6.40;1.70;santos;joinville;9#12#0#0#0#0#0#0#0
MEI;Wellington;internacional;6.33;5.90;ponte preta;internacional;0#6#0#0#1#0#0#0#0
ZAG;Neto;chapecoense;6.25;4.10;chapecoense;fluminense;5#20#0#0#1#3#1#0#0
MEI;Jhon Cley;vasco;6.24;12.70;vasco;palmeiras;8#11#1#0#3#2#1#2#0
MEI;Thiago Galhardo;coritiba;6.08;6.10;coritiba;corinthians;20#34#0#0#6#5#1#3#0
ATA;Roberto;avaí;6.02;0.00;avaí;atlético-pr;9#12#1#0#2#1#1#0#0
MEI;Murilo Henrique;goiás;5.96;1.10;goiás;flamengo;3#9#0#0#1#2#0#1#0
MEI;Serginho;vasco;5.95;1.50;vasco;palmeiras;8#30#1#0#1#2#0#0#0
ATA;Marcão;figueirense;5.91;-2.60;atlético-mg;figueirense;9#13#0#0#5#6#0#8#0
ZAG;Anderson Salles;vasco;5.77;1.00;vasco;palmeiras;5#15#0#1#1#1#0#0#0
MEI;Rodrigo Caio;sãopaulo;5.76;3.00;são paulo;cruzeiro;7#19#1#1#0#1#0#1#0
LAT;Pará;flamengo;5.64;0.00;goiás;flamengo;5#26#0#0#0#1#0#3#0
GOL;Muriel;internacional;5.61;0.70;ponte preta;internacional;2#4#0#0#0#0#0#0#0
ATA;Thiago Santana;figueirense;5.61;0.60;atlético-mg;figueirense;13#15#1#0#3#3#3#5#0
ATA;Marcos Junior;fluminense;5.51;9.00;chapecoense;fluminense;21#17#0#0#6#3#2#3#0
TEC;Gilson Kleina;avaí;5.35;0.65;avaí;atlético-pr;-#-#-#-#-#-#-#-#-
MEI;Rafael Bastos;figueirense;5.31;3.50;atlético-mg;figueirense;11#19#0#0#2#1#0#1#0
LAT;Diogo Barbosa;goiás;5.22;1.10;goiás;flamengo;
ZAG;Victor Ramos;palmeiras;5.17;8.60;vasco;palmeiras;8#29#0#1#1#2#1#1#0
MEI;Nicolás Freitas;internacional;5.10;1.90;ponte preta;internacional;9#18#0#0#0#0#0#0#0
MEI;Fabinho;figueirense;5.08;0.00;atlético-mg;figueirense;9#20#0#0#1#4#1#2#0
ZAG;Fred;goiás;4.97;0.90;goiás;flamengo;5#7#0#0#3#5#1#1#0
LAT;Jorge;flamengo;4.82;9.30;goiás;flamengo;5#12#0#0#0#3#0#1#0
GOL;César;flamengo;4.76;8.00;goiás;flamengo;1#7#0#0#0#0#0#0#0
ATA;Ytalo;atlético-pr;4.60;2.50;avaí;atlético-pr;8#12#1#0#3#8#1#1#0
MEI;Maicon;grêmio;4.58;0.10;grêmio;sport;4#36#0#0#3#3#1#1#0
MEI;Bruno Henrique;corinthians;4.52;-1.50;coritiba;corinthians;11#38#0#1#5#7#0#2#0
LAT;Nino Paraíba;avaí;4.51;-0.60;avaí;atlético-pr;16#49#1#0#1#0#0#2#0
MEI;Bruno Mota;atlético-pr;4.50;1.90;avaí;atlético-pr;1#1#0#0#0#0#0#0#0
ATA;Kempes;joinville;4.44;-1.80;santos;joinville;6#18#0#0#4#8#4#6#0
MEI;Lucas Crispim;joinville;4.34;5.00;santos;joinville;18#25#1#1#2#2#0#3#0
ZAG;Tiago Alves;pontepreta;4.28;0.00;ponte preta;internacional;4#14#0#0#0#2#2#1#0
ZAG;Edson Silva;sãopaulo;4.21;-0.80;são paulo;cruzeiro;0#7#0#0#0#0#0#1#0
LAT;Zeca;santos;4.16;6.00;santos;joinville;2#3#0#0#0#1#0#0#0
ZAG;Jackson;palmeiras;4.10;0.00;vasco;palmeiras;3#10#0#0#0#1#0#0#0
MEI;Hyoran;chapecoense;4.09;1.10;chapecoense;fluminense;7#31#0#0#4#5#0#0#0
ATA;Pedro Rocha;grêmio;3.96;-2.40;grêmio;sport;14#23#1#1#6#8#3#8#0
LAT;Julio Cesar;vasco;3.94;0.00;vasco;palmeiras;
MEI;Marcos Vinícius;cruzeiro;3.92;6.40;são paulo;cruzeiro;10#16#0#1#1#1#1#0#0
MEI;Arouca;palmeiras;3.88;-1.60;vasco;palmeiras;10#19#0#0#1#1#0#0#0
GOL;Vagner;avaí;3.85;1.00;avaí;atlético-pr;1#10#0#0#0#0#0#0#0
ZAG;Erazo;grêmio;3.81;0.00;grêmio;sport;3#8#0#0#0#1#0#0#0
LAT;Ceará;cruzeiro;3.72;-1.50;são paulo;cruzeiro;0#9#1#0#0#0#0#0#0
ZAG;Saimon;figueirense;3.70;5.80;atlético-mg;figueirense;0#3#0#0#0#0#0#0#0
GOL;Tiago;grêmio;3.62;0.00;grêmio;sport;0#5#0#0#0#0#0#0#0
ZAG;Marcelo;flamengo;3.60;6.40;goiás;flamengo;4#15#0#0#1#0#0#1#0
MEI;Gustavo Scarpa;fluminense;3.57;-0.90;chapecoense;fluminense;5#18#1#0#1#0#2#1#0
ZAG;Leandro Silva;coritiba;3.49;0.00;coritiba;corinthians;8#12#0#0#1#2#0#0#0
MEI;Eduardo Neto;avaí;3.48;0.60;avaí;atlético-pr;10#27#1#0#4#4#0#0#0
MEI;Hudson;sãopaulo;3.44;3.00;são paulo;cruzeiro;2#22#1#0#3#1#0#0#0
ATA;Tauã;avaí;3.29;5.00;avaí;atlético-pr;1#1#1#0#1#0#0#1#0
ZAG;Emerson;avaí;3.18;0.20;avaí;atlético-pr;6#25#0#0#2#5#1#0#0
LAT;Henrique;coritiba;2.86;0.00;coritiba;corinthians;2#36#0#0#1#1#0#1#0
LAT;Marcelo Hermes;grêmio;2.84;0.20;grêmio;sport;3#8#0#0#0#0#0#0#0
MEI;João Paulo;coritiba;2.81;-0.70;coritiba;corinthians;5#32#0#0#1#1#0#0#0
GOL;Agenor;joinville;2.73;-2.00;santos;joinville;1#9#0#0#0#0#0#0#0
ZAG;Lucão;sãopaulo;2.66;0.50;são paulo;cruzeiro;1#18#1#0#1#0#0#0#0
LAT;Romário;avaí;2.36;-2.20;avaí;atlético-pr;
ZAG;Dankler;joinville;2.30;-0.60;santos;joinville;1#22#0#0#1#2#0#0#0
ATA;Crysan;atlético-pr;2.27;-0.90;avaí;atlético-pr;1#3#0#0#1#0#0#2#0
LAT;Diego;joinville;1.94;-2.30;santos;joinville;9#25#1#0#2#3#0#3#0
ZAG;Jéci;avaí;1.91;-1.70;avaí;atlético-pr;7#24#0#0#3#3#0#1#0
MEI;Fabrício;joinville;1.87;-0.70;santos;joinville;4#12#0#0#1#0#0#0#0
ATA;Nilson;santos;1.78;-0.30;santos;joinville;0#1#0#0#1#0#0#0#0
MEI;Zé Mário;internacional;1.26;-4.40;ponte preta;internacional;0#3#0#0#0#0#0#0#0
MEI;Naldo;joinville;1.25;2.40;santos;joinville;2#20#0#1#1#3#0#0#0
ZAG;Rafael Thyere;grêmio;1.00;0.00;grêmio;sport;0#0#0#0#0#0#0#0#0
LAT;Gimenez;goiás;0.82;-1.20;goiás;flamengo;1#2#0#0#0#1#0#0#0
GOL;Jordi;vasco;0.82;-1.30;vasco;palmeiras;
