POSITION;PLAYER;TEAM;VALUE;SCORE;HOME;AWAY;FS#PE#A#FT#FD#FF#G#I#PP
ZAG;Thiago Heleno;figueirense;11.59;5.20;figueirense;grêmio;6#25#0#0#0#4#0#0#0
TEC;Eduardo Baptista;sport;11.58;1.53;coritiba;sport;-#-#-#-#-#-#-#-#-
LAT;Apodi;chapecoense;11.54;3.80;santos;chapecoense;36#69#0#0#9#7#2#3#0
MEI;Elicarlos;chapecoense;11.45;0.30;santos;chapecoense;26#41#0#0#0#2#1#0#0
LAT;Rafael Galhardo;grêmio;11.45;7.60;figueirense;grêmio;29#76#1#2#8#10#2#4#0
ATA;Marquinhos;cruzeiro;11.37;0.00;ponte preta;cruzeiro;18#37#2#0#3#13#1#4#0
MEI;Ralf;corinthians;11.24;4.80;corinthians;fluminense;6#11#0#0#1#0#0#0#0
ATA;Hernane;sport;11.23;1.50;coritiba;sport;13#2#0#0#0#0#2#1#0
ATA;Vagner Love;corinthians;11.21;8.30;corinthians;fluminense;19#26#1#0#4#6#6#7#0
MEI;Marcelinho Paraíba;joinville;11.16;17.40;joinville;são paulo;7#47#2#0#4#5#4#5#0
LAT;Christiano;vasco;11.16;3.20;internacional;vasco;18#44#0#1#5#10#0#3#0
MEI;Wendel;sport;11.13;9.30;coritiba;sport;22#18#0#0#2#9#1#1#0
MEI;Cícero;fluminense;11.12;-0.10;corinthians;fluminense;11#19#1#1#4#2#2#0#0
ZAG;Kadu;atlético-pr;11.12;0.00;atlético-mg;atlético-pr;5#37#0#1#0#1#1#2#0
MEI;Patrick;goiás;11.04;4.60;goiás;palmeiras;26#22#0#0#1#5#0#0#0
GOL;Danilo;chapecoense;11.04;-6.00;santos;chapecoense;
ATA;Diego Oliveira;pontepreta;10.98;1.90;ponte preta;cruzeiro;24#31#0#1#7#12#2#2#0
TEC;Deivid;cruzeiro;10.89;0.00;ponte preta;cruzeiro;-#-#-#-#-#-#-#-#-
GOL;Vanderlei;santos;10.87;5.70;santos;chapecoense;0#4#0#0#0#0#0#0#0
ZAG;Edu Dracena;corinthians;10.62;0.00;corinthians;fluminense;1#10#0#0#2#4#0#3#0
MEI;Ronaldinho Gaúcho;fluminense;10.61;-2.60;corinthians;fluminense;2#35#0#0#4#3#0#1#0
LAT;Ferrugem;sport;10.56;0.80;coritiba;sport;2#13#0#0#1#2#1#1#0
TEC;Oswaldo De Oliveira;flamengo;10.50;3.36;flamengo;avaí;-#-#-#-#-#-#-#-#-
TEC;Pc Gusmão;joinville;10.42;3.35;joinville;são paulo;-#-#-#-#-#-#-#-#-
LAT;Marcelo Oliveira;grêmio;10.34;5.90;figueirense;grêmio;23#47#1#1#4#7#1#2#0
LAT;Dener Assunção;chapecoense;10.10;-1.40;santos;chapecoense;24#82#1#1#2#6#0#2#0
TEC;Julinho Camargo;goiás;10.07;0.82;goiás;palmeiras;-#-#-#-#-#-#-#-#-
GOL;Wilson;coritiba;10.04;7.70;coritiba;sport;2#4#0#0#0#0#0#0#0
MEI;Robinho;palmeiras;10.03;2.40;goiás;palmeiras;24#50#4#0#8#5#0#1#0
ATA;Emerson;flamengo;9.85;-4.40;flamengo;avaí;47#56#1#2#6#16#3#3#0
GOL;Danilo Fernandes;sport;9.85;0.70;coritiba;sport;2#16#0#0#0#0#0#0#0
MEI;Renato;santos;9.84;-0.30;santos;chapecoense;7#19#0#0#0#2#0#0#0
MEI;Valdivia;internacional;9.65;5.90;internacional;vasco;15#27#0#0#10#9#2#1#0
MEI;Rodrigo;goiás;9.62;-0.30;goiás;palmeiras;10#40#1#0#5#6#1#0#0
MEI;Wesley;sãopaulo;9.59;1.70;joinville;são paulo;12#34#1#0#3#4#1#1#0
MEI;Canteros;flamengo;9.54;2.50;flamengo;avaí;
TEC;Doriva;pontepreta;9.53;3.65;ponte preta;cruzeiro;-#-#-#-#-#-#-#-#-
MEI;Walace;grêmio;9.52;3.10;figueirense;grêmio;18#57#1#0#4#4#0#0#0
ATA;Wellington Paulista;fluminense;9.47;8.80;corinthians;fluminense;13#33#2#2#5#8#2#10#0
MEI;Leandro Donizete;atlético-mg;9.23;1.10;atlético-mg;atlético-pr;18#40#1#0#1#3#0#0#0
ZAG;Guti;joinville;9.21;1.10;joinville;são paulo;9#26#0#0#0#1#1#0#0
MEI;Giovanni Augusto;atlético-mg;8.99;8.50;atlético-mg;atlético-pr;25#55#3#1#7#7#3#0#0
ZAG;Ernando;internacional;8.97;-0.30;internacional;vasco;6#13#0#1#1#2#1#1#0
ZAG;Pedro Geromel;grêmio;8.74;11.10;figueirense;grêmio;14#34#0#1#0#3#0#4#0
TEC;Vinícius Eutrópio;chapecoense;8.73;1.27;santos;chapecoense;-#-#-#-#-#-#-#-#-
ZAG;Manoel;cruzeiro;8.73;1.10;ponte preta;cruzeiro;15#51#0#0#2#6#1#0#0
TEC;Ney Franco;coritiba;8.65;5.03;coritiba;sport;-#-#-#-#-#-#-#-#-
ZAG;Samir;flamengo;8.61;5.20;flamengo;avaí;9#7#0#0#0#5#0#0#0
MEI;Julio Dos Santos;vasco;8.58;2.00;internacional;vasco;9#39#0#0#2#3#0#0#0
MEI;Anselmo;joinville;8.41;2.50;joinville;são paulo;18#61#1#0#3#8#0#0#0
MEI;Bruno Silva;chapecoense;8.34;-1.10;santos;chapecoense;8#53#0#0#4#5#1#5#0
ZAG;Alex Alves;goiás;8.28;0.70;goiás;palmeiras;3#6#0#0#0#2#0#1#0
ATA;Bruno Rangel;chapecoense;8.25;8.90;santos;chapecoense;7#6#0#0#4#8#7#5#0
ATA;Nenê;vasco;8.17;2.90;internacional;vasco;8#21#0#0#1#3#0#1#0
ATA;Lucas Barrios;palmeiras;8.09;2.60;goiás;palmeiras;1#6#0#1#0#2#0#4#0
LAT;Marquinhos Pedroso;figueirense;8.08;3.90;figueirense;grêmio;
ATA;Clayton;figueirense;8.05;5.10;figueirense;grêmio;19#45#4#0#5#8#2#15#0
TEC;Argel Fucks;internacional;8.00;2.12;internacional;vasco;-#-#-#-#-#-#-#-#-
TEC;Jorginho;vasco;8.00;2.16;internacional;vasco;-#-#-#-#-#-#-#-#-
ATA;Henrique Almeida;coritiba;7.96;4.20;coritiba;sport;5#8#0#0#1#6#3#0#0
LAT;Leandro Silva;figueirense;7.89;8.80;figueirense;grêmio;10#58#0#0#0#4#0#0#0
TEC;René Simões;figueirense;7.78;4.84;figueirense;grêmio;-#-#-#-#-#-#-#-#-
LAT;Renê;sport;7.77;1.80;coritiba;sport;20#85#3#0#2#2#1#0#0
ZAG;Renato Chaves;pontepreta;7.75;3.80;ponte preta;cruzeiro;10#28#0#0#3#4#1#1#0
ATA;Malcom;corinthians;7.75;0.50;corinthians;fluminense;33#42#1#2#10#5#1#2#0
ATA;Maikon Leite;sport;7.68;1.40;coritiba;sport;10#30#2#1#8#12#3#3#0
ATA;Riascos;vasco;7.61;2.10;internacional;vasco;19#25#0#0#6#15#3#4#0
MEI;David;goiás;7.43;-0.60;goiás;palmeiras;4#22#0#0#0#2#0#0#0
LAT;Carlinhos;coritiba;7.42;6.80;coritiba;sport;8#13#0#0#0#1#0#0#0
ZAG;Bruno Aguiar;joinville;7.42;0.90;joinville;são paulo;8#13#0#0#1#3#2#0#0
MEI;Thiago Mendes;sãopaulo;7.36;5.90;joinville;são paulo;23#47#2#0#3#4#0#4#0
MEI;Marquinhos Gabriel;santos;7.35;1.00;santos;chapecoense;13#21#1#0#0#4#0#3#0
LAT;Bruno;sãopaulo;7.33;0.00;joinville;são paulo;12#41#1#0#0#1#0#0#0
MEI;Márcio Araújo;flamengo;7.26;3.10;flamengo;avaí;26#31#0#0#0#6#0#0#0
ATA;Zé Eduardo;goiás;7.26;-2.50;goiás;palmeiras;3#6#0#0#1#3#1#2#0
MEI;Nilton;internacional;7.21;-0.90;internacional;vasco;
ATA;Edigar Junio;joinville;7.14;4.40;joinville;são paulo;20#10#2#1#2#5#1#0#0
TEC;Gilson Kleina;avaí;7.08;7.85;flamengo;avaí;-#-#-#-#-#-#-#-#-
LAT;Sidcley;atlético-pr;7.07;9.60;atlético-mg;atlético-pr;9#32#0#0#1#2#1#0#0
LAT;William;internacional;7.03;3.00;internacional;vasco;18#39#0#0#1#0#0#0#0
MEI;Luís Cáceres;coritiba;6.97;4.70;coritiba;sport;2#8#0#0#1#1#0#0#0
MEI;Rodrigo Dourado;internacional;6.78;3.50;internacional;vasco;11#26#2#0#1#4#0#2#0
ATA;Felipe Azevedo;pontepreta;6.76;2.50;ponte preta;cruzeiro;34#74#0#1#10#15#3#1#0
MEI;Néstor Camacho;avaí;6.66;14.30;flamengo;avaí;3#8#3#0#2#5#1#3#0
MEI;Marlone;sport;6.65;2.90;coritiba;sport;21#36#2#0#8#10#2#2#0
ZAG;Neto;chapecoense;6.62;5.20;santos;chapecoense;12#28#0#0#1#3#1#0#0
ATA;William Popp;joinville;6.61;10.00;joinville;são paulo;19#35#2#0#5#10#0#1#0
MEI;Alan Patrick;flamengo;6.56;1.30;flamengo;avaí;14#36#2#0#6#5#3#1#0
LAT;Anderson Pico;flamengo;6.53;0.00;flamengo;avaí;3#18#0#0#1#1#0#0#0
ATA;Gabriel Jesus;palmeiras;6.51;17.70;goiás;palmeiras;5#11#0#0#1#2#2#3#0
LAT;Diogo Barbosa;goiás;6.10;0.00;goiás;palmeiras;20#46#0#0#1#6#0#2#0
MEI;João Vitor;figueirense;6.09;-0.80;figueirense;grêmio;11#11#0#0#1#4#1#0#0
LAT;Mário Sérgio;joinville;6.04;-1.40;joinville;são paulo;14#40#0#0#2#3#1#0#0
MEI;Elton;pontepreta;6.01;5.50;ponte preta;cruzeiro;1#11#0#0#2#1#0#0#0
MEI;Wilder;sãopaulo;5.94;10.90;joinville;são paulo;3#0#0#1#0#1#1#0#0
LAT;Reinaldo;sãopaulo;5.88;9.70;joinville;são paulo;
LAT;Renato;fluminense;5.80;1.90;corinthians;fluminense;12#21#1#0#2#1#0#0#0
GOL;Agenor;joinville;5.79;6.00;joinville;são paulo;3#11#0#0#0#0#0#0#0
LAT;Zeca;santos;5.77;7.60;santos;chapecoense;8#28#1#0#0#1#0#0#0
MEI;Cleber Santana;chapecoense;5.72;-0.40;santos;chapecoense;9#42#2#0#2#6#1#0#0
MEI;Serginho;vasco;5.72;-1.60;internacional;vasco;18#47#2#0#1#2#0#0#0
ATA;Tiago Luis;chapecoense;5.66;0.90;santos;chapecoense;5#37#0#0#6#6#1#4#0
MEI;Adriano;avaí;5.62;2.90;flamengo;avaí;2#6#0#0#0#0#0#0#0
GOL;Muriel;internacional;5.61;0.00;internacional;vasco;2#4#0#0#0#0#0#0#0
LAT;Nino Paraíba;avaí;5.60;3.30;flamengo;avaí;18#83#2#0#1#2#0#4#0
ATA;Jorge Henrique;vasco;5.56;0.00;internacional;vasco;13#13#0#0#1#0#0#1#0
GOL;Vagner;avaí;5.43;11.00;flamengo;avaí;1#10#0#0#0#0#0#0#0
ATA;Anderson Lopes;avaí;5.37;0.50;flamengo;avaí;17#24#2#1#3#9#3#8#0
ZAG;Fred;goiás;5.27;1.10;goiás;palmeiras;7#15#0#0#4#7#1#1#0
ZAG;Victor Ramos;palmeiras;5.15;6.20;goiás;palmeiras;10#45#1#1#1#2#2#1#0
ZAG;Bressan;grêmio;5.11;0.00;figueirense;grêmio;2#5#0#0#0#1#0#0#0
MEI;Hernani;atlético-pr;4.71;-0.50;atlético-mg;atlético-pr;15#69#0#0#4#18#3#1#0
MEI;Jean Patrick;vasco;4.67;-1.10;internacional;vasco;1#2#0#0#0#0#0#0#0
MEI;Bruno Henrique;corinthians;4.66;0.00;corinthians;fluminense;15#51#0#1#6#9#0#2#0
ZAG;Leandro Silva;coritiba;4.65;7.00;coritiba;sport;10#30#1#0#1#3#0#0#0
ZAG;Paulão;internacional;4.55;-1.00;internacional;vasco;
ZAG;Edson Silva;sãopaulo;4.50;0.00;joinville;são paulo;0#9#0#0#0#0#0#1#0
MEI;Bady;pontepreta;4.43;4.30;ponte preta;cruzeiro;4#17#0#0#4#3#0#0#0
GOL;Paulo Victor;flamengo;4.32;7.70;flamengo;avaí;3#5#0#0#0#0#0#0#0
MEI;Gustavo Scarpa;fluminense;4.27;2.40;corinthians;fluminense;19#43#1#0#6#1#2#2#0
ZAG;Emerson;avaí;4.26;7.00;flamengo;avaí;6#36#0#0#3#5#1#1#0
MEI;Amaral;palmeiras;4.25;2.90;goiás;palmeiras;1#5#0#0#1#2#0#0#0
ZAG;Bruno Rodrigo;cruzeiro;4.22;0.40;ponte preta;cruzeiro;3#14#0#0#1#3#0#0#0
ZAG;Walisson Maia;coritiba;4.22;7.10;coritiba;sport;7#7#0#0#0#0#0#0#0
ATA;Fernandinho;grêmio;3.94;-0.40;figueirense;grêmio;11#15#0#0#0#1#1#0#0
ATA;Alemão;figueirense;3.88;0.60;figueirense;grêmio;0#2#0#0#0#2#0#0#0
ATA;Allano;cruzeiro;3.85;0.80;ponte preta;cruzeiro;8#10#0#0#3#5#0#2#0
ZAG;Tiago Alves;pontepreta;3.83;-0.30;ponte preta;cruzeiro;5#19#0#0#0#2#2#1#0
GOL;Tiago;grêmio;3.79;0.00;figueirense;grêmio;1#7#0#0#0#0#0#0#0
MEI;Daniel Hernández;atlético-pr;3.76;-0.60;atlético-mg;atlético-pr;2#17#2#0#2#0#0#0#0
MEI;Lúcio Flávio;coritiba;3.76;1.50;coritiba;sport;25#52#0#0#8#6#0#0#0
ZAG;Antonio Carlos;avaí;3.67;9.20;flamengo;avaí;8#31#1#0#2#4#0#0#0
ATA;Marcos Junior;fluminense;3.63;0.00;corinthians;fluminense;31#26#0#0#7#5#3#6#0
ZAG;Juninho;coritiba;3.62;8.50;coritiba;sport;0#7#0#0#2#1#0#0#0
MEI;João Paulo;coritiba;3.61;2.60;coritiba;sport;13#48#0#0#2#1#0#0#0
MEI;Eduardo Neto;avaí;3.57;1.40;flamengo;avaí;
ATA;Neto Berola;santos;3.56;2.10;santos;chapecoense;14#17#0#1#1#3#0#0#0
LAT;João Pedro;palmeiras;3.42;2.10;goiás;palmeiras;1#6#0#0#0#0#0#0#0
ATA;Romulo;avaí;3.40;2.50;flamengo;avaí;16#17#0#1#8#9#2#1#0
LAT;Ceará;cruzeiro;3.39;-1.40;ponte preta;cruzeiro;0#12#1#0#0#0#0#0#0
LAT;Diego;joinville;3.39;2.30;joinville;são paulo;19#40#1#0#4#3#0#4#0
MEI;Dener;figueirense;3.29;3.00;figueirense;grêmio;5#24#0#0#0#2#0#0#0
MEI;Edinho;grêmio;3.02;-3.10;figueirense;grêmio;4#13#1#0#0#1#0#0#0
LAT;Gimenez;goiás;2.96;0.00;goiás;palmeiras;3#16#0#0#0#1#0#0#0
ATA;Vinícius Araújo;cruzeiro;2.94;-1.40;ponte preta;cruzeiro;7#8#1#0#2#4#0#5#0
ZAG;Vilson;chapecoense;2.92;-2.50;santos;chapecoense;6#34#1#0#0#0#0#0#0
LAT;Romário;avaí;2.84;0.00;flamengo;avaí;14#57#0#0#2#0#0#0#0
MEI;Marcos Vinícius;cruzeiro;2.74;0.80;ponte preta;cruzeiro;10#22#0#1#1#3#1#0#0
ATA;Cesinha;pontepreta;2.72;0.10;ponte preta;cruzeiro;19#28#1#0#4#6#0#4#0
LAT;Geferson;internacional;2.72;-0.70;internacional;vasco;11#28#0#0#1#1#0#0#0
MEI;Kadu;joinville;2.62;-0.90;joinville;são paulo;2#19#0#0#1#3#0#0#0
LAT;Pará;cruzeiro;2.48;0.00;ponte preta;cruzeiro;12#25#0#0#0#1#0#0#0
MEI;Thiago Maia;santos;2.47;1.00;santos;chapecoense;10#33#0#0#0#4#1#0#0
LAT;Matheus Ribeiro;atlético-pr;2.41;6.90;atlético-mg;atlético-pr;1#6#0#0#0#0#0#0#0
ATA;Kayke;flamengo;2.38;-3.70;flamengo;avaí;0#4#0#0#0#1#0#2#0
ATA;Dudu;figueirense;2.31;-2.50;figueirense;grêmio;
ZAG;Gustavo Henrique;santos;2.30;5.80;santos;chapecoense;4#14#0#0#1#2#0#0#0
MEI;Naldo;joinville;1.83;-0.30;joinville;são paulo;5#38#1#1#1#5#0#1#0
ZAG;Bruno Alves;figueirense;1.68;1.40;figueirense;grêmio;4#13#0#0#1#4#1#0#0
LAT;Pedro Botelho;atlético-mg;1.32;0.00;atlético-mg;atlético-pr;3#10#0#0#0#1#0#0#0
GOL;Charles;vasco;0.82;0.00;internacional;vasco;
