POSITION;PLAYER;TEAM;VALUE;SCORE;HOME;AWAY;FS#PE#A#FT#FD#FF#G#I#PP
MEI;Lucas Lima;santos;12.08;7.60;santos;fluminense;66#126#6#0#7#3#3#0#0
ATA;Erik;goiás;11.99;-0.10;goiás;figueirense;13#29#1#1#5#5#7#4#0
ATA;Gabriel;santos;11.91;11.60;santos;fluminense;33#54#1#4#15#15#7#18#0
MEI;Robinho;palmeiras;11.83;8.00;chapecoense;palmeiras;34#76#6#1#10#6#2#2#0
ATA;Borges;pontepreta;11.82;1.50;ponte preta;corinthians;10#19#0#0#8#15#5#11#1
MEI;Ralf;corinthians;11.77;5.40;ponte preta;corinthians;15#29#0#0#1#1#1#0#0
TEC;Artur Neto;goiás;11.69;1.64;goiás;figueirense;-#-#-#-#-#-#-#-#-
ATA;Nenê;vasco;11.62;9.20;avaí;vasco;32#58#0#0#2#14#4#1#0
MEI;Otávio;atlético-pr;11.56;2.10;são paulo;atlético-pr;26#56#1#0#8#12#0#0#0
MEI;Gerson;fluminense;11.54;2.80;santos;fluminense;39#53#3#0#7#9#0#8#0
MEI;Elicarlos;chapecoense;11.53;1.60;chapecoense;palmeiras;37#56#0#0#0#3#1#0#0
GOL;Alex Muralha;figueirense;11.41;0.00;goiás;figueirense;2#8#0#0#0#0#0#0#0
ZAG;Kadu;atlético-pr;11.35;-0.20;são paulo;atlético-pr;
LAT;Lucas;palmeiras;11.16;2.80;chapecoense;palmeiras;23#64#3#0#3#3#2#4#0
ATA;Henrique Almeida;coritiba;11.14;0.00;coritiba;atlético-mg;18#23#0#0#7#8#8#4#0
TEC;Pc Gusmão;joinville;11.11;4.41;flamengo;joinville;-#-#-#-#-#-#-#-#-
TEC;Falcão;sport;11.08;4.50;internacional;sport;-#-#-#-#-#-#-#-#-
LAT;Madson;vasco;11.06;-1.40;avaí;vasco;40#78#1#0#1#1#0#3#0
ZAG;Thiago Heleno;figueirense;11.03;2.80;goiás;figueirense;10#36#0#0#0#4#0#0#0
ZAG;Manoel;cruzeiro;10.96;12.10;cruzeiro;grêmio;21#62#1#0#2#10#1#0#0
GOL;Vanderlei;santos;10.92;1.00;santos;fluminense;1#6#0#0#0#0#0#0#0
LAT;Dener Assunção;chapecoense;10.91;2.50;chapecoense;palmeiras;31#115#1#1#2#7#0#2#0
MEI;Gil;chapecoense;10.79;4.80;chapecoense;palmeiras;31#50#0#0#1#10#1#2#0
ZAG;David Braz;santos;10.77;0.00;santos;fluminense;11#88#1#0#0#5#2#2#0
MEI;Renato;santos;10.71;4.10;santos;fluminense;12#33#0#0#1#2#0#0#0
ZAG;Rafael Lima;chapecoense;10.61;4.60;chapecoense;palmeiras;12#57#1#0#2#1#0#5#0
ATA;Vagner Love;corinthians;10.60;-0.10;ponte preta;corinthians;39#40#1#0#11#9#8#11#0
TEC;Oswaldo De Oliveira;flamengo;10.59;1.01;flamengo;joinville;-#-#-#-#-#-#-#-#-
LAT;Rafael Galhardo;grêmio;10.51;0.70;cruzeiro;grêmio;32#100#1#2#9#11#2#4#0
GOL;Wilson;coritiba;10.43;1.70;coritiba;atlético-mg;4#5#0#0#0#0#0#0#0
LAT;Marcelo Oliveira;grêmio;10.36;0.00;cruzeiro;grêmio;35#61#2#1#4#8#1#2#0
MEI;Valdivia;internacional;10.31;6.70;internacional;sport;31#51#0#0#13#10#5#6#0
LAT;Apodi;chapecoense;10.24;-5.40;chapecoense;palmeiras;
MEI;Canteros;flamengo;10.18;3.10;flamengo;joinville;15#100#4#0#7#12#2#5#0
MEI;Rodrigo;goiás;9.85;1.50;goiás;figueirense;18#53#1#0#5#6#1#0#0
ZAG;Guti;joinville;9.74;2.80;flamengo;joinville;11#37#0#0#1#3#1#0#0
TEC;Doriva;pontepreta;9.72;2.69;ponte preta;corinthians;-#-#-#-#-#-#-#-#-
ZAG;Juan;internacional;9.70;-0.20;internacional;sport;5#12#0#0#2#4#0#1#0
MEI;Anselmo;joinville;9.59;9.70;flamengo;joinville;18#61#1#0#3#8#0#0#0
LAT;Eduardo;atlético-pr;9.49;1.60;são paulo;atlético-pr;25#118#1#0#2#8#0#1#0
MEI;Marquinhos Gabriel;santos;9.34;8.30;santos;fluminense;25#46#2#0#3#8#2#5#0
ATA;André;sport;9.33;3.20;internacional;sport;32#60#5#2#5#12#8#19#0
ZAG;Ernando;internacional;9.25;0.00;internacional;sport;8#20#0#1#2#3#2#1#0
MEI;Walace;grêmio;9.18;1.30;cruzeiro;grêmio;21#96#1#0#5#6#0#0#0
ATA;Zé Eduardo;goiás;9.18;2.50;goiás;figueirense;18#22#0#1#8#12#1#6#0
MEI;Marcelinho Paraíba;joinville;9.08;4.50;flamengo;joinville;11#76#3#1#7#16#4#7#0
MEI;Leandro Donizete;atlético-mg;9.04;0.40;coritiba;atlético-mg;27#59#1#0#2#3#0#0#0
TEC;Jorginho;vasco;8.87;1.10;avaí;vasco;-#-#-#-#-#-#-#-#-
ATA;Malcom;corinthians;8.82;2.50;ponte preta;corinthians;44#63#2#2#12#9#3#4#0
MEI;Bruno Silva;chapecoense;8.77;1.70;chapecoense;palmeiras;14#76#0#1#6#7#1#5#0
ATA;Lucas Barrios;palmeiras;8.77;-0.80;chapecoense;palmeiras;3#11#0#1#4#2#4#5#0
MEI;Charles;cruzeiro;8.74;5.50;cruzeiro;grêmio;14#52#1#1#4#9#2#0#0
LAT;Renê;sport;8.62;6.70;internacional;sport;
TEC;Ney Franco;coritiba;8.51;-0.09;coritiba;atlético-mg;-#-#-#-#-#-#-#-#-
ZAG;Felipe;corinthians;8.49;-0.60;ponte preta;corinthians;9#31#1#0#4#6#1#1#0
LAT;Marquinhos Pedroso;figueirense;8.40;2.50;goiás;figueirense;37#54#1#0#3#2#1#0#0
MEI;Thiago Mendes;sãopaulo;8.30;5.80;são paulo;atlético-pr;31#62#2#0#4#6#0#4#0
ZAG;Samir;flamengo;8.27;0.20;flamengo;joinville;20#13#0#0#0#9#0#0#0
TEC;Argel Fucks;internacional;8.25;0.34;internacional;sport;-#-#-#-#-#-#-#-#-
LAT;Bruno;sãopaulo;8.19;1.60;são paulo;atlético-pr;15#54#1#0#0#2#0#1#0
MEI;David;goiás;8.11;2.70;goiás;figueirense;7#52#2#0#1#3#0#0#0
MEI;Alan Patrick;flamengo;8.01;6.60;flamengo;joinville;23#61#3#0#8#8#5#1#1
MEI;Nilton;internacional;7.91;3.10;internacional;sport;15#50#1#0#3#10#2#1#0
ZAG;Renato Chaves;pontepreta;7.89;2.30;ponte preta;corinthians;11#42#1#0#4#7#1#1#0
ATA;Paulinho;flamengo;7.83;0.00;flamengo;joinville;11#44#0#0#8#11#3#3#0
MEI;Julio Dos Santos;vasco;7.72;-2.60;avaí;vasco;19#61#0#0#3#3#0#0#0
LAT;Samuel Xavier;sport;7.67;4.10;internacional;sport;20#62#1#0#0#3#1#0#0
ZAG;Fred;goiás;7.66;5.50;goiás;figueirense;8#33#0#2#5#9#3#1#0
MEI;Rodrigo Dourado;internacional;7.60;0.00;internacional;sport;16#37#2#0#1#6#0#2#0
MEI;Giovanni Augusto;atlético-mg;7.60;-0.60;coritiba;atlético-mg;34#84#5#1#8#10#3#2#0
LAT;Fabrício;cruzeiro;7.59;5.20;cruzeiro;grêmio;19#55#0#0#4#2#0#2#0
ZAG;Vilches;atlético-pr;7.56;2.90;são paulo;atlético-pr;10#20#0#0#1#3#1#0#0
LAT;Leandro Silva;figueirense;7.55;6.10;goiás;figueirense;
LAT;Léo;internacional;7.55;-0.60;internacional;sport;11#16#0#0#0#2#0#0#0
ATA;Edigar Junio;joinville;7.43;2.90;flamengo;joinville;24#22#2#3#6#8#2#1#0
LAT;Douglas Santos;atlético-mg;7.43;3.70;coritiba;atlético-mg;10#61#2#0#2#9#0#2#0
ATA;Rogério;sãopaulo;7.40;3.10;são paulo;atlético-pr;15#17#0#0#3#5#2#3#0
ATA;Wellington Paulista;fluminense;7.40;-1.30;santos;fluminense;16#36#2#2#5#9#2#11#0
ATA;Clayton;figueirense;7.37;0.10;goiás;figueirense;26#60#4#0#9#13#3#18#0
ATA;Bruno Rangel;chapecoense;7.34;1.00;chapecoense;palmeiras;7#9#0#1#5#12#8#6#0
MEI;Márcio Araújo;flamengo;7.27;2.60;flamengo;joinville;33#46#0#0#0#6#0#0#0
MEI;Rafael Carioca;atlético-mg;7.18;2.60;coritiba;atlético-mg;37#58#1#0#2#6#0#0#0
ATA;Maikon Leite;sport;7.17;-0.80;internacional;sport;15#46#2#1#10#15#3#3#0
MEI;Andrezinho;vasco;7.15;0.10;avaí;vasco;20#15#3#0#1#1#1#0#0
LAT;Carlinhos;coritiba;7.08;-1.20;coritiba;atlético-mg;23#35#0#0#0#3#0#0#0
ZAG;Bruno Aguiar;joinville;6.98;-2.30;flamengo;joinville;11#20#0#0#1#4#2#1#0
MEI;Marlone;sport;6.88;1.60;internacional;sport;28#65#4#0#12#16#2#3#0
ATA;Kempes;joinville;6.76;13.40;flamengo;joinville;13#35#0#0#9#13#5#10#0
TEC;Gilson Kleina;avaí;6.52;1.85;avaí;vasco;-#-#-#-#-#-#-#-#-
LAT;Sidcley;atlético-pr;6.46;1.70;são paulo;atlético-pr;20#56#0#0#2#6#1#0#0
ATA;Marcão;figueirense;6.43;-0.50;goiás;figueirense;21#21#0#0#8#7#2#12#0
LAT;Edson Ratinho;joinville;6.40;2.40;flamengo;joinville;12#16#0#0#1#2#0#1#0
ATA;Leandrão;vasco;6.37;1.20;avaí;vasco;
LAT;William;internacional;6.34;-4.00;internacional;sport;22#64#1#0#1#1#0#0#0
LAT;Rafael Forster;goiás;6.30;-0.60;goiás;figueirense;14#47#0#0#2#0#0#1#0
MEI;Serginho;vasco;6.24;0.00;avaí;vasco;20#54#2#0#1#2#0#0#0
ATA;Felipe Azevedo;pontepreta;6.24;-2.10;ponte preta;corinthians;40#97#2#2#14#17#3#1#0
ATA;Negueba;coritiba;6.21;0.00;coritiba;atlético-mg;12#52#3#0#5#9#1#1#0
GOL;Alisson;internacional;6.14;-3.30;internacional;sport;0#9#0#0#0#0#0#0#0
MEI;Fabinho;figueirense;6.14;2.10;goiás;figueirense;20#64#0#0#4#6#1#5#0
LAT;Ceará;cruzeiro;6.14;15.30;cruzeiro;grêmio;2#30#1#0#0#0#1#0#0
ATA;Bobô;grêmio;6.07;-0.10;cruzeiro;grêmio;8#12#2#0#3#4#2#5#0
MEI;Ariel Cabral;cruzeiro;5.95;2.00;cruzeiro;grêmio;9#12#0#0#1#4#0#0#0
ZAG;Ferron;pontepreta;5.91;-0.60;ponte preta;corinthians;6#10#0#0#2#2#1#0#0
MEI;Elton;pontepreta;5.85;3.60;ponte preta;corinthians;3#34#0#0#3#2#0#0#0
MEI;Luís Cáceres;coritiba;5.83;-0.80;coritiba;atlético-mg;2#12#0#0#1#1#0#0#0
TEC;Hudson Coutinho;figueirense;5.70;0.77;goiás;figueirense;-#-#-#-#-#-#-#-#-
MEI;Danilo;sport;5.70;-5.00;internacional;sport;1#16#1#0#0#0#1#1#0
MEI;Rodrigo Caio;sãopaulo;5.68;1.20;são paulo;atlético-pr;12#34#2#1#2#1#0#2#0
ATA;Pedro Rocha;grêmio;5.63;5.30;cruzeiro;grêmio;19#47#2#1#11#15#5#17#0
ZAG;César Martins;flamengo;5.61;3.60;flamengo;joinville;3#30#1#0#1#2#0#0#0
MEI;Cristian;pontepreta;5.60;-0.20;ponte preta;corinthians;1#10#1#0#0#1#0#1#0
LAT;Guilherme Arana;corinthians;5.53;0.00;ponte preta;corinthians;
MEI;Hernani;atlético-pr;5.46;2.90;são paulo;atlético-pr;20#92#0#0#4#24#3#1#0
LAT;Zeca;santos;5.44;-0.30;santos;fluminense;12#49#3#0#1#1#0#0#0
ZAG;Jackson;palmeiras;5.35;2.40;chapecoense;palmeiras;8#24#0#0#0#6#2#0#0
GOL;Agenor;joinville;5.25;-2.00;flamengo;joinville;5#15#0#0#0#0#0#0#0
ZAG;Erazo;grêmio;5.24;2.80;cruzeiro;grêmio;6#30#1#0#1#2#1#1#0
MEI;Pierre;fluminense;5.20;0.70;santos;fluminense;9#10#0#0#0#1#0#0#0
ZAG;Rafael Marques;coritiba;5.20;0.00;coritiba;atlético-mg;4#5#0#0#0#2#0#0#0
MEI;João Vitor;figueirense;5.15;-1.70;goiás;figueirense;24#26#0#0#1#5#1#0#0
ZAG;Paulão;internacional;5.11;-0.30;internacional;sport;4#34#1#1#1#1#1#0#0
ZAG;Douglas Grolli;cruzeiro;5.09;5.00;cruzeiro;grêmio;0#0#0#0#0#0#0#0#0
LAT;Ayrton;flamengo;5.08;-0.80;flamengo;joinville;12#32#0#0#2#2#0#1#0
LAT;Nino Paraíba;avaí;5.08;-2.10;avaí;vasco;27#114#3#0#3#7#0#5#0
MEI;Robert;fluminense;4.98;0.00;santos;fluminense;1#3#0#0#1#1#0#0#0
MEI;Rafael Bastos;figueirense;4.95;-1.90;goiás;figueirense;21#38#2#0#5#8#0#1#0
ATA;Wiliam Barbio;chapecoense;4.69;-2.00;chapecoense;palmeiras;6#18#0#0#2#2#0#1#0
ATA;Gabriel Jesus;palmeiras;4.68;1.60;chapecoense;palmeiras;21#36#2#1#5#6#3#6#0
MEI;Arouca;palmeiras;4.58;0.00;chapecoense;palmeiras;17#30#1#0#1#3#0#0#0
LAT;Jorge;flamengo;4.55;-1.30;flamengo;joinville;13#27#0#0#0#6#0#1#0
LAT;Rogério;joinville;4.54;4.20;flamengo;joinville;5#27#1#0#0#0#0#1#0
ZAG;Bressan;grêmio;4.38;1.40;cruzeiro;grêmio;
LAT;Julio Cesar;vasco;4.36;0.80;avaí;vasco;11#30#0#0#1#1#1#2#0
GOL;Vagner;avaí;4.29;3.00;avaí;vasco;2#12#0#0#0#0#0#0#0
ATA;Allano;cruzeiro;4.25;2.00;cruzeiro;grêmio;25#24#0#0#5#7#0#3#0
ZAG;Thiego;chapecoense;4.18;3.80;chapecoense;palmeiras;3#6#0#0#1#4#0#0#0
ZAG;Leandro Silva;coritiba;4.03;1.90;coritiba;atlético-mg;14#50#1#0#1#4#0#1#0
ZAG;Walisson Maia;coritiba;4.03;0.60;coritiba;atlético-mg;10#16#0#0#1#2#0#0#0
LAT;Gimenez;goiás;4.00;1.10;goiás;figueirense;14#31#0#0#0#1#0#1#0
ATA;Marcos Junior;fluminense;3.83;-1.10;santos;fluminense;41#36#0#0#7#7#4#6#0
MEI;Edinho;grêmio;3.78;1.50;cruzeiro;grêmio;6#38#2#0#0#2#0#1#0
MEI;Lúcio Flávio;coritiba;3.69;0.00;coritiba;atlético-mg;35#74#2#0#9#7#0#0#0
LAT;Romário;avaí;3.66;1.30;avaí;vasco;29#72#0#0#2#1#0#0#0
MEI;Thiago Maia;santos;3.60;4.30;santos;fluminense;11#41#0#1#0#6#1#0#0
MEI;Eduardo Neto;avaí;3.54;-0.40;avaí;vasco;15#53#1#1#8#5#0#0#0
ZAG;Jubal;avaí;3.53;0.00;avaí;vasco;0#2#0#0#0#1#0#0#0
MEI;Claudinei;avaí;3.46;0.30;avaí;vasco;2#2#0#0#0#0#0#0#0
LAT;Léo Pelé;fluminense;3.33;8.60;santos;fluminense;2#18#1#0#0#1#0#0#0
MEI;Lucas Crispim;joinville;3.33;0.60;flamengo;joinville;24#37#1#1#3#3#0#3#0
MEI;Kadu;joinville;3.31;4.30;flamengo;joinville;7#36#0#0#1#3#0#0#0
ZAG;Lucão;sãopaulo;3.30;1.70;são paulo;atlético-pr;4#42#1#0#1#1#0#0#0
LAT;Everton Silva;avaí;3.25;6.20;avaí;vasco;
MEI;Daniel Hernández;atlético-pr;3.17;0.00;são paulo;atlético-pr;6#36#2#0#7#1#0#0#0
GOL;César;flamengo;3.11;0.00;flamengo;joinville;2#9#0#0#0#0#0#0#0
ATA;Crysan;atlético-pr;3.07;3.70;são paulo;atlético-pr;7#19#1#0#3#2#0#4#0
LAT;Matheus;sãopaulo;2.83;1.60;são paulo;atlético-pr;14#11#1#0#0#0#0#0#0
MEI;Juninho;pontepreta;2.80;0.00;ponte preta;corinthians;11#33#0#0#2#3#0#1#0
MEI;João Paulo;coritiba;2.76;-2.70;coritiba;atlético-mg;18#64#0#0#5#2#0#0#0
MEI;Rudnei;avaí;2.62;-0.70;avaí;vasco;7#11#0#0#1#1#0#0#0
ZAG;Antonio Carlos;avaí;2.49;0.90;avaí;vasco;19#43#1#0#3#5#0#0#0
ZAG;Gustavo Henrique;santos;2.47;2.10;santos;fluminense;11#22#0#0#3#3#0#0#0
MEI;Yago;figueirense;2.27;-3.90;goiás;figueirense;19#39#3#0#2#3#0#0#0
ZAG;Rafael Vaz;vasco;2.24;0.00;avaí;vasco;1#1#0#1#0#0#1#0#0
ZAG;Bruno Alves;figueirense;0.83;0.00;goiás;figueirense;
