POSITION;PLAYER;TEAM;VALUE;SCORE;HOME;AWAY;FS#PE#A#FT#FD#FF#G#I#PP
MEI;Giovanni Augusto;atlético-mg;8.78;11.40;corinthians;atlético-mg;11#40#3#0#2#4#2#0#0
LAT;Samuel Xavier;sport;8.72;6.60;sport;são paulo;13#40#1#0#0#1#1#0#0
ATA;André;sport;8.62;9.00;sport;são paulo;
ZAG;Pablo;pontepreta;8.61;3.50;joinville;ponte preta;15#21#0#0#2#2#0#1#0
LAT;Fabrício;cruzeiro;8.51;4.80;cruzeiro;avaí;12#25#0#0#3#0#0#2#0
ZAG;Antônio Carlos;fluminense;8.44;-0.10;fluminense;vasco;9#22#0#0#2#0#0#2#0
MEI;Douglas;grêmio;8.35;0.70;flamengo;grêmio;10#52#1#0#4#9#1#0#0
TEC;Julinho Camargo;goiás;8.32;2.45;internacional;goiás;-#-#-#-#-#-#-#-#-
GOL;Wilson;coritiba;8.30;6.00;figueirense;coritiba;0#1#0#0#0#0#0#0#0
ATA;Rafael Moura;internacional;8.19;-2.00;internacional;goiás;5#6#1#1#4#6#1#3#0
LAT;Douglas Santos;atlético-mg;8.16;9.00;corinthians;atlético-mg;5#34#2#0#2#5#0#1#0
MEI;Nilton;internacional;8.16;-0.10;internacional;goiás;8#17#1#0#0#5#0#1#0
ATA;Malcom;corinthians;8.12;5.60;corinthians;atlético-mg;19#23#0#2#8#1#0#0#0
MEI;Josimar;pontepreta;8.09;0.00;joinville;ponte preta;9#32#1#0#2#4#0#0#0
MEI;Maicosuel;atlético-mg;8.01;1.80;corinthians;atlético-mg;6#19#2#0#3#4#2#1#0
MEI;David;goiás;7.71;-0.60;internacional;goiás;1#6#0#0#0#0#0#0#0
ATA;William;avaí;7.68;5.70;cruzeiro;avaí;10#4#0#1#2#1#1#3#1
MEI;Rafael Carioca;atlético-mg;7.41;4.20;corinthians;atlético-mg;15#29#1#0#1#5#0#0#0
TEC;Ney Franco;coritiba;7.36;3.28;figueirense;coritiba;-#-#-#-#-#-#-#-#-
ZAG;Douglas Silva;joinville;7.18;7.30;joinville;ponte preta;9#12#0#0#0#0#0#0#0
TEC;Argel Fucks;figueirense;7.17;1.45;figueirense;coritiba;-#-#-#-#-#-#-#-#-
ATA;Riascos;vasco;7.17;-0.90;fluminense;vasco;14#19#0#0#4#9#2#1#0
MEI;Cleber Santana;chapecoense;7.12;8.10;atlético-pr;chapecoense;
ATA;Bruno Rangel;chapecoense;7.09;10.40;atlético-pr;chapecoense;3#2#0#0#0#2#3#3#0
ATA;Dagoberto;vasco;6.97;0.80;fluminense;vasco;11#13#0#0#2#0#0#0#0
LAT;Leandro Silva;figueirense;6.86;5.80;figueirense;coritiba;8#44#0#0#0#3#0#0#0
MEI;Thiago Mendes;sãopaulo;6.86;2.70;sport;são paulo;19#34#2#0#3#4#0#4#0
GOL;Felipe;figueirense;6.79;-6.30;figueirense;coritiba;0#1#0#0#0#0#0#0#0
LAT;Mário Sérgio;joinville;6.72;0.00;joinville;ponte preta;11#29#0#0#2#3#0#0#0
MEI;Alan Santos;coritiba;6.68;3.80;figueirense;coritiba;3#6#0#0#0#1#0#0#0
MEI;Lucas;vasco;6.68;0.00;fluminense;vasco;1#10#0#0#1#0#1#1#0
LAT;Renê;sport;6.64;-0.30;sport;são paulo;12#56#3#0#2#1#0#0#0
ZAG;Pedro Geromel;grêmio;6.62;3.60;flamengo;grêmio;10#21#0#0#0#2#0#2#0
LAT;Cereceda;figueirense;6.61;2.10;figueirense;coritiba;9#25#0#0#0#1#0#0#0
GOL;Muriel;internacional;6.56;7.00;internacional;goiás;2#3#0#0#0#0#0#0#0
TEC;Adilson Batista;joinville;6.40;1.12;joinville;ponte preta;-#-#-#-#-#-#-#-#-
ZAG;Vilches;atlético-pr;6.35;-0.50;atlético-pr;chapecoense;2#2#0#0#0#0#0#0#0
ZAG;Renato Chaves;pontepreta;6.26;-0.10;joinville;ponte preta;5#12#0#0#0#0#0#1#0
ATA;Taiberson;internacional;6.15;3.70;internacional;goiás;14#14#0#1#0#3#0#1#0
ZAG;Luccas Claro;coritiba;6.12;-0.70;figueirense;coritiba;4#24#0#0#3#1#0#1#0
ATA;Anderson Lopes;avaí;6.12;0.00;cruzeiro;avaí;16#24#2#1#3#9#3#8#0
ATA;Pedro Rocha;grêmio;6.11;10.70;flamengo;grêmio;14#21#1#1#6#7#3#8#0
MEI;Serginho;vasco;6.07;2.70;fluminense;vasco;
MEI;Adrianinho;pontepreta;6.00;0.00;joinville;ponte preta;0#0#0#0#0#0#0#0#0
ZAG;Leandro Almeida;palmeiras;5.98;-2.10;palmeiras;santos;2#16#0#0#1#1#0#1#0
ATA;Marion;joinville;5.94;5.30;joinville;ponte preta;4#3#0#1#0#1#0#0#0
MEI;Nicolás Freitas;internacional;5.90;7.70;internacional;goiás;7#13#0#0#0#0#0#0#0
ZAG;Neto;chapecoense;5.84;2.80;atlético-pr;chapecoense;5#17#0#0#1#2#1#0#0
MEI;Renan;avaí;5.78;-0.80;cruzeiro;avaí;16#22#0#0#0#1#1#0#0
ATA;Felipe Azevedo;pontepreta;5.77;0.60;joinville;ponte preta;22#48#0#1#2#9#2#1#0
MEI;Víctor Cáceres;flamengo;5.71;2.40;flamengo;grêmio;4#10#0#0#3#2#0#2#0
TEC;Gilson Kleina;avaí;5.69;2.95;cruzeiro;avaí;-#-#-#-#-#-#-#-#-
ATA;Joel;cruzeiro;5.68;8.00;cruzeiro;avaí;5#7#0#0#1#3#1#4#0
ATA;Thiago Santana;figueirense;5.59;0.50;figueirense;coritiba;11#12#1#0#2#3#3#5#0
LAT;Ceará;cruzeiro;5.58;10.00;cruzeiro;avaí;0#4#1#0#0#0#0#0#0
MEI;Thiago Galhardo;coritiba;5.55;4.80;figueirense;coritiba;17#30#0#0#5#4#1#3#0
MEI;Gustavo Scarpa;fluminense;5.52;11.50;fluminense;vasco;5#11#1#0#1#0#2#1#0
MEI;Andrezinho;vasco;5.38;1.50;fluminense;vasco;5#3#0#0#1#0#0#0#0
MEI;Marlone;sport;5.26;1.10;sport;são paulo;12#15#0#0#4#5#1#1#0
LAT;Sidcley;atlético-pr;5.14;8.30;atlético-pr;chapecoense;0#2#0#0#0#2#1#0#0
LAT;Nino Paraíba;avaí;5.06;0.00;cruzeiro;avaí;16#47#1#0#1#0#0#2#0
LAT;Diogo Barbosa;goiás;4.95;-0.40;internacional;goiás;10#20#0#0#0#2#0#1#0
ZAG;Valmir Lucas;goiás;4.92;0.20;internacional;goiás;
ZAG;Fred;goiás;4.91;0.70;internacional;goiás;3#6#0#0#3#4#1#1#0
MEI;Rodrigo Caio;sãopaulo;4.91;-1.60;sport;são paulo;6#16#1#1#0#1#0#1#0
LAT;Ivan;coritiba;4.90;-0.80;figueirense;coritiba;7#12#0#0#0#2#0#1#0
MEI;Maicon;grêmio;4.71;0.80;flamengo;grêmio;4#35#0#0#3#3#1#1#0
ZAG;Anderson Salles;vasco;4.68;-6.00;fluminense;vasco;5#12#0#1#0#1#0#0#0
LAT;Ayrton;flamengo;4.65;0.80;flamengo;grêmio;9#22#0#0#2#0#0#1#0
MEI;Bruno Henrique;corinthians;4.64;-1.40;corinthians;atlético-mg;11#34#0#1#5#7#0#2#0
ZAG;Emerson;avaí;4.62;9.70;cruzeiro;avaí;5#24#0#0#2#5#1#0#0
ZAG;Eduardo;internacional;4.57;7.30;internacional;goiás;3#3#0#0#0#0#0#0#0
MEI;Rafinha;fluminense;4.55;6.20;fluminense;vasco;2#3#0#0#2#0#0#0#0
MEI;Wellington;internacional;4.54;-3.80;internacional;goiás;0#3#0#0#0#0#0#0#0
MEI;Rafael Bastos;figueirense;4.37;-1.50;figueirense;coritiba;7#16#0#0#2#1#0#0#0
ATA;Ytalo;atlético-pr;4.34;1.70;atlético-pr;chapecoense;6#9#1#0#2#6#1#1#0
MEI;Arouca;palmeiras;4.23;-0.10;palmeiras;santos;10#18#0#0#1#1#0#0#0
LAT;Julio Cesar;vasco;4.19;1.50;fluminense;vasco;6#12#0#0#1#0#0#2#0
LAT;Zeca;santos;4.10;7.80;palmeiras;santos;0#2#0#0#0#0#0#0#0
MEI;Hyoran;chapecoense;4.09;1.40;atlético-pr;chapecoense;7#29#0#0#4#5#0#0#0
MEI;Wanderson;chapecoense;4.07;0.70;atlético-pr;chapecoense;0#2#0#0#0#0#0#0#0
MEI;Dener;figueirense;4.00;0.00;figueirense;coritiba;2#16#0#0#0#1#0#0#0
MEI;Eduardo Neto;avaí;3.92;3.60;cruzeiro;avaí;
ZAG;Victor Ramos;palmeiras;3.90;0.00;palmeiras;santos;6#28#0#1#1#2#1#1#0
ATA;Kempes;joinville;3.87;-6.40;joinville;ponte preta;6#17#0#0#4#8#4#6#0
ZAG;Erazo;grêmio;3.81;5.60;flamengo;grêmio;3#8#0#0#0#1#0#0#0
ATA;Everaldo;figueirense;3.78;1.60;figueirense;coritiba;6#9#0#0#5#4#0#3#0
MEI;Liniker;goiás;3.71;3.90;internacional;goiás;16#14#1#0#5#2#0#1#0
ZAG;Rafael Donato;joinville;3.65;3.80;joinville;ponte preta;3#6#0#0#0#1#0#0#0
MEI;Hernani;atlético-pr;3.59;0.00;atlético-pr;chapecoense;7#42#0#0#3#9#1#1#0
ATA;Marcos Junior;fluminense;3.56;-0.50;fluminense;vasco;15#14#0#0#6#1#1#3#0
LAT;Rodrigo Ramos;coritiba;3.46;0.80;figueirense;coritiba;5#21#1#0#0#1#0#1#0
MEI;Hudson;sãopaulo;3.37;3.60;sport;são paulo;2#20#1#0#3#1#0#0#0
LAT;Artur;internacional;3.32;5.70;internacional;goiás;1#9#0#0#0#0#0#1#0
GOL;Vagner;avaí;3.31;-2.30;cruzeiro;avaí;1#10#0#0#0#0#0#0#0
MEI;Lucas Crispim;joinville;3.27;-0.20;joinville;ponte preta;15#21#1#0#2#2#0#3#0
ZAG;Lucão;sãopaulo;3.19;4.10;sport;são paulo;0#18#1#0#1#0#0#0#0
MEI;Lúcio Flávio;coritiba;3.19;0.50;figueirense;coritiba;11#28#0#0#3#2#0#0#0
LAT;Jorge;flamengo;3.13;1.70;flamengo;grêmio;5#11#0#0#0#3#0#1#0
ATA;Carlos;goiás;3.11;1.50;internacional;goiás;7#9#1#0#1#3#1#3#0
MEI;Yago;figueirense;3.01;0.30;figueirense;coritiba;11#10#1#0#1#1#0#0#0
MEI;Marcos Vinícius;cruzeiro;2.98;2.60;cruzeiro;avaí;9#9#0#1#1#1#0#0#0
LAT;Romário;avaí;2.93;0.60;cruzeiro;avaí;
MEI;Misael;coritiba;2.79;1.40;figueirense;coritiba;4#4#0#0#2#2#0#0#0
GOL;Agenor;joinville;2.64;-3.50;joinville;ponte preta;1#9#0#0#0#0#0#0#0
LAT;Diego;joinville;2.57;0.80;joinville;ponte preta;8#19#1#0#2#3#0#3#0
GOL;César;flamengo;2.46;-4.20;flamengo;grêmio;1#7#0#0#0#0#0#0#0
ZAG;Paulo Ricardo;santos;2.36;6.00;palmeiras;santos;1#6#0#0#0#1#0#0#0
ATA;Romulo;avaí;2.29;2.10;cruzeiro;avaí;6#10#0#0#4#4#1#1#0
ZAG;Marcelo;flamengo;2.25;-0.10;flamengo;grêmio;4#14#0#0#0#0#0#1#0
ZAG;Jéci;avaí;2.01;-1.80;cruzeiro;avaí;7#20#0#0#3#3#0#1#0
ZAG;Walisson;coritiba;2.00;0.00;figueirense;coritiba;0#0#0#0#0#0#0#0#0
MEI;Fabrício;joinville;1.74;-2.70;joinville;ponte preta;3#8#0#0#1#0#0#0#0
ZAG;Bruno Alves;figueirense;1.31;2.60;figueirense;coritiba;2#8#0#0#0#0#0#0#0
MEI;Naldo;joinville;0.81;0.00;joinville;ponte preta;1#17#0#1#1#0#0#0#0
GOL;Charles;vasco;0.81;-4.00;fluminense;vasco;1#1#0#0#0#0#0#0#0
MEI;Fabrício Baiano;coritiba;0.81;0.00;figueirense;coritiba;
