POSITION;PLAYER;TEAM;VALUE;SCORE;HOME;AWAY;FS#PE#A#FT#FD#FF#G#I#PP
LAT;Christiano;vasco;11.25;3.10;vasco;figueirense;17#44#0#1#4#10#0#3#0
TEC;Vanderlei Luxemburgo;cruzeiro;11.22;0.64;cruzeiro;santos;-#-#-#-#-#-#-#-#-
LAT;Rafael Galhardo;grêmio;11.19;6.40;grêmio;coritiba;29#70#1#2#6#9#2#4#0
TEC;Julinho Camargo;goiás;11.11;6.29;atlético-pr;goiás;-#-#-#-#-#-#-#-#-
MEI;Gil;chapecoense;10.97;6.50;chapecoense;corinthians;26#44#0#0#0#7#1#2#0
MEI;Patrick;goiás;10.97;3.90;atlético-pr;goiás;26#22#0#0#1#5#0#0#0
MEI;Otávio;atlético-pr;10.95;-1.40;atlético-pr;goiás;19#43#0#0#7#9#0#0#0
ATA;Roger;chapecoense;10.83;0.10;chapecoense;corinthians;13#15#1#0#8#2#1#5#0
LAT;Apodi;chapecoense;10.82;-1.30;chapecoense;corinthians;34#64#0#0#9#6#2#2#0
ATA;Gabriel;santos;10.75;12.20;cruzeiro;santos;27#36#0#3#8#10#4#14#0
ZAG;Thiago Heleno;figueirense;10.73;-0.50;vasco;figueirense;5#24#0#0#0#4#0#0#0
LAT;Dener Assunção;chapecoense;10.65;0.00;chapecoense;corinthians;24#75#1#1#2#6#0#2#0
MEI;Leandro Donizete;atlético-mg;10.61;8.90;fluminense;atlético-mg;12#37#1#0#1#3#0#0#0
MEI;Ralf;corinthians;10.53;0.00;chapecoense;corinthians;5#10#0#0#1#0#0#0#0
TEC;Oswaldo De Oliveira;flamengo;10.44;2.43;sport;flamengo;-#-#-#-#-#-#-#-#-
LAT;Lucas;palmeiras;10.43;1.40;palmeiras;joinville;15#49#1#0#3#2#1#4#0
MEI;Nikão;atlético-pr;10.41;-0.60;atlético-pr;goiás;21#41#3#1#3#2#4#3#0
GOL;Wilson;coritiba;10.36;11.00;grêmio;coritiba;2#3#0#0#0#0#0#0#0
MEI;Valdivia;internacional;10.24;9.80;avaí;internacional;15#25#0#0#10#7#2#1#0
ZAG;David Braz;santos;10.23;0.70;cruzeiro;santos;
TEC;Pc Gusmão;joinville;10.21;2.11;palmeiras;joinville;-#-#-#-#-#-#-#-#-
LAT;Marcelo Oliveira;grêmio;10.20;5.10;grêmio;coritiba;22#42#1#1#4#6#1#2#0
ATA;Centurión;sãopaulo;10.14;-0.20;são paulo;ponte preta;23#25#1#0#9#6#2#9#0
MEI;Renato;santos;10.14;0.20;cruzeiro;santos;6#18#0#0#0#2#0#0#0
ZAG;Felipe;corinthians;10.13;9.50;chapecoense;corinthians;5#19#0#0#2#5#1#0#0
GOL;Danilo Fernandes;sport;10.04;0.80;sport;flamengo;2#15#0#0#0#0#0#0#0
MEI;Robinho;palmeiras;10.03;1.70;palmeiras;joinville;22#49#4#0#7#5#0#1#0
TEC;Doriva;pontepreta;9.92;5.81;são paulo;ponte preta;-#-#-#-#-#-#-#-#-
MEI;Rodrigo;goiás;9.92;0.30;atlético-pr;goiás;10#36#1#0#5#6#1#0#0
ZAG;Ernando;internacional;9.80;3.70;avaí;internacional;6#12#0#1#1#2#1#1#0
ZAG;Pablo;pontepreta;9.66;4.80;são paulo;ponte preta;17#30#0#0#2#4#1#1#0
LAT;Mayke;cruzeiro;9.48;-0.30;cruzeiro;santos;3#38#0#0#1#0#0#1#0
ATA;Zé Eduardo;goiás;9.39;9.00;atlético-pr;goiás;1#2#0#0#1#2#1#1#0
GOL;Vanderlei;santos;9.34;-4.00;cruzeiro;santos;0#3#0#0#0#0#0#0#0
ATA;Malcom;corinthians;9.13;8.30;chapecoense;corinthians;30#38#1#2#9#5#1#2#0
MEI;Canteros;flamengo;9.09;-1.00;sport;flamengo;12#64#2#0#7#11#1#5#0
ZAG;Manoel;cruzeiro;9.03;2.10;cruzeiro;santos;14#49#0#0#2#6#1#0#0
ZAG;Guti;joinville;8.96;-1.40;palmeiras;joinville;9#24#0#0#0#1#1#0#0
TEC;Vinícius Eutrópio;chapecoense;8.95;1.83;chapecoense;corinthians;-#-#-#-#-#-#-#-#-
ATA;André;sport;8.83;4.70;sport;flamengo;
MEI;Walace;grêmio;8.71;-2.50;grêmio;coritiba;17#56#1#0#4#4#0#0#0
TEC;Argel Fucks;internacional;8.70;6.02;avaí;internacional;-#-#-#-#-#-#-#-#-
LAT;Renê;sport;8.67;7.00;sport;flamengo;19#78#3#0#2#2#1#0#0
TEC;Ney Franco;coritiba;8.65;5.39;grêmio;coritiba;-#-#-#-#-#-#-#-#-
ATA;Henrique Almeida;coritiba;8.36;8.40;grêmio;coritiba;4#6#0#0#0#5#3#0#0
MEI;Anselmo;joinville;8.33;1.50;palmeiras;joinville;18#58#1#0#3#8#0#0#0
ZAG;Renato Chaves;pontepreta;8.31;7.30;são paulo;ponte preta;7#26#0#0#2#3#1#1#0
MEI;Charles;cruzeiro;8.27;2.00;cruzeiro;santos;12#47#0#1#3#7#2#0#0
MEI;Julio Dos Santos;vasco;8.16;-1.30;vasco;figueirense;8#35#0#0#1#3#0#0#0
ZAG;Samir;flamengo;8.14;2.40;sport;flamengo;8#6#0#0#0#5#0#0#0
MEI;Rodrigo Dourado;internacional;8.14;12.10;avaí;internacional;10#20#2#0#1#4#0#1#0
MEI;Marcelinho Paraíba;joinville;8.12;1.10;palmeiras;joinville;5#42#2#0#4#4#2#5#0
MEI;Giovanni Augusto;atlético-mg;8.09;3.80;fluminense;atlético-mg;25#51#3#1#5#6#2#0#0
TEC;Jorginho;vasco;7.97;-0.24;vasco;figueirense;-#-#-#-#-#-#-#-#-
GOL;Alisson;internacional;7.95;7.70;avaí;internacional;0#5#0#0#0#0#0#0#0
ZAG;Gustavo;atlético-pr;7.93;-3.70;atlético-pr;goiás;1#15#0#1#0#1#1#1#0
MEI;David;goiás;7.86;1.00;atlético-pr;goiás;4#21#0#0#0#1#0#0#0
ATA;Wellington Paulista;fluminense;7.80;-0.80;fluminense;atlético-mg;12#33#2#2#5#5#1#10#0
ATA;Maikon Leite;sport;7.78;1.40;sport;flamengo;9#29#2#1#7#11#3#2#0
LAT;William;internacional;7.72;0.00;avaí;internacional;
ATA;Nenê;vasco;7.70;-0.40;vasco;figueirense;4#16#0#0#1#3#0#0#0
ATA;Clayton;figueirense;7.70;3.10;vasco;figueirense;17#39#3#0#5#6#2#15#0
ZAG;Bruno Aguiar;joinville;7.69;1.90;palmeiras;joinville;8#12#0#0#1#3#2#0#0
MEI;Douglas;grêmio;7.68;-1.50;grêmio;coritiba;15#79#2#0#5#12#2#0#1
ZAG;Pedro Geromel;grêmio;7.59;5.50;grêmio;coritiba;13#34#0#0#0#3#0#3#0
ATA;Felipe Azevedo;pontepreta;7.57;7.40;são paulo;ponte preta;33#71#0#1#9#14#3#1#0
LAT;Marquinhos Pedroso;figueirense;7.57;0.60;vasco;figueirense;24#27#1#0#2#0#0#0#0
LAT;Carlinhos;coritiba;7.57;8.50;grêmio;coritiba;6#6#0#0#0#1#0#0#0
LAT;Mário Sérgio;joinville;7.47;6.50;palmeiras;joinville;13#38#0#0#2#3#1#0#0
MEI;Nilton;internacional;7.45;-0.60;avaí;internacional;11#31#1#0#1#7#0#1#0
LAT;Samuel Xavier;sport;7.45;-1.70;sport;flamengo;20#55#1#0#0#3#1#0#0
LAT;Fabrício;cruzeiro;7.41;1.20;cruzeiro;santos;17#44#0#0#3#2#0#2#0
ATA;Alisson;cruzeiro;7.24;1.20;cruzeiro;santos;10#11#2#0#4#5#1#5#0
LAT;Douglas Santos;atlético-mg;7.16;1.40;fluminense;atlético-mg;6#48#2#0#2#7#0#1#0
MEI;Rafael Carioca;atlético-mg;7.10;1.90;fluminense;atlético-mg;23#42#1#0#2#6#0#0#0
GOL;Felipe;figueirense;7.07;0.10;vasco;figueirense;0#4#0#0#0#0#0#0#0
MEI;Márcio Araújo;flamengo;7.06;1.60;sport;flamengo;25#30#0#0#0#6#0#0#0
ATA;Douglas Coutinho;atlético-pr;7.05;0.50;atlético-pr;goiás;3#22#0#0#6#3#2#7#0
LAT;Pablo;avaí;7.04;0.10;avaí;internacional;38#48#0#0#1#5#0#2#0
ATA;Riascos;vasco;7.04;-2.00;vasco;figueirense;
LAT;Diogo Barbosa;goiás;6.86;4.00;atlético-pr;goiás;20#42#0#0#1#6#0#1#0
ZAG;Paulão;internacional;6.79;12.40;avaí;internacional;1#18#0#1#0#1#1#0#0
MEI;Serginho;vasco;6.76;3.80;vasco;figueirense;18#45#2#0#1#2#0#0#0
ATA;Edigar Junio;joinville;6.76;2.20;palmeiras;joinville;18#10#2#1#1#5#1#0#0
TEC;René Simões;figueirense;6.68;2.58;vasco;figueirense;-#-#-#-#-#-#-#-#-
MEI;Thiago Mendes;sãopaulo;6.66;2.00;são paulo;ponte preta;21#45#2#0#3#4#0#4#0
LAT;Renato;fluminense;6.47;5.90;fluminense;atlético-mg;10#20#1#0#2#1#0#0#0
MEI;Marlone;sport;6.47;1.60;sport;flamengo;18#35#2#0#8#10#2#2#0
ZAG;Luiz Eduardo;sãopaulo;6.40;9.80;são paulo;ponte preta;5#9#0#0#1#1#1#0#0
MEI;Elton;pontepreta;6.37;10.20;são paulo;ponte preta;1#10#0#0#1#1#0#0#0
ZAG;Paulo André;cruzeiro;6.34;0.00;cruzeiro;santos;4#24#0#0#2#1#0#1#0
MEI;Luís Cáceres;coritiba;6.33;0.90;grêmio;coritiba;1#5#0#0#1#1#0#0#0
GOL;Agenor;joinville;6.30;10.00;palmeiras;joinville;3#11#0#0#0#0#0#0#0
ATA;Dagoberto;vasco;6.23;0.00;vasco;figueirense;16#20#1#0#4#3#0#3#0
ZAG;Fred;goiás;6.18;6.50;atlético-pr;goiás;6#13#0#0#3#6#1#1#0
MEI;João Vitor;figueirense;6.13;0.00;vasco;figueirense;10#10#0#0#1#4#1#0#0
MEI;Tinga;avaí;6.12;0.90;avaí;internacional;15#17#0#1#0#1#0#0#0
LAT;Leandro Silva;figueirense;6.11;-1.30;vasco;figueirense;10#57#0#0#0#4#0#0#0
TEC;Gilson Kleina;avaí;6.09;2.65;avaí;internacional;-#-#-#-#-#-#-#-#-
ATA;Tiago Luis;chapecoense;6.04;2.80;chapecoense;corinthians;
ZAG;Erazo;grêmio;5.99;7.70;grêmio;coritiba;4#14#1#0#1#2#1#0#0
ZAG;Valmir Lucas;goiás;5.92;5.00;atlético-pr;goiás;3#2#0#0#0#2#0#0#0
ZAG;Anderson Salles;vasco;5.76;-0.40;vasco;figueirense;7#24#0#1#1#4#0#0#0
MEI;Fabinho;figueirense;5.66;0.60;vasco;figueirense;15#33#0#0#2#4#1#2#0
MEI;Ruy;coritiba;5.56;5.00;grêmio;coritiba;18#48#1#0#6#5#1#0#0
MEI;Maicon;grêmio;5.53;-0.30;grêmio;coritiba;10#56#1#0#4#5#1#1#0
MEI;Cleber Santana;chapecoense;5.45;-3.20;chapecoense;corinthians;9#40#2#0#2#5#1#0#0
MEI;Rodrigo Caio;sãopaulo;5.38;1.10;são paulo;ponte preta;8#24#1#1#0#1#0#2#0
MEI;Hernani;atlético-pr;5.38;3.00;atlético-pr;goiás;12#65#0#0#4#17#3#1#0
MEI;Andrei Girotto;palmeiras;5.26;9.60;palmeiras;joinville;6#5#0#0#0#1#1#0#0
LAT;Zeca;santos;5.21;5.20;cruzeiro;santos;7#27#1#0#0#1#0#0#0
ZAG;Leandro Silva;coritiba;5.21;11.70;grêmio;coritiba;10#27#1#0#1#3#0#0#0
ZAG;Rafael Marques;coritiba;5.20;5.00;grêmio;coritiba;4#5#0#0#0#2#0#0#0
LAT;Sidcley;atlético-pr;5.19;0.40;atlético-pr;goiás;7#27#0#0#1#2#1#0#0
LAT;Mena;cruzeiro;5.17;-0.80;cruzeiro;santos;2#14#0#0#0#0#0#4#0
ZAG;Jomar;vasco;5.14;0.00;vasco;figueirense;8#11#0#0#1#2#0#0#0
MEI;Adriano;avaí;5.07;-0.60;avaí;internacional;1#6#0#0#0#0#0#0#0
ATA;William Popp;joinville;4.92;0.90;palmeiras;joinville;18#33#1#0#4#9#0#1#0
MEI;Yago;figueirense;4.89;10.90;vasco;figueirense;13#17#3#0#1#2#0#0#0
LAT;Pará;flamengo;4.75;-2.50;sport;flamengo;
ZAG;Neto;chapecoense;4.75;0.00;chapecoense;corinthians;8#26#0#0#1#3#1#0#0
ATA;Negueba;coritiba;4.70;3.10;grêmio;coritiba;11#42#1#0#5#8#0#1#0
ZAG;Jackson;palmeiras;4.66;0.10;palmeiras;joinville;4#14#0#0#0#3#1#0#0
LAT;Nino Paraíba;avaí;4.65;-2.60;avaí;internacional;18#80#2#0#1#2#0#4#0
MEI;Gustavo Scarpa;fluminense;4.62;4.70;fluminense;atlético-mg;18#37#1#0#4#1#2#2#0
LAT;Bruno Pereirinha;atlético-pr;4.61;4.20;atlético-pr;goiás;2#3#0#0#0#0#0#0#0
ZAG;Vilson;chapecoense;4.32;5.40;chapecoense;corinthians;6#29#1#0#0#0#0#0#0
MEI;Bruno Mota;atlético-pr;4.25;0.70;atlético-pr;goiás;1#8#0#0#2#2#0#0#0
MEI;Thiago Maia;santos;4.16;11.60;cruzeiro;santos;9#29#0#0#0#4#1#0#0
LAT;Auro;sãopaulo;4.11;0.40;são paulo;ponte preta;5#4#0#0#0#1#0#0#0
MEI;Amaral;palmeiras;4.00;1.50;palmeiras;joinville;1#5#0#0#0#1#0#0#0
ATA;Fernandinho;grêmio;3.90;-1.50;grêmio;coritiba;10#12#0#0#0#1#1#0#0
LAT;Jorge;flamengo;3.88;0.00;sport;flamengo;7#20#0#0#0#5#0#1#0
ZAG;Walisson Maia;coritiba;3.81;5.70;grêmio;coritiba;7#7#0#0#0#0#0#0#0
ATA;Magno Alves;fluminense;3.81;0.00;fluminense;atlético-mg;2#10#1#0#2#1#0#0#0
ATA;Romulo;avaí;3.78;5.10;avaí;internacional;15#14#0#1#7#8#2#1#0
MEI;Rodrigo Mancha;sport;3.73;0.40;sport;flamengo;11#12#0#0#0#1#0#0#0
LAT;Geferson;internacional;3.70;5.00;avaí;internacional;10#24#0#0#1#1#0#0#0
MEI;Bady;pontepreta;3.57;-0.70;são paulo;ponte preta;2#14#0#0#1#3#0#0#0
MEI;Eduardo Neto;avaí;3.41;0.00;avaí;internacional;
GOL;Renan Ribeiro;sãopaulo;3.41;7.10;são paulo;ponte preta;0#5#0#0#0#0#0#0#0
ATA;Dudu;figueirense;3.35;3.10;vasco;figueirense;13#20#0#1#4#2#3#6#0
LAT;Diego;joinville;3.22;1.40;palmeiras;joinville;17#38#1#0#4#3#0#4#0
MEI;Lúcio Flávio;coritiba;3.13;-2.60;grêmio;coritiba;23#49#0#0#7#5#0#0#0
GOL;César;flamengo;3.11;-2.00;sport;flamengo;2#9#0#0#0#0#0#0#0
ZAG;Bruno Alves;figueirense;3.11;10.60;vasco;figueirense;4#11#0#0#1#4#1#0#0
ZAG;Emerson;avaí;3.04;0.00;avaí;internacional;6#33#0#0#3#5#1#0#0
MEI;Dener;figueirense;2.77;0.00;vasco;figueirense;3#22#0#0#0#1#0#0#0
MEI;Kadu;joinville;2.76;-0.60;palmeiras;joinville;2#16#0#0#1#3#0#0#0
ZAG;Lucão;sãopaulo;2.61;-2.00;são paulo;ponte preta;4#31#1#0#1#0#0#0#0
ZAG;Marcelo;flamengo;2.60;0.00;sport;flamengo;4#19#0#0#1#0#0#1#0
MEI;João Paulo;coritiba;2.51;-4.20;grêmio;coritiba;11#47#0#0#2#1#0#0#0
GOL;Diego;avaí;2.36;-1.00;avaí;internacional;0#0#0#0#0#0#0#0#0
MEI;Naldo;joinville;2.32;2.50;palmeiras;joinville;4#34#1#1#1#5#0#0#0
ZAG;Antonio Carlos;avaí;1.85;-0.50;avaí;internacional;8#30#0#0#2#4#0#0#0
ZAG;Wellington;atlético-pr;1.75;0.00;atlético-pr;goiás;0#2#0#0#0#0#0#0#0
GOL;Júlio César;fluminense;1.45;-1.00;fluminense;atlético-mg;0#0#0#0#0#0#0#0#0
ZAG;Gustavo Henrique;santos;1.09;-0.70;cruzeiro;santos;
