POSITION;PLAYER;TEAM;VALUE;SCORE;HOME;AWAY;FS#PE#A#FT#FD#FF#G#I#PP
TEC;Roger Machado;grêmio;12.17;7.55;atlético-mg;grêmio;-#-#-#-#-#-#-#-#-
TEC;Eduardo Baptista;sport;12.11;4.09;corinthians;sport;-#-#-#-#-#-#-#-#-
TEC;Milton Mendes;atlético-pr;11.97;2.34;flamengo;atlético-pr;-#-#-#-#-#-#-#-#-
ATA;Ananias;chapecoense;11.83;0.60;goiás;chapecoense;24#22#1#0#3#4#1#1#0
TEC;Marcelo Oliveira;palmeiras;11.83;3.20;coritiba;palmeiras;-#-#-#-#-#-#-#-#-
GOL;Danilo;chapecoense;11.82;-4.00;goiás;chapecoense;4#14#0#0#0#0#0#0#0
LAT;Fagner;corinthians;11.81;2.30;corinthians;sport;11#42#0#0#0#3#0#1#0
LAT;Madson;vasco;11.78;2.40;santos;vasco;23#57#1#0#1#1#0#3#0
MEI;Renato Augusto;corinthians;11.63;4.20;corinthians;sport;17#63#1#1#10#8#0#2#0
ZAG;Kadu;atlético-pr;11.60;1.20;flamengo;atlético-pr;4#32#0#1#0#1#0#2#0
TEC;Vanderlei Luxemburgo;cruzeiro;11.58;3.25;joinville;cruzeiro;-#-#-#-#-#-#-#-#-
ZAG;Marquinhos;figueirense;11.57;0.00;figueirense;são paulo;10#25#1#0#5#1#3#3#0
LAT;Christiano;vasco;11.56;7.30;santos;vasco;14#38#0#1#3#8#0#3#0
ATA;Borges;pontepreta;11.50;1.00;ponte preta;avaí;4#11#0#0#7#6#1#3#0
MEI;Otávio;atlético-pr;11.42;2.80;flamengo;atlético-pr;16#35#0#0#6#7#0#0#0
ATA;Emerson;flamengo;11.41;9.50;flamengo;atlético-pr;32#36#0#1#1#10#2#3#0
ZAG;Felipe Macedo;goiás;11.26;9.60;goiás;chapecoense;
LAT;Apodi;chapecoense;11.16;3.60;goiás;chapecoense;31#51#0#0#9#6#1#2#0
ATA;Centurión;sãopaulo;11.10;5.90;figueirense;são paulo;20#21#1#0#7#5#2#9#0
GOL;Alex Muralha;figueirense;11.04;-4.00;figueirense;são paulo;1#4#0#0#0#0#0#0#0
ATA;André Lima;avaí;11.02;7.40;ponte preta;avaí;15#24#2#0#2#6#4#1#0
GOL;Danilo Fernandes;sport;10.86;3.70;corinthians;sport;2#10#0#0#0#0#0#0#0
MEI;Nikão;atlético-pr;10.86;0.60;flamengo;atlético-pr;19#37#3#1#3#2#4#3#0
LAT;Dener Assunção;chapecoense;10.84;1.40;goiás;chapecoense;22#70#1#1#2#5#0#2#0
ZAG;David Braz;santos;10.74;5.50;santos;vasco;5#63#0#0#0#4#1#2#0
MEI;Guilherme;atlético-mg;10.70;-2.40;atlético-mg;grêmio;2#19#0#0#0#1#0#2#0
ZAG;Rafael Toloi;sãopaulo;10.56;0.50;figueirense;são paulo;5#30#0#0#1#1#0#1#0
ZAG;Pablo;pontepreta;10.55;12.30;ponte preta;avaí;16#25#0#0#2#3#1#1#0
ZAG;Edu Dracena;corinthians;10.47;0.00;corinthians;sport;1#9#0#0#1#3#0#3#0
MEI;Lucas Lima;santos;10.46;1.60;santos;vasco;31#73#4#0#3#2#2#0#0
MEI;Rodrigo;goiás;10.41;5.50;goiás;chapecoense;9#28#1#0#4#3#1#0#0
MEI;Renato;santos;10.34;0.90;santos;vasco;5#12#0#0#0#1#0#0#0
GOL;Vanderlei;santos;10.33;5.00;santos;vasco;0#3#0#0#0#0#0#0#0
TEC;Celso Roth;vasco;10.32;6.02;santos;vasco;-#-#-#-#-#-#-#-#-
LAT;Marcelo Oliveira;grêmio;10.30;6.70;atlético-mg;grêmio;19#31#1#1#4#4#1#2#0
LAT;Rafael Galhardo;grêmio;10.29;5.00;atlético-mg;grêmio;21#55#1#2#5#8#1#4#0
ATA;Lisandro López;internacional;10.28;-0.60;internacional;fluminense;
ZAG;Réver;internacional;10.27;-0.20;internacional;fluminense;6#16#0#0#1#0#1#1#0
ATA;Erik;goiás;10.27;0.60;goiás;chapecoense;5#10#0#0#2#2#1#3#0
ATA;Gabriel;santos;10.23;10.40;santos;vasco;22#28#0#2#7#10#3#8#0
LAT;Mayke;cruzeiro;10.14;0.00;joinville;cruzeiro;3#32#0#0#1#0#0#1#0
MEI;Patrick;goiás;10.12;0.00;goiás;chapecoense;23#13#0#0#1#3#0#0#0
ZAG;Juan;internacional;10.11;0.60;internacional;fluminense;2#10#0#0#1#2#0#1#0
TEC;Cristóvão Borges;flamengo;10.11;2.42;flamengo;atlético-pr;-#-#-#-#-#-#-#-#-
MEI;Canteros;flamengo;10.07;3.30;flamengo;atlético-pr;11#58#2#0#7#11#1#5#0
TEC;Odair Hellmann;internacional;10.05;0.90;internacional;fluminense;-#-#-#-#-#-#-#-#-
ZAG;Guti;joinville;10.03;6.60;joinville;cruzeiro;8#21#0#0#0#1#1#0#0
MEI;Anderson;internacional;9.60;2.50;internacional;fluminense;13#47#0#0#4#2#0#1#0
MEI;Robinho;palmeiras;9.60;-0.90;coritiba;palmeiras;16#35#4#0#6#5#0#0#0
TEC;Doriva;pontepreta;9.58;5.45;ponte preta;avaí;-#-#-#-#-#-#-#-#-
MEI;Leandro Donizete;atlético-mg;9.39;3.10;atlético-mg;grêmio;11#31#0#0#0#3#0#0#0
ZAG;Ernando;internacional;9.36;3.30;internacional;fluminense;5#10#0#1#1#1#1#1#0
TEC;Julinho Camargo;goiás;9.33;5.17;goiás;chapecoense;-#-#-#-#-#-#-#-#-
MEI;Bruno Silva;chapecoense;9.27;2.40;goiás;chapecoense;8#41#0#0#4#4#1#5#0
LAT;Samuel Xavier;sport;9.22;5.30;corinthians;sport;17#50#1#0#0#3#1#0#0
LAT;Carlinhos;sãopaulo;9.22;-3.40;figueirense;são paulo;16#30#1#0#2#1#0#3#0
MEI;Paulo Roberto;figueirense;9.19;1.10;figueirense;são paulo;
ATA;Alisson;cruzeiro;9.10;14.20;joinville;cruzeiro;5#7#2#0#4#2#1#2#0
ZAG;Werley;santos;9.09;0.00;santos;vasco;9#44#0#1#0#2#1#0#0
ATA;Herrera;vasco;9.08;0.00;santos;vasco;3#5#0#1#2#0#0#3#0
MEI;Carlos Alberto;figueirense;9.06;2.80;figueirense;são paulo;12#9#0#0#1#3#2#1#0
TEC;Vinícius Eutrópio;chapecoense;8.86;1.89;goiás;chapecoense;-#-#-#-#-#-#-#-#-
MEI;Julio Dos Santos;vasco;8.72;0.90;santos;vasco;7#27#0#0#1#3#0#0#0
LAT;Eduardo;atlético-pr;8.62;-1.70;flamengo;atlético-pr;12#77#1#0#2#5#0#0#0
TEC;Pc Gusmão;joinville;8.61;3.51;joinville;cruzeiro;-#-#-#-#-#-#-#-#-
MEI;Valdivia;internacional;8.61;1.30;internacional;fluminense;12#21#0#0#7#6#1#1#0
ZAG;Vilches;atlético-pr;8.53;9.00;flamengo;atlético-pr;5#6#0#0#1#1#1#0#0
ATA;Marinho;cruzeiro;8.44;-1.80;joinville;cruzeiro;24#22#0#0#6#6#1#1#1
MEI;Anselmo;joinville;8.43;3.10;joinville;cruzeiro;16#48#1#0#1#6#0#0#0
ZAG;Renato Chaves;pontepreta;8.39;10.30;ponte preta;avaí;6#16#0#0#2#3#1#1#0
LAT;Marquinhos Pedroso;figueirense;8.28;4.50;figueirense;são paulo;24#22#1#0#2#0#0#0#0
ATA;Bruno Rangel;chapecoense;8.23;9.10;goiás;chapecoense;6#4#0#0#1#7#6#4#0
TEC;Argel Fucks;figueirense;8.13;4.47;figueirense;são paulo;-#-#-#-#-#-#-#-#-
MEI;Charles;cruzeiro;8.11;0.00;joinville;cruzeiro;11#39#0#1#2#7#2#0#0
ATA;Malcom;corinthians;8.06;2.50;corinthians;sport;26#30#0#2#9#3#1#2#0
ZAG;Manoel;cruzeiro;8.00;-3.40;joinville;cruzeiro;14#44#0#0#2#4#1#0#0
MEI;Giovanni Augusto;atlético-mg;7.94;3.10;atlético-mg;grêmio;
ATA;Marcão;figueirense;7.89;8.40;figueirense;são paulo;15#16#0#0#5#7#1#11#0
LAT;Bruno;sãopaulo;7.84;1.40;figueirense;são paulo;11#36#1#0#0#1#0#0#0
LAT;Pablo;avaí;7.76;4.40;ponte preta;avaí;32#35#0#0#0#5#0#1#0
ATA;Evandro;coritiba;7.52;3.10;coritiba;palmeiras;6#6#0#0#1#3#2#5#0
ATA;Leandro Pereira;palmeiras;7.51;0.00;coritiba;palmeiras;11#10#0#1#3#8#6#5#0
ATA;Clayton;figueirense;7.50;0.00;figueirense;são paulo;10#30#3#0#3#4#1#12#0
ZAG;Pedro Geromel;grêmio;7.42;7.20;atlético-mg;grêmio;13#24#0#0#0#2#0#3#0
MEI;Marlone;sport;7.40;9.70;corinthians;sport;16#29#1#0#7#9#2#2#0
ZAG;Bruno Aguiar;joinville;7.33;5.60;joinville;cruzeiro;6#11#0#0#0#2#0#0#0
MEI;Douglas;grêmio;7.32;-3.00;atlético-mg;grêmio;13#66#1#0#5#11#1#0#1
ATA;André;sport;7.26;-1.90;corinthians;sport;16#27#1#1#3#5#5#10#0
MEI;Maicon;grêmio;7.26;11.50;atlético-mg;grêmio;7#47#1#0#3#4#1#1#0
MEI;Danilo;sport;7.20;1.40;corinthians;sport;1#3#1#0#0#0#0#0#0
MEI;Márcio Araújo;flamengo;7.20;1.90;flamengo;atlético-pr;20#24#0#0#0#6#0#0#0
LAT;Arnaldo;joinville;7.10;6.00;joinville;cruzeiro;3#11#0#0#0#0#0#0#0
TEC;Ney Franco;coritiba;7.10;-1.20;coritiba;palmeiras;-#-#-#-#-#-#-#-#-
LAT;Diogo Barbosa;goiás;7.09;9.30;goiás;chapecoense;15#28#0#0#1#6#0#1#0
ATA;Dagoberto;vasco;7.02;1.80;santos;vasco;14#17#1#0#4#2#0#2#0
MEI;Serginho;vasco;6.96;0.00;santos;vasco;10#34#2#0#1#2#0#0#0
MEI;Josimar;pontepreta;6.93;-0.10;ponte preta;avaí;
ATA;Luciano;corinthians;6.78;8.30;corinthians;sport;5#5#0#1#1#0#1#2#0
MEI;Rafael Carioca;atlético-mg;6.71;0.50;atlético-mg;grêmio;19#32#1#0#1#5#0#0#0
LAT;Leandro Silva;figueirense;6.67;1.80;figueirense;são paulo;9#49#0#0#0#3#0#0#0
MEI;João Vitor;figueirense;6.55;0.20;figueirense;são paulo;7#6#0#0#1#0#1#0#0
GOL;Wilson;coritiba;6.55;-6.60;coritiba;palmeiras;2#3#0#0#0#0#0#0#0
ATA;Silvinho;joinville;6.53;0.00;joinville;cruzeiro;3#7#0#1#1#0#1#2#0
TEC;Gilson Kleina;avaí;6.48;5.79;ponte preta;avaí;-#-#-#-#-#-#-#-#-
ATA;Felipe Azevedo;pontepreta;6.46;2.80;ponte preta;avaí;29#58#0#1#5#12#2#1#0
MEI;Fabinho;figueirense;6.45;5.80;figueirense;são paulo;12#28#0#0#1#4#1#2#0
GOL;Agenor;joinville;6.40;14.70;joinville;cruzeiro;3#10#0#0#0#0#0#0#0
ATA;Tiago Luis;chapecoense;6.39;5.50;goiás;chapecoense;4#31#0#0#4#4#1#2#0
MEI;Tinga;avaí;6.38;4.00;ponte preta;avaí;11#9#0#0#0#1#0#0#0
LAT;William;internacional;6.33;2.30;internacional;fluminense;11#32#0#0#1#0#0#0#0
ZAG;Leandro Almeida;palmeiras;6.28;0.30;coritiba;palmeiras;4#25#0#0#2#3#0#2#0
ZAG;Paulo André;cruzeiro;6.24;-0.70;joinville;cruzeiro;2#20#0#0#2#1#0#0#0
LAT;Nino Paraíba;avaí;6.09;7.60;ponte preta;avaí;17#58#1#0#1#2#0#3#0
MEI;Alan Patrick;flamengo;6.06;1.80;flamengo;atlético-pr;11#19#0#0#5#0#2#1#0
LAT;Pará;flamengo;6.04;3.30;flamengo;atlético-pr;10#33#0#0#0#1#0#3#0
ZAG;Neto;chapecoense;5.81;-0.40;goiás;chapecoense;7#24#0#0#1#3#1#0#0
LAT;Sidcley;atlético-pr;5.80;2.60;flamengo;atlético-pr;
MEI;Alan Santos;coritiba;5.78;-0.20;coritiba;palmeiras;3#13#0#0#0#2#0#0#0
ATA;Edigar Junio;joinville;5.69;1.70;joinville;cruzeiro;9#9#0#0#0#1#1#0#0
MEI;Murilo Henrique;goiás;5.69;-0.30;goiás;chapecoense;3#13#0#0#2#4#0#1#0
MEI;Adriano;avaí;5.55;3.40;ponte preta;avaí;0#2#0#0#0#0#0#0#0
ZAG;Erazo;grêmio;5.41;10.90;atlético-mg;grêmio;3#10#1#0#1#2#0#0#0
ATA;Pedro Rocha;grêmio;5.33;4.00;atlético-mg;grêmio;15#34#1#1#9#13#4#13#0
MEI;Wellington;internacional;5.32;0.60;internacional;fluminense;1#10#0#0#2#1#0#0#0
LAT;Mena;cruzeiro;5.25;-0.20;joinville;cruzeiro;0#6#0#0#0#0#0#3#0
MEI;Bruno Henrique;corinthians;5.22;1.50;corinthians;sport;12#43#0#1#5#8#0#2#0
MEI;Jhon Cley;vasco;5.15;4.10;santos;vasco;17#19#1#0#5#3#1#3#0
ZAG;César Martins;flamengo;5.06;-1.50;flamengo;atlético-pr;1#7#0#0#0#0#0#0#0
ZAG;Jomar;vasco;5.01;8.60;santos;vasco;4#1#0#0#0#1#0#0#0
ZAG;Henrique;fluminense;5.01;-2.30;internacional;fluminense;2#13#1#0#0#1#0#0#0
MEI;Hernani;atlético-pr;4.94;1.10;flamengo;atlético-pr;10#62#0#0#4#16#2#1#0
ZAG;Valmir Lucas;goiás;4.92;0.00;goiás;chapecoense;2#1#0#0#0#0#0#0#0
MEI;Rodrigo Mancha;sport;4.80;7.70;corinthians;sport;7#8#0#0#0#1#0#0#0
LAT;Zeca;santos;4.79;6.10;santos;vasco;4#16#1#0#0#1#0#0#0
GOL;Diego;avaí;4.68;11.00;ponte preta;avaí;0#0#0#0#0#0#0#0#0
MEI;Pierre;fluminense;4.61;-3.00;internacional;fluminense;5#5#0#0#0#1#0#0#0
LAT;Jorge;flamengo;4.58;2.70;flamengo;atlético-pr;
GOL;Alisson;internacional;4.57;-9.50;internacional;fluminense;0#1#0#0#0#0#0#0#0
ATA;Marcos Junior;fluminense;4.54;0.70;internacional;fluminense;28#22#0#0#7#5#3#6#0
ZAG;Luiz Eduardo;sãopaulo;4.42;3.00;figueirense;são paulo;2#6#0#0#1#1#0#0#0
MEI;Bady;pontepreta;4.39;3.80;ponte preta;avaí;0#6#0#0#0#2#0#0#0
MEI;Arouca;palmeiras;4.33;-0.10;coritiba;palmeiras;15#23#1#0#1#1#0#0#0
GOL;César;flamengo;4.31;1.20;flamengo;atlético-pr;2#8#0#0#0#0#0#0#0
MEI;Ruy;coritiba;4.24;-3.10;coritiba;palmeiras;17#46#1#0#5#4#1#0#0
MEI;Bruno Mota;atlético-pr;4.17;-0.30;flamengo;atlético-pr;1#6#0#0#1#2#0#0#0
MEI;Cárdenas;atlético-mg;4.12;3.80;atlético-mg;grêmio;3#13#0#0#0#1#0#1#0
MEI;Amaral;palmeiras;4.10;2.20;coritiba;palmeiras;1#2#0#0#0#1#0#0#0
LAT;Ivan;coritiba;3.99;-6.30;coritiba;palmeiras;10#17#0#0#0#2#0#1#0
ZAG;Rafael Marques;coritiba;3.96;2.10;coritiba;palmeiras;0#1#0#0#0#1#0#0#0
ATA;Magno Alves;fluminense;3.81;-0.30;internacional;fluminense;2#10#1#0#2#1#0#0#0
ZAG;Lucão;sãopaulo;3.80;4.70;figueirense;são paulo;3#24#1#0#1#0#0#0#0
MEI;João Paulo;coritiba;3.76;2.40;coritiba;palmeiras;8#38#0#0#1#1#0#0#0
LAT;Breno Lopes;fluminense;3.68;0.30;internacional;fluminense;5#13#1#0#0#1#0#0#0
ZAG;Jéci;avaí;3.65;7.90;ponte preta;avaí;14#32#0#0#4#4#0#1#0
ZAG;Saimon;figueirense;3.59;3.80;figueirense;são paulo;0#11#0#0#1#1#0#0#0
ATA;Vinícius Araújo;cruzeiro;3.53;4.30;joinville;cruzeiro;4#4#1#0#1#2#0#3#0
MEI;Gustavo Scarpa;fluminense;3.46;-0.90;internacional;fluminense;
LAT;Diego;joinville;3.45;4.80;joinville;cruzeiro;12#30#1#0#3#3#0#4#0
MEI;Lucas Crispim;joinville;3.43;-0.60;joinville;cruzeiro;18#29#1#1#2#2#0#3#0
ATA;Henrique Almeida;coritiba;3.34;0.20;coritiba;palmeiras;1#1#0#0#0#0#0#0#0
ZAG;Vilson;chapecoense;2.96;-0.10;goiás;chapecoense;6#23#0#0#0#0#0#0#0
MEI;Thiago Maia;santos;2.95;7.30;santos;vasco;5#18#0#0#0#4#0#0#0
ZAG;Antonio Carlos;avaí;2.90;6.70;ponte preta;avaí;8#23#0#0#2#3#0#0#0
MEI;Wagner;chapecoense;2.71;0.00;goiás;chapecoense;17#19#0#0#1#5#0#0#0
ZAG;Leandro Silva;coritiba;2.65;-0.50;coritiba;palmeiras;10#17#0#0#1#3#0#0#0
MEI;Naldo;joinville;2.08;3.00;joinville;cruzeiro;2#27#0#1#1#3#0#0#0
LAT;Gimenez;goiás;1.68;2.20;goiás;chapecoense;1#6#0#0#0#1#0#0#0
ZAG;Juninho;coritiba;1.59;-2.10;coritiba;palmeiras;0#5#0#0#1#0#0#0#0
LAT;Eltinho;avaí;0.82;1.70;ponte preta;avaí;
