POSITION;PLAYER;TEAM;VALUE;SCORE;HOME;AWAY;FS#PE#A#FT#FD#FF#G#I#PP
MEI;Ganso;sãopaulo;14.70;2.00;atlético-pr;são paulo;13#23#1#0#1#4#0#1#0
LAT;Giovanni;fluminense;14.68;0.20;fluminense;santos;4#25#0#0#2#3#0#1#0
LAT;Patric;atlético-mg;14.42;0.00;atlético-mg;coritiba;5#28#3#0#2#4#1#5#0
MEI;Michel Bastos;sãopaulo;14.39;0.30;atlético-pr;são paulo;4#34#0#0#2#11#2#4#0
MEI;Jean;fluminense;14.36;2.60;fluminense;santos;2#30#0#0#4#3#1#0#0
GOL;Fernando Prass;palmeiras;14.27;8.20;palmeiras;chapecoense;5#5#0#0#0#0#0#0#0
ZAG;Wallace;flamengo;14.18;3.70;joinville;flamengo;11#28#0#0#4#4#0#0#0
LAT;Madson;vasco;14.05;7.40;vasco;avaí;15#26#1#0#1#1#0#1#0
ATA;Dudu;palmeiras;13.98;6.10;palmeiras;chapecoense;15#29#1#0#3#2#0#5#0
LAT;Gilson;pontepreta;13.48;0.10;corinthians;ponte preta;16#24#0#0#1#1#0#2#0
TEC;Guto Ferreira;pontepreta;13.44;5.01;corinthians;ponte preta;-#-#-#-#-#-#-#-#-
MEI;Camilo;chapecoense;13.24;0.90;palmeiras;chapecoense;7#27#1#0#2#3#1#3#0
MEI;Marcos Guilherme;atlético-pr;13.10;0.90;atlético-pr;são paulo;4#1#1#0#1#2#0#0#0
TEC;Enderson Moreira;fluminense;13.08;3.48;fluminense;santos;-#-#-#-#-#-#-#-#-
MEI;Gabriel;palmeiras;13.08;4.10;palmeiras;chapecoense;11#16#0#0#1#4#1#0#0
MEI;Ralf;corinthians;13.07;0.00;corinthians;ponte preta;
ZAG;Matheus Ferraz;sport;12.73;-1.60;sport;internacional;5#20#0#0#1#3#1#0#0
ATA;Bruno Henrique;goiás;12.66;-0.30;figueirense;goiás;22#19#0#0#8#10#2#4#0
MEI;Elicarlos;chapecoense;12.62;0.10;palmeiras;chapecoense;17#13#0#0#0#0#1#0#0
ATA;Alexandre Pato;sãopaulo;12.47;2.00;atlético-pr;são paulo;8#22#1#1#4#1#2#5#0
MEI;Nikão;atlético-pr;12.46;10.50;atlético-pr;são paulo;9#15#1#0#0#0#4#1#0
GOL;Danilo;chapecoense;12.39;1.00;palmeiras;chapecoense;2#9#0#0#0#0#0#0#0
MEI;Gerson;fluminense;12.35;-0.90;fluminense;santos;13#26#1#0#5#3#0#3#0
ZAG;Durval;sport;12.30;-0.60;sport;internacional;4#24#0#0#2#0#0#1#0
TEC;Diego Aguirre;internacional;12.16;4.78;sport;internacional;-#-#-#-#-#-#-#-#-
GOL;Alex Muralha;figueirense;12.07;-1.00;figueirense;goiás;1#3#0#0#0#0#0#0#0
LAT;Christiano;vasco;12.05;4.40;vasco;avaí;13#23#0#1#1#4#0#0#0
MEI;Renato Augusto;corinthians;11.99;0.20;corinthians;ponte preta;11#28#0#1#5#4#0#2#0
MEI;Jonas;flamengo;11.87;3.30;joinville;flamengo;13#13#0#0#0#2#0#0#0
ATA;Diego Oliveira;pontepreta;11.83;-0.10;corinthians;ponte preta;18#16#0#0#3#3#2#0#0
TEC;Milton Mendes;atlético-pr;11.79;1.97;atlético-pr;são paulo;-#-#-#-#-#-#-#-#-
ZAG;Kadu;atlético-pr;11.78;0.00;atlético-pr;são paulo;0#12#0#1#0#0#0#1#0
TEC;Juan Carlos Osorio;sãopaulo;11.62;-0.40;atlético-pr;são paulo;-#-#-#-#-#-#-#-#-
TEC;Marcelo Oliveira;palmeiras;11.25;8.34;palmeiras;chapecoense;-#-#-#-#-#-#-#-#-
ZAG;Marquinhos;figueirense;11.22;4.90;figueirense;goiás;4#10#1#0#1#1#2#2#0
ZAG;Thiago Heleno;figueirense;11.16;-0.40;figueirense;goiás;
LAT;Lucas;palmeiras;11.14;4.10;palmeiras;chapecoense;8#13#0#0#2#2#0#3#0
LAT;Uendel;corinthians;11.13;5.80;corinthians;ponte preta;1#5#1#0#0#0#0#0#0
ATA;Thiago Ribeiro;atlético-mg;10.90;-1.90;atlético-mg;coritiba;1#18#0#0#4#7#2#2#0
TEC;Vanderlei Luxemburgo;cruzeiro;10.82;1.70;grêmio;cruzeiro;-#-#-#-#-#-#-#-#-
MEI;Gil;chapecoense;10.78;0.00;palmeiras;chapecoense;19#35#0#0#0#5#1#2#0
TEC;Eduardo Baptista;sport;10.72;0.57;sport;internacional;-#-#-#-#-#-#-#-#-
MEI;Patrick;goiás;10.71;2.90;figueirense;goiás;19#8#0#0#1#3#0#0#0
MEI;Bruno Silva;chapecoense;10.66;4.20;palmeiras;chapecoense;5#19#0#0#2#3#1#3#0
LAT;Mayke;cruzeiro;10.64;5.60;grêmio;cruzeiro;2#19#0#0#1#0#0#0#0
GOL;Fábio;cruzeiro;10.64;1.50;grêmio;cruzeiro;3#1#0#0#0#0#0#0#0
ATA;Lisandro López;internacional;10.61;-0.90;sport;internacional;5#6#0#1#2#2#0#4#0
ZAG;Felipe Macedo;goiás;10.61;1.60;figueirense;goiás;8#13#0#0#1#2#0#0#0
ZAG;Rafael Lima;chapecoense;10.54;2.20;palmeiras;chapecoense;4#26#1#0#1#1#0#2#0
TEC;Roger Machado;grêmio;10.51;1.59;grêmio;cruzeiro;-#-#-#-#-#-#-#-#-
MEI;Anderson;internacional;10.36;1.90;sport;internacional;9#31#0#0#1#1#0#0#0
ZAG;Rafael Toloi;sãopaulo;10.34;-2.40;atlético-pr;são paulo;3#11#0#0#0#0#0#0#0
MEI;Robinho;palmeiras;10.30;4.80;palmeiras;chapecoense;5#16#1#0#3#1#0#0#0
ATA;André Lima;avaí;10.30;2.60;vasco;avaí;8#14#1#0#1#4#2#1#0
LAT;Dener Assunção;chapecoense;10.15;2.30;palmeiras;chapecoense;15#47#0#0#2#3#0#1#0
ZAG;Ernando;internacional;10.13;10.60;sport;internacional;
TEC;Celso Roth;vasco;10.08;4.19;vasco;avaí;-#-#-#-#-#-#-#-#-
LAT;Eduardo;atlético-pr;9.98;5.30;atlético-pr;são paulo;7#38#1#0#1#3#0#0#0
ZAG;Werley;santos;9.82;-0.30;fluminense;santos;3#21#0#1#0#1#1#0#0
ATA;Vagner Love;corinthians;9.78;9.40;corinthians;ponte preta;7#11#0#0#1#2#2#3#0
LAT;Apodi;chapecoense;9.67;1.90;palmeiras;chapecoense;15#26#0#0#6#1#1#2#0
MEI;Felipe Menezes;goiás;9.56;-3.00;figueirense;goiás;9#39#3#0#8#3#0#1#1
MEI;Lucas Lima;santos;9.46;-0.80;fluminense;santos;15#39#2#0#2#1#0#0#0
MEI;Anselmo;joinville;9.42;0.00;joinville;flamengo;8#18#1#0#0#3#0#0#0
MEI;Otávio;atlético-pr;9.37;3.00;atlético-pr;são paulo;11#15#0#0#4#4#0#0#0
ZAG;Guti;joinville;9.29;2.50;joinville;flamengo;5#9#0#0#0#0#0#0#0
LAT;Carlinhos;sãopaulo;9.29;-1.50;atlético-pr;são paulo;11#23#0#0#2#1#0#2#0
LAT;Rafael Galhardo;grêmio;9.23;0.00;grêmio;cruzeiro;14#15#1#1#3#3#0#2#0
LAT;Fagner;corinthians;9.02;0.00;corinthians;ponte preta;8#18#0#0#0#1#0#0#0
TEC;Marcelo Fernandes;santos;8.93;0.99;fluminense;santos;-#-#-#-#-#-#-#-#-
MEI;Walace;grêmio;8.88;0.60;grêmio;cruzeiro;7#24#0#0#2#1#0#0#0
ZAG;Gustavo;atlético-pr;8.87;-1.10;atlético-pr;são paulo;1#9#0#1#0#1#0#1#0
GOL;Danilo Fernandes;sport;8.87;4.00;sport;internacional;2#4#0#0#0#0#0#0#0
ATA;Emerson;flamengo;8.80;-0.70;joinville;flamengo;8#9#0#0#0#1#0#3#0
LAT;Marcelo Oliveira;grêmio;8.79;0.00;grêmio;cruzeiro;16#18#1#0#1#2#1#2#0
TEC;Cristóvão Borges;flamengo;8.75;0.99;joinville;flamengo;
ZAG;Pablo;pontepreta;8.63;5.00;corinthians;ponte preta;10#10#0#0#2#2#0#1#0
MEI;Ricardinho;figueirense;8.58;4.10;figueirense;goiás;7#15#2#0#0#1#0#1#0
MEI;Douglas;grêmio;8.51;0.10;grêmio;cruzeiro;4#21#1#0#2#3#0#0#0
ZAG;Antônio Carlos;fluminense;8.49;0.20;fluminense;santos;5#15#0#0#2#0#0#1#0
TEC;Vinícius Eutrópio;chapecoense;8.47;2.55;palmeiras;chapecoense;-#-#-#-#-#-#-#-#-
ATA;Riascos;vasco;8.42;7.90;vasco;avaí;8#9#0#0#2#4#2#0#0
ZAG;Alan Costa;internacional;8.38;5.70;sport;internacional;0#5#0#0#0#3#0#0#0
MEI;Canteros;flamengo;8.34;-0.90;joinville;flamengo;7#36#0#0#4#7#1#4#0
MEI;Hélder;coritiba;8.23;6.70;atlético-mg;coritiba;11#17#0#2#3#3#0#1#0
ZAG;Samir;flamengo;8.21;0.20;joinville;flamengo;6#4#0#0#0#4#0#0#0
MEI;Marcelinho Paraíba;joinville;8.19;-1.40;joinville;flamengo;5#31#1#0#3#2#1#3#0
MEI;Régis;sport;8.16;0.00;sport;internacional;3#10#1#0#0#0#1#0#0
ATA;Maikon Leite;sport;8.08;2.40;sport;internacional;7#16#1#1#2#6#3#2#0
ZAG;Luccas Claro;coritiba;7.84;9.70;atlético-mg;coritiba;3#12#0#0#2#1#0#1#0
ATA;Eduardo Da Silva;flamengo;7.80;0.00;joinville;flamengo;2#3#1#0#0#2#2#2#0
ATA;Edmílson;chapecoense;7.70;1.10;palmeiras;chapecoense;4#8#0#0#3#7#0#1#0
LAT;Bruno;sãopaulo;7.70;-1.30;atlético-pr;são paulo;8#32#1#0#0#1#0#0#0
MEI;Rafael Carioca;atlético-mg;7.69;7.70;atlético-mg;coritiba;9#16#0#0#0#3#0#0#0
MEI;Rodrigo;goiás;7.61;-1.20;figueirense;goiás;6#13#0#0#3#1#1#0#0
ZAG;Manoel;cruzeiro;7.55;0.80;grêmio;cruzeiro;
MEI;Márcio Araújo;flamengo;7.47;1.30;joinville;flamengo;16#15#0#0#0#3#0#0#0
ZAG;Felipe;corinthians;7.24;2.40;corinthians;ponte preta;2#0#0#0#0#2#0#0#0
MEI;Giovanni Augusto;atlético-mg;7.22;8.90;atlético-mg;coritiba;7#15#1#0#1#2#0#0#0
MEI;Josimar;pontepreta;7.20;0.00;corinthians;ponte preta;9#28#1#0#2#4#0#0#0
TEC;Argel Fucks;figueirense;7.20;4.27;figueirense;goiás;-#-#-#-#-#-#-#-#-
ATA;Felipe Azevedo;pontepreta;7.14;9.30;corinthians;ponte preta;18#30#0#0#1#3#2#0#0
MEI;Lucas;vasco;7.13;-0.50;vasco;avaí;1#5#0#0#1#0#1#1#0
LAT;Samuel Xavier;sport;7.09;-3.80;sport;internacional;10#25#0#0#0#1#1#0#0
TEC;Augusto César;goiás;7.07;1.18;figueirense;goiás;-#-#-#-#-#-#-#-#-
ATA;Malcom;corinthians;6.89;3.20;corinthians;ponte preta;9#11#0#1#2#0#0#0#0
ZAG;Rhodolfo;grêmio;6.86;-1.40;grêmio;cruzeiro;0#14#0#0#0#2#1#1#0
ZAG;Anderson Salles;vasco;6.80;7.50;vasco;avaí;0#3#0#0#0#0#0#0#0
MEI;Maicosuel;atlético-mg;6.78;1.00;atlético-mg;coritiba;4#9#1#0#2#0#0#0#0
GOL;Vladimir;santos;6.74;-2.30;fluminense;santos;1#5#0#0#0#0#0#0#0
TEC;Ney Franco;coritiba;6.65;4.79;atlético-mg;coritiba;-#-#-#-#-#-#-#-#-
ATA;Leandro Pereira;palmeiras;6.45;7.40;palmeiras;chapecoense;3#5#0#0#2#2#1#1#0
LAT;Mário Sérgio;joinville;6.28;0.00;joinville;flamengo;8#18#0#0#2#2#0#0#0
MEI;Renan;avaí;6.21;2.70;vasco;avaí;13#14#0#0#0#1#0#0#0
LAT;Douglas Santos;atlético-mg;6.19;2.10;atlético-mg;coritiba;4#19#0#0#1#3#0#0#0
MEI;Rafael Bastos;figueirense;6.14;7.20;figueirense;goiás;
MEI;Ruy;coritiba;6.14;0.00;atlético-mg;coritiba;14#34#1#0#5#3#1#0#0
ZAG;Pedro Geromel;grêmio;5.86;1.50;grêmio;cruzeiro;9#16#0#0#0#1#0#2#0
LAT;Leandro Silva;figueirense;5.82;2.00;figueirense;goiás;4#25#0#0#0#2#0#0#0
LAT;Norberto;coritiba;5.77;0.00;atlético-mg;coritiba;12#13#1#0#1#0#0#2#0
MEI;Wagner;fluminense;5.72;4.60;fluminense;santos;10#35#0#0#1#3#1#0#0
ATA;Kleber;coritiba;5.66;-0.70;atlético-mg;coritiba;2#4#0#0#0#0#0#0#0
TEC;Adilson Batista;joinville;5.59;0.82;joinville;flamengo;-#-#-#-#-#-#-#-#-
TEC;Gilson Kleina;avaí;5.41;0.91;vasco;avaí;-#-#-#-#-#-#-#-#-
LAT;Renê;sport;5.32;0.60;sport;internacional;5#42#2#0#2#0#0#0#0
LAT;William;internacional;5.28;4.30;sport;internacional;6#11#0#0#0#0#0#0#0
ZAG;Victor Ramos;palmeiras;5.09;15.90;palmeiras;chapecoense;4#13#0#1#0#2#1#1#0
MEI;Rodrigo Dourado;internacional;5.08;1.40;sport;internacional;2#8#1#0#0#2#0#1#0
ZAG;Douglas Silva;joinville;5.05;0.60;joinville;flamengo;3#3#0#0#0#0#0#0#0
ATA;André;sport;5.04;-1.10;sport;internacional;2#6#0#1#0#1#1#2#0
MEI;Leandrinho;santos;5.01;0.00;fluminense;santos;2#2#0#0#0#0#0#0#0
ATA;Pedro Rocha;grêmio;4.90;10.10;grêmio;cruzeiro;6#15#1#0#4#5#1#7#0
LAT;Diogo Barbosa;goiás;4.85;0.00;figueirense;goiás;6#12#0#0#0#2#0#1#0
ZAG;Neto;chapecoense;4.74;2.70;palmeiras;chapecoense;1#7#0#0#1#0#0#0#0
ZAG;Bruno Rodrigo;cruzeiro;4.62;0.00;grêmio;cruzeiro;3#11#0#0#0#1#0#0#0
MEI;Arouca;palmeiras;4.56;2.30;palmeiras;chapecoense;
MEI;Fabinho;figueirense;4.56;4.30;figueirense;goiás;5#12#0#0#0#3#0#2#0
MEI;Hernani;atlético-pr;4.52;2.90;atlético-pr;são paulo;7#30#0#0#3#7#1#1#0
ZAG;Fred;goiás;4.45;1.60;figueirense;goiás;2#3#0#0#2#3#0#1#0
GOL;Bruno;coritiba;4.39;7.50;atlético-mg;coritiba;1#2#0#0#0#0#0#0#0
ATA;Gilberto;vasco;4.32;-0.40;vasco;avaí;11#23#0#0#4#10#0#4#1
ZAG;Tiago Alves;pontepreta;4.28;1.60;corinthians;ponte preta;4#14#0#0#0#2#2#1#0
LAT;Nino Paraíba;avaí;4.27;0.30;vasco;avaí;13#34#0#0#1#0#0#1#0
LAT;Julio Cesar;vasco;4.23;4.20;vasco;avaí;4#4#0#0#0#0#0#1#0
MEI;Luiz Antonio;flamengo;4.21;-1.60;joinville;flamengo;4#17#1#0#1#2#0#1#0
MEI;Jhon Cley;vasco;4.13;-2.60;vasco;avaí;5#9#0#0#0#2#0#0#0
ATA;Ytalo;atlético-pr;4.02;1.00;atlético-pr;são paulo;6#3#1#0#0#3#1#0#0
MEI;Marlone;sport;4.01;-2.20;sport;internacional;2#6#0#0#2#1#0#0#0
MEI;Dener;figueirense;4.00;11.20;figueirense;goiás;2#16#0#0#0#1#0#0#0
ATA;Kempes;joinville;3.91;-0.90;joinville;flamengo;5#12#0#0#4#5#2#5#0
ATA;Allano;cruzeiro;3.84;1.10;grêmio;cruzeiro;6#7#0#0#1#2#0#2#0
ATA;William Popp;joinville;3.82;-0.40;joinville;flamengo;8#18#0#0#1#4#0#0#0
GOL;Vagner;avaí;3.74;-4.30;vasco;avaí;1#5#0#0#0#0#0#0#0
ATA;Everaldo;figueirense;3.49;-0.30;figueirense;goiás;5#6#0#0#3#1#0#1#0
MEI;Eduardo Neto;avaí;3.44;0.00;vasco;avaí;8#15#1#0#1#3#0#0#0
MEI;Liniker;goiás;3.32;6.90;figueirense;goiás;
ZAG;Emerson;avaí;3.13;2.10;vasco;avaí;4#15#0#0#1#5#0#0#0
GOL;César;flamengo;3.10;-1.50;joinville;flamengo;1#0#0#0#0#0#0#0#0
ZAG;Jéci;avaí;2.65;-0.50;vasco;avaí;6#14#0#0#3#3#0#0#0
ZAG;Leandro Silva;coritiba;2.63;3.00;atlético-mg;coritiba;1#5#0#0#0#1#0#0#0
LAT;Pará;cruzeiro;2.48;-0.70;grêmio;cruzeiro;12#25#0#0#0#1#0#0#0
LAT;Romário;avaí;2.23;0.00;vasco;avaí;5#28#0#0#0#0#0#0#0
MEI;João Paulo;coritiba;2.08;0.00;atlético-mg;coritiba;4#21#0#0#1#1#0#0#0
ZAG;Antonio Carlos;avaí;2.07;0.80;vasco;avaí;5#14#0#0#1#3#0#0#0
GOL;Charles;vasco;1.82;6.00;vasco;avaí;0#0#0#0#0#0#0#0#0
LAT;Henrique;coritiba;1.79;5.50;atlético-mg;coritiba;1#22#0#0#1#0#0#0#0
ATA;Wesley;goiás;1.53;0.50;figueirense;goiás;14#7#0#0#3#2#1#1#0
ZAG;Danrlei;joinville;1.50;-0.70;joinville;flamengo;1#3#0#0#0#0#0#2#0
ATA;Romulo;avaí;1.25;-0.60;vasco;avaí;3#3#0#0#1#0#1#0#0
GOL;Agenor;joinville;1.09;-2.30;joinville;flamengo;0#4#0#0#0#0#0#0#0
ZAG;Paulo Ricardo;santos;1.00;0.00;fluminense;santos;0#0#0#0#0#0#0#0#0
MEI;Thiago Maia;santos;0.85;-0.50;fluminense;santos;1#5#0#0#0#1#0#0#0
MEI;Bruno Edgar;cruzeiro;0.83;0.00;grêmio;cruzeiro;1#4#0#0#0#0#0#0#0
LAT;Diego;joinville;0.83;0.00;joinville;flamengo;
