POSITION;PLAYER;TEAM;VALUE;SCORE;HOME;AWAY;FS#PE#A#FT#FD#FF#G#I#PP
ATA;André Lima;avaí;9.69;3.10;são paulo;avaí;5#6#1#0#1#3#1#0#0
LAT;Mayke;cruzeiro;9.69;0.10;cruzeiro;chapecoense;1#13#0#0#1#0#0#0#0
ZAG;Rafael Lima;chapecoense;9.67;1.30;cruzeiro;chapecoense;2#21#1#0#1#0#0#2#0
MEI;Douglas;grêmio;9.59;5.40;grêmio;palmeiras;2#6#1#0#1#2#0#0#0
TEC;Doriva;vasco;9.54;1.75;sport;vasco;-#-#-#-#-#-#-#-#-
ZAG;Gustavo;atlético-pr;9.48;0.00;atlético-pr;coritiba;1#6#0#1#0#1#0#1#0
ATA;Maikon Leite;sport;9.37;16.90;sport;vasco;
TEC;Cristóvão Borges;flamengo;9.33;4.35;flamengo;atlético-mg;-#-#-#-#-#-#-#-#-
ATA;Samuel;sport;9.26;3.80;sport;vasco;1#1#0#0#1#4#0#1#0
ATA;Eduardo Da Silva;flamengo;9.15;7.70;flamengo;atlético-mg;2#3#1#0#0#2#2#2#0
TEC;Marcelo Fernandes;santos;9.08;0.00;santos;corinthians;-#-#-#-#-#-#-#-#-
MEI;Wendel;sport;9.04;0.00;sport;vasco;6#8#0#0#0#5#0#0#0
GOL;Danilo Fernandes;sport;8.87;3.70;sport;vasco;2#3#0#0#0#0#0#0#0
ATA;Edmílson;chapecoense;8.87;7.60;cruzeiro;chapecoense;4#7#0#0#3#5#0#1#0
LAT;Rafael Galhardo;grêmio;8.80;1.70;grêmio;palmeiras;14#13#1#1#3#3#0#2#0
LAT;Apodi;chapecoense;8.77;-0.80;cruzeiro;chapecoense;10#19#0#0#5#1#1#2#0
MEI;Canteros;flamengo;8.77;3.90;flamengo;atlético-mg;6#27#0#0#2#6#1#1#0
ZAG;Guti;joinville;8.69;-1.20;joinville;goiás;4#5#0#0#0#0#0#0#0
ATA;Rafael Costa;joinville;8.68;1.40;joinville;goiás;5#2#0#0#4#4#1#1#0
LAT;Eduardo;atlético-pr;8.51;-2.80;atlético-pr;coritiba;5#28#0#0#1#2#0#0#0
LAT;Samuel Xavier;sport;8.50;0.50;sport;vasco;9#14#0#0#0#1#1#0#0
LAT;Marcelo Oliveira;grêmio;8.46;1.40;grêmio;palmeiras;15#15#1#0#1#1#1#1#0
ZAG;Rhodolfo;grêmio;8.35;10.10;grêmio;palmeiras;0#5#0#0#0#2#1#1#0
LAT;Bruno;sãopaulo;8.30;-0.50;são paulo;avaí;5#21#1#0#0#1#0#0#0
ZAG;Antônio Carlos;fluminense;8.30;-2.90;fluminense;ponte preta;5#14#0#0#1#0#0#0#0
ATA;Wellington Paulista;coritiba;8.29;0.30;atlético-pr;coritiba;8#17#0#1#1#1#0#1#0
MEI;Otávio;atlético-pr;8.07;1.30;atlético-pr;coritiba;
MEI;Charles;cruzeiro;8.07;5.70;cruzeiro;chapecoense;2#17#0#0#0#1#2#0#0
MEI;Rodrigo;goiás;8.06;5.50;joinville;goiás;6#8#0#0#2#1#1#0#0
TEC;Hélio Dos Anjos;goiás;8.05;5.89;joinville;goiás;-#-#-#-#-#-#-#-#-
TEC;Vinícius Eutrópio;chapecoense;7.98;1.99;cruzeiro;chapecoense;-#-#-#-#-#-#-#-#-
ATA;Douglas Coutinho;atlético-pr;7.96;0.10;atlético-pr;coritiba;2#13#0#0#4#3#2#5#0
LAT;Rafael Forster;goiás;7.93;7.80;joinville;goiás;6#23#0#0#1#0#0#0#0
MEI;Josimar;pontepreta;7.79;2.80;fluminense;ponte preta;8#22#1#0#1#4#0#0#0
MEI;Emanuel Biancucchi;vasco;7.77;2.40;sport;vasco;5#4#0#0#2#1#0#0#0
LAT;Pablo;avaí;7.63;2.40;são paulo;avaí;20#25#0#0#0#4#0#0#0
ATA;Mendoza;corinthians;7.54;4.90;santos;corinthians;13#19#0#0#0#3#1#0#0
ZAG;Manoel;cruzeiro;7.49;-0.60;cruzeiro;chapecoense;9#13#0#0#0#1#1#0#0
MEI;Gabriel;flamengo;7.45;-0.50;flamengo;atlético-mg;9#16#0#0#2#3#2#1#0
MEI;Luís Cáceres;coritiba;7.35;2.30;atlético-pr;coritiba;0#2#0#0#1#0#0#0#0
GOL;Vladimir;santos;7.26;0.00;santos;corinthians;1#4#0#0#0#0#0#0#0
MEI;Márcio Araújo;flamengo;7.25;4.10;flamengo;atlético-mg;10#9#0#0#0#1#0#0#0
MEI;Eduardo Costa;avaí;7.02;1.70;são paulo;avaí;0#0#0#0#0#0#0#0#0
ATA;Gabriel;santos;7.01;0.00;santos;corinthians;1#6#0#0#1#4#0#2#0
MEI;Hélder;coritiba;6.94;0.50;atlético-pr;coritiba;9#16#0#2#3#1#0#1#0
MEI;Rafael Carioca;atlético-mg;6.92;0.00;flamengo;atlético-mg;8#13#0#0#0#2#0#0#0
ZAG;Renato Chaves;pontepreta;6.76;0.00;fluminense;ponte preta;
ATA;Kelvin;palmeiras;6.73;0.00;grêmio;palmeiras;11#14#2#0#5#2#0#0#0
MEI;Anselmo;joinville;6.70;0.70;joinville;goiás;7#12#0#0#0#2#0#0#0
LAT;Norberto;coritiba;6.69;0.00;atlético-pr;coritiba;11#13#1#0#1#0#0#2#0
ATA;Tiago Luis;joinville;6.44;2.50;joinville;goiás;1#8#0#0#2#2#0#0#0
LAT;Pará;flamengo;6.29;2.90;flamengo;atlético-mg;5#24#0#0#0#1#0#3#0
LAT;Mário Sérgio;joinville;6.20;4.30;joinville;goiás;6#13#0#0#1#2#0#0#0
ZAG;Luccas Claro;coritiba;6.18;4.10;atlético-pr;coritiba;1#8#0#0#2#1#0#0#0
ATA;Anderson Lopes;avaí;6.08;7.70;são paulo;avaí;9#14#2#0#3#1#2#5#0
MEI;Giovanni Augusto;atlético-mg;5.89;0.00;flamengo;atlético-mg;7#8#0#0#1#2#0#0#0
LAT;Diogo Barbosa;goiás;5.89;6.60;joinville;goiás;5#9#0#0#0#1#0#0#0
LAT;Renê;sport;5.88;4.70;sport;vasco;4#31#2#0#2#0#0#0#0
MEI;Roni;pontepreta;5.65;0.20;fluminense;ponte preta;2#2#0#0#1#1#0#4#0
MEI;Luiz Antonio;flamengo;5.55;6.50;flamengo;atlético-mg;2#12#1#0#1#2#0#0#0
LAT;Renato;fluminense;5.49;-0.30;fluminense;ponte preta;6#14#0#0#1#1#0#0#0
TEC;Gilson Kleina;avaí;5.43;0.95;são paulo;avaí;-#-#-#-#-#-#-#-#-
LAT;Douglas Santos;atlético-mg;5.36;0.00;flamengo;atlético-mg;2#9#0#0#1#3#0#0#0
TEC;Ney Franco;coritiba;5.23;0.89;atlético-pr;coritiba;-#-#-#-#-#-#-#-#-
MEI;Jhon Cley;vasco;5.21;0.90;sport;vasco;4#2#0#0#0#2#0#0#0
MEI;Serginho;vasco;5.19;0.00;sport;vasco;3#11#0#0#0#1#0#0#0
ZAG;Pedro Geromel;grêmio;5.17;-0.60;grêmio;palmeiras;
TEC;Adilson Batista;joinville;5.11;1.76;joinville;goiás;-#-#-#-#-#-#-#-#-
MEI;Thiago Mendes;sãopaulo;4.96;-5.60;são paulo;avaí;12#13#2#0#2#1#0#2#0
ZAG;Henrique;fluminense;4.94;0.00;fluminense;ponte preta;0#0#0#0#0#0#0#0#0
MEI;Ruy;coritiba;4.92;0.80;atlético-pr;coritiba;14#28#1#0#5#2#0#0#0
MEI;Lucas Otávio;santos;4.85;0.00;santos;corinthians;4#13#0#0#0#0#0#0#0
MEI;Rafael Longuine;santos;4.78;0.00;santos;corinthians;2#2#0#0#0#0#0#0#0
MEI;Hernani;atlético-pr;4.78;6.60;atlético-pr;coritiba;6#19#0#0#0#5#1#1#0
ATA;Felipe Azevedo;pontepreta;4.76;-0.60;fluminense;ponte preta;11#21#0#0#0#1#1#0#0
ZAG;Fred;goiás;4.75;6.20;joinville;goiás;0#1#0#0#2#1#0#1#0
MEI;Arouca;palmeiras;4.72;2.90;grêmio;palmeiras;3#5#0#0#0#1#0#0#0
MEI;Augusto César;joinville;4.72;-0.10;joinville;goiás;9#14#0#0#1#1#0#0#0
MEI;Jackson Caucaia;vasco;4.70;2.80;sport;vasco;6#4#0#0#1#0#0#0#0
ATA;Gilberto;vasco;4.68;0.90;sport;vasco;11#21#0#0#4#9#0#4#1
MEI;Eduardo Neto;avaí;4.61;3.00;são paulo;avaí;7#14#1#0#1#3#0#0#0
ZAG;Bruno Rodrigo;cruzeiro;4.57;1.10;cruzeiro;chapecoense;2#10#0#0#0#1#0#0#0
GOL;Vagner;avaí;4.46;-2.00;são paulo;avaí;0#4#0#0#0#0#0#0#0
ZAG;Tiago Alves;pontepreta;4.30;2.90;fluminense;ponte preta;2#10#0#0#0#1#2#1#0
MEI;Wagner;fluminense;4.23;0.00;fluminense;ponte preta;6#21#0#0#1#1#0#0#0
ATA;William Popp;joinville;4.20;1.40;joinville;goiás;5#11#0#0#1#3#0#0#0
GOL;Paulo Victor;flamengo;4.12;9.70;flamengo;atlético-mg;
MEI;Maicon;grêmio;4.11;2.20;grêmio;palmeiras;4#23#0#0#2#1#0#0#0
MEI;Neto Moura;sport;4.02;3.30;sport;vasco;4#13#0#0#1#4#1#0#0
LAT;Daniel Guedes;santos;4.01;0.00;santos;corinthians;1#10#1#0#0#1#0#0#0
LAT;Clayton Sales;goiás;3.99;5.90;joinville;goiás;2#4#0#0#0#0#0#0#0
ATA;Allano;cruzeiro;3.99;4.20;cruzeiro;chapecoense;4#4#0#0#0#0#0#1#0
LAT;Nino Paraíba;avaí;3.82;-3.60;são paulo;avaí;10#24#0#0#1#0#0#1#0
GOL;Tiago;grêmio;3.82;1.00;grêmio;palmeiras;0#2#0#0#0#0#0#0#0
LAT;Julio Cesar;vasco;3.51;1.40;sport;vasco;2#2#0#0#0#0#0#1#0
ATA;Pedro Rocha;grêmio;3.09;3.60;grêmio;palmeiras;5#12#1#0#4#3#0#5#0
ATA;Ytalo;atlético-pr;2.73;-0.40;atlético-pr;coritiba;1#2#0#0#0#2#1#0#0
ZAG;Emerson;avaí;2.70;2.00;são paulo;avaí;4#7#0#0#0#3#0#0#0
ZAG;Vilson;chapecoense;2.60;0.00;cruzeiro;chapecoense;4#14#0#0#0#0#0#0#0
ZAG;Antônio Carlos;avaí;2.53;0.00;são paulo;avaí;4#10#0#0#1#1#0#0#0
GOL;Bruno;coritiba;2.49;-2.00;atlético-pr;coritiba;1#2#0#0#0#0#0#0#0
LAT;Romário;avaí;2.40;-2.50;são paulo;avaí;4#24#0#0#0#0#0#0#0
MEI;Eurico;cruzeiro;2.16;0.00;cruzeiro;chapecoense;4#2#0#0#0#0#0#0#0
ZAG;Dankler;joinville;2.16;0.80;joinville;goiás;0#6#0#0#1#1#0#0#0
LAT;Pará;cruzeiro;2.14;-3.80;cruzeiro;chapecoense;10#19#0#0#0#1#0#0#0
LAT;Diego;joinville;2.08;1.60;joinville;goiás;1#5#0#0#1#2#0#1#0
ZAG;Victor Ramos;palmeiras;1.46;0.30;grêmio;palmeiras;
GOL;Agenor;joinville;1.43;-4.00;joinville;goiás;0#0#0#0#0#0#0#0#0
MEI;Hudson;sãopaulo;1.19;-4.90;são paulo;avaí;1#12#0#0#1#0#0#0#0
ATA;Wesley;goiás;1.12;3.60;joinville;goiás;10#4#0#0#2#2#0#0#0
LAT;Henrique;coritiba;0.82;-2.30;atlético-pr;coritiba;1#15#0#0#1#0#0#0#0
MEI;Naldo;joinville;0.82;0.80;joinville;goiás;1#8#0#0#0#0#0#0#0
GOL;Charles;vasco;0.82;-6.00;sport;vasco;0#0#0#0#0#0#0#0#0
MEI;Fabrício Baiano;coritiba;0.82;-2.40;atlético-pr;coritiba;0#3#0#0#0#0#0#0#0
ZAG;Gustavo Henrique;santos;0.79;0.00;santos;corinthians;
